,articles
28,"Monique H. Koeyers-Felida (23 April 1967 – 15 August 2016) was a Curaçaoan politician of the Movement for the Future of Curaçao. She was a member of the Estates of Curaçao between 2010 and 2015. She was focused on matters related to education, culture, and sports.In the 2012 elections Koeyers-Felida obtained 332 votes and was reelected. Suffering from cancer she resigned from the Estates in November 2015 and was replaced by Sithree van Heydoorn.Before her time in office Koeyers-Felida worked as a teacher and a television presenter.


== References =="
29,"Catharina Johanna Elise (Nine) Kooiman (born 9 December 1980 in De Meern, Utrecht) is a Dutch politician and former social worker. As a member of the Socialist Party (Socialistische Partij) she has been an MP from 17 June 2010 until 29 March 2018. She focused on matters of youth and family law.
From 2007 to 2010 she was a member of the municipal council of Nieuwegein.
Kooiman studied social work and public services at the Hogeschool De Horst in Driebergen.


== References ==
(in Dutch) Parlement.com biography


== External links ==

(in Dutch) House of Representatives biography"
30,"Femke Merel van Kooten-Arissen (pronounced [ˈfɛmkə ˈmeːrəl vɑn ˈkoːtən ˈaːrɪsən]; born 9 November 1983) is a Dutch politician and former member of the House of Representatives.


== Political career ==


=== Party for the Animals ===
Van Kooten served as a member of the Provincial Council of Utrecht for the Party for the Animals (PvdD) from 26 March 2015 until 4 February 2019.She was first elected in the 2017 general election. From 15 October 2018 to 4 February 2019, she was on maternity leave from Parliament.


=== Independent MP and Party for the Future ===
On 16 July 2019, she left the PvdD and became an independent MP. In December 2019, she joined 50PLUS but remained an independent member of parliament. She left 50PLUS in May 2020 along with its leader Henk Krol, forming the Party for the Future (PvdT).
After about three months, in early August 2020, she left the PvdT in opposition to its merger with the Otten Group (GO), a party formed by former members of the far-right Forum for Democracy (FvD). The merger had been arranged by Krol without her knowledge. Once again, she became an independent member of parliament, and remained so for the rest of the parliamentary term. The Party for the Future was eventually completely dissolved before the end of 2020.


=== Leader of Splinter ===
Ahead of the 2021 general election, van Kooten founded her own party named Splinter, and was the party's lead candidate. However, Splinter received only 30,000 votes, less than half of the 70,000 vote threshold required for a seat. As a result, she did not return to the House of Representatives.As Splinter's lead candidate, Van Kooten was elected to the municipal council of Woerden in the 2022 municipal election, taking office on 30 March of that year. She attempted to return to the House of Representatives in the 2023 general election, but her party received 13,000 votes and won no seats.


== Electoral history ==


== References =="
31,"Fatma Koşer Kaya (born 20 February 1968 in Çarşamba, Turkey) is a Dutch lawyer and politician of Turkish origin. As a member of Democrats 66 (D66) she was an MP from 8 September 2004 to 19 September 2012. She focused on social affairs. From February 2013 to June 2014, she was an alderwoman of Wassenaar. On 19 August 2015 she once again became a member of the House of Representatives, replacing Gerard Schouw. Her term in the House ended on 23 March 2017. From June 20, 2018 to July 5, 2022, she was an alderwoman of Amersfoort.On October 13, 2022, Koşer Kaya was appointed as the chairperson of the National Clients' Council. She commenced her duties on November 1, 2022.Koşer Kaya grew up in Bergen op Zoom and studied international law at Tilburg University.


== References ==
(in Dutch) Parlement.com biography"
32,"Margot Kraneveldt (born 1967) is a Dutch politician who has served as an MP in the Dutch House of Representatives.


== Biography ==
Kraneveldt studied languages at the Free University of Amsterdam. She worked as a high school German teacher and later for a publishing company. In 2002, she became a policy officer and assistant for Pim Fortuyn List MP Vic Bonke. In 2003, she entered the House of Representatives as an MP on behalf of the LPF. Kraneveldt was involved in the policy areas of education, culture, media, childcare, emancipation and family affairs, and technology and science policy. In 2004, she submitted a motion to instill more integration policies in high schools for students born outside the Netherlands. The motion was approved by the PvdA and VVD and was passed. In 2006, she resigned from the LPF due to the deteriorating conditions in the party and disagreements with its course, in particular due to its continuing support for the third Balkenende cabinet minority government which she disapproved of. Her seat in parliament was turned over to Gonny van Oudenallen. Kraneveldt then joined the Labour Party.In the 2006 House of Representatives elections, she was 36th on the Labour Party's candidate list. Kraneveldt still returned to parliament on 1 March 2007. In 2008, she became secretary of the parliamentary group of the PvdA. She also served as the eighth vice president of the House of Representatives.
For the 2010 House of Representatives elections, she was 34th on the PvdA list, not enough to continue her work in the House. On 10 April 2012 she succeeded John Leerdam as a temporary replacement for Sharon Dijksma, who was on maternity leave at the time and returned on 8 May.
In the 2014 Dutch municipal elections, Kraneveldt was elected to the Zoetermeer municipal council on 27 March. She became chairman of the PvdA faction there and subsequently list leader in upcoming elections.


== References ==


== External links ==
Margot Kraneveldt biography on Parlement.com"
33,"Mirjam A.J. Krijnen (born 7 May 1973) is a Dutch diplomat and politician of the progressive party GroenLinks. She served as a member of the Senate between September 2022 and June 2023, and she has worked for Aidsfonds (AIDS fund).


== Early life and career ==
Krijnen was born in 1973 in the North Brabant village of Berkel-Enschot, where she also grew up. She studied history and the German language at Radboud University Nijmegen, graduating in early 1998, and spent some time in Norway and Germany as a student.Krijnen started her career in September 2000 at the Ministry of Foreign Affairs as a Germany and Western Europe policy officer. Three years later, she became second secretary of development cooperation at the Dutch embassy in Belgrade, and she later worked as first secretary at embassies in Islamabad (2006–08) and Washington, D.C. (2009–13). In April 2008, while she was stationed in Islamabad, embassy personnel was temporarily relocated to a luxury hotel due to security concerns as a result of the release of the short film Fitna, which is critical of Islam, by Dutch politician Geert Wilders. It had sparked protests against the Netherlands in several Muslim countries. Following her diplomatic career, Krijnen worked for another five years at the Ministry of Foreign Affairs, filling the positions of coordinator of the women's rights and gender equality task force and of management support director starting in May 2016.She participated in the May 2019 Senate election as the ninth candidate of GroenLinks. Krijnen was not elected, as her party received eight seats. In September 2019, she joined the management team of Aidsfonds, an Amsterdam HIV/AIDS charity, as international programs director. After an investigation by Aidsfonds concluded that a relatively small amount of worldwide HIV/AIDS funding was spent on LGBT people, Krijnen advocated for more targeted services and safe spaces, saying that LGBT people are less likely to use care for the general population due to discrimination.Krijnen was appointed to the Senate on 27 September 2022 because of her position on the party list in 2019 after Senator Kees Vendrik had stepped down to become chair of the Platform for Social Dialogue and Reflection on Climate Policy. She kept working for Aidsfonds until January 2023. Krijnen ran for re-election in March 2023, being placed 11th on the party list. GroenLinks won seven seats, causing Krijnen's term to end on 13 June.


=== Committee memberships ===
Committee on Education, Culture and Science
Committee on European Affairs
Committee on Foreign Affairs, Defence and Development Cooperation
Committee on Health, Welfare and Sport
Committee on Justice and Security


== Personal life ==
Her husband is called Arend, and they have two sons. She resides in Voorburg.


== References =="
34,"Neelie Kroes (Dutch pronunciation: [ˈneːli ˈkrus]; born 19 July 1941) is a retired Dutch politician of the People's Party for Freedom and Democracy (VVD) and businessperson who served as European Commissioner from 22 November 2004 to 1 November 2014.Kroes studied Economics at the Rotterdam School of Economics obtaining a Master of Economics degree. Kroes worked as a researcher at her alma mater from September 1963 to April 1968, and as a corporate director for a transport company in Delft from April 1968 until August 1971, and for the chamber of commerce of Rotterdam from July 1969 until August 1971. Kroes became a Member of the House of Representatives shortly after the election of 1971 on 3 August 1971, and served as a frontbencher and spokesperson for Transport and Education. After the election of 1977 Kroes was appointed as State Secretary for Transport and Water Management in the Cabinet Van Agt–Wiegel taking office on 28 December 1977. After the election of 1981 Kroes returned to the House of Representatives on 25 August 1981, and again served as a frontbencher and spokesperson for Transport. After the election of 1982 Kroes was appointed as Minister of Transport and Water Management in the Cabinet Lubbers I taking office on 4 November 1982. After the election of 1986 Kroes continued her office in the Cabinet Lubbers II. In June 1989, Kroes announced that she wouldn't stand for the election of 1989.
Kroes semi-retired from active politics and became active in the private and public sectors as a corporate and non-profit director and served on several state commissions and councils on behalf of the government, and served as Rector Magnificus of the Nyenrode Business University from June 1991 until January 2000. In October 2004, Kroes was nominated as the next European Commissioner in the First Barroso Commission, and was given the heavy portfolio of Competition taking office on 22 November 2004. In November 2009, Kroes was re-nominated for a second term in the Second Barroso Commission, and was given the heavy portfolio of Digital Agenda and was appointed as one of the Vice-Presidents serving from 9 February 2010 until 1 November 2014.
Kroes retired from active politics at the age of 73 and again became active in the private and public sectors as a corporate and non-profit director and served as a occasional diplomat for several economic delegations on behalf of the government. Following her retirement Kroes continued to be active as an advocate and lobbyist for promoting startup companies and entrepreneurship. She holds the distinction as the first female Minister of Transport starting an informal tradition of women serving as Dutch Transport Ministers that has continued since 1982 (save for two exceptions 2002–2003 and 2007–2010) for over 41 year.


== Career before politics ==
Neelie Kroes was born on 19 July 1941 in Rotterdam, Netherlands. Her father owned the transport company Zwatra.Kroes attended a Protestant grammar school in Rotterdam. She continued to a Protestant high school. In 1958, she went to study economics at the Erasmus University in Rotterdam. In 1961, Kroes was praeses of the R.V.S.V. (the largest Rotterdam sorority). She was also elected as a member of the University Council. After obtaining a Bachelor of Economics and later a Master of Economics degree in 1965, she became a research fellow at the economic faculty at that university. During this period Kroes was involved in the women's organisation within the VVD. In this period she also was member of the board of heavy transporting company ""ZwaTra"", the company of her father.


== Local and national politics ==
Neelie Kroes was first elected member of the Rotterdam city council for the VVD in 1970.
In 1971, she was elected to the House of Representatives, forcing her to stop her fellowship. In parliament, she became spokesperson for education. She remained a member of parliament until 1977, when she became State Secretary for Transport, Public Works and Water Management in the First Van Agt Cabinet, responsible for Postal and Telephone Services and Transport. In 1981, she briefly returned to the House of Representatives, while her party, VVD, was in the opposition. In 1982 she returned to office in the First and Second Lubbers Cabinets, now as the Minister of Transport, Public Works and Water Management, a post that she held until 1989. As a minister she was responsible for the privatisation of the Postgiro (Postbank, initially a part of the PTT), the Post and Telephone Services, the Harbour Pilotage services, as well as the commissioning of the Betuwe Railway.
Kroes refused to become Minister of Defence in 1988.
During her tenure as minister, she was involved in the so-called TCR affair, about the illegal sale of warships. She had also a business relationship with a tank cleaning company (TCR), which illegally received governmental subsidies.


== After National Politics ==
After her ministerial career, Kroes spent two years working on two projects as an advisor to Karel van Miert, at that time European Commissioner for Transport. She also became a member of the Rotterdam Chamber of Commerce, furthermore she served as a board member for Ballast Nedam (shipping), ABP-PGGM Capital Holdings N.V. (a joint subsidiary of the pension funds ABP and PGGM), NIB (an investment bank), McDonald's Netherlands, Nedlloyd, and Nederlandse Spoorwegen (the Dutch railroad company).
In 1991, Kroes became chairperson of Nyenrode University, a private business school. During this period Kroes also was a member of the Advisory Board of the Prof.Mr. B.M. Teldersstichting, the scientific bureau of VVD.
According to her husband, Bram Peper, from 1993 to 2001, Kroes relied on astrologers and clairvoyants for personal and business advice. Until 2004 Kroes maintained an office in the castle of Jan-Dirk Paarlberg, a real estate mogul who was convicted to four and a half years in prison for money-laundering and extortion. One of the astrologers advising Kroes during that time was Lenie Drent, who had been providing business advice to Paarlberg for decades.Kroes has held and still holds many side offices, mainly in cultural and social organisations. She is chairperson of Poets of all Nations, the Delta Psychiatric Hospital and of the board of the Rembrandt House Museum. Also, she was a member of several boards of commissioners, for instance at Nedlloyd (a shipping company) and Lucent Technologies (an information and communication technologies company).


== European Commission ==


=== Commissioner for Competition ===
In 2004, Kroes was appointed the European Commissioner for Competition. At the time, her nomination was heavily criticised because of her ties to big business and alleged involvement in shady arms deals. Kroes has tried to uphold her integrity; whenever she has to deal with issues concerning competition in branches of industry in which she used to be active as a board member, Commissioner McCreevy takes over her responsibilities.
As chairperson of Nyenrode Business University, Kroes awarded an honorary doctorate to Microsoft founder Bill Gates in 1996. As a European Commissioner for Competition one of her first tasks in 2004 was to oversee the sanctions against Microsoft by the European Commission, known as the European Union Microsoft competition case. This case resulted in the requirement to release documents to aid commercial interoperability and included a €497 million fine for Microsoft.
Kroes attended conferences organized by the Bilderberg Group every year between 2005 and 2012.In 2009, she was transferred to another European Commissioner post, namely ICT and Telecom. She was also appointed as one of the vice-presidents of the European Commission.


=== Commissioner for Digital Agenda ===
In 2010, she became European Commissioner for Digital Agenda in the second Barroso Commission. The Digital Agenda for Europe was proposed by the European Commission on 19 May 2010.
The Digital Agenda for Europe is supported by the EU Digital Competitiveness Report launched also on 19 May 2010. She is a proponent of Free and Open Source Software.
Since 2010, she has served as a Commissioner for the Broadband Commission for Digital Development which leverages broadband technologies as a key enabler for social and economic development.In 2010, it was suggested that she would become prime-minister in the Netherlands, when Mark Rutte would stay in parliament due to difficulties in the formations in the new Cabinet. However, eventually Rutte became prime-minister.
In December 2011, Kroes invited Karl-Theodor zu Guttenberg who had resigned as German Minister of Defence in March 2011, due to plagiarism charges – as advisor to the European Commission as part of its No Disconnect Strategy designed to promote Internet freedom.In November 2012, Kroes made international news when she said her advisers at the Internet Governance Forum in Baku, Azerbaijan had been the victims of computer hacking.


== Later career ==
Kroes is currently leading StartupDelta, a public-private initiative to help promote the Netherlands as a destination for startup companies. For the 2019 European elections, she was brought into the European election campaign by Guy Verhofstadt's Open Flemish Liberals and Democrats (Open VLD) in Belgium.In addition, Kroes has been holding a variety of paid and unpaid positions.


== Controversy ==
At the end of the 1980s, intensive research into environmental crime among chemical waste processing companies ended in a fiasco. As Minister of Transport, Public Works and Water Management, Kroes had conceived the plan to provide subsidies to the companies TCA and TCR (Tanker Cleaning Amsterdam and Rotterdam, respectively). Even though she was made aware of the company's criminal activities, including mixing chemical waste into fuel oil, she pushed through with the subsidies. The resulting TCR affair sparked a parliamentary inquiry in 1997. Kroes was accused by the investigative committee that she had helped a rogue company with a government subsidy into the saddle, which made the environmental crimes possible.
In the mid-1990s, Kroes was involved in the frigate affair: the failed purchase of six Dutch frigates (amounting to 1.2 billion euros) by the United Arab Emirates. As chairman of a consortium of Holland Signaal, Ballast Nedam and Koninklijke Schelde (supported by the navy, the Port of Rotterdam Authority and the Dutch Ministry of Economic Affairs), Kroes attempted to exchange the frigates for oil supplies. When it turned out that she was also using her chairmanship to serve the business interests of a personal friend, the businessman Joop van Caldenborgh, she was removed from her position by the government. It was only in 2011 that it became known that she had also put Prince Bernhard forward as a lobbyist in this deal, in violation of the agreements that Bernhard had made with the Den Uyl cabinet after the Lockheed affair. The frigate affair brought Kroes into contact with Jordanian investor Amin Badr-El-Din, with whom she would run the company Mint Holdings some years later, which was planning to take over part of Enron.In 2016, leaks to the International Consortium of Investigative Journalists (who also oversaw the Panama Papers and Paradise Papers leaks) revealed that from 2001 to 2009 Kroes was the director of Mint Holdings, a company registered in the Bahamas. As part of the EU rules, a commissioner is obliged to declare previous and current economic interests, but she did not declare her directorship of the Bahamas company. Further, EU commissioners are not allowed to hold outside directorships while in office (Kroes was in office 2004–2014). According to her lawyer, Kroes acknowledged the situation, calling it an ""oversight"", and declared that she would take full responsibility.The “Uber files”, leaked documents in 2022, revealing active and irregular efforts of Uber in lobbying regulators, revealed that Kroes prepared her appointment at the taxi company when she was still in office. 
She did not disclose the numerous appointments she had with firms executives when European Commissioner for competition and then new technologies (a position she held until November 2014).  
After resigning from the European Commission, she actively helped Uber bending regulations by opening her contacts to the company, including Netherlands then Prime Minister Mark Rutte, breaking her 18-months duty of réserve that ex commissionner must apply. She finally joins Uber Public Affairs team in 2016.


== Personal life ==
Kroes was married to social democratic minister and mayor Bram Peper. She is a confidant of Ayaan Hirsi Ali, known for her criticism of Islam and having a fatwa issued, and persuaded her to switch allegiance from the social democratic PvdA to the VVD.


=== Corporate boards ===
Uber, Member of the Public Policy Advisory Board
Salesforce, Non-Executive Board Board of Directors (since 2016)


=== Non-profit organizations ===
Open Data Institute, Non-Executive Member of the Board (since 2015)


== Recognition ==


=== Awards ===
Kroes was International Road Federation Man of the Year of 1993.
Kroes made the Forbes' The World's 100 Most Powerful Women list multiple times: as number 53 in 2009, 47 in 2008, 59 in 2007.


=== Decorations ===


== Honorary degrees ==


== References ==


== External links ==

European Commissioner for Competition (2004–2010), Digital Agenda (2010–2014), Vice-President of the European Commission (2010–2014)Official(in Dutch) Dr. N. (Neelie) Kroes Parlement & Politiek"
35,"Suzanne Caroline Kröger (born 6 June 1976) is a Dutch politician of the political party GroenLinks. Since October 2021, she serves as member of the House of Representatives as replacement of Bart Snels. She also served as member of the House of Representatives between 23 March 2017 and 31 March 2021.
She previously worked for Greenpeace, where she contributed to campaigns for protection of old-growth forests and prevention of climate change. She also worked in Indonesia for many years.


== Electoral history ==


== Notes ==


== References =="
36,"Anne Kuik (born 22 January 1987) is a Dutch politician of Christian Democratic Appeal (CDA). She has been a member of the Dutch House of Representatives since 23 March 2017.


== Early life and education ==
Kuik grew up in Nieuw-Amsterdam in the province of Drenthe. From 1999 to 2005, Kuik attended grammar school at the Hondsrug College in Emmen. From 2005 to 2013 she studied Dutch law at the University of Groningen. She graduated in civil law and constitutional and administrative law. During her studies she was a member of student association RKSV Albertus Magnus.


== Career ==
During her student years, she was a member of the CDA faction in the Groningen municipal council from 2007 to 2010. She later joined the municipal council herself and became party leader in 2012. She was party leader for the 2014 municipal elections. As a councilor, she became known in 2014 for the election of Best Councilor in the Netherlands, where she finished second behind Heerlen councilor Ron Meyer of the Socialist Party (SP). Kuik resigned from the party chairmanship in May 2014 when her boyfriend, Paul de Rook, became wethouder (alderman) for traffic and culture for D66 in Groningen. Between January 2015 and October 2016 she was also a presenter on NPO Radio 1 at the Evangelische Omroep of, among others, Dit is de Nacht.For the House of Representatives elections in March 2017, Kuik stood for the CDA in 11th place on the list of candidates and obtained 15,906 preferential votes. During that term, Kuik was spokesperson for development cooperation, secondary vocational education (MBO), prevention policy, prostitution policy and human trafficking. On 19 April 2017, Kuik gave her maiden speech during a debate about vaccinations and invasive exotic species, specifically the tiger mosquito.In 2018, she was the first Dutch parliamentarian to sign the Barcelona Declaration, which encourages the fight against tuberculosis. Because of this signature she was known as tering-ambassadeur (tering being a pejorative archaism of tuberculosis). As a spokesperson in the field of prostitution policy, Kuik advocated a ban on paid sex, following the Swedish model, in September 2020. To expose abuses in prostitution, Kuik also launched the podcast Vrouw te koop? ('Woman for sale?'). In the run-up to the parliamentary inquiry into natural gas extraction in Groningen, Kuik was part of the temporary committee that had to prepare this at the end of 2020.At the House of Representatives elections in March 2021, Kuik was third on the CDA candidate list. She received 32,945 preference votes, above the preference threshold. Her portfolio remained virtually the same, but focused on security and terrorism instead of secondary vocational education. After already having worked on the preparations, Kuik was part of the parliamentary inquiry committee for natural gas extraction in Groningen. Since April 2021, she has also been a member of the Presidium of the House of Representatives. Kuik went on maternity leave on 3 May until 22 August 2022.


== Personal life ==
Kuik married former Groningen councilor Paul de Rook (D66) in July 2018. The civil wedding was performed by then D66 councilor Ton Schroor. The church wedding was performed by then CDA party chairman Ruth Peetoom. On 8 June 2022, De Rook and Kuik became parents of a daughter.


== Electoral history ==


== References ==


== External links ==

Anne Kuik on the official website of CDA
Anne Kuik on the official website of the House of Representatives"
37,"Attje Harma Kuiken (Dutch pronunciation: [ˈɑcə ˈɦɑrmaː ˈkœykə(n)]; born 27 October 1977) is a Dutch politician and former civil servant serving as the leader of the Labour Party in the House of Representatives since 22 April 2022. She has been a parliamentarian since 30 November 2006 with a brief interruption in 2010. She served two terms as parliamentary leader of the Labour Party, and was leader of the Labour Party between June and August of 2023.


== Early life and education ==
Attje Harma Kuiken was born on 27 October 1977 in Groningen. She grew up in Hoogezand-Sappemeer and from the age of ten in Ferwert. She did the vwo program at the Dockinga College, a high school in Dokkum, from 1990 to 1996.Kuiken studied public administration at the NHL University of Applied Sciences in Leeuwarden from 1996 to 1999 and organization science at the Tilburg University from 2000 to 2006. During her second studies, she lived in Breda.


== Politics ==
Kuiken has been a member of the Labour Party since 2002. She founded a local chapter of the Young Socialists, the youth organisation of the Labour Party, in Breda. She was a member of the House of Representatives from 30 November 2006 until 19 January 2010. She then went on maternity leave and was temporarily replaced by Saskia Laaper. Kuiken has been a member of the House of Representatives again since 11 May 2010.After fellow Labour member Martijn van Dam was appointed State Secretary for Economic Affairs in November 2015, Kuiken was elected vice parliamentary group leader. After the resignation of Diederik Samsom as parliamentary leader on 12 December 2016, Kuiken succeeded him.After the resignation of Lilianne Ploumen, she again was elected parliamentary leader on 22 April 2022. On 11 June 2023 she was elected as leader of the Labour Party by the national Labour congress. As leader, she led the party to second place in the 2023 provincial elections, in the party's first joined campaign with GreenLeft. While the combined parties did not manage to beat the surging Farmer-Citizen Movement to first place, the dominant VVD was successfully resigned to a distant third place. The perceived success of the joint campaign laid the groundwork for Labour and GreenLeft run a formal single list in the snap general elections later that year. She did not stand for the elections of 2023, effectively retiring from politics.


== Personal life ==
Kuiken lives in Breda and she has a daughter.


== References ==


== External links ==

(in Dutch) Attje Kuiken at the House of Representatives website
(in Dutch) Attje Kuiken at the Labour Party website"
38,"Antoinette José Marie Laan-Geselschap (born 6 April 1965 in Enschede) is a Dutch politician, who served in the House of Representatives for the People's Party for Freedom and Democracy (Volkspartij voor Vrijheid en Democratie) from October 2017 until March 2021. In 2010 and between 2014 and 2017, she served on the Rotterdam City Council. From 2010 until 2014, she was an alderwoman of Rotterdam. She has been again an alderwoman since 6 April 2021, this time of the neighbouring city of Schiedam.She studied public administration at the Erasmus University Rotterdam, and was a member of the former government executive of the borough of Kralingen-Crooswijk from 1998 until 2004.


== References =="
39,"Jeanet Maria Petronella van der Laan (pronounced [ʒɑˈnɛt fɑn dər ˈlaːn]; born 20 January 1980) is a Dutch retired footballer, teacher, and politician of the social liberal party Democrats 66 (D66).
A defender of FC Lisse, she became the first girl to be allowed to play in a national boys' competition in 1995. She later played for Ter Leede, winning the women's national championship multiple times, and she appeared in 29 international matches as part of the women's national football team. Van der Laan also worked as a teacher, and she retired from football in 2007.
She was elected to the Lisse municipal council in 2010 and continued serving there with a half-year hiatus until she became an alderwoman in 2018. Van der Laan was elected to the House of Representatives in the 2021 general election.


== Early life and education ==
Van der Laan was born and raised in Lisse, South Holland. She has an older brother and a younger sister, and her parents worked at a dahlia nursery. In 1998, after having completed her secondary education, Van der Laan started studying Dutch at the Educatieve Faculteit Amsterdam, a cooperation between the Amsterdam and Holland Universities of Applied Sciences to train teachers.She also studied public administration at Leiden University starting in 2007 and earned a master's degree.


== Association football ==
Van der Laan began playing football at the age of six. In June 1995, she became the first girl to be allowed to play in a national boys' competition of the Royal Dutch Football Association (KNVB). FC Lisse's male B1 team, to which Van der Laan belonged, had won a regional league and had been promoted to the national third division. The KNVB granted the permission to Van der Laan due to her role in the promotion and due to her performance in the women's national youth team.She subsequently played as part of the A2 boys' squad and left FC Lisse in 1997 to join the Sassenheim club Ter Leede. There, she was part of the women's squad, which won the national championship for women several times. Van der Laan had also joined the women's national football team as a right-back, debuting in an August 2001 match against Germany. As part of the Dutch team, she won the silver medal in women's football at the 2001 Summer Universiade in Beijing. She played in a total of 29 international matches until she left the team in 2003 because of her non-football career. Van der Laan stopped playing football at Ter Leede in 2007, when the Vrouwen Eredivisie was introduced.In the early 2000s, she worked for a few years for WK Producties, which was responsible for football broadcasts on the TV channel SBS6. Van der Laan became a KNVB ambassador in 2016, and she joined the NPO Radio 1 show Langs de Lijn, providing analysis of matches of the 2017 UEFA European Women's Championship and the 2019 FIFA Women's World Cup including the final of the 2017 championship. In 2020, she became chair of SC Telstar's advisory board, which was established to get their women's team into the Eredivisie.


== Teaching career and politics ==
Van der Laan started teaching Dutch at the Lisse secondary school Fioretti College in the early 2000s and also became team leader of its first year in 2005. While still working there, she was elected into the municipal council of Lisse in the 2010 municipal election as a member of the local political party Nieuw Lisse. She left the council in September 2013 in order to join D66 and was succeeded by her brother Michael. Van der Laan was D66's third candidate in Lisse in the 2014 municipal election, and she became the party's caucus leader in the council after the election.She was appointed chair of D66's new national thematic department Sport and Exercise in early 2016. Van der Laan had lobbied for its establishment in order to make sport policy more prominent within the party. She was D66's 32nd candidate in the 2017 general election, receiving 1,588 preference votes, but was not elected due to her party winning nineteen seats. Van der Laan was re-elected to Lisse's council in 2018, being D66's lead candidate. She left both the council and the Fioretti College in May 2018 to serve as alderwoman in the new municipal executive. Her portfolio included spatial planning, sustainability, education, culture, youth, and sport affairs.


=== House of Representatives ===
Van der Laan ran for member of parliament again in the 2021 general election, being placed thirteenth on D66's party list. During the campaign, she said that politics should pay more attention to sports, calling it neglected and important for fighting obesity. Van der Laan was elected into the House of Representatives with 10,489 preference votes, and she was installed on 31 March. Her specialities within D66 were higher education, science, emancipation, sports, health care prevention, and long-term care, and she is on the Committees for Education, Culture and Science; for Health, Welfare and Sport; for Justice and Security; and for Social Affairs and Employment. She is also a member of the Dutch parliamentary delegation to the Council of Europe.A few months after her election, Van der Laan started writing a bill to ban conversion therapy together with politicians from other parties. This followed inaction by the cabinet on the issue after a House majority had indicated the desire for such a ban. The Council of State advised against the law in early 2023, saying that its added value had to be elaborated on. The governmental body stated that discrimination and coercion were already forbidden, while a total ban would be in conflict with the freedom of religion. Van der Laan also successfully called for an investigation into abuse in competitive dancing following news reports, and she introduced a motion to explicitly prohibit match fixing, which passed the House.She was D66's lijstduwer in Lisse in the 2022 municipal elections.


== Personal life ==
Van der Laan resides in Lisse and has also lived in the nearby town of Noordwijk. She has been married to Kevin Winter, a retired amateur football player for FC Lisse, IJsselmeervogels, and Rijnsburgse Boys, since 2015. They have three sons, two of which are twins.


== References =="
40,"Ilona Maria Lagas-Meijer (Dutch: [iˈloːnaː laːˈɣɑs ˈmɛi̯ər]; born 31 January 1956) is a Dutch politician of the Farmer–Citizen Movement (BBB). She participated in the 2023 Senate election as the Farmer–Citizen Movement's lead candidate, and became the party's parliamentary leader in the Senate. Lagas joined the Farmer–Citizen Movement in 2021 after leaving the People's Party for Freedom and Democracy (VVD), for which she previously served as a municipal councillor and alderwoman.


== Biography ==
Lagas was born on 31 January 1956 in Zwolle, Overijssel. After working in a hospital laboratory for eleven years, she became a teacher in German and civics at a college for vocational education (MBO) in 1985. She later joined the management of the college's programme in international trade. Since 2014, she has been a self-employed government consultant.


=== Political career ===
A member of the VVD, Lagas was elected into the municipal council of Nieuwleusen in 1990. She was re-elected in the 1994 municipal election, but left the council in 1995 when she moved out of the municipality. From 1998, she served as a member of the municipal council of Ommen, until she joined the municipal executive on 6 April 2006. Her portfolio as an alderwoman included spatial planning, environment and economic affairs.In 2011, Lagas survived a motion of no confidence after a municipal construction project had resulted in a loss of €28.5 million. She was re-elected into the municipal council in the 2014 election, and left the municipal executive on 27 May 2014. From 2017 to 2018, she briefly served as a part-time alderwoman while one of the municipality's aldermen was on sick leave. Lagas left local politics in 2020.In 2021, Lagas left the VVD, as she felt that the party no longer represented the interests of the countryside. The fourth Rutte cabinet's policy to reduce agricultural nitrogen pollution by 50% before 2030 contributed to her decision to leave the party. Lagas subsequently joined the Farmer–Citizen Movement. She was elected into the Provincial Council of Overijssel in the 2023 provincial elections, but did not accept her seat due to her scheduled participation in the 2023 Senate election as the Farmer–Citizen Movement's lead candidate. After the election, she became the party's parliamentary leader in the Senate.


== Personal life ==
Lagas resides in Vinkenbuurt, Overijssel. She is married to Ad Lagas, with whom she has a son and a daughter. Her husband is the founder of a classical liberal faction within the People's Party for Freedom and Democracy. He later also defected to the Farmer–Citizen Movement. Her daughter, Marijke Lagas, is a cystic fibrosis patient, who successfully advocated for health insurance coverage of treatment with lumacaftor/ivacaftor in the Netherlands.


== References =="
41,"Everdien Flora Lagerwerf-Vergunst (born 23 May 1964 in Ede) is a Dutch judge and former politician and educator. As a member of the ChristianUnion (ChristenUnie) she was a member of the Senate from 2007 to 2011.
Lagerwerf-Vergunst studied law at Erasmus University Rotterdam. She lives in Ridderkerk, where she was politically active for the Reformatory Political Federation, a predecessor of the ChristianUnion. She is a member of the Protestant Church in the Netherlands, of which her father is a minister.


== References ==
(in Dutch) Parlement.com biography"
42,"Asmah ""Esmah"" Lahlah (born 13 October 1979) is a Dutch politician of GroenLinks (GL), who was elected into the House of Representatives in the 2023 Dutch general election.


== Early life ==
Lahlah was born to a Dutch mother and Moroccan father.


== Career ==
Lahlah has worked as an alderwoman in Tilburg and as a university lecturer.


== Electoral history ==


== References =="
