,articles
6,"Antje Lezius (born 30 June 1960) is a German politician. Born in Kusel, Rhineland-Palatinate, she represents the CDU. Antje Lezius has served as a member of the Bundestag from the state of Rhineland-Palatinate from 2013 to 2021.


== Life ==
She became member of the bundestag after the 2013 German federal election. She is a member of the Committee for Labour and Social Affairs.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
7,"Luiza Licina-Bode (born 10 October 1972) is a German politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag since 2021.


== Early life and education ==
Licina-Bode was born 1972 in the West German town of Bad Berleburg and studied law at the Ruhr University Bochum in order to become a lawyer.


== Political career ==
Licina-Bode entered the SPD in 2005 and was elected to the Bundestag in the 2021 elections, representing the Siegen-Wittgenstein district.In parliament, Licina-Bode has since been serving on the Committee on Legal Affairs and the Committee on Food and Agriculture.


== Other activities ==
University of Siegen, Member of the Board of Trustees (since 2022)
German United Services Trade Union (ver.di), Member (since 2015)


== References =="
8,"Anja Liebert (born 19 September 1969) is a German politician. Liebert became a member of the Bundestag in the 2021 German federal election. She is affiliated with the Alliance 90/The Greens party.


== Positions ==
Liebert is particularly concerned about the mobility transition. She said: ""We urgently need investment in local public transport in order to achieve the climate targets. The car lobby is only focusing on other technology, but doesn't want to change the system. The mobility of the future is networked. The question must be: What is the best way to get from A to B? At the moment, it's more like: where is the car parked for 23 hours a day?"".


== References =="
9,"Andrea Lindholz (born 25 September 1970) is a German lawyer and politician of the Christian Social Union (CSU) who has been serving as a member of the Bundestag from the state of Bavaria since 2013. She represents the Aschaffenburg constituency.


== Early career ==
Born in Bonn, North Rhine-Westphalia, Lindholz studied law at the Goethe University Frankfurt and the University of Würzburg. Since 2000, she has been practicing as a lawyer specialized on family law in Aschaffenburg.


== Political career ==
Lindholz first became a member of the Bundestag in the 2013 German federal election. She is a member of the Committee for Home Affairs. Since 2018, she has also been a member of the Committee for the Scrutiny of Acoustic Surveillance of the Private Home and the Parliamentary Oversight Panel (PKGr), which provides parliamentary oversight of Germany’s intelligence services BND, BfV and MAD. 
In the negotiations to form a fourth coalition government under the leadership of Chancellor Angela Merkel following the 2017 federal elections, Lindholz was part of the working group on internal and legal affairs, led by Thomas de Maizière, Stephan Mayer and Heiko Maas.
Since 2021, Lindholz has been serving as one her parliamentary group's deputy chairs, under the leadership of successive chairs Ralph Brinkhaus (2021–2022) and Friedrich Merz (2022–present). In this capacity, she oversees the group’s legislative activities on internal and legal affairs.In 2023, Lindholz joined a cross-party working group on dogs.


== Other activities ==
Memorial to the Murdered Jews of Europe Foundation, Member of the Board of Trustees
Technisches Hilfswerk (Federal Agency for Technical Relief), Vice President of the Federal Association
Foundation ""Remembrance, Responsibility and Future“ (EVZ), Deputy Member of the Board of Trustees
Federal Foundation for the Reappraisal of the SED Dictatorship, Deputy Member of the Board of Trustees
St Barbara Foundation, Member of the Board of Trustees


== Political positions ==
In June 2017, Lindholz voted against Germany's introduction of same-sex marriage.


== References ==


== External links ==
 Media related to Andrea Lindholz at Wikimedia Commons
Bundestag biography (in English)"
10,"Karoline Linnert (born 30 August 1958) is a German politician of the Alliance '90/The Greens. From 2007 until 2019, she served as Senator of Finance and Mayor of the city-state of Bremen. During her time in office, she was one of two people holding the title Mayor, the other being Carsten Sieling, the President of the Senate of Bremen.


== Early life and education ==
Linnert studied psychology at the University of Bielefeld and the University of Oldenburg, graduating in 1988.


== Political career ==
Linnert became a member of The Greens in 1980, and was the top candidate of her party in Bremen in the 2007 state elections. From 1991, she served as a member of the Parliament of Bremen, and was chair of the Green parliamentary group from 2000 to 2007. She served as chair of the Public Expenditures Committee from 2003 to 2007.
As a result of the 2007 elections, Linnert's party entered a coalition government with the Social Democrats, and she became Senator of Finance and Mayor (co-mayor). As one of the state's representatives at the Bundesrat, she serves on the Finance Committee.
During her time in office, Linnert led the negotiations with NordLB on the takeover of state-controlled Bremer Landesbank (BLB).


== Other activities ==


=== Regulatory agencies ===
Stability Council, Ex-Officio Member (2010-2019)


=== Corporate boards ===
Bremer Landesbank, Ex-Officio Chairwoman of the Supervisory Board (2007-2019)
Bremeninvest / WFB Wirtschaftsförderung Bremen GmbH, Ex-Officio Deputy Chairwoman of the Supervisory Board (2007-2019)
BLG Logistics Group, Ex-Officio Member of the Supervisory Board (2007-2019)
Eurogate, Ex-Officio Member of the Supervisory Board (2007-2019)
Öffentliche Versicherungen Bremen (ÖVB), Ex-Officio Member of the Supervisory Board (2007-2019)
KfW, Member of the Board of Supervisory Directors (2010–2012)


== References =="
11,"Patricia Lips (born 21 December 1963) is a German politician of the Christian Democratic Union (CDU) who has been serving as a member of the Bundestag for Odenwald in the state of Hesse since 2002.


== Political career ==
Lips first became a member of the Bundestag in the 2002 German federal election. She served on the Finance Committee from 2004 until 2013 and later chaired the Committee for Education, Research and Technology Assessment from 2014 until 2017.
Following the 2018 elections, Lips became a member of the Budget Committee – where she was her parliamentary group's rapporteur on the annual budget of the Federal Government Commissioner for Culture and Media – and of its so-called Confidential Committee (Vertrauensgremium), which provides budgetary supervision for Germany's three intelligence services, BND, BfV and MAD.
From March 2020 to January 2021, Lips managed the campaign of Friedrich Merz in the 2021 CDU leadership election.
Since 2021, Lips has been serving as one her parliamentary group's deputy chairs, under the leadership of successive chairs Ralph Brinkhaus (2021–2022) and Friedrich Merz (2022–present). In this capacity, she oversees the group's legislative activities on European affairs and human rights. In addition, she has been a member of the German delegation to the Franco-German Parliamentary Assembly since 2022.


== Other activities ==
Leibniz Association, Member of the Senate (since 2021)


== Political positions ==
In June 2017, Lips voted against Germany's introduction of same-sex marriage.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
12,"Sylvia Löhrmann (born 1 March 1957, Essen, Germany) is a German politician of the Green Party.


== Education and early career ==
Löhrmann studied German and English from 1975-1981 at the Ruhr University Bochum and later worked as a teacher.


== Political career ==
Löhrmann is a member of the Green Party, and since 1995 an elected member of the parliament of the German state North Rhine-Westphalia. Since July 15, 2010 she has served as Deputy Minister-President and Minister of Schools and Education in the incumbent state-government under the leadership of Minister-President Hannelore Kraft. As one of the state’s representatives at the Bundesrat, she is a member of the Committee on Cultural Affairs.
On 25 March 2015, Löhrmann spoke at the memorial for 16 schoolchildren and two teachers of Joseph-König-Gymnasium who all died in the crash of Germanwings Flight 9525.Löhrmann was a Green Party delegate to the Federal Convention for the purpose of electing the President of Germany in 2017.Following the Green Party’s defeat in the 2017 state elections, Löhrmann was no longer a member of the state government and also resigned her parliamentary seat. In 2020, she was appointed secretary general of ""321–2021: 1700 Years of Jewish Life in Germany"".


== Other activities ==


=== Corporate boards ===
Stadt-Sparkasse Solingen, Member of the Supervisory Board
NRW.BANK, Member of the Guarantors' Meeting (2010–2017)


=== Non-profit organizations ===
Grüner Wirtschaftsdialog, Member of the Advisory Board (since 2021)
Heinrich Böll Foundation, Member of the General Assembly
Aktive Bürgerschaft, Member of the Board of Trustees
Central Committee of German Catholics, Member
Deutschlandradio, Member of the Broadcasting Council
Jugend forscht, Member of the Board of Trustees
Stiftung Lesen, Deputy Chairwoman of the Board of Trustees
Heinrich Heine University (HHU), Institut für Deutsches und Internationales Parteienrecht und Parteienforschung, Member of the Board of Trustees
Education and Science Workers' Union (GEW), Member


== References ==


== External links ==
 Media related to Sylvia Löhrmann at Wikimedia Commons

Sylvia Löhrmann's website (in German)
Brief biography at North Rhine-Westphalia government site (in German)
The Green Party Candidates, North Rhine-Westphalia 2010 (in German)"
13,"Eva Lohse (née Müller-Tamm; born 23 January 1956 in Ludwigshafen) is a German politician of the Christian Democratic Union (CDU). She was the mayor (Oberbürgermeisterin) of Ludwigshafen from 2002 to 2017.
In addition to her work as Mayor, Lohse served as president of the Deutscher Städtetag from June 2015 to December 2017. The group is the head organization and lobby group for 3400 German cities vis-à-vis the Cabinet of Germany, the German Bundestag, the Bundesrat of Germany, the European Union (EU) and many organizations.


== Early life and career ==
Lohse was born in Ludwigshafen in 1956. She studied law at the universities of Heidelberg, Geneva and Freiburg. After the first state exam she studied administrative law at the Verwaltungshochschule Speyer. In 1995 she graduated as a Doctor of Law. From 1987 to 1996 she hold different positions in the regional administration, in the Ministry of the Interior of the State of Rhineland-Palatinate and the police department Rheinpfalz in Ludwigshafen. From 1996 to 2001, Lohse was a lecturer at the Fachhochschule of Public Administration, Department of Labor Administration, in Mannheim with the subjects of administrative, employment and social law.


== Political career ==
Lohse joined the Christian Democratic Union and was elected to the local city council of her birthplace Ludwigshafen in 1994.
In May 2001, Lohse was elected mayor of Ludwigshafen, in the first round with 55.51% of the votes. She became the city's first directly elected woman Oberbürgermeister and the first Christian Democrat in this position since 1945. In 2004, she was in discussion to become the top candidate for the CDU in the state elections in Rhineland-Palatinate. However, she refused to run against the chairman of the party, Christoph Böhr. On 7 June 2009 she was re-elected in the first round with 53.7% of the votes.
In 2015, Federal Minister for Economic Affairs and Energy Sigmar Gabriel appointed Lohse to the government's advisory board on the Transatlantic Trade and Investment Partnership (TTIP).In November 2016, Lohse announced that she would not run for the next mayor's election. Her term of office ended in December 2017.


== Life after politics ==
Since 2018, Lohse has been a member of the so-called Limbach Commission (Advisory Commission on the return of cultural property seized as a result of Nazi persecution, especially Jewish property), a panel convened by the German government to give recommendations on restitution claims regarding art works stolen or purchased under duress by the Nazis.


== Other activities ==
2005–2017 Präsidium des Deutschen Städtetages, member
2006–2017 Verband Region Rhein-Neckar, president
2006–2017 Verein Zukunft Metropolregion Rhein Neckar e.V., vice-president
2012–2017 Deutscher Sparkassen- und Giroverband, vice-president
2013–2015 Deutscher Städtetag, vice-president


== Personal life ==
Lohse is married and has two daughters.


== References ==


== External links ==

(in German) Porträt der Oberbürgermeisterin Dr. Eva Lohse Archived 2017-06-22 at the Wayback Machine"
14,"Denise Loop (born 19 May 1994) is a German politician. Loop became a member of the Bundestag in the 2021 German federal election. She is affiliated with the Alliance 90/The Greens party.She became a member of the Green Youth organisation (Grüne Jugend) in 2010. She became a member of the Alliance 90/The Greens party in 2016.


== References =="
15,"Helga Lopez, née Schmidt (7 August 1952 – 12 June 2022) was a German politician. A member of the Social Democratic Party of Germany, she served in the Bundestag from 2005 to 2009.Lopez died on 12 June 2022 at the age of 69.


== References =="
16,"Hiltrud Lotze (born 24 November 1958) is a German policewoman and politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag from the state of Lower Saxony since 2020.


== Political career ==
Lotze became a member of the German Bundestag as a successor to Thomas Oppermann in November 2020. She is a member of the Committee on Food and Agriculture.


== References ==


== External links ==
Official website (in German)
Bundestag biography (in English)"
17,"Gesine Lötzsch (German pronunciation: [ɡeˈziːnə ˈløːtʃ]; born 7 August 1961) is a German politician of the left-wing party Die Linke (""The Left""). In 2010, with Klaus Ernst, she was elected president of the party.


== Biography ==
Born at Berlin-Lichtenberg in what then was East Germany, Lötzsch joined the Socialist Unity Party of Germany in 1984 and continued a member of its successor parties: the SED-PDS (1989–1990), the PDS, (1990–2005), Die Linkspartei.PDS (2005–2007), and from 2007, Die Linke. In 2002, as a candidate of the Party of Democratic Socialism, Lötzsch was elected to the German parliament (the Bundestag) for the constituency Berlin-Lichtenberg, which she continues to represent today. For her first term, she and Petra Pau were the only PDS deputies in the chamber as the party failed to surpass the 5% electoral threshold. In the 2021 German federal elections her winning her constituency again proved pivotal as her party again failed to surpass the electoral threshold but gained representation proportional to its vote share due to having won three constituencies (in addition to hers Berlin-Treptow-Köpenick won by Gregor Gysi and Leipzig II won by Sören Pellmann).
Lötzsch has been criticized for suggesting that former employees of the Stasi, the secret police of the former East German state, should be allowed to serve in parliaments and governments. The leader of the Alliance '90/The Greens, Claudia Roth, claimed that Gesine Lötzsch wants to ""sweep the past under the carpet"". Lötzsch's local party group in Berlin-Lichtenberg has invited former Stasi employees and informers to speak on several occasions with her support: for instance, Erich Mielke's immediate deputy, Werner Grossmann, was invited as a speaker. Green member of parliament Wolfgang Wieland criticized her for appearing as a speaker before a revisionist association, the Initiativgemeinschaft zum Schutz der sozialen Rechte (tr. the Community Initiative for the Protection of the Social Rights).Gesine Lötzsch was married to Ronald Lötzsch (1931–2018), who in 2010 was revealed to have been an informer for the Stasi.


== References ==


== External links ==

Official Website of Gesine Lötzsch
Biography from German Bundestag
Biography by Die Linke party"
18,"Heidi Lück (née Pfeifer) (born 6 April 1943) is a former German politician who was a member of the Landtag of Bavaria (German: Bayerischer Landtag) in the constituency of Swabia from 1994 to 2008.


== Childhood, education and early adult years ==
Lück was born Heidi Pfeifer in Strokele/Zwittau in Bohemia–Moravia (present day Czech Republic). She is a Roman Catholic. At the age of two, she experienced the turmoil surrounding the end of WW2. As a result of the Beneš decrees, Heidi's parents had their property expropriated and Heidi, her mother (Anna Pfeifer), and three siblings (Herbert, Helma and Horst) were resettled in Allmendingen in Baden-Württemberg after being expelled from their hometown of Zwittau in Bohemia (now Svitavy, Czech Republic). Heidi later graduated from school and was trained as a retail saleswoman. Always very involved in sports, at 18 Heidi became the then youngest member of the board (Kreisjugend Turnwart) of the Ehingen sports district in Baden-Württemberg, with responsibility for young people.
After working as a retail saleswoman, she married Willi Lück in 1967 and subsequently moved to Altusried in the Allgäu where she worked for many years with her husband in their own business in the Swabian region - as well as being an active mother. Lück is divorced and has one adult son.


== Career in politics ==
After her divorce and re-entry into professional life in 1978, she worked part-time as an administrator for the SPD and also as an assistant to the MP Günter Wirth (Bavarian state parliament 1970-1994) in Kempten. From 1992 up to the date of her own election to the Bavarian state parliament in 1994, Heidi Lück worked full-time in the political arena and was responsible for the SPD district branches Oberallgäu, Kempten, Lindau (Bodensee), Neu-Ulm and Günzburg.
Heidi Lück has been a member of the Bavarian SPD since 1980 and has been active in almost all party functions. Amongst other activities, she worked for 16 years as district federation chairman for the SPD Oberallgäu until 2005 and as a chairman of the working-group of social democratic women (Arbeitsgemeinschaft sozialdemokratischer Frauen AsF),  Swabian district, until 2004. In addition she has been chairman of the AsF subdistrict Oberallgäu up to 2007, and a Delegate to various other branches and districts up to the present time, as well as being SPD subdistrict chairman, a local councillor in Durach/Allgäu and a district councillor in the Oberallgäu up until June 1998.


== Bavarian State Parliament ==
In 1990 Heidi Lück campaigned for a seat in the Bavarian state parliament for the first time and almost succeeded - failing by only 95 votes.
In 1994 she was a candidate in the parliamentary elections for a second time, and was elected as a member of the Bavarian state parliament (Landtag in the 13th Legislative period) due to the district-list (Landesliste) of the SPD Swabia (proportional representation voting system). She is currently still a member of the parliament, now in the 15th legislative period (in all 3 electoral periods: 1994, 1998 and 2003 (note: starting from 1998, the Bavarian legislative period was increased from 4 to 5 years.))
She represents the SPD state parliament faction in the committee for agriculture, nutrition and forestry. Heidi Lück is agriculture and forestry spokeswoman and chairman of the SPD faction working group ""agriculture, nutrition and forestry"". As well as being a member of the working groups ""women"", ""youth"" and ""sport"" she is also the official representative of the SPD state parliament faction in the ""Bodensee parliamentary commission"" and member of the ""Socialist Bodensee-International"" (SBI) since 1994.
Besides her own electoral constituency, Sonthofen-Lindau, Heidi Lück additionally looks after the electoral constituencies Kempten/Oberallgäu, Kaufbeuren and Marktoberdorf/Ostallgäu (Füssen to Buchloe) due to the lack of other delegates in these areas.


== Honorary offices and membership of associations and federations ==
Since 2001, now in her second electoral period, Heidi Lück has been voluntary chairman of the Oberallgäu BRK (Bavarian Red Cross) district federation. She is also a member of the board of the ""Foundation for handicapped people in Allgäu"" as well as a member of the board of trustees of the University of Applied Sciences, Kempten, likewise she has been a lay associate judge for juveniles (Jugendschöffe) for many years. She is member of the prison advisory board (Gefängnisbeirat) of the correctional facility ""JVA Kempten"" (Justizvollzugsanstalt) and is active in the volunteer helpers organisation (Straffälligenhilfe).
She has been an active member for many years of the following organisations (and of others, not listed here):

""Sozialverband VdK Deutschland"" (Sozial association VdK Germany) formerly ""Verband der Kriegsbeschädigten"" (Association of war wounded)
""Bund für Umwelt und Naturschutz Bayern"" (BUND, Environmental and nature conservation association)
""Arbeiterwohlfahrt AWO"" (Labor welfare association)
""Gewerkschaft Handel, Banken und Versicherungen HBV"" (Labor union for commerce, banking and insurance)
""Verkehrswacht"" (Organization for promoting road safety)
""Naturfreunde"" (Association for friends of nature)
Schützenverein (Marksman's' federation)
""Kleingartenverein"" (Allotment association)
Founder member of the cabaret association ""Klein Kunstverein Klecks"", organizers of the international big event ""Kemptener Jazz Frühling"" (Kempten jazz in the spring) with up to 350 artists from 70 nations
""Bayerische Akademie ländlicher Raum"" (Bavarian academy for rural areas)
""Allgäuer Hilfsfonds"" (Allgäu aid fund)
""Holzforum Allgäu"" (Allgäu wood forum)


== Honors ==
On October 7, 2005 Heidi Lück was decorated with the ""Protektor insignia"" by the Bavarian sports marksman's' federation (Bayerischer Sportschützenbund), under the patronage of His Royal Highness Duke Franz of Bavaria, in ""appreciation of services concerned with the promotion of shooting sports in Bavaria"" (Würdigung der Verdienste um das Bayerische Schützenwesen), a very great honor.
On July 5, 2006 Heidi Lück was decorated by the Bavarian Prime Minister (Ministerpräsident Edmund Stoiber) as ""an indication of honor and grateful acknowledgment of outstanding services to the Free State of Bavaria and the Bavarian people"" with the Bavarian service medal (Bayerischer Verdienstorden), the highest honor of the Free State of Bavaria.


== External links ==
Official Website of the member of the Bavarian state parliament Heidi Lück (partially English/German)
Quick information of the member of the Bavarian state parliament Heidi Lück (German)
Bavarian state parliament (partially English/German)
Delegates of the Bavarian social-democratic party SPD (German)
Cabaret association Klecks (German)
BRK Oberallgäu (Bavarian Red Cross Oberallgäu (German))
Bavarian service medal (Bayerischer Verdienstorden (German))"
19,"Christine Lucyga (born 6 April 1944) is a German politician of the Social Democratic Party (SPD) and former member of the East German Volkskammer (March–October 1990) and the Bundestag (1990–2005).
Lucyga was born in Kolberg, Pomerania (today Kołobrzeg, Poland) and grew up in Rostock, East Germany after her hometown became part of Poland after World War II.
She studied Slavonic and Spanish studies at the University of Rostock and made her doctorate on literature of Latin America in 1980. Between 1969 and 1989 she worked as a teacher of foreign languages at the nautical school at Warnemünde and the Rostock University.
In September 1989 Lucyga joined the opposition party Neues Forum and in late 1989 the Social Democratic Party of Germany. She was elected as the Volkskammer delegate of Rostock in the first free election in East Germany in March 1990 and became a member of the German Bundestag after the reunification of Germany in October 1990. Lucyga was reelected in 1994, 1998, 2002 and abandoned to candidate in 2005.


== Sources ==
biography on Bundestag.de"
20,"Cornelia Lüddemann (born 11 May 1968) is a German politician of Alliance 90/The Greens. Since 2016, she has served as chairwoman of the Greens parliamentary group in the Landtag of Saxony-Anhalt. She previously served as leader of the party's state branch from 2011 to 2016. She was the Greens lead candidate for the 2021 Saxony-Anhalt state election.


== Personal life ==
Lüddemann grew up in a Catholic family in East Germany. After graduating from high school in 1986, Lüddemann completed an apprenticeship as a library worker and worked in this profession until 1991. From 1994 to 2001 she headed the constituency office of the Bundestag deputy Steffi Lemke. As a part-time job, she completed a degree in educational science with a focus on social work at the University of Halle-Wittenberg, which she graduated in 1997 as a qualified pedagogue. From 2001 to 2010 she worked as managing director for the State Women's Council of Saxony-Anhalt. Afterwards, she became managing director of the Federal Association of Sociocultural Centres in Berlin.


== Political career ==
Lüddemann became involved with the New Forum in 1989. She joined the Alliance 90/The Greens in 1993, and became a member of the state from 1997 to 2001. Ahead of the 2011 state election, she held third place on the Greens state list, and was elected to the Landtag. From July 2014 to the beginning of 2015, she was a member of the Dessau-Roßlau city council. From 2011 to 2016, she was state chairwoman of the Greens in Saxony-Anhalt.
After Claudia Dalbert became a minister in the state government in April 2016, Lüddemann replaced her as Greens parliamentary leader. She then stepped down as state chairwoman.
In September 2020, she was elected as the Greens' lead candidate for the 2021 state election.


== References =="
21,"Daniela Ludwig (née Raab, born 7 July 1975) is a German politician of the Christian Social Union (CSU) who has been serving as a member of the Bundestag since 2002.


== Early life and education ==
Ludwig studied law at Ludwig Maximilian University of Munich until 2002.


== Political career ==
Ludwig joined the Christian Social Union in Bavaria (CSU) at the age of 18. She was first elected to the Bundestag in 2002. Since 2005 she has represented the electoral district of Rosenheim. She also sits on the district council of the Landkreis Rosenheim. Ludwig was deputy general secretary of the CSU in 2018–19. She was the spokesperson on transport policy for the CDU/CSU group.In the negotiations to form a Grand Coalition of Chancellor Angela Merkel's Christian Democrats (CDU together with the Bavarian CSU) and the SPD following the 2013 federal elections, Ludwig was part of the CDU/CSU delegation in the working group on families, women and equality, led by Annette Widmann-Mauz and Manuela Schwesig. In similar negotiations following the 2017 federal elections, she was part of the working group on transport and infrastructure, led by Michael Kretschmer, Alexander Dobrindt and Sören Bartol.
From 2019 until 2021, Ludwig served as Commissioner on Narcotic Drugs at the Federal Ministry of Health in the government of Chancellor Merkel, succeeding Marlene Mortler. Her appointment was criticised by opposition politicians and activists due to her lack of experience on drug policy. Later that year Ludwig sparked a debate on legalising cannabis, and stated that she wanted to find a compromise on liberalising the prohibition for personal recreational use. She also called for a comprehensive ban on advertisements for smoking, including e-cigarettes.Since 2022, Ludwig has been serving as chairwoman of the chairman of the Committee on the Scrutiny of Elections, Immunity and the Rules of Procedure. She is also a member of the Committee on Education, Research and Technology Assessment.


== Political positions ==
In June 2017, Ludwig voted against Germany's introduction of same-sex marriage.


== Recognition ==
In 2019 Ludwig received the Order of Merit of the Federal Republic of Germany (Cross of Merit) for charitable engagement.


== Personal life ==
Ludwig married Florian Ludwig, teacher and city councillor, in 2010. They became parents of twins in 2011.


== References ==


== External links ==
Official website (in German)
""Daniela Ludwig, CDU/CSU"". bundestag.de (in German).
""Daniela Ludwig"". cducsu.de (in German).
""Daniela Ludwig"". abgeordnetenwatch.de (in German). 7 July 2023."
22,"Saskia Ludwig (born 23 May 1968) is a German politician. 
Born in Potsdam, Brandenburg, she represents the Christian Democratic Union (CDU). She has served as a member of the Bundestag from the state of Brandenburg since 2019. She is a member of the Committee on European Union Affairs. She is also a member of the conservative Berliner Kreis, a sub-group of the Christian Democratic Union.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
