,articles
20,"Ursula ""Ulla"" Jelpke (born 9 June 1951) is a German journalist and politician. Jelpke is a member of the German Bundestag where she is domestic affairs spokesperson for the party Die Linke and represents the party in the internal affairs committee and the legal affairs committee.As a trained hairdresser and book seller, Jelpke later acquired a high school diploma and studied sociology and economics. From 2002 until 2005 she headed the domestic affairs desk at the newspaper Junge Welt in Berlin. Since 2003 she has been co-editor of the magazine Ossietzky.Jelpke was a member of the Hamburg Bürgerschaft for the Green-Alternative List twice between 1981 and 1989. Starting from 1990, she has been a member of the 12th–14th, 16th and 17th German Bundestags respectively.In November 2020, Jelpke announced that she would not seek reelection in the 2021 German federal election.


== References ==


== External links ==
Personal homepage (German)
Bundestag homepage (German)"
21,"Gyde Jensen (born 14 August 1989 in Rendsburg) is a German politician of the Free Democratic Party (FDP) who has been serving as a member of the Bundestag since 2017.


== Education and early career ==
Jensen studied English, Political Science, and International Politics at the University of Kiel. After her studies, she worked in Geneva and Washington, D.C. as a communications consultant for the Friedrich Naumann Foundation, which is related to the FDP.


== Member of the Bundestag ==
In May 2016, the state representative assembly of the Schleswig-Holstein FDP elected Jensen to fourth place in the list for the 2017 federal elections. Jensen won the election against former member of the Bundestag, Sebastian Blumenthal. In the election, the FDP won three seats in the state of Schleswig-Holstein with 12.6 percent of the second votes. When Bernd Klaus Buchholz, second on the list, resigned his candidacy to become Schleswig-Holstein's State Minister for Economic Affairs, Jensen took his place.At the time of her election in 2017, Jensen was the youngest female member of parliament. From 2018 until 2021, she served as chairwoman of Committee on Human Rights and Humanitarian Aid, making her the youngest chair of a committee in the history of the Bundestag.
In addition to her role in parliament, Jensen has been serving as member of the German delegation to the Parliamentary Assembly of the Council of Europe since 2018. As member of the FDP, she is part of the Alliance of Liberals and Democrats for Europe group. She is currently serving on the Committee on Equality and Non-Discrimination, the Committee on Legal Affairs and Human Rights, and the Sub-Committee on Human Right.In the negotiations to form a so-called traffic light coalition of the Social Democratic Party (SPD), the Green Party and the FDP following the 2021 federal elections, Jensen was part of her party's delegation in the working group on foreign policy, defence, development cooperation and human rights, co-chaired by Heiko Maas, Omid Nouripour and Alexander Graf Lambsdorff.Since 2021, Jensen has been serving as one of six deputy chairpersons of the FDP parliamentary group under the leadership of its chairman Christian Dürr, where she oversees the group's activities on education policy.In addition to her committee assignments, Jensen is part of the German-Chinese Parliamentary Friendship Group. She is also part of the Inter-Parliamentary Alliance on China.


== Other activities ==
Leibniz Association, Member of the Senate (since 2022)
Aktion Deutschland Hilft (Germany's Relief Coalition), Member of the Board of Trustees (since 2019)
European Youth Parliament – Germany, Member of the Board of Trustees


== Political positions ==
Amid the COVID-19 pandemic in Germany, Jensen joined forces with five other parliamentarians – Konstantin Kuhle, Andrew Ullmann, Dieter Janecek, Paula Piechotta and Kordula Schulz-Asche – on a cross-party initiative to support legislation that would require all those who have not had yet been vaccinated to receive counselling before later requiring all adults above 50 years to be vaccinated.


== Personal life ==
Jensen is married to FDP member of state parliament Dennys Bornhöft. In September 2019, she gave birth to a daughter.


== External links ==
Official website
Gyde Jensen at bundestag.de
Gyde Jensen at abgeordnetenwatch.de


== References =="
22,"Sabine Jünger (born 21 May 1973, in Königs Wusterhausen) is a German politician for The Left Party.PDS.
Jünger studied theology and changed to legal science in Berlin in 1992. She started political work in 1991, while still in school. In 1992, Jünger became a member of The Left Party.PDS. In 1994, she was elected to the parliament of Mecklenburg-Vorpommern.  In the federal elections in 1998 she was elected to the Bundestag, where she was a member until 2002.
Jünger is openly lesbian and has one child. She is an atheist.


== Notes =="
23,"Ann-Veruschka Jurisch (born 10 January 1972 in Cologne) is a German lawyer and politician of the Free Democratic Party (FDP) who has been serving as a member of the Bundestag since the 2021 elections.


== Life ==
Jurisch studied law at the University of Konstanz, passing both state exams. She received her doctorate there in 2001 with a thesis on consumer insolvency law under German and U.S. insolvency law. From 2002 to 2006, she worked at the German Federal Ministry for Economic Cooperation and Development, initially as a country officer in the Southeast Asia Department for Vietnam, Myanmar and Thailand. In 2005, she moved to the German Embassy in Hanoi. From 2006 to 2021, she worked as an executive director in the area of charitable foundations and from 2020 to 2021, she was simultaneously a subject matter expert on charitable giving at the Center for Philanthropy at the University of Liechtenstein. In 2019, she successfully completed a part-time master's degree in international relations at the Fletcher School of Law and Diplomacy in Boston.
She is married and the mother of three children. Jurisch is of Protestant denomination.


== Early career ==
From 2011 to 2018, Jurisch served as the managing director of Switzerland-based Ernst Schmidheiny Foundation.


== Political career ==
In 2013, Jurisch joined the FDP and has been the local chairwoman of the FDP Konstanz since 2016. In the 2016 state election in Baden-Württemberg, she ran as a second candidate alongside Jürgen Keck.
Jurisch became a member of the Bundestag in the 2021 elections, representing the Konstanz district. In parliament, she has since been serving on the Committee on Internal Affairs and Community and the Committee on European Affairs. In this capacity, she is her parliamentary group's rapporteur on migration. Jurisch stood in the electoral district of Constance and entered the 20th German Bundestag via 14th place on the state list of the FDP Baden-Württemberg.In addition to her committee assignments, Jurisch is part of the German-Swiss Parliamentary Friendship Group.


== MPs ==


=== 20th legislative period (since 2021) ===
Jurisch is a full member of the Interior Committee of the Bundestag and the Committee on the Affairs of the European Union. She is the rapporteur for the parliamentary group of the Free Democrats in the area of domestic policy for honorary office, regular immigration and freedom of movement in the EU. In the area of European policy, Jurisch is responsible for European domestic and security policy (e.g. police and justice, civil protection, border protection and Human migration) and the topics of Asia, Africa and the Caribbean as well as the European Economic Area. In addition, she is responsible for issues relating to Portugal, Iceland and Switzerland from a European perspective.
He is also a substitute member of the German-French Parliamentary Assembly. Since 8 July 2022, she has been a member of the 1st Committee of Inquiry of the 20th legislative period of the German Bundestag, which is to clarify the circumstances of the withdrawal of Bundeswehr troops from Afghanistan.


== Political positions ==
Jurisch is particularly committed to modernizing immigration law in Germany. According to her ideas, a modern immigration law should include a points system (immigration), as well as give higher weight to professional experience and a concluded employment contract.
In her constituency of Constance, Jurisch advocates for the expansion of the Gaeubahn to ensure a better connection of the region to Stuttgart. In the Bundestag, she initiated a joint letter among members of the coalition to Federal Minister Volker Wissing for this purpose. In it, the deputies demanded a time schedule as well as funding commitments.


== External links ==

Biography at the German Bundestag
Website of Ann-Veruschka Jurisch


== References =="
24,"Elisabeth Kaiser (née Lier, born 4 March 1987) is a German politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag from the state of Thuringia since 2017.In addition to her parliamentary work, Kaiser has been serving as Parliamentary State Secretary in the Federal Ministry for Housing, Urban Development and Building in the coalition government of Chancellor Olaf Scholz since 2023.


== Early career ==
During her studies, Kaiser worked at Telefónica Germany from 2011 until 2012. She later worked at the German Society for Policy Advice (2013–2014) and as press spokesperson of the SPD parliamentary group in the State Parliament of Thuringia (2014–2017).


== Political career ==
Kaiser became a member of the Bundestag in the 2017 German federal election, representing the Gera – Greiz – Altenburger Land district. She is a member of the Committee for Home Affairs and the Committee for Construction, Housing, Urban Development and Communities.In addition to her committee assignments, Kaiser has been a member of the German delegation to the Franco-German Parliamentary Assembly since 2019.


== Other activities ==
German Foundation for Active Citizenship and Volunteering (DSEE), Member of the Board of Trustees (since 2020)
Business Forum of the Social Democratic Party of Germany, Member of the Political Advisory Board (since 2020)
Federal Agency for Civic Education (BPB), Member of the Board of Trustees (since 2018)
Federal Foundation for the Reappraisal of the SED Dictatorship, Member of the Board of Trustees (since 2018)
German United Services Trade Union (ver.di), Member


== References ==


== External links ==
Official website (in German)
Bundestag biography (in English)"
25,"Dilek Kalayci (German pronunciation: [kaˈlaɪtʃi]; Turkish: Kalaycı Turkish pronunciation: [kaˈɫajdʒɯ]; née Demirel, formerly Kolat, born 7 February 1967) is a Turkish-German politician of the Social Democratic Party (SPD) who served as State Minister for Health, Care and Equality (2016–2021) and as Deputy Governing Mayor of Berlin and State Minister for Labour, Integration and Women (2014–2016) in the government of Mayor Michael Müller.


== Early life and education ==
Kalayci has lived in Germany since was three years old.Kalayci studied Mathematical economics at the Technical University of Berlin, after that she worked at the Deutsche Kreditbank.


== Political career ==
From 1995 until 1999, Kalayci was a member of the borough council of Schöneberg and the deputy leader of the SPD group in the council.
In the 2001 state elections, Kalayci won the Tempelhof-Schöneberg 3 constituency with 39.6% of the vote. She was able to defend her constituency in all subsequent elections. Between 2006 and 2011, Kalayci was the deputy leader of the SPD group in the Berlin Abgeordenetenhaus.
In November 2011 Berlin's Governing Mayor, Klaus Wowereit appointed Kalayci State Minister for Labour, Integration and Women, a post she held until 2016. After Wowereit's resignation in 2014 and Michael Müller's election as Governing Mayor she succeeded him as Deputy Governing Mayor in December 2014.After the 2016 state elections, Kalayci became State Minister for Health, Care and Equality in December 2016, she was not reappointed Deputy Governing Mayor, being succeeded by the Green Party politician Ramona Pop.
As one of the state’s representatives at the Bundesrat from 2011 until 2021, Kalayci was a member of the Committee on Health. She was also a member of the German-Russian Friendship Group set up by the Bundesrat and the Russian Federation Council.


== Other activities ==


=== Corporate boards ===
Berliner Sparkasse, Member of the Advisory Board
Vivantes, Ex-Officio Member of the Supervisory Board (2016–2021)


=== Non-profit organizations ===
Deutsches Herzzentrum Berlin, Member of the Board of Trustees
German-Israeli Association (DIG), Member
Kaiserin Friedrich-Stiftung für das ärztliche Fortbildungswesen, member of the board of trustees
German United Services Trade Union (ver.di), member
Checkpoint Charlie Museum, Member of the Board of Trustees


== Personal life ==
Kalayci lives in Berlin's Lichterfelde district. From 1989 until 2017 she was married to Kenan Kolat, and in 2019 she married Hivzi Kalayci.


== References =="
26,"Annkathrin Kammeyer (born 12 January 1990) is a German Social Democratic politician and Member of the Hamburg Parliament since 7 March 2011.


== Life and work ==
Born in Horn, Hamburg, she was raised in a political family, Kammeyer had an early interest in politics. After her final exams at the Charlotte-Paulsen-Gymnasium in 2009, she started studying political science at the University of Hamburg.


== Political career ==
Kammeyer joined the SPD in 2006. She became the group leader of the Jusos (Young Socialists in the SPD) in Horn and deputy district chairman of the Jusos in Hamburg-Mitte.From 2008 she worked in the office of Member of the Hamburg Parliament Michael Neumann. After her finals, she supported the Johannes Kahrs' campaign for the Bundestag. She also was active for AStA at the University of Hamburg.
Kammeyer ran as a candidate for the SPD in the 2011 Hamburg state election, in voting district 2 of Billstedt-Wilhelmsburg-Finkenwerder. She was elected, despite being only 46th on the SPD party list. On 7 March 2011, she became the youngest member of the Hamburg Parliament in history, at 21 years of age.


== References ==


== External links ==

Annkathrin Kammeyer on abgeordnetenwatch.de (in German)
Annkathrin Kammeyer on wahl.de (in German)"
27,"Antje Kapek (born 20 September 1976) is a German politician of Alliance 90/The Greens. From 2012 to 2022, she was co-chair of the Greens parliamentary group in the Abgeordnetenhaus of Berlin. She was co-lead candidate in the 2016 Berlin state election alongside Ramona Pop, Bettina Jarasch, and Daniel Wesener.


== Early life and education ==
Kapek was born and raised in the Kreuzberg neighbourhood, then in West Berlin. She is the daughter of Frank Kapek, a former Green politician who served as member of the Abgeordnetenhaus from 1987 to 1989. After graduating from the Robert Blum Gymnasium in Schöneberg, she studied geography with minors in law, transportation planning, and environmental management at the Free University of Berlin, the Technical University of Berlin, and the Humboldt University of Berlin. Subsequently, she studied for a master's degree in Urban and Regional Planning in the Netherlands, from which she earned a post-graduate degree. Kapek was also a scholarship holder of the German Academic Scholarship Foundation. From 2007 to 2011, she was a research assistant to Michael Cramer, Member of the European Parliament. Kapek is married and mother to two children, and lives with her family in Kreuzberg.


== Political career ==


=== Career in state politics ===
Kapek has been a member of the Alliance 90/The Greens since 2005. She was compelled to enter politics after living and studying in the Netherlands in the early 2000s, during which time she witnessed the conservative shift in society which followed the assassination of Pim Fortuyn. From 2006 to 2011, she was a member of the municipal council of Friedrichshain-Kreuzberg. From 2008, she was co-chair of the Greens faction there alongside Daniel Wesener. She was also spokeswoman for urban development, environment, and transport policy.
Kapek was elected to the Abgeordnetenhaus of Berlin in the 2011 Berlin state election via the state list, on which she was placed third. She became spokeswoman for urban development policy and, from November, deputy chair of the Greens faction. On 30 October 2012, she became co-leader of the parliamentary group, alongside Ramona Pop.In October 2015, Kapek was nominated as part of a four-member team of lead candidates for the 2016 Berlin state election alongside Bettina Jarasch, Ramona Pop, and Daniel Wesener. Kapek was placed second on the state-wide party list, and was elected to the Abgeordnetenhaus. She also ran in the constituency Lichtenberg 4, winning 10.0% of votes. Post-election, she was a member of the main negotiating group which led the formation of the red–red–green government. In December, she was re-elected as parliamentary group leader; Silke Gebel succeeded Ramona Pop as her counterpart.In April 2021, she was again elected to second place on the Greens state list for the 2021 Berlin state election. She was re-elected as both member of the Abgeordnetenhaus and subsequently as co-leader of the Greens faction.On 22 February 2022, Kapek unexpectedly announced that she would resign as leader, citing mental and physical exhaustion from political work. She was succeeded by Werner Graf on 15 March.


=== Role in national politics ===
Kapek was nominated by her party as delegate to the Federal Convention for the purpose of electing the President of Germany in 2017 and 2022.


== Political positions ==
Kapek is considered a representative of the left-wing of the Greens. She advocates political transparency, citizen participation, the preservation of public spaces, and social and cultural diversity. She supports  citizens' petitions and advocates the integration of social housing in new construction projects.


=== Transportation ===
Kapek believes that a major turnaround is needed in transportation in Berlin. She described the mobility law of the second Müller senate as a ""law for the most vulnerable road users"", such as children and the elderly. She advocates a ""fairer distribution"" of road space in Berlin, making it more accessible to the public, and improving traffic safety through stricter speed limits, increased traffic control, more speed cameras, and higher fines.In 2017, Kapek proposed the introduction of a fare-free student ticket for public transit, stating this would ease the burden for ""very, very many Berlin families"". This was passed by the state government on 2018 and introduced in 2019. She also called for a new funding model to expand public transport and close gaps in the existing network, suggesting the introduction of a general ""citizen ticket"" paid by all Berliners, and potentially a congestion charge.


=== Urban development ===
Kapek advocates socially responsible urban development that makes the preservation of ""Berlin's lively blend of people, architecture, art, and culture"" the basis of future policy. She views public participation as a key tool to involve people in the process of change, and for avoiding conflicts over the development of neighbourhoods.She also calls for the purchase of ""citywide areas for green development"" and for more resources to be spent on the maintenance and preservation of urban green spaces. In her view, green spaces are ""systemically relevant,"" which became even more apparent during the COVID-19 pandemic.In response to the state of the Berlin housing market, Kapek has called for tightening of tenancy laws and expansion of tenant protection. She described housing policy as ""the social issue of the next decade"", and that it was essential to ensure that Berlin remained affordable for all.


=== Tempelhofer Feld ===
Kapek has repeatedly spoken out against building on the edges of Tempelhofer Feld, and defended the results of the referendum on the area, which saw 64% of voters support restricting development in the park. She states that thought should be given to preserving green spaces as places of recreation rather than construction. Kapek advocates further developing Tempelhofer Feld as a ""Central Park"", and has repeatedly suggested that a swimming lake be created in its centre.


== References ==


== External links ==
""Antje Kapek – Faction leader of Alliance 90/The Greens in the Abgeordnetenhaus of Berlin"". antje-kapek.de (in German). Retrieved 24 January 2022.
""Antje Kapek"". Greens Faction Berlin (in German). 21 May 2018. Retrieved 25 January 2022.
""Antje Kapek, GREENS"". Abgeordnetenhaus of Berlin (in German). Retrieved 25 January 2022.
""Election of the group leadership: overcoming the conflict"". Tagesspiegel (in German). 30 October 2012."
28,"Susanna Karawanskij (born in May 7, 1980, in Leipzig, East Germany) is a German politician of the party The Left  and since September 9, 2021 Minister of Infrastructure and Agriculture in Thuringia. Previously, she was State Secretary in the same ministry from March 4, 2020. She has also been president of People's Solidarity since October 2020. Prior to that, she was Minister of Labor, Social Affairs, Health, Women and Family in the state of Brandenburg from 2018 to 2019.


== Biography ==
She studied political and cultural sciences at the University of Leipzig and subsequently worked as a research assistant at the Institute for Political Science at the University of Leipzig. On December 11, 2015, she was elected to the board of the German Children's Fund. She is married to the chairman of the Left Party of Saxony, Stefan Hartmann.


== Political career ==
Susanna Karawanskij has been a member of Die Linke party since 2008. She has been a member of the state executive committee of Die Linke Sachsen since 2009. Since 2012, she has been chairwoman of her party's district association in the district of North Saxony. In the 2013 federal election, she was a candidate in the constituency of North Saxony and was number 3 on the state list of the Left Party in Saxony. She succeeded in entering the Bundestag via the state list. She was one of seven parliamentary executives of the Left Party in the German Bundestag. Since September 19, 2016, Karawanskij has been her parliamentary group's representative for eastern Germany. In the 2017 Bundestag election, she ran again in the constituency of North Saxony and in 7th place on the Left Party's state list for Saxony, but did not win another mandate.
On September 19, 2018, Karawanskij was sworn in as Brandenburg Minister of Labor, Social Affairs, Health, Women and Family Affairs in the Woidke II cabinet, succeeding Diana Golze, who had resigned from her post in the wake of the Lunapharm scandal involving inadequate cancer drugs. On November 20, 2019, she left her government post with the formation of the Woidke III cabinet.On March 4, 2020, she was appointed State Secretary in the Thuringian Ministry of Infrastructure and Agriculture in the Ramelow II cabinet, responsible for housing, construction, and transportation.
On September 9, 2021, she took over from Benjamin-Immanuel Hoff as minister in that ministry.


== References =="
29,"Anja Maria-Antonia Karliczek (née Kerssen; born 29 April 1971) is a German politician of the Christian Democratic Union (CDU) who served as Minister of Education and Research in Chancellor Angela Merkel's fourth cabinet from 2018 to 2021.


== Early life and career ==
Karliczek was born in Ibbenbüren and grew up in Tecklenburg. After an apprenticeship at Deutsche Bank in Osnabrück, she moved to work in her family's hotel in 1993. While raising a family and working full-time, Karliczek studied business administration at University of Hagen from 2003 until 2008, with a diploma thesis analysing the fiscal advantages of transferring pension obligations from the employer’s point of view.


== Political career ==
Karliczek joined the CDU in 1998 and became the party's local chair in Tecklenburg in 2011.


=== Member of Parliament, 2013–present ===
Karliczek has been a member of the Bundestag since the 2013 elections, representing Steinfurt III. Between 2013 and 2018, she was a member of the Finance Committee, where she served as the CDU/CSU parliamentary group’s rapporteur on occupational and fully funded pension schemes and employee shareholding. From 2017, she also served as deputy of Michael Grosse-Brömer in his role as First Secretary of the parliamentary group. In this capacity, she was a member of the parliament’s Council of Elders, which – among other duties – determines daily legislative agenda items and assigns committee chairpersons based on party representation.
In addition to her committee assignments, Karliczek is a member of the German-Slovenian Parliamentary Friendship Group. Within the CDU/CSU, she is a member of MIT, its pro-business wing. She also belongs to the Münsterland Circle (Münsterlandrunde) which brings together all parliamentarians from the eponymous region in Westphalia; it also includes Sybille Benning and Jens Spahn, among others.
Since the 2021 elections, Karliczek has been serving on the Committee on Tourism and the Committee on the Environment, Nature Conservation, Nuclear Safety, and Consumer Protection. She is also her parliamentary group’s spokesperson for tourism.In the negotiations to form a coalition government of the CDU and Green Party under Minister-President of North Rhine-Westphalia Hendrik Wüst following the 2022 state elections, Karliczek led her party’s delegation in the working group on research, innovation and digitization.


=== Federal Minister of Education and Research, 2018–2021 ===
In her capacity as minister, Karliczek is a member of the Joint Science Conference (GWK), a body which deals with all questions of research funding, science and research policy strategies and the science system that jointly affect Germany’s federal government and its 16 federal states.
During Karliczek’s term, the German government introduced annual incentives worth 1.25 billion euros in 2019 aimed at supporting corporate research and development and boosting investments in cutting-edge technologies. In 2021, she publicly opposed proposals from the European Commission to restrict the right of scientists based in non-EU countries to collaborate in EU-funded projects on sensitive parts of the bloc’s €90 billion Horizon Europe scientific co-operation programme.As a representative of the German government, Karliczek was part of the delegation accompanying President Emmanuel Macron of France on his state visit to China in November 2019.


== Other activities ==
Deutsche Telekom Foundation, Member of the Board of Trustees
Alexander von Humboldt Foundation, Ex-Officio Member of the Board of Trustees (2018–2021)
Deutscher Zukunftspreis, Ex-Officio Member of the Board of Trustees (2018–2021)
Ernst Reuter Foundation for Advanced Study, Ex-Officio Vice-Chair of the Board of Trustees (2018–2021)
German Forum for Crime Prevention (DFK), Ex-Officio Member of the Board of Trustees (2018–2021)
German National Association for Student Affairs, Ex-Officio Member of the Board of Trustees (2018–2021)
Helmholtz Association of German Research Centres, Ex-Officio Member of the Senate (2018–2021)
Leibniz Association, Ex-Officio Member of the Senate (2018–2021)
Max Planck Society, Member of the Senate (2018–2021)
Deutsche Renten Information (DRI), Member of the Advisory Board
Rotary International, Member
Total E-Quality initiative, Member of the Board of Trustees


== Political positions ==
In June 2017, Karliczek voted against Germany’s introduction of same-sex marriage. In 2018, she faced criticism after she questioned Germany's decision to recognize marriage equality in a television interview.In November 2018, Karliczek successfully suggested to ease the terms of the 5G build-out plan for network providers, declaring ""we don't need 5G internet next to every milk churn"". This was supposed to allow a slower proliferation of fast mobile internet in large parts of Germany in exchange for a larger amount to be gained by the federal government from the auction of frequency bands to operators.


== Personal life ==
She married Eurowings pilot Lothar Karliczek in 1995; they have three children.


== References ==


== External links ==
 Media related to Anja Karliczek at Wikimedia Commons"
30,"Anna Katharina Kassautzki (born 25 December 1993) is a German politician of the Social Democratic Party (SPD) who has been a member of the German Bundestag since 2021, representing the Vorpommern-Rügen – Vorpommern-Greifswald I constituency.


== Political career ==
Kassautzki joined the SPD in 2014.In the 2021 German federal election, Kassautzki won the Vorpommern-Rügen – Vorpommern-Greifswald I constituency in Mecklenburg-Western Pomerania. This was significant as it was the seat that the former Chancellor, Angela Merkel, had held for the Christian Democrats for the previous 30 years, before Kassautzki was born. In parliament, she has since been on the Committee on Digitization and the Committee on Agriculture.Within her parliamentary group, Kassautzki belongs to the Parliamentary Left, a left-wing movement.


== Other activities ==
Foundation for Data Protection, Member of the advisory board (since 2022)
Magnus Hirschfeld Foundation, Alternate Member of the Board of Trustees (since 2022)
Federal Network Agency for Electricity, Gas, Telecommunications, Post and Railway (BNetzA), Alternate Member of the advisory board (since 2022)
German United Services Trade Union (ver.di), member (since 2016)
Willy Brandt Center Jerusalem, Member


== References =="
31,"Kerstin Kassner (born 7 January 1958) is a German politician. Born in Radebeul in the Bezirk Dresden of East Germany, she represents The Left. Kerstin Kassner has served as a member of the Bundestag from the state of Mecklenburg-Vorpommern since 2013.


== Life ==
Kerstin Kassner grew up on the island of Rügen and learned the profession of a waitress after finishing school. In 1981 she became restaurant manager at the FDGB holiday service in Binz. She completed a distance learning course, which she began at the Leipzig Graduate School of Management during this time, as a graduate economist in the hotel and restaurant industry. Afterwards she continued to work in various positions for the FDGB-Feriendienst and managed a hotel until 1991. After completing her holiday service, she became self-employed and ran her own pension at Putgarten from 1992 to 2018. From 2001 till 2011 she was District Administrator of the Rügen district in the federal state of Mecklenburg-Western Pomerania. She became member of the bundestag after the 2013 German federal election. She is a member of the Committee on Tourism and the Committee on Petitions. In her parliamentary group, Kassner is parliamentary manager. She is spokesperson for tourism policy and local politics.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
32,"Gabriele Katzmarek (born 8 July 1960) is a German trade unionist and politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag from the state of Baden-Württemberg since 2013.


== Political career ==
Katzmarek first became a member of the Bundestag in the 2013 German federal election. She is a member of the Committee on Economic Affairs and Energy. In 2019, she was elected as one of her parliamentary group’s whips, under the leadership of chairman Rolf Mützenich. In this capacity, she also joined the parliament’s Council of Elders, which – among other duties – determines daily legislative agenda items and assigns committee chairpersons based on party representation.
In addition to her committee assignments, Katzmarek is part of the German Parliamentary Friendship Group for Relations with the States of South Asia.
In the negotiations to form a so-called traffic light coalition of the SPD, the Green Party and the Free Democratic Party (FDP) following the 2021 federal elections, Katzmarek was part of her party's delegation in the working group on economic affairs, co-chaired by Carsten Schneider, Cem Özdemir and Michael Theurer.


== Other activities ==
German Health Partnership (GHP), Member of the Advisory Board (since 2017)
Federal Network Agency for Electricity, Gas, Telecommunications, Post and Railway (BNetzA), Alternate Member of the Advisory Board
IG BCE, Member


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
33,"Ronja Kemmer (née Schmitt, born 3 May 1989) is a German politician of the Christian Democratic Union (CDU) who has been serving as a member of the Bundestag from the state of Baden-Württemberg since 2014.


== Political career ==
Following the death of Andreas Schockenhoff, Kemmer took his parliamentary seat in December 2014. She was a member of the Committee on European Affairs before moving to the Committee on Education, Research and Technology Assessment (2018–2021) and the Committee on the Digital Agenda (2018–present). In addition to her committee assignments, she is her parliamentary group's rapporteur on artificial intelligence.


== Other activities ==
German-Israeli Health Forum for Artificial Intelligence (GIHF-AI), Member of the Board of Trustees (since 2022)
Federal Agency for Disruptive Innovation (SPRIN-D), Member of the supervisory board (since 2020)


== Political positions ==
In June 2017, Kemmer voted against Germany's introduction of same-sex marriage.For the 2021 national elections, Kemmer endorsed Markus Söder as the Christian Democrats' joint candidate to succeed Chancellor Angela Merkel.


== Controversy ==
Amid the COVID-19 pandemic in Germany in 2020, Kemmer was one of three members of her parliamentary group – alongside Wolfgang Stefinger and Christoph Ploß – who became the subject of media scrutiny after they had accepted an invitation to embark on a three-day short trip to Oman; Oman's embassy covered their travel expenses of 5,466 euros each.


== Personal life ==
Kammer has been married to lawyer and fellow CDU politician Fabian Kemmer since 2016.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
34,"Katja Keul (née Fehsenfeld, born 30 November 1969) is a German lawyer and politician of Alliance 90/The Greens who has been serving as a member of the German Bundestag since the 2009 elections, representing the Nienburg II – Schaumburg district. In addition to her work in parliament, she has been Minister of State at the Federal Foreign Office in the government of Chancellor Olaf Scholz since 8 December 2021.


== Education and early career ==
The daughter of a development aid worker, Keul was born in Berlin. She attended schools in Mostaganem, Höxter, Geneva, Jacksonville, Florida, and Nienburg/Weser. From 1989 to 1994 she studied law at the University of Heidelberg and has been working as a lawyer since 1997.


== Political career ==
Keul has been a member of the Green Party since 2006.Keul has been a member of the German Bundestag since the 2013 elections, representing the Nienburg II – Schaumburg constituency. In parliament, she served on the Committee on Legal Affairs and the Committee on Defense from 2013 until 2021. During that time, she served as her parliamentary group's spokesperson on legal affairs. From 2014 until 2017, she was also part of the parliament's Council of Elders, which – among other duties – determines daily legislative agenda items and assigns committee chairpersons based on party representation. Following the 2017 elections, she joined the Subcommittee on Disarmament, Arms Control and Non-Proliferation.In addition to her committee assignments, Keul is a member of the German-American Parliamentary Friendship Group. She has been a member of the German delegations to the Parliamentary Assembly of the Organization for Security and Co-operation in Europe since 2014 and to the Franco-German Parliamentary Assembly since 2019.On 7 June 2011, Keul was among the guests invited to the state dinner hosted by President Barack Obama in honor of Chancellor Angela Merkel at the White House.In 2019, Keul co-founded a cross-party support group for the Treaty on the Prohibition of Nuclear Weapons.In the negotiations to form a so-called traffic light coalition of the Social Democratic Party (SPD), the Green Party and the Free Democratic Party (FDP) following the 2021 German elections, Keul was part of her party's delegation in the working group on children, youth and families, co-chaired by Serpil Midyatli, Katrin Göring-Eckardt and Stephan Thomae.


== Other activities ==
German Foundation for Peace Research (DSF), Ex-Officio Member of the Board (since 2022)
German Federal Cultural Foundation, Ex-Officio Member of the Board of Trustees (since 2022)
German Bar Association (DAV), Member
EastWest Institute, Member of the Parliamentarians Network for Conflict Prevention
German Cyclist's Association (ADFC), Member
German Federation for the Environment and Nature Conservation (BUND), Member
German Foundation for International Legal Cooperation (IRZ), Member
International Association of Lawyers against Nuclear Arms (IALANA), Member


== Political positions ==
In 2014, Keul – alongside fellow Green Party parliamentarians Claudia Roth and Hans-Christian Ströbele – lodged a complaint before the Federal Constitutional Court of Germany, arguing that it was unconstitutional for the government to keep the Bundestag in the dark about planned arms deals because it prevented the parliament from fulfilling its role of keeping the government in check. The court ruled that while the government did not have to disclose information about planned defense exports, it did have an obligation to provide the Bundestag with details, on request, once specific arms deals had been approved.In 2016, Keul and Volker Beck submitted a compensatory draft law to all parliamentary groups in the German Parliament, urging them to remove Paragraph 175 in the penal code, which criminalized homosexual acts.


== References =="
