,articles
14,"Tatyana Nikolayevna  Moskalkova (Russian: Татья́на Никола́евна Москалькóва; born May 30, 1955, Vitebsk, Byelorussian SSR, USSR) is a Russian lawyer, teacher, and politician. She has been Russia's Commissioner for Human Rights since 22 April 2016, succeeding Ella Pamfilova, and is the Deputy of the State Duma of the Federal Assembly of the Russian Federation V and VI convocations.Moskalkova holds a Doctor of Law and PhD, and is an Honoured Lawyer of Russia. She is a retired Major-General in the police.Moskalkova is known for her pro-Kremlin stance. She has condemned the Pussy Riot movement as ""an attack against morality"" and is critical towards the West.
In 2021, Moskalkova's declared income amounted to 13,5 million rubles.In February 2023, the European Union imposed sanctions on Moskalkova for her support of the Russian invasion of Ukraine and spreading disinformation about Russian filtration camps for Ukrainians.


== References ==


== External links ==

Сайт Уполномоченного по правам человека в Российской Федерации
Татьяна Москалькова на сайте Государственной Думы"
15,"Elvira Sakhipzadovna Nabiullina (Russian: Эльвира Сахипзадовна Набиуллина; Tatar: Эльвира Сәхипзадә кызы Нәбиуллина, romanized: Elvira Säxipzadä qızı Näbiullina; Bashkir: Эльвира Сәхипзада ҡыҙы Нәбиуллина; born 29 October 1963) is a Russian economist and current head of the Central Bank of Russia. She was president Vladimir Putin's economic adviser from May 2012 to June 2013 after serving as the minister of economic development from September 2007 to May 2012. As of 2019, she was listed as the 53rd most powerful woman in the world by Forbes. She has the federal state civilian service rank of 1st class Active State Councillor of the Russian Federation.


== Early life and education ==
Nabiullina was born in Ufa, Bashkir ASSR, on 29 October 1963 into an ethnic Tatar family. Her father, Sakhipzada Saitzadayevich, was a driver, while her mother, Zuleikha Khamatnurovna, was a factory manager. Nabiullina graduated from school No. 31 of Ufa, followed by the Moscow State University Faculty of Economics in 1986. In subsequent years, she was selected for the 2007 Yale World Fellows program.


== Career ==
Between 1991 and 1994, Nabiullina worked at the USSR Science and Industry Union and its successor, the Russian Union of Industrialists and Entrepreneurs. In 1994, she moved to the Ministry for Economic Development and Trade, where she rose to the level of deputy minister by 1997; she left the ministry in 1998. She spent the next two years with Sberbank as its chief executive and with former Economic Development and Trade Minister Herman Gref's non-governmental think tank, the Center for Strategic Development, before returning to the Ministry for Economic Development and Trade as first deputy in 2000. Between 2003 and her September 2007 appointment as minister, she chaired the Center for Strategic Development as well as an advisory committee preparing for Russia's 2006 presidency of the G8.
Russian President Putin appointed Nabiullina to the post of minister of economic development and trade on 24 September 2007, replacing Gref. She found working with then-deputy premier and finance minister Alexei Kudrin ""difficult but always interesting"" and remained in that position until 21 May 2012. In 2012 she was one of six senior government figures to accompany Putin back to the Kremlin administration after Putin was elected president of Russia for a third term. From May 2012 to June 2013, she served as Assistant to President Putin for Economic Affairs.Succeeding Sergey Ignatyev in 2013, Nabiullina was appointed head of the Central Bank of Russia, becoming the second woman after Tatiana Paramonova to hold that position, and thus the first Russian woman in the G8. In May 2014 she was named one of the world's most powerful women by Forbes, which noted that she ""has been given the difficult task of managing the ruble exchange rate during Russian military operation in Ukraine and annexation of Crimea and facilitating growth for an economy trying to avoid a recession"". In an effort to stop the ruble's slide, the Central Bank of Russia, under her leadership, hiked interest rates, free-floated the exchange rate, and kept a cap on inflation, thus stabilizing the financial system and boosting foreign-investor confidence. Euromoney magazine named her their 2015 Central Bank Governor of the Year.In 2017, the British magazine The Banker chose Nabiullina as ""Central Banker of the Year, Europe"".On 28 February 2022, she gave a speech announcing a number of measures to combat the 2022 Russian financial crisis caused by the Russian invasion of Ukraine, including that the Central Bank of Russia's interest rate would rise to 20%, that the stock market be closed, and that capital controls would be instituted. In March 2022, it was reported that she had attempted to resign her position, only to be ordered to stay in post by Putin. In September 2022, the United States Treasury Department sanctioned Nabiullina.


=== ""Nabiullina's brooch"" ===
There is a belief in the Russian media that the head of the Central Bank uses brooches at public events to signal the state of the economy and the regulator's plans. In 2020, Nabiullina appeared at press conferences with a brooch of a blue wave, a dot, a tumbler, a stork. In March 2021, when the increase in the refinancing rate was announced for the first time in three years, she appeared with a hawk.In September 2021, Nabiullina revealed the meaning of the brooches, which represent her own way of communication, an alternate language to ""give the market a chance to reflect"". Meanwhile, according to Nabiullina, the exact significance of any brooch should remain mysterious and is with rare exceptions ambiguous.In her speech on 28 February 2022 announcing measures to alleviate the 2022 Russian financial crisis she wore black attire and no brooch. Sergei Guriev of Sciences Po speculated that it ""should not be read as she disagreed with Putin's policy, but as a sign that it is time to bury normal monetary policy,"" while adding that ""I am sure she was not part of the narrow circle making the decision on going to war.""


== Personal life ==
In the late 1980s while studying at the graduate school of Moscow State University, Nabiullina married a lecturer there, Yaroslav Kuzminov. Kuzminov became rector of National Research University Higher School of Economics (1994-2021), since July 2021 the academic supervisor of the HSE. They have a son, Vasiliy (born 13 August 1988), at present a Research Fellow at the HSE.


=== Sanctions ===
On 19 April 2022, Nabiullina was sanctioned by Australia after the Russian invasion of Ukraine. On 30 September 2022, after the Russian annexation of southern and eastern Ukraine, she was sanctioned by the United States. She was also sanctioned by New Zealand and the United Kingdom.


== Notes ==


== References ==


== External links ==
 Media related to Elvira Sakhipzadovna Nabiullina at Wikimedia Commons"
16,"Nataliya Alekseevna Narotchnitskaya (Russian: Наталия Алексеевна Нарочницкая)  (born 23 December 1948) is a Russian politician, historian and political commentator.
Between 1982 and 1989 Narochnitskaya worked at the Secretariat-General of the United Nations in New York.
In the 1990s  Narochnitskaya was a member of several minor political parties in Russia, including Constitutional Democratic Party and Derzhava. She gained some publicity as an advocate of the greater political role of the Russian Orthodox Church and her support of the Russian military actions in Chechnya in 1994-1996. Narochnitskaya was also an outspoken opponent of NATO intervention in former Yugoslavia and of NATO expansion, having called recognition of state continuity for the Baltics a ploy ""to dilute the obstacles to the entry of parts of historic Russia into NATO.""Narochnitskaya was elected to parliament as a representative (but not member) of the Rodina block in 2003 and served as vice chairman of the international affairs committee in the State Duma. She was not reelected in 2007.
Narochnitskaya Was a protege of the spymaster Yevgeny Primakov at the institute for World Economy in Moscow during the time of the perestroika reforms. ( p.433 . Putins People, Catherine Bolton)
Narochnitskaya advocates that an indispensable condition for the success of Russia's foreign policy in the modern world is the renewal and detailed study of traditional pre-Soviet foundations of Russian diplomacy. Considered to be a conservative, Narochinitskaya has argued for ""full legal continuity"" with pre-Soviet Russia and views post-World War I Bolshevik treaties, which reduced the sovereign Russian territory, as illegitimate.In January 2008, Narochnitskaya was appointed director of the Paris-based Institute of Democracy and Cooperation, a Russia-funded NGO.She is an author of several works dedicated to Russian history; antiglobalism; and international, political and spiritual affairs.
Narochinitskaya is often criticized for failing to adhere to the stated purpose of IDC to create “a bridge of solid friendship between two great European nations”. In her numerous interviews she has put forward very hostile views, claiming that the West wants to subjugate Russia, impose its rules on it, even “dismember” it. She is often seen on state TV channels corroborating Putin's claims that the opposition movement in Russia is funded and coordinated by the NATO nations.


== Books ==
Русский мир (Russian World), Aleteiia, 2008.


== References =="
17,"Lyudmila Borisovna Narusova (Russian: Людмила Борисовна Нарусова; born 2 May 1951) is a Russian politician, a member of the Federation Council of Russia, representing Tuva. From 2010 to 2012, she represented Bryansk Oblast in the Federation Council of Russia.


== Early life, education and early career ==
Narusova was born in Bryansk, Russian SFSR, Soviet Union, the daughter of a Russian mother and of Boris Narusovich, a Jewish Platoon Commander of the Red Army and a lieutenant of the Komsomol, who later was appointed the Director of the School for the Deaf in Bryansk. In 1969–1974, she studied history in Leningrad State University. Then, in 1977–1980, she studied history at the graduate school of the Institute of History of the Academy of Sciences of the Soviet Union and worked at Leningrad State University. In 1980, she married Anatoly Sobchak. After obtaining Ph.D. in History (Russian: кандидат наук), she taught history at the Saint Petersburg Academy of Culture.


== Political career ==
Narusova entered Russian politics when she was elected to the State Duma in 1995. She was a member of ""Our Home – Russia"" faction until 2006. Since 2000, Narusova became a host of TV-show ""Freedom of speech"" at St. Petersburg branch of RTR.
In October 2002, she was elected a member of the Federation Council of Russia from Tuva Republic. Since 2010, Narusova served as a senator from Bryansk Oblast, but she was dismissed by Nikolay Demin, a former governor of Bryansk Oblast. In 2016, she became a member of the Federation Council of Russia from Tuva Republic for a new term.
In 2013, Narusova was expelled from the Fair Russia party. However, she later claimed she had never formally been a member of a party.Narusova did not vote in favour of the pension reform in 2018.


=== Criticism of invasion of Ukraine ===
In response to 2022 Russian invasion of Ukraine, Narusova on 27 February stated in a television interview: ""I do not identify myself with those representatives of the state that speak out in favor of the war. I think they themselves do not know what they are doing. They are following orders without thinking."" She also stated that Russian soldiers in Ukraine lay ""unburied; wild, stray dogs gnawing on bodies that in some cases cannot be identified because they are burned."" On 4 March Narusova told the Federation Council, in livestreamed proceedings, of the heavy losses Russian forces were suffering in Ukraine. She claimed to know of a 100-strong Russian conscript company of whom ""only four were left alive"" when the unit was withdrawn. She criticized the censorship law about ""discrediting"" Russian Armed Forces and its operations. In 2023 she was the only one to abstain voting for electronic draft in the Russian army mobilization.


== Family ==
Narusova is the widow of Anatoly Sobchak (1937—2000), who was a prominent Russian politician, mentor and teacher of both Vladimir Putin and Dmitry Medvedev, and the mother of Ksenia Sobchak (born 1981), who is widely known in Russia as a presenter on Dom-2 and other TV shows.


== Honours ==
Medal ""In Commemoration of the 850th Anniversary of Moscow""
Medal ""In Commemoration of the 300th Anniversary of Saint Petersburg""


== References ==


== External links ==

Official site of Anatoly Sobchak (Russian)"
18,"Victoria Nikolaeva (Russian: Виктория Викторовна Николаева; born 21 November 1962, Vladivostok) is a Russian political figure and a deputy of the 7th and 8th State Dumas.While studying at the Vladivostok State University of Economics and Service, Nikolaeva also worked as a figure skating coach at the youth sports school in Vladivostok. After graduating, she worked as an accountant and economist at large fishing enterprises of the Russian Far East. Later she was appointed Deputy General Director of the Pacific Department of Fisheries Exploration and Research Fleet allegedly owned by her brother Vladimir Nikolayev. From 2005 to 2006, she served as deputy of the Legislative Assembly of Primorsky Krai of the 3rd convocation. In 2006, she joined the United Russia party. From 2011 to 2016, Nikolaeva was the deputy of the Legislative Assembly of Primorsky Krai of the 5th convocation. In 2016, she was elected deputy of the 7th State Duma. Since September 2021, she has served as deputy of the 8th State Duma from the Primorsky Krai constituency.Nikolaeva's brother Vladimir was the mayor of Vladivostok from 2004 to 2008. He was also accused of being a member of the Russian mafia. In 2007 he was sentenced to a suspended sentence of 4.5 years in prison for abuse of office.In 2018, Nikolaeva supported raising the retirement age, and in 2019, she was among those who approved the Sovereign Internet Law.


== Sanctions ==
Sanctioned by the UK government in 2022 in relation to Russo-Ukrainian War. 


== References =="
19,"Valeriya Ilyinichna Novodvorskaya (Russian: Вале́рия Ильи́нична Новодво́рская; 17 May 1950 – 12 July 2014) was a Soviet dissident, writer and liberal politician. She was the founder and the chairwoman of the Democratic Union party and a member of the editorial board of The New Times.


== Biography ==
Novodvorskaya was born in 1950 in Baranavichy, Byelorussian SSR to a Jewish engineer, Ilya Borisovich (Boruchovich) Burshtyn, and a pediatrician, Nina Feodorovna Novodvorskaya, who came from a noble Russian family. Her parents divorced in 1967; Ilya Borisovich later emigrated to North America.
Novodvorskaya was active in the Soviet dissident movement since her youth, and first imprisoned by the Soviet authorities in 1969, when she was 19, for distributing leaflets that criticized the Soviet invasion of Czechoslovakia. The leaflets included her poetry about the Soviet Communist Party:

She was arrested and imprisoned at a Soviet psychiatric hospital and, like many other Soviet dissidents, diagnosed with ""sluggish schizophrenia"". In the early 1990s, psychiatrists of the Independent Psychiatric Association of Russia proved that the claim of her mental illness was false. She described her experience in her book Beyond Despair.
Based on the materials of the case, the Moscow prosecutor's office of the USSR compiled the following certificate (revealed only in 1999):
Novodvorskaya V. I. (born in 1950, Jew, member of the Komsomol, secondary education, student at the Torez Institute of Foreign Languages, Moscow) […] In December 1969, in the Kremlin Hall of Performances, she scattered a large number of anti-Soviet leaflets in the stalls. March 16, 1970
Novodvorskaya stood as a Democratic Union candidate in the 1993 Russian legislative election in a single-mandate district as part of the Russia's Choice bloc, and she also contested the 1995 Russian legislative election on the list of the Party of Economic Freedom. She was not elected in either election, and never held public office.In 2009, Novodvorskaya published an autobiographical book, Farewell of Slavianka.


== Views ==
Novodvorskaya self-identified primarily as a liberal politician and was described by her colleagues as ""a critic of Russian realities in the best traditions of Pyotr Chaadayev, Vissarion Belinsky and Alexander Herzen"".In the 1990s, she was strongly critical of the reintroduction of Soviet propaganda in Russia and the First Chechen War. Her consistent criticism of Russia's past and present, of political and social life, as well as her extravagant lifestyle granted her titles such as ""the eternal dissident"" and ""an idealist at the edge of madness"".On 27 January 1995, the Office of the Prosecutor-General launched the Novodvorskaya Case in reaction to her interview given to Estonian journalists on 6 April 1994 where she stated that she ""cannot imagine how can anyone love a Russian for his laziness, for his lying, for his poverty, for his spinelessness, for his slavery"", as well as several publications in Novy Vzglyad and other periodicals. According to the prosecution, she denigrated rights of Russians in Estonia and claimed that ""manic depression"" was the major trait of Russian people which defined all their national history.All materials were checked for ""propaganda of civil war"", ""of inferiority of people based on their ethnicity"" and ""incitement to hatred"". Henri Reznik who defended her in court insisted that Novodvorkaya had only expressed her opinion ""similarly to Pyotr Chaadayev, Nikolai Gogol, Alexander Pushkin and Vladimir Lenin"". The case lasted for two years and was closed in June 1997 for the ""lack of crime"". However Novy Vzglyad stopped publishing her articles, and its founder Yevgeny Dodolev later dedicated a critical book to Novodvorskaya and her case.Aleksandr Dugin, Igor Shafarevich, Sergey Kara-Murza, Yevgeny Dodolev, Vladimir Bushin and a few others accused Novodvorskaya of expressing anti-Russian views and condemning Russian history while idealizing Western civilization and the United States.Novodvorskaya strongly opposed the Second Chechen War and Vladimir Putin's domestic and foreign policies.

According to Novodvorskaya, it was Russian governmental policies in Chechnya that turned Shamil Basayev into a terrorist. In response, Alexei Venediktov, the editor-in-chief of the liberal radio station Echo of Moscow, banned her from appearing on their programs.Novodvorskaya accused the Russian government of murdering Polish president Lech Kaczyński in a plane crash on 10 April 2010 in Smolensk Oblast.She supported Georgia in the Russo-Georgian War and Ukraine in the Russo-Ukrainian War.


== Personal life ==
Throughout her life, Novodvorskaya lived in a flat with her mother Nina Fyodorovna (Нина Федоровна Новодворская, 1928–2017), a pediatrician, and cat Stasik. In the summers, they rented a dacha in Kratovo. She was fond of swimming, science fiction, theater and cats.In 1990, Novodvorskaya was baptized by the non-canonical Ukrainian Autocephalous Orthodox Church Reunited. She belonged to the church until her death while remaining highly critical of the KGB-controlled Russian Orthodox Church. According to her priest Yakov Krotov, ""she was more of a Christian than I ever was.""


== Death ==
On 12 July 2014, Novodvorskaya died of toxic shock syndrome, which arose from a phlegmon of the left foot.
Mikhail Gorbachev gave this description of Novodvorskaya on the day of her memorial service: ""She was a unique personality in the democratic movement. Exceptionally fearless, categorical and adamant in defending her views, Valeria Ilyinichna always drew fire on herself. The indomitable spirit of an idealist fighter lived in her.""


== Awards ==
Novodvorskaya received the Galina Starovoitova Award ""for contribution to the defense of human rights and strengthening democracy in Russia"". She said at the ceremony that ""we are not in opposition to, but in confrontation with, the present regime"".She was awarded the Knight's Cross of the Order of the Lithuanian Grand Duke Gediminas in 2008.


== Quotes ==


== Bibliography ==
Novodvorskaya published several books that are supplemented with the publications from Novy Vzglyad newspaper: (ISBN 978-5-8159-0893-2)

Beyond Despair (Novosti, 1993) (in Russian)
Карфаген обязан быть разрушен (The Carthage Must Be Destroyed) (in Russian)
Валерия Новодворская. Над пропастью во лжи (The Catcher in the Lie) (both titles are puns on The Catcher in the Rye) (in Russian)
Валерия Новодворская. Прощание славянки (Farewell of Slav) (Захаров, 2009 г) (in Russian)
Валерия Новодворская. Поэты и цари (Poets and Kings) (Аct, Аct Москва, Харвест, 2009 г) (in Russian)


== Documentary film ==
On 13 April 2023, the documentary film The White Overcoat dedicated to Valeriya Novodvorskaya was released.


== References ==


== External links ==

Valeriya Novodvorskaya on Facebook
Opinions on grani.ru (in Russian)
Natella Boltyanskaya (8 August 2014). Шестнадцатая серия. Валерия Новодворская [The sixteenth part. Valeriya Novodvorskaya]. Voice of America (in Russian). Parallels, Events, People.
Novodvorskaya fund and Video Archive (in Russian)"
20,"Yulia Ogloblina (Russian: Юлия Васильевна Оглоблина; born 1 November 1989, Torbeyevo) is a Russian political figure and a deputy of the 8th State Duma.In 2009, Oglobina joined The All-Russian Youth Public Organization “Russian Union of Rural Youth”. She held the positions of regional office specialist and executive director. From 2012 to 2021, Oglobina was the Chairman of the Russian Union of Rural Youth. From 2017 to 2021, she was a member of the Civic Chamber of the Russian Federation. She was also a member of the central headquarters of the All-Russia People's Front. In 2020, she was a member of the working group to prepare proposals for the 2020 amendments to the Constitution of Russia. Since September 2021, she has served as the deputy of the 8th State Duma.


== Sanctions ==
Sanctioned by the UK government in 2022 in relation to Russo-Ukrainian War. 


== References =="
21,"Natalia Orlova (Russian: Наталья Алексеевна Орлова; born 29 August 1969, Rubtsovsk, Altai Krai) is a Russian political figure and a deputy of the 8th State Duma.In 2004, Orlova was appointed Deputy Head of the Department for Financial and Economic Support of the Central Executive Committee of the All-Russian Political Party United Russia. From 2012 to 2021, she served as the First Deputy Head of the Central Executive Committee of the United Russia Party. She was an authorized representative for financial matters of the candidate for the post of President of the Russian Federation Vladimir Putin in the elections of 2004, 2008, 2012, 2018. Since September 2021, she has served as a deputy of the 8th State Dumas where she joined the Committee for Transport and Development of Transport Infrastructure.


== Sanctions ==
She is one of the members of the State Duma the United States Treasury sanctioned on 24 March 2022 in response to the 2022 Russian invasion of Ukraine.Sanctioned by the UK government in 2022 in relation to Russo-Ukrainian War. 


== References =="
22,"Svetlana Yuryevna Orlova (Russian: Светлана Юрьевна Орлова; born 23 October 1954), is a Russian politician, who is currently the auditor of the Accounts Chamber of Russia since 23 November 2018.
She served as the governor of Vladimir Oblast from 2013 to 2018. She is known for losing in the second round of the governor's elections in 2018, losing 37.46% and 57.03%, respectively, to the candidate of the Liberal Democratic Party of Russia, Vladimir Sipyagin.In the past, she was the deputy chairman of the Federation Council from 2004 to 2013, and a member of the State Duma of the 1st and 2nd convocations from 1993 to 2000. From 2012 to 2018, she was a member of the Bureau of the Supreme Council of the United Russia party. On the basis of the decision taken by the delegates of the XVIII Congress of the ""United Russia"" party  held on 7–8 December 2018, she was expelled from the Supreme Council of the party.


== Biography ==
Svetlana Orlova was born on 23 October 1954 in the city of Obluchye, Jewish Autonomous Oblast, in the family of a diesel locomotive driver. She graduated from secondary school No. 70 in Obluchye (now - MBOU ""Secondary school No. 3 of the city of Obluchye named after Hero of the Soviet Union Yu. V. Tvarkovsky"").
In 1977, she graduated from the Ussuriysk State Pedagogical Institute with a degree in philologist. After graduation, she was assigned to boarding school No. 2 in Vladivostok, which at that time was headed by the innovative teacher Nikolay Dubinin; worked at a boarding school as a pioneer leader and educator.In 1979, Orlova moved to work in the organs of the CPSU, where until 1990 she held the positions of an instructor of the Soviet District Committee of the party, as head of the department of the Frunzensky District Council, and head of the sector of the Primorsky Regional Committee of the CPSU for physical culture and sports.From 1990 to 1993, she was the Vice President, General Director of the Primorsk Regional Women's Commercial Charitable Organization LLP ""ANNA"" in Vladivostok, which opened a training center for retraining and a tourist center and published, together with the Regional Council, a newspaper for women ""Anna"".In 1991, she graduated from the Khabarovsk Higher Party School, courses for women entrepreneurs at the Academy of National Economy under the Government of Russia.


=== Work in Moscow ===
In 1993, Orlova was elected a member of the State Duma of the 1st convocation on the federal list of the ""Women of Russia"" political movement. She was a member of the State Duma Committee on Budget, Taxes, Banks and Finance, a member of the Women of Russia faction.In 1995, with the electoral association ""Women of Russia"", Orlova was nominated as a candidate for the State Duma in the Arsenyevsky single-mandate constituency No. 49 of the Primorsky Krai. She won the election with 25% of the vote.In 1998, Prime Minister Sergei Kiriyenko offered Orlova the post of chairman of the State Committee for Fisheries of the Russia, however she refused, as she ran for governor of the Primorsky Krai, but was removed from registration in 1999 for not entering information about an apartment in Moscow in the income statement and plot of land in the suburbs, recorded on her husband.When Yevgeny Nazdratenko was governor of the Primorsky Krai in from 1993 to 2001, she was known as his opponent.From 2000 to 2001, she was the Vice President of CJSC NPO Krosna, engaged in satellite communications and digital technologies.
In November 2001, she was elected a member of the Federation Council from the Council of People's Deputies of the Kemerovo Oblast, on the initiative of Aman Tuleyev, with whom Orlova had repeatedly met in the budget committee of the State Duma when discussing financial issues of the Kemerovo Oblast. This was done despite the fact that nothing is known about her in Kuzbass, and she never visited the region as a public politician. The chairman of the Kemerovo Regional Council, Gennady Dyudyaev, explained that with the election of a ""non-native Kuzbass member"" the region can only win: ""We need a person there who can enter different corridors of power ... At one time, some deputies already had to turn to Orlova for help.""In January 2004, Orlova was elected Deputy Chairperson of the Federation Council. She became a member of the Federation Council Budget Committee. She was the plenipotentiary representative of the Federation Council in the State Duma, in the Commission of the Government of the Russian Federation on legislative activity. She represented the Federation Council in coordination and advisory bodies under the President of the Russia, the Government of Russian, with federal executive bodies.In 2005, at the Plekhanov Russian Academy of Economics, Orlova defended her Ph.D. thesis on ""Taxes in the mechanism of state regulation of investments in Russia"" and received a Ph.D. degree in economics. Opponents questioned her authorship, since she spent record time writing and defending such a voluminous work.In the ""United Russia"" faction, Orlova was the curator of the infamous program of ""Clean Water"", with Viktor Petrik.She was a former member of the Bureau of the Supreme Council of United Russia. She was the Chairman of the Commission of the Presidium of the General Council of the party for the consideration of complaints of citizens expelled from the party members.


=== Governor of Vladimir Oblast ===
On 24 March 2013, by the decree of the President of Russia, Orlova was appointed acting Governor of the Vladimir Oblast.On 8 September 2013, she won the gubernatorial elections, receiving 74.73% of the vote. On 23 September 2013, she officially took office as governor.
From 10 November 2015 to 6 April 2016, she was the member of the Presidium of the State Council of Russia.On a single voting day, 9 September 2018, she won 36.42% of the votes cast in the elections and entered the second round with LDPR candidate Vladimir Sipyagin. The second round of elections took place on 23 September. Three days before the second round of elections, Orlova asked for support from the population and partially admitted the mistakes of her activities as governor of the Vladimir Oblast. She lost the elections with 37.46%, as Sipyagin got 57.03%.
Her term ended on 8 October 2018, the day of Sipyagin's inauguration.


=== Auditor of the Accounts Chamber ===
On 23 November 2018, the Federation Council appointed Orlova as auditor of the Accounts Chamber of Russia.On the basis of the decision taken by the delegates of the XVIII Congress of the political party ""United Russia"" held on  7–8 December 2018, Orlova was expelled from the Supreme Council of the party.


== Other positions ==
Orlova was also on the Presidium of the General Council of ""the United Russia"" party, and a member of the regional political council of the Kemerovo regional branch of the party. She was the Chairman of the Commission of the Presidium of the General Council of the Party for consideration of complaints of citizens expelled from the party members, Chairman of the Commission of the Presidium of the General Council of the Party for interaction with public associations of the production sector.She is also Vice-Chairman of the Bureau of the Congress of Local and Regional Authorities of the Council of Europe (nominated by the largest political faction of the Congress - ""European People's Party / Christian Democrats""). She also leads the Russian delegation to the Congress of Local and Regional Authorities of the Council of Europe.


== Criticism ==
The politician and businessman Mikhail Prokhorov accused Orlova of the fact that, at her request, Alexander Filippov, a competitor from the Civic Platform, was forcefully removed from the gubernatorial elections; a case was also initiated against Filippov's father. Prokhorov also believes that Orlova initiated the registration for the elections of Civic Position, a spoiler party similar in name and symbolism to Civic Platform, as well as the nomination of Filippov's namesake from this party.The Russian press, both federal and directly from the Vladimir Oblast, often criticized Orlova for a mass of election promises that she did not fulfill when she became governor. In particular, in 2013, Orlova stated that ""there will be no garbage from the Moscow region in the Vladimir region."" However, she subsequently supported the concept of building a waste processing plant in the Kirzhachsky district of the region, which was supposed to receive, among other things, waste from the housing renovation program operating in Moscow. This concept met with strong opposition from the residents of the area, ecologists and scientists.The media note Orlova's love for exaggerating her own merits: the governor rounds up and does it only in her favor. For example, she stated that 37 schools would be built by 2025, although only 24 were listed in the construction plan. Another time she reported that 4,000 residents were relocated from the emergency fund, in fact only 3382.Former Senator Konstantin Dobrynin wrote that “Orlova was known in the Federation Council as a 'flapper'. She always clapped a lot, furiously, but most importantly: she always started clapping first. The secret was simple: when the president did not have time to finish the thought, she already raised her elbows to chest level, spread her arms and began to clap her hands. Precisely to beat - do not clap. Sometimes accompanied by loud shouts of ""Bravo!"" Or ""Right!"" The most important thing was to get noticed. And the president noticed.""In one of her speeches, she lamented that ""America has not yet paid off the Lend-Lease.""


== Family ==
She is married, has a son and three grandchildren.Her husband, Viktor, in the past a sea captain, heads the NP ""Unipartnermarin"".Her son, Vladimi (born 1979), is a graduate of Moscow State University, who worked in the tax police, from 2003 to 2008, an employee of the Department of Economic Security of the Ministry of Internal Affairs of Russia, and a police captain. According to press reports, Vladimir, together with his colleagues in the Ministry of Internal Affairs, was involved in the illegal confiscation of goods from entrepreneurs in the 2000s and their subsequent sale. Journalist Irek Murtazin claims that Vladimir Orlov was the actual leader of the police ""brigade"" that ruined the Lithuanian businessman. After the Ministry of Internal Affairs, Orlov worked as an advisor to the general director of the Olympstroy corporation, but resigned from it of his own free will.


== Hobbies ==
In her free time she plays tennis. During public events, she repeatedly declared her love for singing.


== References ==


== External links ==
 Media related to Svetlana Orlova at Wikimedia Commons"
23,"Nina Alexandrovna Ostanina (born 26 December 1955) is a Russian Communist politician. She has been a member of the State Duma since 1995.
She was Secretary of the Kemerovo regional Communist party organization.


== Career ==
She was an unsuccessful candidate for governor of Kemerovo Oblast in the 1997 Russian gubernatorial elections.She unsuccessfully contested Rubtsovsk constituency at the 2016 Russian legislative election.
In July 2022, she co-sponsored a bill that would ban ""the denial of family values"" and the promotion of ""non-traditional sexual orientations."" In an interview, she further stated that ""a traditional family is a union of a man and woman, it’s children, it’s a multi-generational family.""


=== Sanctions ===
She was one of the 324 members of the State Duma sanctioned by the United States Treasury in March 2022 in response to the 2022 Russian invasion of Ukraine.Sanctioned by the UK government in 2022 in relation to Russo-Ukrainian War. 


== References =="
24,"Anna Ivanovna Otke (Russian: Анна Ивановна Отке; born 21 December 1974), is a Russian politician, who is a member of the Federation Council of Chukotka Autonomous Okrug on executive authority since 25 September 2013.
Since 9 March 2022, she has been under personal EU sanctions.


== Biography ==
Anna Otke was born on 21 December 1974. In 1997, she graduated with a bachelor's degree, and in 1999, with  a master's degree at the Department of International Law of the Peoples' Friendship University of Russia. She has a PhD in law, with the thesis topic “International Legal Aspects of Environmental Security of the CIS Member States”.From 2005 to 2009, she worked in the apparatus of the governor and government of the Chukotka Autonomous Okrug as the chief specialist of the department for the affairs of indigenous peoples of the region.
Between 2009 and 2013, she worked as a social development manager at ZAO Chukotka Mining and Geological Company.
Since 2011, she has been the president of the regional public organization ""Association of Indigenous Peoples of Chukotka"".
On 26 September 2013, the elected governor of Chukotka, Roman Kopin, appointed Otke as the representative of the region's executive power in the Federation Council.


=== Sanctions ===
Sanctioned by the UK government in 2022 in relation to Russo-Ukrainian War. 


== References =="
