,articles
13,"Natalia Gavrilița (pronunciation: [ɡavriˈlitsa]; born 21 September 1977) is a Moldovan economist and politician who served as prime minister of Moldova from 2021 until her resignation in February 2023 after failure to get her reform package enacted.Gavrilița had been previously proposed as prime minister by Maia Sandu in February 2021, but was rejected by the PSRM-Șor parliamentary majority. She was proposed once again in August 2021, following the 2021 parliamentary election, and was approved along with her cabinet.In the 2021 parliamentary election, Gavrilița was also elected to the Parliament of Moldova on behalf of the Party of Action and Solidarity (PAS). She previously served as finance minister from June 2019 to November 2019 in the cabinet of Sandu, when the latter served as prime minister.


== Early life and education ==
Natalia Gavriliţa was born on 21 September 1977 in the family of Valery and Nina Catrinescu. Between 1995 and 2000, Natalia Gavrilița studied for a bachelor's degree at Moldova State University, she has a degree in International Law. In 2003, she attended the Edmund S. Muskie Graduate Fellowship Program. Natalia Gavrilița has a master's degree in Public Policy from the Harvard Kennedy School of Government at Harvard University.


== Career ==
Natalia Gavrilița has held several positions in the public service of the Republic of Moldova and has worked in international development projects in several countries in the world.
Natalia Gavrilița, between 2007 and 2008, worked in the Ministry of Economy and Infrastructure, as a Head of the Department for Economic Forecasts and Development Programs. From 2008  to 2009 she was the Head of the Directorate for Policy Coordination and External Assistance within the State Chancellery. From 2010 to 2013 Natalia Gavrilița worked for Oxford Policy Management in the UK as a senior consultant and subsequently as a Portfolio Manager on valuation methods. Between 2013 and 2015 she was the Chief of Staff and then Secretary of State in the Ministry of Education, led at that time by Maia Sandu. She also served as Executive Director of the World Bank's Education Reform Project.
From 2015 to 2019, she was Managing Director of the Global Innovation Fund where she managed a portfolio of 11 innovative projects with a budget of approximately 13.5 million dollars and led the selection, analysis, contracting and managing innovation investment projects for several developing countries in Africa and Asia. In 2019, she was Minister of Finance in the Government of Maia Sandu, where she distinguished herself by mobilizing budget support in the amount of about 100 million US dollars, restoring relations and resuming budget support with the IMF and the European Union. Within the Government, she elaborated the Solidarity Budget which provided for salary increases for certain categories of employees, aid for the needy, increase of allowances.
In 2021, she was nominated by the President of the Republic of Moldova as a candidate for the position of Prime Minister of the Republic of Moldova, PSRM-Șor coalition rejected the candidacy of Natalia Gavrilița and the team of ministers. According to various news sites, including the Associated Press, she announced her resignation from her position as Prime Minister on February 10, 2023.


=== Premiership ===

Following the 2021 Moldovan parliamentary election in July 2021, the Party of Action and Solidarity (PAS) clinched a majority of 63 members in the Parliament of the Republic of Moldova, Natalia Gavrilița being elected as well in the Parliament of the Republic of Moldova on the PAS list. On 6 August 2021, Natalia Gavrilița was elected Prime Minister of Moldova.


== Political views ==
She supports Moldova joining the European Union, but not joining NATO.


== Personal life ==
Gavrilița was married to Vladimir Gavrilița, an advisor in the control body of the prime minister, during the time when the premiership was held by Maia Sandu. They divorced in June 2021.In addition to Romanian, she is also fluent in Russian, English, French, and Spanish.Her grandfather, Trifon Catrinescu, fought in the Soviet Army in the Second World War, being decorated with the medal ""For the Victory over Germany in the Great Patriotic War 1941–1945"".


== Controversies ==
The historian and unionist politician Octavian Țîcu criticized Gavrilița for her support to the Moldovan independent state, despite the fact that she holds Romanian citizenship. In reply, she stated that she no longer remembered what the oath of citizenship contained, that she is not a unionist and that she wanted all Moldovans, regardless of their citizenship, to live well in their country: Moldova. Țîcu labeled her as opportunistic.During the 2021 election campaign, Timpul de dimineață accused that Gavrilița appeared in a Russian-language video promoting the concept of Moldovan people, in what the journal saw as an instance of Moldovenism.


== References =="
14,"Natalia Gherman (née Snegur; born 20 March 1969) is a Moldovan politician who has been serving as executive director of the United Nations' Counter-Terrorism Executive Directorate since 2023.Gherman served as Minister of Foreign Affairs and European Integration and Deputy Prime Minister of Moldova from May 2013 to January 2016. She later served as Special Representative of the United Nations Secretary-General for Central Asia (UNRCCA) from 2017 to 2023.Born in Chișinău in 1969, Gherman is the daughter of Mircea Snegur, the first President of Moldova. She studied at the Moldova State University and completed postgraduate studies at King's College London. She joined the Moldovan diplomatic service, working in several different places before eventually becoming Ambassador to Austria and Permanent Representative to the OSCE from 2002 to 2006, and Ambassador to Sweden, Norway and Finland from 2006 to 2009.
In 2009, Gherman became Deputy Minister of Foreign Affairs and European Integration and Chief Negotiator on the Moldova–European Union Association Agreement, serving until 2013. In 2013 she became Minister of Foreign Affairs and European Integration and Deputy Prime Minister of Moldova, serving until January 2016. From June to July 2015, following Chiril Gaburici's resignation, she served as the acting Prime Minister of Moldova.
In February 2016, Gherman was nominated as Moldova's candidate for Secretary-General of the United Nations in the 2016 selection process for Ban Ki-moon's successor.


== Early life and education ==
Gherman was born in 1969 in Chișinău, then part of the Soviet Union but now part of independent Moldova. She is the daughter of Mircea Snegur, who served as the first President of Moldova from 1991 to 1997, and Georgeta Snegur. For her undergraduate education, she received a Bachelor of Arts (BA) degree from the Moldova State University. In 1999, she completed a Master of Arts (MA) postgraduate degree in war studies at King's College London.


== Diplomatic career ==
She began working in the Moldovan diplomatic service in 1991, as the Second and then First Secretary at the Department of International Organizations of the Ministry of Foreign Affairs. From 1994 to 1997, she served as Counsellor and Deputy Permanent Representative to the UN Agencies in Vienna and the OSCE. From 1997 to 2001, she was Deputy Head of the Department of European Security and Political-Military Affairs at the Moldovan Ministry of Foreign Affairs. From 2001 to 2002, she was a Minister-Counsellor at the Moldovan Embassy in Brussels, as well as Deputy Head of the Mission of Moldova to NATO.In 2002, she became the Moldovan Ambassador to Austria and Permanent Representative to the OSCE and the UN Agencies in Vienna. In this role, she was a ""prominent contributor to the efforts of the [OSCE] in identifying solutions to the unresolved conflicts in the OSCE area"" and also mobilized ""the potential of the OSCE community towards the settlement of the Transnistria conflict in the Republic of Moldova."" In 2006, she left Brussels for Stockholm, becoming the Moldovan Ambassador to Sweden, Norway and Finland. For her ""merits in promoting relations between Sweden and Moldova"", Gherman was awarded the Order of the Polar Star at the rank of Commander 1st Class. She left this role in 2009, upon her appointment as a Deputy Minister.In September 2017, she was appointed Special Representative and Head of the UN Regional Center for Preventive Diplomacy in Central Asia with headquarters in Ashgabat, Turkmenistan.


== Political career ==
On 29 June 2009, she was appointed as Deputy Minister of Foreign Affairs and European Integration, to then-Minister Andrei Stratan. In November 2009, she was appointed as the Chief Negotiator in the talks with the European Union over the Moldova–European Union Association Agreement. She also assisted in the talks that led to the liberalization of the visa requirements for Moldovans travelling to the EU. As Deputy Prime Minister, Iurie Roșca supported Gherman.On 30 May 2013, she was appointed as the full Minister of Foreign Affairs and European Integration, whilst concurrently being appointed to the role of Deputy Prime Minister of Moldova. She was also responsible for chairing the National Committee for Combating Trafficking in Human Beings. In this role, she participated in the Global Forum on Migration and Development and contributed to the 'High-Level Dialogue on International Migration and Development'. In 2014, The Guardian chose her as one of ""Seven women to watch in global politics who are leading change all over the world."" They claimed that ""she could well be a future prime minister or president."" Also in 2014, she was awarded Moldova's highest national honour, the Order of the Republic.
In the November 2014 election, Gherman was elected as a Member of Parliament (MP), and became a member of the Parliamentary Committee on Foreign Policy and European Integration. Following Chiril Gaburici's resignation as Prime Minister of Moldova on 22 June 2015, Gherman took over in an interim capacity. She served until 30 July 2015, when Valeriu Streleț became Prime Minister, and she resumed her previous roles in the Streleț Cabinet. On 20 January 2016, she was succeeded in the roles of Minister of Foreign Affairs and European Integration and Deputy Prime Minister by Andrei Galbur.


=== United Nations Secretary-General selection ===

On 18 February 2016, Gherman was officially nominated by Vlad Lupan, the Moldovan Permanent Representative to the UN, as the Moldovan candidate for Secretary-General of the United Nations in the 2016 selection process. On 19 February, this nomination was made public by the President of the General Assembly. It has been argued that ""The long-running friction between Moldova and Russia over the breakaway region of Transnistria could mean she is blocked by Moscow.""Gherman took part in an informal dialogue at the United Nations General Assembly on 13 April 2016, where she claimed the ""United Nations has never been so necessary."" In total, she spoke for over two hours, in what the campaign group 1 for 7 Billion called a ""historic breakthrough and the additional transparency and scrutiny that comes with it."" As part of her campaign to become Secretary-General, she has spoken at events or in interviews at the International Peace Institute, Royal United Services Institute, Kennan Institute, London School of Economics and King's College London. As a candidate, she is also supported by the Campaign to Elect a Woman UN Secretary-General.On the topic of sexual exploitation and abuse by UN peacekeepers, Gherman was asked multiple times about this problem during the United Nations informal dialogues. She stated that the report given by the panel that oversees peacekeeping should be closely reviewed and analyzed. She also stated that member states need to ensure the immediate persecution of peacekeepers who commit such crimes, as their actions tarnish the UN's image. As for the victims of peacekeepers' abuse, Gherman believes we should work together to ensure that victims overcome this horrible experience and begin living a normal live. She was also questioned about peacekeeper SEA at an International Peace Institute dialogue. Gherman said that their actions were ""deplorable and unacceptable"" for it ""undermines the trust of the people being helped in the organization and the trust of member states.""  She also said that member states needed to ensure that troops are well trained and held responsible in the case of abuse.


== Awards ==
Order of the Republic (2014)
Commander 1st Class of the Order of the Polar Star (2010, Sweden)
Jubilee Medal ""25 Years of Neutrality of Turkmenistan"" (2020, Turkmenistan)


== References =="
15,"Stella Ion Gherman (born 18 January 1974) is a Moldovan physicist and politician who served in the Parliament of Moldova from 2005 until 2009 as a member of the Party of Communists.


== Biography ==
Stella Gherman was born on 18 January 1974 in the village of Slobozia-Șirăuți in the far northwest of Moldova. A physicist by training, she worked as a physics teacher, and at some point served as mayor of Slobozia-Șirăuți.In the 2005 Moldovan parliamentary election, Gherman was elected to the Parliament of Moldova as a member of the Party of Communists. While in parliament, she served as secretary of the Commission for Culture, Science, Education, Youth, Sports and Mass Media. In 2006 and 2007, she was a member of the European Union-Moldova Parliamentary Cooperation Committee, and she served on several Parliamentary Friendship Groups, most notably the groups for the United States, the United Kingdom, Russia, and the Baltic states. As a member of the Baltic friendship group, Gherman was part of a 2007 delegation to Latvia. She left parliament at the end of her term in 2009.Gherman ran again for parliament in the 2019 election, but was defeated.


== References =="
16,"Ruxanda Glavan (born 5 April 1980) is a Moldovan politician, who since 30 July 2015 until 25 July 2017 served as Minister of Health of Moldova. Previously, since 18 February 2015 until 30 July 2015 she served as Minister of Labour, Social Protection and Family of Moldova. Between 2013-2015 Ruxanda Glavan was Deputy Minister of Labour, Social Protection and Family.On 1 May 2020, Glavan joined the parliamentary group Pro Moldova, which became a political party on 22 June.


== References =="
17,"Valentina Stratan-Golban (born 17 September 1962) is a Moldovan politician.
She served as member of the Parliament of Moldova from 2005 to 2009.


== External links ==
Parlamentul Republicii Moldova
List of candidates to the position of deputy in the Parliament of the Republic of Moldova for parliamentary elections of 6 March, 2005 of the Electoral Bloc “Moldova Democrata”
List of deputies elected in the March 6 parliamentary elections
Lista deputaţilor aleşi la 6 martie 2005 în Parlamentul Republicii Moldova


== References =="
18,"Zinaida Greceanîi (pronunciation: [ɡreˈtʃe̯anɨj]; born 7 February 1956) is a Moldovan politician. She was the President of the Moldovan Parliament between 8 June 2019 to 26 July 2021. Greceanîi was previously also the Prime Minister of Moldova from 31 March 2008 to 14 September 2009. She led the Party of Socialists of the Republic of Moldova (PSRM) from 2016 to 2020 and was previously a member of the Party of Communists of the Republic of Moldova (PCRM). She was Moldova's first female Prime Minister and was the second female Communist head of government in Europe, preceded only by Premier Milka Planinc of former Yugoslavia. She has been referred to by her colleagues in PSRM as the ""Moldovan Margaret Thatcher"".


== Background ==
Greceanîi was born in Tomsk Oblast in Siberia in the Russian SFSR of the Soviet Union. Her parents, Marioara Ursu (1918–1993) and Petrea Bujor (1906–1996), were deported in 1951 from Cotiujeni in the north of Moldova during Operation North because they were Jehovah's Witnesses. Her brother died during the deportation. Zinaida Greceanîi and her parents came back to Cotiujeni only in 1968. She was baptised as Eastern Orthodox by her grandmother on mother's side.
She graduated from the Financial and Economic College in the capital Chișinău and Moldova State University.Greceanîi is married to Alexei Greceanîi and has two children.


== Career ==
In the mid 90th, was employed as the head of the Department at the Ministry of Finance. She was Deputy Minister of Finances from 2000 to 2001 and First Deputy Minister of Finances from 2001 to 2002. President Vladimir Voronin appointed her as Interim Minister of Finances on 8 February 2002 and then appointed her as Minister of Finances on 26 February 2002 as the only woman in the cabinet. After serving as Finance Minister for more than three years, she was appointed by Voronin as First Deputy Prime Minister of Moldova on 10 October 2005. In the summer, she won the 2005 Chișinău election, but they were declared invalid because of the low turnout.
According to the polls made in 2019 related to the most popular politicians of the Republic of Moldova, Zinaida Greceanii is ranked at the second position of the top of politicians which enjoyed the highest trust from Moldovan citizens, and according to some other polls she was given the sixth and at the eighth rank accordingly.


== Prime minister ==

Following the resignation of Prime Minister Vasile Tarlev on 19 March 2008, President Vladimir Voronin nominated Greceanîi as Prime Minister. The Cabinet of Zinaida Greceanîi was approved by Parliament on 31 March; it received 56 votes in favor out of the 101 members of Parliament. According to Greceanîi, the immediate focus of her Cabinet would on ""freedom of the media, an active dialogue with civil society and an independent judiciary"". She increased the number of women ministers from 2 to 5 (25 per cent) and followed up on laws of gender equality.Greceanîi resigned on 9 September 2009, saying she was unable to simultaneously hold the posts of prime minister and member of parliament at the same time. On 10 September 2009, Moldova's President Vladimir Voronin signed a decree appointing Justice Minister Vitalie Pîrlog as acting Prime Minister from 14 September until a new government was formed.


=== Events of 7 April 2009 ===

Zinaida Greceanîi, the prime minister of the Republic of Moldova, within the events of 7 April 2009, became famous in the public space by her symbolic statements, that the policemen are ready to use the weapons against the protesters, and came with the message: ""The organizers of the biggest crime are ready to use children in the next days. If this will happen, to avoid casualties would be very hard. The police will use all necessary measure to defence the constitutionality, including the weapons"". Six years later, in April 2015, Greceanîi stated at the Interpol TV-show, broadcast by TV7, that she did right when she declared in 2009 ""that there will be bloodshed"".In the investigation of the events of 7 April Zinaida Greceanîi, who has remained in history by her statement, when she begged the country's ""mothers"" to keep their children at home, because of the weapons that had to be used. In this respect, she has been heard once by the prosecutors, and event then, as a witness.


== Moldovan presidential election, May–June 2009 ==

Her party won the April 2009 election with 49.48% of the vote and she won one of the 60 seats of the PCRM in the Moldovan Parliament. She was twice an unsuccessful candidate of the PCRM for the post of the President of Moldova, on 20 May and 3 June 2009, lacking only one vote to obtain the required 3/5 (61) of the votes. In both rounds, alternative male candidates were also nominated by the PCRM and obtained 0 votes and Greceanîi all 60 Communist party votes.New elections were held and after the July 2009 parliamentary election, Greceanîi again won a seat in the Moldovan Parliament, but the PCRM only got 48 seats and the opposition to the Communist Party, the Alliance for European Integration, agreed to create a governing coalition.


== Leaving the PCRM and joining the PSRM ==
In autumn 2011, Zianida Greceanîi, together with Igor Dodon, left PCRM and joined the Party of Socialists (PSRM) led by Veronica Abramciuc. In 2011, the party leader became Igor Dodon and stayed in this position until 2016.  After the Republic of Moldova president election, the acting leader of the Party of Socialists became Zinaida Greceanîi, who on 18 December 2016 was officially elected as party chairman. At the elections of 30 November 2014 Zinaida Greceanîi was at the top position of the PSRM electoral list.


== Subsequent career ==
She contested the mayoralty of Chișinău at the 2015 local elections, where she progressed to a run-off against incumbent Dorin Chirtoacă. Ultimately she was unsuccessful, losing to Chirtoacă 46.56% to 53.46% on 28 June.On 18 November 2016, she was elected Chairman of the Socialist Party, taking office on 23 December 2016. She was elected as 12th President of the Moldovan Parliament 8 June 2019, which sparked a brief 8-day constitutional crisis in the country.


== Controversies ==


=== Import of electricity ===
Zinaida Greceanîi and Igor Dodon were involved in a collusive import scheme of the electricity and became subject to a complaint filed to the Prosecutor General's Office. Since 1 June 2008 Moldova has purchased electricity from Ukraine at a price that was by 10% higher than that paid in May. First Deputy Prime Minister Igor Dodon announced the new price as a ""remarkable success"", reasoning that, initially, the Ukrainian side demanded a 50% increase. However, the Chișinău corridors were talking about the fact that the price increase was made for the benefit of a company registered in Hungary behind which would be persons delegated by the leadership of Moldova and Ukraine. Following the ""negotiations"", a private intermediary was included in the Ukrainian import scheme.  In the meantime, the energy experts have received more official information from ANRE, which showed that only one year ago the intermediary company got a profit of over 14.5 million dollars from the energy price difference. The Government was responsible for importing electricity. And according to a provision signed by then Prime Minister Zinaida Greceanîi, the negotiating group for the signing the electricity supply contract in Ukraine was composed by Igor Dodon, at that time the Minister of Economy, Alexandr Gusev, the Director of Energocom and Marcu Rimish, from Moldelectrica.


=== Credits from BEM ===
In 2008, Zinaida Greceanîi, was Minister of Finance, and her husband, Alexei, was the member of the Board of Directors of Vin Cojusna Factory, a company that took a credit from Banca de Economii (BEM) in the amount of 1.63 million Euro and US$500,000. For the Greceanîi family, was not a problem to get this loan, all the more so since the Ministry of Finance was responsible for the state's package of the BEM assets. Two years ago, in 2010, the Cojusna factory went bankrupt, and in 2011 a certain ""Alsvit-print"" firm, founded by an off-shore company controlled by Alexei Greceanîi, had bought the assets of the factory, pledged at the bank, with another credit of 40 million of MDL also contracted from BEM.
One year after the launch of the Bank of Economy liquidation process, the amounts that came from the sale of the assets and property of the bank are insignificant. The most precious batch auctioned is the Cojusna Wine Factory that came to court after Alexei Greceanîi, the husband of the former prime minister and the current Socialist leader Zinaida Greceanii, has not returned tens of millions of MDL.On 15 July 2019, the PL leader, Dorin Chirtoacă, presented several documents according to which it was shown that Zinaida Greceanii was involved in getting BEM's credits, which were not returned. He asked Zinaida Greceanii to resign from her position of President of the Moldovan Parliament, accusing her of implication in bank fraud.


=== Integrity ===
Before the parliamentary elections of 28 November 2010, the Civic Initiative for a Clean Parliament, which drew up a list of the candidates with integrity issues, noted that because of the Minister of Finance, Zinaida Greceanîi Moldova was convicted to the European Court of Human Rights in the case of  ""Offer Plus"" Company, which led the state to pay damages and outstanding debts to the company in the amount of 2.5 million Euro.


== See also ==
Politics of Moldova


== References =="
19,"Stela Grigoraș (born 15 August 1968) is a Moldovan politician. She served as Minister of Labour, Social Protection and Family from January 2016 and July 2017 and Minister of Health, Labour and Social Protection from July to December 2017, both in the cabinet of Prime Minister Pavel Filip.


== Early life and education ==
Grigoraș was born in Chişinău on 15 August 1968. She graduated from the Nicolae Testemițanu State University of Medicine and Pharmacy, with a degree in paediatrics. In 1998, she was awarded a diploma in postgraduate medicine in Tel Aviv University of medicine. In 2002, she took a course in social work at the University of Östersund in Sweden. Later, she studied social policies, obtaining the title of Doctor of Sociology, at the Institute of Philosophy, Sociology and Law, at the Academy of Sciences of Moldova.


== Professional and political career ==
Prior to entering the political arena, Grigoraș worked in the medical field, having the qualification of paediatrician and in the social field, being the president of the public association ""Partnerships for every child"". Within this organization, it has implemented numerous projects focused on reforming the social protection system by reorganizing the residential childcare system, developing social services and promoting the right of every child to grow up in the family. In November 2015, she was elected President of the International Foster Care Organization.
Grigoraș was appointed Minister of Labour, Social Protection and Family in January 2016. In July 2017, she was appointed Minister of Health, Labour and Social Protection.


== Awards and recognition ==
Grigoraș is a doctor in sociology and the holder of the ""Civic Merit"" medal for the active promotion of children's rights. She is the only woman in Moldova who has been invited to speak at the House of Lords in the United Kingdom to raise awareness among British lawmakers about the need to support disadvantaged children in Moldova and their families.


== Personal life ==
Grigoraș is married and has 3 children.


== References =="
20,"Lora Grosu (born September 14, 1959) is a Moldovan politician.
He served as member of the Parliament of Moldova from 2005 to 2009.


== External links ==
Parlamentul Republicii Moldova
List of candidates to the position of deputy in the Parliament of the Republic of Moldova for parliamentary elections of 6 March, 2005 of the Electoral Bloc “Moldova Democrata”
List of deputies elected in the March 6 parliamentary elections
Lista deputaţilor aleşi la 6 martie 2005 în Parlamentul Republicii Moldova


== References =="
21,"Eva Gudumac (born 6 May 1941) is a Moldovan specialist in pediatric surgery and politician. Full member of Moldova Academy of Sciences, member of Parliament of Moldova in 2001–2009, recipient of the Order of the Republic.


== External links ==
www.cnaa.acad.md/news/2011/06052011/"
22,"Ana Guțu (born 13 March 1962) is a Moldovan politician, who served as Member of the Parliament of Moldova from 2009 to 2014.


== Biography ==
Ana Guțu was born on 13 March 1962 in the village of Alexandru Ioan Cuza, Cahul, Cahul District in the family of Romanian language and history teachers Valentina Petrov-Sârghi and Pavel Petrov. In 1979 she graduated secondary school No.2 with gold medal, currently Bogdan Petriceicu Hasdeu high school in Cahul. In 1984 she graduated the Faculty of Foreign Languages with special mention, the French language and literature specialty, the State University of Moldova (USM), in 1985-1990 the Doctorate at the USM, the Department of French Philology. The theme of the doctoral thesis is ""The systemic and functional aspect of the antonyms (based on French literary works)"", under the scientific wand of the doctor habilitat professor Grigore Cincilei.


== Political activity ==
Guțu has been a member of the Parliament of Moldova since May 2009 until 2014 during the XVII, XVIII and XIXth legislatures. She was elected in April 2009 election and July 2009 election.
She has been a member of the Parliamentary Assembly of the Council of Europe since 28 September 2009. From October 2009 until June 2011 he was the head of the Delegation of the Parliament of the Republic of Moldova to the Parliamentary Assembly of the Council of Europe (PACE), and from May 2011 the head of the Delegation of the Moldovan Parliament to the Parliamentary Assembly of the Francophonie. From 22 January 2013, she is Deputy Chairman of the PACE Commission for the Regulation, Immunities and Institutional Affairs, in 2014 becomes the Chair of the Committee on Culture, Education, Research and Media, PACE, and from May 2013 until 2014 was Chairman of the Parliamentary Commission for Foreign Policy and European integration.
Since June 2013, Ana Gutu is the vice-president of the PACE Alliance of Liberals and Democrats.
In January 2013, the political crisis related to the hunting in the Princely Forest broke out, where Sorin Paciu was shot. As a result of this crisis, the Second Filat Cabinet falls, and PL leader Mihai Ghimpu refuses to vote for a new pro-European government on the eve of the Eastern Partnership Summit in Vilnius, Lithuania, where Moldova was to sign the Association Agreement with the EU. 7 deputies from the Liberal Party split out of the 12 and vote for the pro-European government headed by Iurie Leanca. They are expelled from the Liberal Party and later founded the Liberal Reformist Party.


== Awards ==
Professor Magna cum Laudae al ULIM, 1999;
Ordinul ULIM 2002,
Ordinul ""Gloria Muncii"", 2002;
Medalia ""ULIM - 15 ani de ascensiune"", 2007.
Order Star of Romania, 2014
Ordinul Republicii, 2014


== References ==


== External links ==
 Media related to Ana Guțu at Wikimedia Commons

Ana GUȚU
Mme Ana GUȚU
Site-ul Parlamentului Republicii Moldova
Site-ul Partidului Liberal
Personal blog"
