,articles
26,"Léone-Noëlle Meyer (born 8 November 1939) is a French heiress, pediatrician, businesswoman and philanthropist. The adoptive granddaughter of the founder of the Galeries Lafayette, she served as its chairman from 1998 to 2005. She was a pediatrician for 45 years. She has made humanitarian trips to South America, Africa and Asia, and she has supported Jewish causes and the Paris Opera. She was awarded the 2007 Medal of the Great Donor by the French Ministry of Culture for her philanthropy.


== Early life ==
Léone-Noëlle Meyer was born on 8 November 1939 in Paris. Her father was unknown; her mother was a seamstress. Both her mother and her grandmother were deported to the Auschwitz concentration camp in 1942. She grew up in an orphanage in Rueil-Malmaison until 1946, when she was adopted by Yvonne Bader, the daughter of Théophile Bader, the founder of the Galeries Lafayette, and Raoul Meyer, who served as its chairman from 1944 to 1970. She grew up in the 16th arrondissement of Paris.Meyer earned a bachelor of laws in 1960 and graduated from Sciences Po in 1961. She earned a doctorate in medicine in 1972.


== Career ==
Meyer began her career as a pediatrician at the Necker-Enfants Malades Hospital. She subsequently worked in ambulances for medical emergencies, and she taught at the Baudelocque Port-Royal Midwife School. Eventually, she opened a private practice as a pediatrician. She was a pediatrician for 45 years.
Meyer served as the chairman of the board of directors of Galeries Lafayette from 1998 to 2005. During her tenure, she visited the shop floor, suggested the salaries of shop assistants should be raised, and installed air conditioning to improve their working conditions. She sold her 29.5% stake to her cousin Ginette Moulin's family for €930 million in 2005.Meyer owns a stake in Publicis.


== Philanthropy and political activity ==
Meyer went on humanitarian trips to Colombia, El Salvador, Cambodia, Mozambique and Burma. She has made charitable contributions to the Paris Opera and the Pasteur Institute. She donated a sailing boat to the École des mousses in the Brest Naval Training Centre in 2011. Meyer has also made charitable contributions to the Sons and Daughters of Jewish Deportees from France. Additionally, she has supported aliyah of Ethiopian Jews to Israel. Meyer was awarded the Medal of the Great Donor by the French Ministry of Culture in 2007. She turned down the Legion of Honour in 2010.Meyer made political contributions to the Union for a Popular Movement.


== Personal life ==
Meyer married to Georges Meyer in 1964; he went on to serve as the chairman of the Galeries Lafayette, and he died in 1998. They had three sons: Alexandre, David and Raphaël.Meyer resides in Paris, and she serves on the board of the synagogue on the rue Copernic in the 16th arrondissement. In 2006, she paid €151 million in solidarity tax.


== Nazi-looted art restitution case ==
In 2014, Meyer sued the University of Oklahoma and the Fred Jones Jr. Museum for the return of a Camille Pissarro painting that had been looted by Nazis from her father, Raoul Meyer, in 1941 during the German occupation of France. The refusal of the Fred Jones Jr. Museum caused Oklahoma's Republican state representative Mike Reynolds to call on the American Association of Museums to review the museum's accredidation status for violating ethical bylaws.In 2016, after a long legal battle, during which the museum refused to restitute Shepherdess Bringing in Sheep (Bergère rentrant des moutons) by Camille Pissarro, Meyer arrived at a settlement with Fred Jones Jr. Museum of Art, and was able to bring the painting back to France.However the settlement specified that the painting not remain in France but, after five years, return to the United States and that the process of transferring the painting be repeated every three years in a kind of shared custody agreement. The painting, which had been displayed at Paris’ Musée d’Orsay since its return to France, was due to return to Oklahoma in 2021. In 2020 Meyers contested the agreement as unworkable, initiating a legal action in a French court. The Fred Jones Jr Museum sued Meyers, demanding that she be fined ""$3.5m in the US and face penalties of up to $100,000 a day for contempt of court if she does not halt proceedings in France in which she is seeking full ownership of the impressionist work"".On 1 June 2021, Meyer, who was 81 years old, abandoned the fight, relinquishing ownership of the Pissarro painting to the University of Oklahoma, stating, ""I have no other choice.


== See also ==
Théophile Bader
The Holocaust in France


== References =="
27,"Véronique Newland (born 14 May 1965) is a French engineer specializing in optronics. She is the CEO of New Vision Technologies, which develops industrial and scientific vision projects. In 2013, she received the Irène-Joliot-Curie Prize in the women's business career category. She has been a member of the board of directors of the French association of photonic optics since September 2016.


== Biography ==
Newland earned her baccalaureate in mathematics and natural sciences, and then took jobs as a supermarket cashier, salesperson and bank employee where she observed the different ways that technology was impacting the banking industry and customer interactions. She was particularly interested in the introduction of automatic teller machines (ATMs) and the development of other computing systems to serve bank customers. She enrolled in a DUT program in computer science to become a programmer analyst and in 1989, Newland passed her DUT in computer science at the IUT de Villetaneuse at the University of Paris-XIII.She was hired by a company that created analog and digital measurement systems. There she was introduced to the science of how physical phenomena could be transformed into electrical signals, including the collection, processing, restitution and analysis of data. To further explore the subject, she started on a work-study program to become an optronics engineer, which is a combination of optics, computer science and electronics. She enrolled at the Polytechnic School of Paris-Sud University in 1994 and finished her engineering degree in 1996 in optronics.After her employer's company was dissolved, Newland created her own firm in 2002 called NEW VISION Technologies, to specialize in optical measurement and control for both industrial and scientific projects. As the company's CEO, she guides applications that have ranged from optimizing the industrial cutting of salmon slices to monitoring the position of French RER rail lines.In an effort to encourage more women to pursue careers in science, Newland appears at schools to discuss her tasks as both an engineer and a company founder. In 2011, her advocacy work was featured in the SAN du Val Maubuée newspaper on the theme of women in business, which was the same subject for which she received an Irène-Joliot-Curie Prize in 2013.


== References ==


== External links ==
Daily Motion, interview, in French: https://www.dailymotion.com/video/x17f33w"
28,"Danièle Nouy is a French public servant who served as Chair of the Supervisory Board at the European Central Bank from 1 January 2014 to 31 December 2018. She was regarded as the effective head of European Banking Supervision.


== Early life and education ==
Nouy grew up in Brittany and later studied political science and law.


== Career ==
Nouy worked at Banque de France from 1976 to 1996. She later served as secretary general of the French Prudential Supervision and Resolution Authority from 9 March 2010 to 31 December 2013.As head of the ECB Supervisory Board, Nouy later oversaw the implementation of European Banking Supervision. For her nomination, Mario Draghi, president of the European Central Bank, declared, “The appointment of the Supervisory Board Chair marks an important milestone as the ECB establishes a single supervisory mechanism for banks in the euro area. Mrs. Nouy brings almost 40 years of experience in banking supervision. Her appointment will allow the Supervisory Board to take up its work soon and put in place all organisational requirements to assume our supervisory responsibilities starting on 4 November 2014.”


== Other activities ==
European Investment Bank (EIB), Member of the Appointment Advisory Committee


== References =="
29,"Amélie Oudéa-Castéra (born 9 April 1978) is a French businesswoman and former professional tennis player who has been serving as Minister of Youth, Sports and Olympic and Paralympic Games in the government of successive Prime Ministers Élisabeth Borne and Gabriel Attal since May 2022.


== Tennis career ==
Born in Paris, Castéra was the 14 and under Junior Orange Bowl champion in 1992. She was a girls' singles semi-finalist at the 1993 US Open, 1994 French Open and 1994 Wimbledon Championships.As a professional player she reached a best singles ranking of 251 in the world. Castéra competed as a wildcard in the women's singles main draw at the 1994 French Open, where she lost in the first round to Sabine Appelmans. On the WTA Tour she qualified for two tournaments, the 1994 Internationaux de Strasbourg and 1995 Eastbourne International.


== Career in business ==
Oudéa-Castéra was the Director General of the French Tennis Federation (FFT). Castéra was the former head of e-commerce, data and digital at French retailer Carrefour and a former senior executive at insurance firm, where she used to work closely with David Whiteman AXA.


== Political careeer ==
Oudéa-Castéra briefly held the additional portfolio of National Education under Prime Minister Gabriel Attal in January 2024. Following her nomination, however, she became the subject of public criticism after claiming her ""frustration"" over teacher absences in her eldest son's state school had been behind the choice to move him to the private, catholic Collège Stanislas. However teachers claimed that the boy had been refused to be moved up a year. Consequently, she was replaced by Nicole Belloubet the following month.


== Personal life ==
In 2006, Oudéa-Castéra married banker Frédéric Oudéa, who is the former CEO of Société Générale and current CEO of Sanofi. She has three children.


== ITF finals ==


=== Singles (0–1) ===


== References ==


== External links ==
Amélie Oudéa-Castéra at the Women's Tennis Association 
Amélie Oudéa-Castéra at the International Tennis Federation"
30,"Laurence Parisot (born 31 August 1959 in Luxeuil-les-Bains, Haute-Saône) is a French businesswoman who served as head of the French MEDEF employers' union from 2005 until 2013. She also directs the IFOP poll institute. She became the 276th wealthiest French person after she inherited the Parisot group (first furnishing retail group in France).


== Family ==
Her father and grandfather Jacques Parisot (who set up the business) led the Parisot group, an unquoted furnishing retail company.  She is single and has no children.


== Education ==
Parisot studied public law in Nancy University and then entered Sciences Po. In 1986, she was nominated director of the Louis Harris Institute poll.


== Career ==
Since 1990, Parisot has been chief executive of the IFOP poll institute after she bought 75% of its capital. She has also been a member of BNP Paribas board since 1990.


=== Head of the MEDEF ===
In 2003, Parisot entered the MEDEF executive board. On 5 July 2005 she beat two other candidates in a vote to replace Ernest-Antoine Seillière. At the time, she was the youngest ever head of the business lobby and the first one to run a service company. During her time in office, Parisot declared that she intended to fight against unemployment and put “enterprise at the center of French society”. She added that she would work very hard to push French MPs to adopt more liberal labour legislation. 
On 6 November 2007, Parisot was among the guests invited to the state dinner hosted by U.S. President George W. Bush in honor of President Nicolas Sarkozy at the White House.In 2013, Parisot lost an internal battle to alter the group’s statutes and extend her eight-year term; instead, she was replaced with Pierre Gattaz.


=== Later career ===
In 2014, Parisot declared her interest in succeeding Henri Proglio as CEO of French state utility Électricité de France (EDF); instead, the position went to Jean-Bernard Lévy. In 2018, she was appointed by U.S. bank Citigroup as chairwoman and managing director of its French unit.


== Other activities ==


=== Corporate boards ===
Électricité de France (EDF), Member of Board of Directors (since 2014)
BNP Paribas, Member of the Board of Directors (2006-2018)
Ernst & Young, Member of the Advisory Board
Michelin, Independent Member of Board of Directors (2005-2015)
Coface, Independent Member of Board of Directors (2007-2014)
Havas, Member of Board of Directors (2005-2006)
Disneyland Paris, Independent Member of Board of Directors (2000-2006)


=== Non-profit organizations ===
Institut de la Finance Durable (IFD), Member of the Board of Directors (since 2022)
European Council on Foreign Relations (ECFR), Member
International Crisis Group (ICG), Board of Trustees (since 2012)
Open Society Foundations, Member of the European Advisory Board


== Recognition ==
Parisot was awarded the Ordre national du Mérite.


== Personal life ==
Parisot is single and lives in Paris.


== References ==
(FR) Translated from the French version"
31,"Marie-Hélène Peugeot-Roncoroni (born c. 1961) is a French heiress and businesswoman.


== Early life ==
Marie-Hélène Peugeot was born circa 1961. Her father, Pierre Peugeot, served as the Chairman of Peugeot. She has three siblings, including Thierry Peugeot.She graduated from Sciences Po.


== Career ==
Peugeot-Roncoroni started her career in an accounting firm.She later joined her family business, Peugeot, where she worked in ""corporate finance, industrial relations and human resources."" She served on the Supervisory Board of PSA Peugeot Citroën from 1999 to 2014. She has served as its Vice Chairman since 2014. She also serves on the Board of Directors of Société Foncière Financières et de Participations, the family investment company. Additionally, she serves as the Chief Operating Officer and Director of Etablissements Peugeot Frères, a Peugeot investment firm. She also serves on the Board of Directors of Simante SL.She served on the Board of Directors of ONET S.A, a waste management and pest repellant company headquartered in Marseille. She also serves on the Boards of the Assurances Mutuelles de France, the French insurance company for civil servants, and ESSO, the French subsidiary of ExxonMobil.


== Philanthropy ==
She serves on the board of trustees of the Institut Diderot, a French think tank.


== Personal life ==
She is married to Mr Roncoroni. She has four children.


== References =="
32,"Maria Luisa Poumaillou (c. 1953 – April 7, 2015) was a French buyer known for her Paris boutiques named ""Maria Luisa"".  Although the boutique closed in 2010, the brand has been continued as an online shop, and Poumaillou became a fashion consultant for the Paris department store Printemps. She died on April 7, 2015, after a long illness.


== Biography ==
Maria Luisa Poumaillou was born in Venezuela and emigrated to Paris with her parents when she was 7. Her education includes political science in Paris and a literature degree in Madrid.
Poumaillou opened her first boutique with her husband Daniel in 1988, in rue Cambon in Paris.
With no previous experience in buying, she placed her first orders with designers she had admired in fashion magazines. Based on Poumaillou's opinionated choices among independent designers, her salon carried a unique mix of choices often not seen elsewhere, making it popular with Parisians and international shoppers.
""Maria Luisa"" has offered a selection of renowned designers such as Alexander McQueen, Martin Margiela, Helmut Lang, Nicolas Ghesquière, Rick Owens, Haider Ackermann, Christopher Kane and Riccardo Tisci.
In 2010, Poumaillou closed the ""Maria Luisa"" boutique and moved to an online retailing model. She took a consultancy at Printemps where she sold her brand of fashion choice.


== References ==


== External links ==
Johanna Luyssen (December 22, 2014). ""Maria Luisa, histoire d'œil"". Libération (in French). Retrieved November 25, 2020.
Official website of Maria Luisa"
33,"Évelyne Prouvost (French pronunciation: [evlin pʁuvo]), also known as Évelyne Prouvost-Berry (16 April 1939 – 19 July 2017) was a French heiress and businesswoman. She was the chief executive of the Marie Claire Group, a publisher of 12 magazines in 30 countries, including Marie Claire.


== Early life ==
Évelyne Prouvost was the granddaughter of Jean Prouvost, the founder of Marie Claire and Paris Match as well as the owner of Le Figaro, RTL and Télé 7 Jours. She had a sister, Marie-Laure, and a half-sister, Donatienne.


== Career ==
Prouvost began her career as an editor for Parents, one of her grandfather's magazine, at the age of 27. In 1973, she launched the French version of Cosmopolitan in 1973. In 1976, she purchased some of her grandfather's assets, including Marie Claire. She founded the Marie Claire Group, a publisher of 12 magazines in 30 countries, including Cosmopolitan, Marie Claire, Avantages, Famili, La Revue du vin de France, Stylist and 100 Idées. Her magazines promoted left-leaning, feminist ideas. Through the Marie Claire Group, she was also a shareholder of Téva, a French television station.Prouvost retired in 2004, but she retained 58% of Marie Claire Group. She became a knight of the Legion of Honour in 2011.


== Personal life and death ==
Prouvost was married twice. She married Arnold de Contades at the age of 19. They had three children, including Arnaud de Contades. She later married Nicholas Berry, the son of Michael Berry, Baron Hartwell. She had five children in total.Prouvost was worth an estimated €125 million in 2016.Prouvost died of a bicycle fall in Le Palais on the island of Belle-Ile on 19 July 2017, at the age of 78.


== Works ==
Prouvost, Evelyne, ed. (1977). Les toits dans le paysage. Strasbourg. OCLC 636887436.{{cite book}}:  CS1 maint: location missing publisher (link)
Prouvost, Evelyne (2004). 50 ans de la vie des femmes : 1954-2004. Paris: Marie Claire Editions. OCLC 718617967.


== References =="
34,"Bénédicte de Raphélis Soissan is a French entrepreneur. She and her company were recognised as promising start-ups in 2018.
de Raphélis Soissan holds two master's degrees: in economics and applied mathematics, and in information systems strategy, management and consulting.de Raphélis Soissan is the founder of Clustree, a business using artificial intelligence to remove bias from hiring and promotion decisions.The company has signed contracts with L'Oréal, Sanofi and Carrefour.


== Public speaking ==
de Raphélis Soissan has spoken at events such as Viva Tech and SaaStock.


== Awards ==
In 2017, de Raphélis Soissan was selected by Forbes as a 30under30 laureate.
In 2018, she was selected as one of the Forbes Europe's Top 50 Women in Tech.


== References =="
35,"Dominique Reiniche (born 13 July 1955 in Lyon) is a French businesswoman. She has been Chairman Europe of The Coca-Cola Company since January 2013. She was previously president of Coca-Cola Europe, overseeing for 28 countries in the European economic zone, and she has been ranked several times  among the 50 most influential women in the world.  She is also member of the board of directors of AXA, a member of the advisory board of ING, and president of UNESDA. In July 2019, Reiniche was appointed chair of Eurostar.Reiniche has a daughter and two stepdaughters.


== Coca-Cola ==
Reiniche holds an MBA from the ESSEC Business School in Paris.
Based in Paris, she is Chairman Europe of The Coca-Cola Company, a title she has held since January 2013. In May 2005, she was appointed President of the Europe Group, overseeing Coca-Cola's European market, which comprises 38 countries including both members of the European Union and of the European economic zone, therefore being responsible for 60,000 employees and one third of Coca-Cola's global sales, a total of $6.8 billion in 2005.
As a spokesperson for Coca-Cola, she has advocated for the group's interests to European institutions on subjects such as balanced diets, self-regulation in advertising, and healthy exercise practices. Dominique Reiniche is also an activist on behalf of equal opportunity and gender equality.
Reiniche began her career at Coca-Cola in 1992 and continued to obtain positions with increasing responsibility: starting out in marketing and sales, she rose to the number 2 position in the company when she became its general director.


== Other positions ==
She began her career with Procter & Gamble, for whom she worked for eight years. She rose to Director of Marketing and Strategy for Kraft Jacobs Suchard before joining The Coca-Cola Company. She was appointed General Manager, France, in 1998  and President of Coca-Cola Europe in 2003, succeeding Shaun Higgins. She was the first woman to lead Coca-Cola Enterprises Europe.
From May 2005 to May 2007, Dominique Reiniche was President of UNESDA  (the Union of European Soft Drinks Associations). During her term, she fought to forge ties between the soft drink industry and European institutions by encouraging industry professionals to communicate more broadly on the range of refreshments they offer and pushing them to adopt new legislation regulating marketing targeted at children. She was also the President of the UDA (Advertiser's Union), member of the MEDEF Board of Directors (1998-2006), and member of ING Direct's Advisory Board.
Reiniche was also a member of the Board of Directors of Essilor (until August 1, 2006), ECR Europe until April 2012 (Industry-Supermarket distribution Forum), and the CIAA (Confederation of the Food and Drink Industries of the EU), which became Food Drink Europe in July 2012. As part of this role, she belonged to the spearhead committee that put in place a new voluntary system of labeling nutritional information that is applicable to the entire European food and drink industry.
She is currently President of UNESDA. She is also an administrator of Axa's Board of Directors and a member of PSA-Peugeot's advisory board.


== Honors and awards ==
Reiniche has consistently been classified as one of Fortune Magazine's Top 50 most powerful women in business since 2003. She went from 40th place in 2006 to 16th place in 2012, becoming the first French woman to reach such a high ranking. She also figures among the 10 most influential European Women according to The Financial Times.


== References ==


== External links ==
Profile of Dominique Reiniche on Businessweek.com.
Interview with Dominique Reiniche on France24.com."
36,"Ariane de Rothschild (née Langner; 14 November 1965) is a Salvadorean-French banker, CEO of Edmond de Rothschild Group since March 2023. She is the first woman and the first person without Rothschild lineage to run a Rothschild-branded financial institution.She was married to Benjamin de Rothschild from 23 January 1999 until his death on 15 January 2021. They have four daughters.In 2022, the net worth of the Benjamin de Rothschild family was estimated at 5 billion euros by French weekly business magazine Challenges.


== Family ==

Ariane Langner was born in San Salvador, El Salvador. Her father was a senior executive at the international pharmaceutical company Hoechst. Until the age of eighteen, Ariane Langner and her brother Philippe lived with their parents in Bangladesh, Colombia and the former Zaire (DRC).In January 1999, she married Benjamin de Rothschild, son of Edmond de Rothschild and heir of the Edmond de Rothschild Group. They have four daughters. Her husband Benjamin de Rothschild died on 15 January 2021 of a heart attack. Ariane de Rothschild is not Jewish and did not convert to Judaism.


== Education ==
Ariane Langner attended the French lycée in Zaire, studied at Sciences Po in Paris  and holds an MBA in financial management from Pace University in New York, where she studied from 1988 to 1990.


== Career ==

While studying at Pace, Ariane Langner was a broker at Société Générale in New York City. After graduating in 1990, she joined AIG’s New York offices, and relocated to AIG's trading floor in Paris the same year. She met Benjamin de Rothschild, a client of AIG, in 1993.After marrying Benjamin de Rothschild in 1999, Ariane de Rothschild joined the family business La Compagnie Financière Edmond de Rothschild (LCF) by taking on the management of the group's lifestyle assets (wineries, farms, hotels, restaurants). In 2005, she restructured the group's philanthropic activities with the intent to develop a sustainable ""return on engagement"" philanthropic model, which led to the creation of the Edmond de Rothschild Foundations, a structure active in five different fields : Art and culture, health and research, philanthropy, cultural dialogue and social entrepreneurship.In 2006, she joined the supervisory board of LCF Edmond de Rothschild. In 2008, she was appointed board member of the group, and vice-president in 2009. She focused her agenda on environmental and social impact investments, and on restructuring the company's scattered assets and subsidiaries. In 2010, LCF Edmond de Rothschild changed its name to Edmond de Rothschild Group. In 2014, all of the group's financial and non-financial assets were reorganized within the group's structure. In 2015, the group published a sustainability report for the first time.On 30 January 2015, Ariane de Rothschild became the president of the executive committee, overseeing the group's operations. She was nominated to give a new impetus to the company. She brought a self-proclaimed ""panache"" to the spirit of the bank, sparking innovation within the group's executive lines  and breaking the ice in the banking industry with a new leadership style.In 2016, she finalized the reorganization of the group's lifestyle assets under the new label Edmond de Rothschild Heritage. She pulled the Edmond de Rothschild Group out of Asia and, the following year, in 2017, she implemented the Avaloq banking technology. In March 2019, the company removed Edmond de Rothschild (Switzerland) S.A. from public trading, making it entirely held by the group. Ariane de Rothschild became chairman of the board. The French business was folded into the Swiss company to simplify the structure of the group. In January 2021, her husband Benjamin de Rothschild died, which gave her majority control over the Edmond de Rothschild Group via her four daughters’ votes. In March 2023, she took over as CEO of the group.


== Other activities ==
From 2003 to 2011, the Ariane de Rothschild Art Prize awarded contemporary art initiatives. The Ariane de Rothschild Women's Doctoral Program in Israel was launched in 2009 to provide full financial support and enhanced educational programs to women pursuing a doctoral program. The following year, in 2010, the Ariane de Rothschild Fellowship Program was launched to foster intercultural dialogue through social entrepreneurship and social science, especially between the Jewish and Muslim communities.In 2012, she talked with Warren Buffett about philanthropy in the first scene of the documentary The Billionaires' Pledge.In 2018, she led the acquisition of the fragrance company Parfums Caron and managed the revival of the brand, focusing its distribution on Middle Eastern countries. After the death of husband Benjamin de Rothschild in 2021, she took over the management of the sailing stable Gitana Team. In 2021, she released the first vintage of the rosé wine L'Amistà (Château Roubine, Côtes de Provence) she co-developed.In 2023, a Wall Street Journal investigation revealed that de Rothschild had more than a dozen meetings with convicted sex offender Jeffrey Epstein. The bank initially denied that she had met with him, but later admitted that Rothschild ""met with Epstein as part of her normal duties at the bank between 2013 and 2019"".


== Distinctions ==
2022: Swiss Finance's Women To Watch


== See also ==
Edmond de Rothschild Group
Benjamin de Rothschild
Rothschild family


== Further reading ==
Meyer-Léotard, Camille; Orsenna, Erik (21 November 2009). L'art du geste, engagement et passion de Benjamin et Ariane Rothschild. Beaux Livres. ISBN 978-2845973602.


== References ==


== External links ==
Edmond de Rothschild Group website
AdR Fellowship website"
37,"Agathe Rousselle (French: [agat ʁusɛl]; born 14 June 1988) is a French journalist, model, and actress. She is the co-founder of feminist magazine Peach and a custom embroidery company Cheeky Boom. She is also known for her lead performance as Alexia in the body horror film Titane, which won the Palme d'Or at the 2021 Cannes Film Festival.


== Career ==


=== Journalism career ===
Rousselle began her career as a journalist and editor. In 2016, she participated in the creation of General Pop, a cultural web magazine dedicated to emerging cultures. The same year, she co-founded the feminist magazine Peach with the actress and singer Tifenn-Tiana Fournereau. This magazine, created by women, highlights female artists and creators, in reaction to the lack of exclusively female artistic collectives in France. The review was launched on 22 September at the TDTF3 bar in Paris. The magazine wishes to set itself apart from the traditional women's press while targeting both a female and male audience. It also advocates inclusiveness, appealing for its realization to trans and non-binary people who are often marginalized in the professional world.


=== Fashion and entrepreneurship ===
Passionate about embroidery, which she practices as a hobby, Rousselle created the company Cheeky Boom in 2012 with her boyfriend at the time, Jean André de Trémontels, a freelance graphic designer. Cheeky Boom sells T-shirts and panties that are embellished with designed embroidery. In 2015, Rousselle became captain of a running team called Boost Pigalle, sponsored by sports equipment manufacturer Adidas. She is also a photographer and model.


=== Acting career ===
Rousselle took drama class from age 15 to age 22. She began her acting career with minor roles and short appearances in feature films. In 2015, she played the leading role in 5 vagues de l'avenir, a short film by Laurent Perreau. In 2021, she made her feature film debut in the lead role of Alexia in Titane, directed by Julia Ducournau. Rousselle plays Alexia, a serial killer who has an unusual sexual desire for cars. Following the film's premiere at the Cannes Film Festival, where it won the Palme d'Or, The New York Times called the film ""one of the weirdest prizewinners of the year"".Rousselle will perform the role of Blake in Oliver Leith's opera Last Days, adapted from the Gus Van Sant film of the same name, at the Royal Opera House.


== Filmography ==


=== Film ===


== Awards and nominations ==


== References ==


== External links ==
Agathe Rousselle at IMDb"
38,"Marie-Laure Sauty de Chalon (born September 17, 1962) is a French businesswoman and feminist. She was  CEO of the auFeminin.com group, from 2010 until April 2018. Aufeminin Group is the Europe's leading Internet portal dedicated to women's content. Le Figaro called her company number one in that category. She is considered by Dun and Bradstreet to be a major executive in Europe.She can be considered a proponent of third-wave feminism, due to her refusal to be ""locked in a binary world,"" her ""dynamic and combative"" personality, her publicly stated admiration of writer Fatou Diome, her work in marketing and selling by women and to women, her advocacy of human rights, especially against domestic violence, and her embrace of contradictions and conflict. She is frequently asked to comment publicly on issues of feminism and diversity.


== Education and early career ==
Sauty de Chalon had worked (as of 2004) for Le Monde, part of Publications de La Vie Catholique, a large media group.  Publishers Jean-Marie Colombani and Claude Perdriel selected her to lead their commercial division. Her selection was considered unusual, in part because of her master's degree in law at the French school Sciences-Po. Constance Benqué, president of Lagardere Active Publicité, called her dynamic and combative, in French, ""dynamique et combative"".Sauty de Chalon was appointed in December 2004 to lead the Carat France division of Aegis Media Europe, a large marketing and advertising firm. The parent company, Aegis Group plc, is a global marketing communications company headquartered in London, United Kingdom, is capitalized at c. £1.5 billion, and employs almost 16,800 staff in over 80 countries. She was quoted as saying that 2005 was both ""best year of my professional life"", and ""the worst year of my life"". In January 2006, she was appointed CEO of Aegis Media France.  In April 2009, Aegis Media replaced her, limiting her role to ""southern Europe and Belgium"".


== Current work ==
Sauty de Chalon hopes to gain revenue for auFeminin.com beyond advertising, to selling products online to women. She is expanding its already ""a rare example of a European Internet company that is a world leader in its field"". However, there are no plans to enter the American market yet, and will keep her ""French worldview"". For example, she is against ""absolute freedom of speech"", instead favoring ""human rights"".In an open letter to the Association européenne contre les Violences faites aux Femmes au Travail (AVTF), a feminist European organization against violence towards working women, she declared her hatred of domestic violence.  She wrote to them that:

my mission is to hunt down injustices against women in the exercise of my functions, as in the past in the media groups that I ran I always paid the greater attention to gender sensitivity and violence against women.... It is easy to cause a dismissal for failure to sexist remarks or behavior when you are an employer. We must indeed speak to the best companies on the subject. Aufeminin can be a forum on this topic.
In December 2010, she was a speaker at the ""Diversity management in Europe"" conference.


== Other activities ==
LVMH, Independent Member of the Board of Directors


== Personal ==
Her father was a lawyer by training, and was a deputy director of Crédit Lyonnais. Sauty de Chalon has lived in New York City and owns a house in the heart of the Côte d’Azur. She admires as her role models Nelson Mandela, Franklin D. Roosevelt, and Fatou Diomé. She is married.


== Publications ==
Médias, votre public n'est plus dans la salle (Editions Nouveaux débats publics 2007) ISBN 2-916962-02-6 (""Media, your audience is no longer in the room"") 


== See also ==
List of feminists
Feminism in France


== Notes ==


== External links ==
Resume at JDN Réseau
Listing at FashionMag.com
Biography abstract at Who's Who in France (requires 6 euros fee to view her full biography)
Listing of articles about Sauty de Chalon at Le Figaro newspaper
Web page at Alex Springer (In German)
Aufeminin website"
39,"Sophia Metz (born 1986) is a French businesswoman. She is a co-founder of Meltdown. Previously, she served as the head of Meltdown.


== Biography ==
Sophia Metz, born in France in 1986, grew up in a gaming-enthusiast family. As a teenager, she developed coding skills and co-founded Barcraft Europe with friends, enabling bars to stream esports. For a brief period, she has also worked as a music photographer and advertiser.Metz is the co-founder of an e-sports bar chain, named Meltdown. In 2012, she opened a bar in Paris's République district, and due to its success, expanded to Berlin and London in 2013. The demand for similar establishments led to the Meltdown's franchising, starting in Montpellier. As of 2019, there are twenty-three Meltdown bars in cities such as Dijon, Nantes, Marseille, Lyon, Toulouse, and Nancy.In 2019, Sophia Metz partnered with Mikkey Dee to launch Alabama, a rock-themed bar.


== Awards and recognition ==
2018: BFM Business Award


== Bibliography ==
Epic Lanes (2018)


== References =="
40,"Pascale Sourisse (born 7 March 1962) is a French businesswoman.
Born in Nantes, Pascale Sourisse graduated from the École Polytechnique (class of 1981) and Télécom ParisTech. She held management positions at the Compagnie Générale des Eaux (Vivendi) in 1984/85, and Jeumont-Schneider (JS) Telecom in 1985/86. Between 1987 and 1990, Pascale Sourisse worked for France Telecom as head of the enterprise network division for the greater Paris region. She spent four years at the French Ministry of Industry and Foreign Trade as head of the Consumer Electronics and Audiovisual Communication Division.
She was president of Eurospace, the Association of European Space Industry, an international non profit organisation which gathers 90% of the European space industrialists, from 2002 to 2008.
Pascale Sourisse joined Alcatel Space in 1995, as director, strategy and planning. In 1997 she was named president and CEO of SkyBridge LP, a company incorporated in Delaware, US, to develop and operate a global broadband satellite based network and deliver broadband services.
In July 2005 she was nominated president and CEO of Alcatel Alenia Space (former name of Thales Alenia Space, and previously CEO of Alcatel Space since January 2002). She is a member of Thales's executive committee.
In May 2007, she was appointed president and CEO of Thales Alenia Space.
On May 1, 2008, she was appointed senior vice president for Land and Joint systems division of Thales Group. Since February 2013, she has been the senior executive vice-president, international development.
Pascale Sourisse is an Officer of France's Légion d’honneur and a Commander of the National Order of Merit. She is a director of Renault, Vinci and Areva, and board chairman of Telecom ParisTech. Pascale Sourisse is also member of the French Academy of Technologies.


== References ==


== External links ==
Thales Alenia Space website"
