,articles
19,"Éva Sas (born 13 August 1970) is a French politician from Europe Ecology – The Greens. She was a Member of Parliament from 2012 to 2017, and has been again since 2022.


== Early life ==
Sas was born in Nice in 1970.


== Political career ==
She was elected in Essonne's 7th constituency at the 2012 French elections, unseating incumbent Republican MP Françoise Briand.She lost her seat to Republican candidate Robin Reda at the 2017 French legislative election
She was an unsuccessful candidate in the 2018 Essonne's 1st constituency by-election.She was the NUPES candidate in Paris's 8th constituency in the 2022 French legislative election. She was elected in the second round, defeating LREM candidate Laetitia Avia.


== References =="
20,"Odile Saugues (born 26 January 1943) was a member of the National Assembly of France.  She represented Puy-de-Dôme's 1st constituency in the Puy-de-Dôme department, from 1997 to 2017 as a member of the Socialiste, radical, citoyen et divers gauche.


== References =="
21,"Marlène Schiappa (French pronunciation: [maʁlɛn ʃjapa]; born 18 November 1982) is a French writer and politician who served as State Secretary for the Social and Solidarity Economy and Associative Life, attached to the Prime Minister, in the Borne government (2022-2023), as Minister Delegate in charge of Citizenship, attached to the Minister of the Interior, in the government of Prime Minister Jean Castex (2020–2022) and as Secretary of State for Gender Equality in the government of Prime Minister Édouard Philippe (2017–2020).Ultimately, Schiappa was sacked from government in July 2023 as part of a cabinet reshuffle, a dismissal linked to the ongoing political scandal surrounding the ""Marianne Fund"" to combat Islamist extremism, a fund she set up as junior minister in 2021, and whose handling came under public and parliamentary scrutiny in 2023.


== Education ==
Schiappa attended Lycée Claude-Bernard in the 16th arrondissement of Paris, where she obtained her Baccalauréat ES. She studied Geography at the Sorbonne for a year. She took evening class in communications and earned a bachelor's degree validated by the University of Grenoble. On 24 January 2024 she announced on LinkedIn that she was joining Emlyon Business School as a student.


== Professional career ==
In 2007, Schiappa started working at the advertising company Euro RSCG, the same year she founded the online magazine ""Les Pasionarias"". In 2008 she set up a blog for working mothers called ""Maman travaille"" (Mummy works), following the blog success she set up a support network for working mothers to put together proposals for changes in politics. After the birth of her first daughter, she left advertising and began writing novels on the theme of motherhood and feminism, some of the most successful books were: Letters To My Uterus and Who Are The Rapists. She moved to Le Mans in northwestern France.


== Political career ==
In 2014 Schiappa was elected deputy mayor of the city of Le Mans, in charge of gender equality and discriminations, a position she held until 2017. In 2015 she met Emmanuel Macron, then minister of the economy, at a technology event, gifting him her book Plafond de mère, a few weeks later he asked her to participate in a conference about gender equality and politics.In 2014 she co-founded the Movement of French Elected Officials for Equality (MEFE). From 2016 to 2017, Shiappa became delegate advisor to technological innovation and economic attractiveness of the territory. In 2016 she also served as an advisor to Laurence Rossignol (Minister of Families, Childhood and Woman's rights) in the government of Prime Minister Manuel Valls.In 2016–17, Schiappa was delegate to the department of Sarthe in charge of gender equality for La République En Marche! as well as member of its national Investiture Committee.


=== Secretary of State for Gender Equality ===
In 2017, Schiappa  became Secretary of State for Gender Equality attached to the Prime Minister.In 2018, Schiappa successfully introduced a law to deter predatory remarks and street harassment, such as wolf-whistling. In 2018, she proposed a change to the French civil code to introduce a ban on corporal punishment; the bill called ""anti-smacking bill"" in the media was approved on 30 November 2018.On the eve of International Women's Day in 2018, Schiappa appeared, alongside Roselyne Bachelot among others, in a performance of Eve Ensler's Vagina Monologues at the Bobino theater in Paris.In 2019, amid revelations of the Jeffrey Epstein affair, Schiappa and fellow cabinet member child welfare minister, Adrien Taquet called for an investigation into the activities in France of the convicted sex offender Jeffrey Epstein ""so that his death does not deny his victims the justice they are entitled to"".In November 2019, Schiappa proposed that foreigners convicted of sexual crimes and violence against women would be deported. This proposal was criticised by some feminists who called it ""feminationalism"" and unequal punishment based on nationality, and also by a legal expert who said that such measures already existed since 1970 for serious crimes including the worst sexual crimes.


=== Minister Delegate in charge of Citizenship ===
On 6 July 2020, Schiappa was appointed Minister Delegate in charge of Citizenship, attached to the Minister of the Interior, in the government of Prime Minister Jean Castex.During the COVID-19 pandemic in France, in September 2020, Schiappa announced that foreign health workers would be fast-tracked to obtain French citizenship.


== Works ==
Schiappa has published more than 28 novels and essays under her name as well as under the pseudonym Marie Minelli.
J’aime ma famille (2010)
Osez l'amour des rondes (2010)
Maman travaille, le guide (2011)
Je reprends le travail après bébé (2012)
Le Dictionnaire déjanté de la maternité (2013)
Éloge de l’enfant roi (2013)
Les 200 astuces de Maman travaille (2013)
Le Guide de grossesse de Maman travaille (2014)
Pas plus de 4 heures de sommeil (2014)
Sexe, mensonges et banlieues chaudes (2014)
J’arrête de m’épuiser, with Cédric Bruguière, (2015)
La Seule Chose à briser, c'est le silence (2015)
Plafond de mère, with Cédric Bruguière, (2016)
Marianne est déchaînée (2016)
Lettres à mon utérus (2016)
Ensemble contre la gynophobie (2016)
Femmes de candidats (2017)
Où sont les violeurs ? Essai sur la culture du viol (2017)
Les Lendemains avaient un goût de miel (2017)
La Culture du viol (2018)
Le Deuxième sexe de la démocratie (2018)
Si souvent éloignée de vous : lettres à mes filles (2018)
Une et indivisible : L'Urgence de défendre la République (2019)
Entre toutes les femmes : Onze rencontres exceptionnelles (2020)
Les Droits des femmes face aux violences (2020)


== Controversy ==
In early 2023, an investigation by two French news outlets accused the Fonds Marianne, an anti-radicalism fund Schiappa set up in 2021 to promote French Republican values and fight online extremism and that she supervised, of very lax oversight.In April 2023, Schiappa caused controversy when she appeared on the cover of the Playboy magazine's French edition, wearing a low-cut white dress  while the country is undergoing civil unrest.


== Personal life ==
Schiappa grew up in a multiracial council estate north of Paris, she is the daughter of Jean-Marc Schiappa, a historian and Catherine Marchi, a Vice-principal in Dijon. Schiappa has two sisters. After a short marriage in 2001, she married Cédric Bruguière in 2006, they have two daughters together. She has a brown belt in judo. In 2015, Schiappa declared she is sapiosexual.


== See also ==
Castex government


== References =="
22,"Patricia Schillinger (born 18 January 1963) is a member of the Senate of France, representing the Haut-Rhin department since 2004. She is the mayor of the French village of Hégenheim, in Alsace.
she was a member of the Socialist Party until 2017, when she moved to La République En Marche!


== References ==
Page on the Senate website (in French)"
23,"Mireille Schurch (born 4 January 1949, Lignerolles, Allier) was a member of the Senate of France, representing the Allier department as a member of the Communist, Republican, and Citizen Group (Union des communistes de France marxiste-léniniste; UCFml).


== Biography ==
Professor of secondary-school physics, she entered parliamentary politics following Pierre Goldberg, the former deputy mayor of Montlucon, after having been, since May 68, a militant Maoist with the UCFml. She was elected mayor of Lignerolles in 1995. On July 11, 2004, she was counsel general for the canton of Montlucon-Sud.


== References ==
Page on the Senate website
Mireille SCHURCH website"
24,"Sabrina Sebaihi (born 10 May 1981) is a French politician from EELV. She became the Member of Parliament for Hauts-de-Seine's 4th constituency in the 2022 French legislative election.


== References ==


== See also ==
List of deputies of the 16th National Assembly of France"
25,"Nathalie Serre (born 17 August 1968) is a French politician who has been Member of Parliament for Rhône's 8th constituency since 2020, when she replaced Patrice Verchère.


== Political career ==
In parliament, Serr sits with the Republicans group.In the run-up to the Republicans’ 2022 convention, Serre endorsed Éric Ciotti as the party's chairman.


== References =="
26,"Marie Silin (born 4 October 1979) is a French politician from En Marche who was Member of Parliament for Paris's 12th constituency from 2020 to 2022.


== References =="
27,"Danielle Simonnet (born 2 July 1971) is a French politician from La France Insoumise. She was elected Member of Parliament for Paris's 15th constituency in the 2022 legislative election.


== Political career ==
In March 2022, she proposed a motion for the Council of Paris to buy the La Clef cinema and allow the collective to continue operations, however the motion was rejected by the city executives.


== References ==


== See also ==

List of deputies of the 16th National Assembly of France"
28,"Esther Sittler (born 9 May 1952) is a member of the Senate of France, representing the Bas-Rhin department.  She is a member of the Union for a Popular Movement.
An administrative secretary by profession, she was elected Senator September 26, 2004 and February 20, 2005. Her position remained vacant from November 27, 2004 to February 19, 2005, following a cancellation of the vote.


== Current positions ==
2008 - 2014 : Mayor of Herbsheim
2004 - 2013 : Senator of Bas-Rhin (re-elected in 2005 following the vote cancellation)


== Former positions ==
1995 - 2001 : Mayor of Herbsheim
1989 - 1995 : Mayor of Herbsheim
1983 - 1989 : Mayor of Herbsheim


== References ==
Page on the Senate website
nossenateurs.fr"
29,"Valérie Six (born 11 January 1963) is a French politician from the UDI who was the National Assembly deputy for Nord's 7th constituency from 2020 to 2022.She lost her seat in the first round of the 2022 French legislative election.


== References =="
30,"Ersilia Soudais (born 21 May 1988) is a French politician from La France Insoumise. She was elected as the Member of Parliament for Seine-et-Marne's 7th constituency in the 2022 French legislative election.


== References ==


== See also ==
List of deputies of the 16th National Assembly of France"
31,"Violette Spillebout (born 2 September 1972) is a French politician from En Marche! (Ensemble). She has been member of the National Assembly for Nord's 9th constituency since 2022.


== References ==


== See also ==
List of deputies of the 16th National Assembly of France"
32,"Anne Stambach-Terrenoir (born 23 June 1980) is a French politician from La France Insoumise (NUPES) who has represented Haute-Garonne's 2nd constituency in the National Assembly since 2022.


== References =="
33,"Sira Sylla (born 14 March 1980) is a French politician of La République En Marche! (LREM) who served as a member of the French National Assembly from 2017 to 2022, representing the department of Seine-Maritime.


== Political career ==
In parliament, Sylla served as member of the Committee on Foreign Affairs. In addition to her committee assignments, she was part of the parliamentary friendship groups with the Burundi, Rwanda, Senegal and Turkey. In July 2019, Sylla voted in favour of the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.Sylla lost her seat in the 2022 French legislative election, coming in fourth place in the first round.


== See also ==
2017 French legislative election


== References =="
34,"Michèle Tabarot (born 13 October 1962) is a French politician of the Republicans who currently serves as a member of the National Assembly of France. She represents the Alpes-Maritimes 9th constituency.


== Early life ==
Tabarot is the daughter of Robert Tabarot, Knight of the National Order of Merit, who was one of the leaders of the OAS in Oran, and former North African boxing champion (nicknamed ""The Rock""). Her brother Philippe Tabarot is vice-president of the General Council of Alpes-Maritimes and councilor of Cannes.
Arrival of Algeria, the family Tabarot exiles in Alicante (Spain) to the independence of Algeria, and remains there until 1969, after the amnesty of the old ones of the OAS.


== Political career ==


=== Career in local politics ===
Tabarot was Vice-mayor of Pierre Bachelet, mayor RPR of Cannet from 1983 to 1995. She defeated him in the municipal elections of 1995.
Since then, Tabarot has been re-elected mayor each time since the first round, in 2001 under the liberal-democratic label, in 2008 under the UMP label (64.96% of votes), then in 2014 under the UMP label (50.45% of the votes).
Due to the limitation of the plurality of the mandates, Tabarot resigned from her position of Mayor of Cannet on 24 July 2017.


=== Member of the National Assembly ===
Tabarot's first time  as a candidate for the National Assembly was a Union for French Democracy-Liberal Democracy candidate in the 1997 legislative elections in the  9th constituency of Alpes-Maritimes, but she was beaten in the first round.
Tabarot was elected member of Parliament on 16 June 2002, for the 12th Legislature (2002–2007), in the 9th constituency of Alpes-Maritimes. She was re-elected in the first round, on 10 June 2007 with 53.13% of the votes, defeating André Aschieri, ecologist and mayor of Mouans-Sartoux. From 1 July 2009 to 28 June 2012, she was a Chairperson of the Cultural and Education Affairs Committee. She was re-elected, on 17 June 2012 and she became vice-chair of the Cultural and Education Affairs Committee.
In the UMP's 2012 leadership election, Tabarot endorsed Jean-François Copé.In the Republicans' 2016 presidential primaries, Tabarot endorsed Copé as the party's candidate for the office of President of France. She later served as Copé's campaign director.
On 3 March 2017, in the context of the Fillon affair, she gave up supporting candidate François Fillon LR in the presidential election and asked for his replacement by Alain Juppé.Tabarot was re-elected in the 2017 French legislative election. She sits on the Foreign Affairs Committee and the Committee on European Affairs. In addition to her committee assignments, she serves as Vice-President of the France-India Friendship Group in National Assembly. Since 2022, she has also been part of the French delegation to the NATO Parliamentary Assembly, where she serves on the Political Committee, the Sub-Committee on NATO Partnerships, the Sub-Committee on Transatlantic Relations and the Mediterranean and Middle East Special Group.In the Republicans’ 2017 leadership election, Tabarot endorsed Laurent Wauquiez as chairman.Following Christian Jacob’ s election as LR chairman, Tabarot announced her candidacy to succeed him as leader of the party's parliamentary group. In an internal vote in November 2019, she eventually came in third out of six candidates; the position went to Damien Abad instead.In the run-up to the Republicans’ 2022 convention, Tabarot endorsed Éric Ciotti as the party's chairman.


== Political positions ==
In July 2019, Tabarot voted in favor of the French ratification of the European Union's Comprehensive Economic and Trade Agreement (CETA) with Canada.In 2020, Tabarot co-authored (along with Jacques Maire) a parliamentary report recommending tighter parliamentary oversight of government decisions on arms exports.


== References =="
35,"Sophie Taillé-Polian (French pronunciation: [sɔfi taje pɔljɑ̃]; née Taillé; born 4 October 1974) is French politician who has represented Val-de-Marne's 11th constituency in the National Assembly since 2022. She previously served as a Senator for Val-de-Marne from 2017 to 2022.


== See also ==
List of deputies of the 16th National Assembly of France


== References =="
36,"Sarah Taillebois (born 17 September 1990) is a French politician who was Member of Parliament for Val-de-Marne's 9th constituency for a day in 2020.
Taillebois was the substitute candidate for Luc Carvounas in the 2017 election for Val-de-Marne's 9th constituency.  Carvounas was re-elected Mayor of Alfortville in 2020, which made him ineligible due to the changed cumulation of mandates rule. Tallebois held the constituency for a day, but was ineligible due to appointment to the École nationale d'administration.  A by-election was thus held in September 2020, which was won by Isabelle Santiago.


== References ==


== See also ==
List of deputies of the 16th National Assembly of France"
37,"Suzanne Tallard (born 19 June 1943) is a French politician who was Member of Parliament for Charente-Maritime's 2nd constituency between 2012 and 2017.She was Mayor of Aytré from 2008 to 2012.


== References =="
38,"Marie Tamarelle-Verhaeghe (nee Tamarelle; born 27 September 1962) is a French physician and politician who represented the 3rd constituency of the Eure department in the National Assembly from 2017 to 2022. A member of La République En Marche! (LREM), she was elected to Parliament as a member of the Democratic Movement (MoDem).


== Political career ==
Tamarelle-Verhaeghe has served as a departmental councillor of Eure for the canton of Bourg-Achard since 2015. She held one of the departmental council's vice presidencies from 2015 to 2017.
When the Union of Democrats and Independents endorsed François Fillon of The Republicans as its candidate for the 2017 French presidential election, Tamarelle-Verhaeghe left the party in February 2017 and joined En Marche instead.
In Parliament, Tamarelle-Verhaeghe serves on the Committee on Social Affairs. In addition to her committee assignments, she is part of the French-Cameroonian Parliamentary Friendship Group and the French-Madagascar Parliamentary Friendship Group.In 2020, Tamarelle-Verhaeghe joined the En Commun (EC) association led by Barbara Pompili within the Ensemble Citoyens alliance formed around the La République En Marche! party of President Emmanuel Macron.In the 2022 French legislative election, she lost her seat to Kévin Mauvieux of the National Rally in the second round.


== Political positions ==
In July 2019, Tamarelle-Verhaeghe voted in favour of the French ratification of the European Union's Comprehensive Economic and Trade Agreement (CETA) with Canada.Also in 2019, Tamarelle-Verhaeghe abstained from a vote on a bioethics law extending to homosexual and single women free access to fertility treatments such as in vitro fertilisation (IVF) under France's national health insurance; it was one of the campaign promises of President Emmanuel Macron and marked the first major social reform of his five-year term.


== Other activities ==
National Institute for Cancer (INCa), Member of the Board of Directors (appointed in 2018)


== References =="
39,"Liliane Tanguy (French pronunciation: [liljan tɑ̃ɡi]; born 12 March 1967) is a French politician of La République En Marche! (LREM) who has been serving as a member of the French National Assembly since the 2017 elections, representing the department of Finistère.


== Early life and career ==
Tanguy was born in Pančevo, Yugoslavia on 12 March 1967 from a Macedonian father and a Croatian mother who emigrated to France.


== Political career ==
In parliament, Tanguy serves as member of the Committee on Foreign Affairs and the Committee on European Affairs.In addition to her committee assignments, Tanguy is a member of the French parliamentary friendship groups with Croatia, Bosnia and Herzegovina, North Macedonia and Serbia. Since 2019, she has also been a member of the French delegation to the Franco-German Parliamentary Assembly. She has also been a member of the French delegation to the Parliamentary Assembly of the Council of Europe (PACE) since 2019, where she has served on the Sub-Committee on Disability, Multiple and Intersectional Discrimination (since 2020) and the Committee on the Honouring of Obligations and Commitments by Member States of the Council of Europe (Monitoring Committee) (since 2022).In 2020, Tanguy joined a En commun (EC), a group within LREM led by Barbara Pompili.


== Political positions ==
In July 2019, Tanguy voted in favor of the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.


== Recognition ==
In 2018 the World Macedonian Congress (WMC) awarded Tanguy with the highest worldwide Macedonian recognition, the honorary title Macedonian senator.


== See also ==
2017 French legislative election


== References =="
40,"Catherine Tasca (born 13 December 1941 in Lyon) is a French politician of the Socialist Party (PS) who served as a member of the Senate of France, representing the Yvelines department from 2004 to 2017, including as the Senate's vice-president. From 2000 to 2002 she was Minister of Culture in France.


== Early life and education ==
Tasca is the daughter of Angelo Tasca, a former founding member of the Communist Party of Italy from Piedmont. After expulsion from the Communist Party, Angelo went into exile in France. There he joined the French Section of the Workers' International in 1934 and later supported the Vichy regime in the 1940s.


== Political career ==
During her time as Minister of Culture, Tasca caused a diplomatic incident when she announced that she would boycott the opening of the Paris Book Fair in 2002, which celebrated Italy, if it were attended by Italy's right-wing prime minister, Silvio Berlusconi.Ahead of the Socialist Party's 2011 primaries, Tasca endorsed Martine Aubry as the party's candidate for the 2012 presidential election.


== References ==


== External links ==
Page on the Senate website"
41,"Christiane Marie Taubira (French: [kʁistjan maʁi tobiʁa]; born 2 February 1952) is a French politician who served as Minister of Justice of France in the governments of Prime Ministers Jean-Marc Ayrault and Manuel Valls under President François Hollande from 2012 until 2016. She was a member of the National Assembly of France for French Guiana from 1993 to 2012 and member of the European Parliament from 1994 to 1999.
She won the 2022 French People's Primary, winning the right to stand as a ""unity left"" candidate in the 2022 French presidential election. It was her second bid after the 2002 French presidential election where she failed to qualify to the second round after garnering only 2.32% of the votes in the first round. She dropped out of the race on 2 March 2022 after failing to get enough support to qualify.


== Early life ==
Taubira was born on 2 February 1952 in Cayenne, French Guiana, France, as one of 11 siblings and raised by a single mother. Among others, she is the sister of French politician Jean-Marie Taubira, Secretary General of the Guianese Progressive Party.
Taubira studied economics at Panthéon-Assas University, African American ethnology, sociology at Paris-Sorbonne University and food industry at the French Center for Agricultural Cooperation.


== Political career ==


=== Early beginnings ===
Having served as President of the Walwari Party, Taubira from 1993 served as a Deputy to the French National Assembly, being re-elected in 1997. Non-affiliated in 1993, she then voted in favour of the conservative Prime Minister Edouard Balladur to form a Cabinet of ministers in 1993.


=== Member of the European Parliament, 1994–1999 ===
In the 1994 European elections Taubira became a Member of the European Parliament (MEP), being the fourth on the Énergie Radicale list led by Bernard Tapie. In parliament, she served on the Committee on Development (1994-1997) and the Committee on Culture, Youth, Education and the Media (1997-1999). In addition to her committee assignments, she was part of the parliament's delegation for relations with the countries of South America.In June 1997 Taubira joined the Socialist Party (PS), and then-Prime Minister Lionel Jospin appointed her to head a government commission into gold mining in Guiana.


=== Career in national politics ===
Taubira was the driving force behind a 21 May 2001 law that recognised the Atlantic slave trade and slavery as a crime against humanity.In 2002 Taubira was a Left Radical Party (PRG) candidate for the Presidency although she did not belong to the Party; she won 2.32% of the votes. After 2002 she became the party's vice-president. She was elected as its Deputy in the 2002 elections and chose to join the Socialists' group in the Assembly.
In the Socialist Party's 2011 primaries, Taubira endorsed Arnaud Montebourg as the party's candidate for the 2012 presidential election.In addition to her work in national politics Taubira served as a Regional Councillor of French Guiana from 2010 until 2012.


=== Minister of Justice, 2012–2016 ===
Taubira was nominated Minister of Justice by Prime Minister Jean-Marc Ayrault, following the victory of François Hollande in the 2012 elections. At the time, she was one of the few black, female politicians within a prominent ministry in the French government. She soon emerged as one of the most outspoken and progressive voices in the government.Taubira was initially supposed to work with Junior Minister Delphine Batho. However, their relationship quickly broke down being unable to share responsibilities. After the June 2012 Legislative elections, Batho was moved to become Minister of Ecology replacing Nicole Bricq, leaving Taubira in charge of the Ministry of Justice. She resigned her position as Minister of Justice on 27 January 2016 after a disagreement with President Hollande over policies related to the treatment of French Nationals convicted of terrorism.In 2013, Taubira voiced her support for land reforms in France's Caribbean territories as compensation for slavery. She also formally implemented an important electoral promise of François Hollande and introduced Law 2013-404, which legalised same-sex marriage in France.
In 2014 Taubira successfully defied opposition parties' calls for her to quit after it emerged that she knew former President Nicolas Sarkozy's phone was being tapped, apparently contradicting an earlier statement from her. She reportedly considered resigning in August 2014, along with other left-wing cabinet members such as Arnaud Montebourg, in protest against Hollande's economic policies.Taubira resigned in January 2016 after openly disagreeing with the French president's proposal to strip French nationality from dual-citizens convicted of terrorism, a measure championed by Hollande in the wake of the terrorist attacks that shook Paris on 13 November; Minister of the Interior Manuel Valls had taken charge of the constitutional reform draft law, which would normally have been part of her portfolio. One week later, she published Murmures à la jeunesse, a book about this proposal.


=== Later career ===
Despite being urged to join the race by supporters, Taubira chose not to run in the Socialist Party's 2017 presidential primary, and remained neutral in the contest; following his nomination Taubira later endorsed Benoît Hamon as the party's candidate for the 2017 French presidential election. In the second round of the presidential election she called on voters to rally behind Emmanuel Macron.Taubira formally announced her candidacy for the 2022 presidential election in January 2022  and won the ""people's primary"" intended to select a consensus left-wing candidate. By March 2022, the Constitutional Council published data showing Taubira had failed to win enough endorsements from elected officials to qualify for the presidential election.


== Political views ==


=== Immigration ===
Taubira is a vocal critic of illegal immigration to French Guiana. In 2007 Taubira stated that ""We are at an identity turning point. The ethnic Guyanese have become a minority on their own land"" as a result of illegal immigration. In recent years Taubira has called for solidarity with refugees in Metropolitan France.


== Victim of racist attacks ==
Like other female ministers Taubira has faced many racist and sexist insults.Taubira allowed the Guyanese political party Walwari to make a direct citation in the Cayenne criminal court against Anne-Sophie Leclère, a candidate for the Front National who in October 2013 shared a racist cartoon comparing Taubira to a monkey on her Facebook page. Leclère was sentenced to nine months in prison and five years of ineligibility by the court before the judgement was quashed on appeal as Walwari's actions were deemed invalid.In September 2016 the Paris criminal court, which had opened an investigation when the facts were revealed, found Leclère guilty of the crime of public insult and sentenced her to a suspended fine of 3,000 euros.
In November 2013 the Office of the United Nations High Commissioner for Human Rights condemned the comments, which it considered as racist attacks against Taubira, in particular those on the cover of the extreme right-wing weekly Minute, which featured her photo with the caption: ""Clever as a monkey, Taubira finds the banana"". The weekly rejected the accusation of racism, arguing that it merely used two French expressions, ""the second of which - the part about the banana - is familiarly used to describe a person in good shape"". The minister denounced comments of ""extreme violence"", denying her ""belonging to the human race"". The weekly's editor was sentenced to a fine of 10,000 euros for its front page on 30 October 2014. The public prosecutor's office appealed against the fine, saying that it was too lenient.


== Honours ==
In 2016, Taubira received a honorary doctorate in Laws and Human Rights from the University of Wisconsin-Milwaukee (USA).
On 26 September 2016, she was awarded the Sash rank of the Order of the Aztec Eagle by the then president of Mexico, Enrique Peña Nieto.
She was awarded a honorary doctorate (dr.h.c.) in Law from the University of Geneva (Switzerland) on 9 October 2020.
In 2018, Taubira furthermore received a honorary doctorate (DHC) from the Free University of Brussels (Belgium) for her defence of diversity as France’s Minister of Justice under President François Hollande.


== Personal life ==
Taubira has been married twice. She has four children with her second husband, Roland Delannon. They are divorced. Delannon is a separatist politician who founded the Decolonization and Social Emancipation Movement; he was jailed for 18 months for planning to blow up an oil and gas facility in the 1980s.


== Books ==
(in French) L'Esclavage raconté à ma fille (""Slavery explained to my daughter""), Paris, Bibliophane, coll. « Les mots à coeur », 2002 (réimpr. 2006), 165 p. (ISBN 2-86970-064-4 et 2-86970-122-5).
(in French) Codes noirs : de l'esclavage aux abolitions, Paris, Dalloz, coll. « A savoir », 2006, 150 p. (ISBN 2-247-06857-X) (introduction).
(in French) Rendez-vous avec la République (""Meeting with the Republic""), Paris, La Découverte, coll. « Cahiers libres », 2006, 195 p. (ISBN 978-2-7071-5091-2).
(in French) Égalité pour les exclus : le politique face à l'histoire et à la mémoire coloniales, Paris, Temps Présent, 2009, 93 p. (ISBN 978-2-916842-01-1).
(in French) Mes météores : combats politiques au long cours, Paris, Flammarion, 2012, 551 p. (ISBN 978-2-08-127895-0).
(in French) Paroles de liberté (""Words of Freedom""), Paris, Flammarion, coll. "" Café Voltaire "", 2014, 138 p. (ISBN 978-2-08-133688-9).
(in French) Murmures à la jeunesse, 2016.
(in French) Nous habitons la Terre, 2017, REY, 128 p. (ISBN 978-2848766119).
(in French) Nuit d'épine (""Thorny Night""), Paris, Plon, 2019, 288 p. (ISBN 978-2259278652).
(in French) Gran Balan, Paris, Plon, 2020, 480 p. (ISBN 978-2259305013).


== References ==


== External links ==
 Media related to Christiane Taubira at Wikimedia Commons
Page on the French National Assembly website
www.gouvernement.fr"
42,"Bénédicte Taurine (born 18 June 1976) is a French politician. She was a member of the French National Assembly for the department of Ariège from 2017 to 2023, representing La France Insoumise.


== Biography ==


=== Early life ===
Taurine is a teacher in Life and Earth Sciences at a Secondary School, she also carries out union duties at the National Union of Secondary Education.


=== Political career ===
In 2015, she was a candidate for regional elections in Occitanie on the list ""New world in common"", grouping several parties of radical left, but was not elected.


=== Member of the National Assembly ===
She was elected member of the first constituency of Ariège on 18 June 2017 with 50.28% of the votes in the second round under the political banner of La France Insoumise.
In the National Assembly, she sat on the Economic Affairs Committee, and she was a member of Delegation for Women's Rights and Equal Opportunities for Men and Women. She was president of the France-Andorra Friendship Group.She was re-elected in the 2022 French legislative election. Her election was annulled by the Constitutional Council in January 2023. She lost the seat in the second round of the by-election on 2 April 2023.


== See also ==
2017 French legislative election


== References =="
43,"Jennifer de Temmerman (born 16 February 1977) is a French politician who served as a member of the French National Assembly from 2017 to 2022, where she represented the 15th constituency of the Nord.


== Early life and education ==
Born 16 February 1977 in Valenciennes, de Temmerman grew up in a former ""coron"" of Anzin, before moving to Aulnoy-lez-Valenciennes.
De Temmerman was first apprenticed in bookstores in parallel with her university studies in Classics at the Charles de Gaulle University – Lille III. After obtaining her CAPES, she taught in classical letters for twelve years.


== Member of the National Assembly ==
On 18 June 2017, de Temmerman was elected in the  15th constituency of the Nord by obtaining 60.76% of votes in the second round against the FN's candidate.In parliament, de Temmerman served on the Committee on Sustainable Development.In addition to her committee assignments, de Temmerman was a member of the French delegation to the Parliamentary Assembly of the Council of Europe from 2017 to 2022. In this capacity, she served on the Committee on Social Affairs, Health and Sustainable Development; the Sub-Committee on Public Health and Sustainable Development; and the Sub-Committee on the European Social Charter. She was also the Assembly's rapporteur on the implementation of the Sustainable Development Goals (SDGs).In November 2019, de Temmerman left the LREM group to join the non-subscribers, evoking the ""culmination of a process"". She said she had questioned ""on the meaning of [her] belonging to La République En Marche since the departure of Nicolas Hulot from the government"", and had ""a click"" while speaking to the Assembly, without having premeditated, against an amendment, tabled by surprise, reducing by 15 million euros the budget of state medical aid. In May 2020, she was one of the 17 initial members of the short-lived Ecology Democracy Solidarity group in the National Assembly, but left shortly after to become part of the Liberties and Territories group.


== Political positions ==
In April 2018, de Temmerman joined other co-signatories around Sébastien Nadot in officially filing a request for a commission of inquiry into the legality of French weapons sales to the Saudi-led coalition fighting in Yemen, days before an official visit of Saudi Crown Prince Mohammed bin Salman to Paris.In September 2018, following the appointment of François de Rugy to the government, de Temmerman supported the candidacy of Barbara Pompili as president of the National Assembly.In 2019, de Temmerman joined an international group of parliamentarians in a joint call for a body to strengthen the democratic representation of the world's citizens in global affairs and the UN's decision-making.In July 2019, de Temmerman decided not to align with her parliamentary group's majority and became one of 52 LREM members who abstained from a vote on the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.In November 2019, de Temmerman denounced the government's new immigration plan and declared in the National Assembly: ""Are we going this morning, I tell you, to complete humanism? "". She co-signed a platform with ten other LREM deputies to oppose the government's measures on immigration concerning health and especially state medical aid (AME), pleading not to give in to urgency and ease ».


== See also ==
2017 French legislative election


== References =="
