,articles
10,"Baroness Myriam Ullens de Schooten Whettnall (née Lechien; 23 September 1952 – 29 March 2023) was a Belgian entrepreneur engaged in art, fashion, and philanthropy.


== Founder ==
Youllen Bhatta is the owner of Ullens ib school Nepal.


== Early business ==
At the age of 24, Ullens launched her first business ""La Petite Salade"", a salad delivery service that she sold four years later.Immediately thereafter, she created a professional pastry shop named ""Sweetly"" in Brussels.In 1991, she met her future husband, Baron Guy Ullens, a Belgian businessman, and shortly thereafter she sold Sweetly in order to devote her time to non-profit organizations.


== Foundations ==


=== Education ===
Ullens built institutions to support Nepal's disadvantaged children, including two orphanages focused on helping children suffering from malnutrition. She founded with her husband Guy Ullens the Ullens School in Lalitpur, the first school in Nepal to offer the International Baccalaureate Diploma Programme.


=== Mimi Ullens Foundation ===
After surviving breast cancer, Ullens recognised a need for patients to refocus on their physical and mental well-being while being treated in hospitals. In 2006, she founded the Mimi Ullens Foundation to support seven centres that are located within the oncology departments of its partner hospitals. These centres provide 15,000 cancer patients with psychological support.


=== Art ===
The Ullens Center for Contemporary Art (UCCA) is an independent, not-for-profit art center serving a global Beijing public. It was founded by Guy and Myriam Ullens in November 2007.On 11 February 2017, the Ullens Center for Contemporary Art received the 2016 Global Fine Art Awards for Best Contemporary / Postwar / SoloArtist “Rauschenberg in China”.Ullens sat on the board of trustees of The Royal Drawing School, which was founded by the then Prince of Wales to provide a space where expert teachers could help students with part-time drawing courses each year for adults and children of all ages and abilities.


== Maison Ullens ==
In 2009, Ullens launched her own fashion label, named Maison Ullens.


== Writer ==
Ullens published her first novel, Distant Starless Nights, in February 2017.


== Personal life and death ==
Ullens was married three times. She married Belgian soldier Roger Lemaire when she was 18 and divorced when she was in her mid-20s. They had two children, Gilles Lemaire and Virginie Degryse. Her second marriage was to Christian de Moffarts, a conference planner. She was married to Baron Guy Ullens de Schooten Whettnall since 1999. Her son Gilles is the partner of Reem Kherici, with whom they had a son in 2019.
On 29 March 2023, Myriam Ullens was shot and killed in front of her home in Lasne. She was 70. Her stepson, Nicolas Ullens de Schooten Whettnall (born 1965) was arrested and is under investigation for the murder.


== References =="
11,"Nadja Lyn Swarovski (born 5 May 1970) is an Austrian-American businesswoman. She joined the Swarovski family company in 1995, 100 years after it was founded by her great-great-grandfather Daniel Swarovski in 1895 in Wattens, Austria. She was the first female member of the executive board, and led the global brand strategy and communications of the business, which turned over approximately €3.5 billion in 2017. She served as the Chair of the Swarovski Foundation and headed the global Swarovski Waterschool program. She stepped down from the company at the end of December 2021.


== Early life and education ==
Swarovski was born in Germany and grew up in Austria, the fifth generation of her family to be involved in the Swarovski Crystal Business. Her great-great-grandfather Daniel supplied Swarovski crystals to embellish dresses for Queen Victoria; and her grandfather Manfred Swarovski worked with Christian Dior to create the iconic 'Aurora Borealis' stones. Her father Helmut Swarovski ensured that Swarovski remained at the forefront of technological advances and new market opportunities.
She received a BA in Art History and Foreign Languages with a minor in Latin American Studies at Southern Methodist University in Texas, and studied at Sotheby's Institute of Art and the Gemological Institute of America in New York City.


== Career ==
Swarovski's career began at the Gagosian Gallery, before she went on to work for New York fashion PR Eleanor Lambert. She first worked for the Swarovski Crystal Business in Hong Kong before developing its branding and creative services functions in New York, followed by Paris, London and Singapore.On joining the family business in the mid-1990s she initiated a program of collaborations between the Swarovski brand and leading figures in fashion and jewelry, design and architecture, and stage and screen. Through these collaborations she sought to position the company at the vanguard of creative and lifestyle trends and established herself as a leading patron of creativity.In fashion, Swarovski initiated and oversaw Swarovski's collaborations with more than 200 designers, including Alexander McQueen, Philip Treacy, Jason Wu, Hussein Chalayan, Erdem and Mary Katrantzou, as well as supporting emerging and established design talent through the Swarovski Collective initiative. In addition, Swarovski supported the Council of Fashion Designers of America (CFDA) Awards since 2002; and partnered with the British Fashion Council as official partner sponsor of the Fashion Awards, held annually in London.
In 2002, Swarovski launched Swarovski Crystal Palace, a program of commissions that reimagined the traditional chandelier through collaborations with designers in the medium of Swarovski crystal. Featured designers included Zaha Hadid, John Pawson, Tom Dixon, Ross Lovegrove, Arik Levy and Yves Behar.
Swarovski also furthered the company's long relationship with the film industry through collaborations with costume and set designers. Swarovski crystals have appeared in silver screen classics since the 1930s, including Blonde Venus, Gentlemen Prefer Blondes and Breakfast at Tiffany’s. In recent years, Swarovski crystals have featured in movies including Moulin Rouge!, Black Swan, Skyfall and Disney's live-action Cinderella.  In the music industry Swarovski oversaw collaborations with costume designers for performers such as Beyoncé, Taylor Swift, Jennifer Lopez and Madonna.
In 2007, Swarovski set up Atelier Swarovski, a luxury fashion jewelry and accessories line which offered cutting-edge pieces created in collaboration with designers, highlighting creativity, innovation and craftsmanship with crystal. Collaborators included Christopher Kane, Viktor & Rolf, Jean Paul Gaultier and Karl Lagerfeld. In 2016, Atelier Swarovski launched its home décor range, partnering with designers such as Daniel Libeskind, Ron Arad, Tord Boontje, and Fredrikson Stallard. In 2017, Swarovski oversaw the launch of Atelier Swarovski Fine Jewelry made with Swarovski Created Diamonds. This launch saw the brand further its commitment to ‘conscious luxury’, a concept it defined as creating beautiful products with the best available materials in a responsible way.
In 2018, Swarovski collaborated with two-time Oscar-nominated filmmaker Eric Valli and fashion designer Jean-Paul Gaultier on The Soul of Swarovski, a documentary short which captures the creative process behind a Swarovski crystal collaboration.
From 2012 to 2020, Swarovski led the company's Sustainability strategy and oversaw its Corporate Social Responsibility initiatives. Building on Daniel Swarovski's founding principles of doing business in a way that respects the wellbeing of people and the planet, she steered the company in the direction of designing and manufacturing luxury goods that prioritize sustainable and ethical practices, while aligning Swarovski's efforts with the United Nations Sustainable Development Goals.
Swarovski champions gender equality on international platforms and promotes women's empowerment through the Swarovski Foundation. Swarovski is a signatory of the United Nations’ Women's Empowerment Principles (WEPs), and part of the UN Women UK National Committee Corporate Advisory Group. In 2018, the company supported a research program with BSR (Business for Social Responsibility) to explore and improve the lives of women in the jewelry supply chain.
Swarovski set up and chairs the philanthropic Swarovski Foundation, which was established in 2013 to support charitable initiatives and organizations working in three areas: culture and creativity, promoting human empowerment and preserving the environment. Key Swarovski Foundation partners include Women for Women International, Barefoot College, Nest, and The Nature Conservancy, while major capital projects have included the creation of the Swarovski Foundation Centre for Learning at the Design Museum in London.
Swarovski leads the efforts of Swarovski Waterschool, the company's flagship community investment program, which educates students in six continents across the globe about safe and sustainable water use. In 2018, Swarovski collaborated with the UCLA School of Theater, Film and Television to create Waterschool, a feature-length documentary which premiered at the Sundance Film Festival and was released globally on Netflix.
In 2015, she was appointed UK ambassador for the non-profit Women for Women International, which empowers women survivors of war. In 2018 she was also made its German ambassador.
Swarovski holds Board level positions at UCLA School of Theater, Film and Television, FIT Foundation and the German Fashion Council and is a member of The Nature Conservancy's European Council for Global Conservation.
In December 2021, she announced resignation from her family firm after 26 years to start a new chapter in her career, and that she would remain involved with the Swarovski Foundation as Chair Emeritus.


== Recognition ==
In 2020, Swarovski was named to the Business of Fashion’s BoF 500 professional index of the people shaping the fashion industry.In 2020, she received the Business Leader of the Year Award from Positive Luxury for her sustainability initiatives.In 2019, she received the Fashion Institute of Technology Social Impact in Sustainability Award.In 2019, she received an honorary doctorate from University of the Arts London.
In 2018, she received the Fellowship Award at the Society of British and International Design awards.
In 2018, she was awarded the Luxury Briefing Award for Outstanding Individual.
In 2018, the Canadian Arts & Fashion Awards named Swarovski as the recipient of the Global Fashion Business Leader Award.
In 2018, she received the Visionary Award from the Women's Jewelry Association.
In 2017, she received a Stephan Weiss Apple Award from Donna Karan's Urban Zen Foundation.
In 2016, she was made a Chevalier de l’Ordre des Arts et des Lettres, in recognition of Swarovski's support for the Palace of Versailles in France.
In 2013, she received the NatWest UK Fashion & Textile Award for Outstanding Achievement.In 2012, she received the Making a Difference Award 2012 from Women for Women International.In 2011, the Council of Fashion Designers of America honored Nadja for the company's continued support of the American fashion industry.In 2007, Swarovski received a Visionaries Award from New York's Museum of Arts and Design.In 2022, Swarovski received the Women's Entrepreneurship Day Organization’s Accessories Pioneer Award at the United Nations, celebrating her as a trailblazer and innovator in her field. The prestigious award, also recognized by the US Congress, highlights women entrepreneurs and the meaningful impact they are having on the world.


== Personal life ==
Swarovski is married to hedge-fund manager Rupert Adams. They have a son and two daughters.


== References =="
12,"Saskia Van Uffelen is a Belgian business woman, active in the ICT field, and involved in activities related to the skills impact of digital transformation.


== Biography ==
She started her career in the IT sector in 1984, held several roles in IT companies (Xerox, Compaq, HP and Arinso), became CEO of Bull & CSB Consulting in 2008, and was CEO of Ericsson Belux between 2014 and 2018.
She holds positions  on  the board of Belgian postal company bpost SA, High voltage company Elia System Operator SA, Elia Asset SA, and insurance company AXA.Her public interventions, (e.g. TEDx events) focus on embracing the digital and organisational change whilst putting the human factor in the centre.
In 2012, as part of the European DigitalChampions initiative, Belgium nominated her to be part of the  Digital Champion expert Group.  Her focus is on improving ICT skills.
In 2014 she started the coordination of the Belgian coalition on digital skills and jobs, part of the European coalition on digital skills and jobs  and launched the official Federal Belgian initiative digitalchampion.be.In 2017 she became part of the European Digital Skills and Jobs Coalition Governing Board, overseeing the national coalitions on digital skills.
She became member of the Digital minds for Belgium, an informal advisory body of the Belgian Government related to digital initiatives.
In 2017 she became co-founder of Becentral, an initiative aimed at digital transformation of the Belgian society.


== Awards ==
Member of Hogenheuvel college, 2010, honorary distinction towards enterprise people from the university KULeuven
ICT Women of the year by Datanews in 2011.
The association Flanders-Europa awarded her the medal for economic achievement in 2016.


== Author ==
She published the management book ""Iedereen baas"" (in Dutch language) or ""Tous patron"" about the fact that 4 generations (generation X, generation Y, generation Z babyboomers)  of employees have to work together on the workfloor.
She is also co-author of the book ""social technologies in business: connect share, lead""  on how social technologies are transforming organisations.


== References =="
13,"Sofie Quidenus-Wahlforss (born 1983 in Austria) is a tech entrepreneur and the founder of multiple companies, including omni:us.


== Career ==
Quidenus-Wahforss founded her first business at 21 years old, developing a book scanner capable of digitizing books. She also founded a company called Qidenus Technologies and owns the patent of the Vshape scanner Technology. In 2015, she founded a company called omni:us, a platform using artificial intelligence, capable of reading handwriting and analyzing business data. The company is mostly active in the insurance sector and closed a first round of funding ($19.5 million) in 2018.


=== Public speaking ===
Quidenus-Wahlforss is a regular speaker at major technology conferences such as Slush, Noah, TOA and TechCrunch Disrupt.


=== Awards ===
Quidenus-Wahlforss has been selected as one of the World's Top 50 Women in Tech in 2018 and was also part of the Europe's Top 50 Women in Tech the same year by the magazine Forbes.


== References =="
14,"Tine Van Aerschot (born 1961, Mechelen) is a Belgian graphic designer, dramatic adviser, writer and theatre director.


== Education ==
Tine Van Aerschot studied visual arts and computer graphics.


== Collaboration with Meg Stuart / Damaged Goods ==
Tine Van Aerschot started working in theatre in 1987 at the STUK arts centre and the dance festival Klapstuk in Leuven (Belgium). She was the production assistant on Disfigure Study (1991), the debut choreography by the American choreographer Meg Stuart, who she had discovered in New York. She contributed to her international breakthrough. From 1999 to 2004 she was the graphic designer of Damaged Goods, the dance company of Meg Stuart.


== Collaboration with others ==
After Disfigure Study (Meg Stuart, 1991), Tine Van Aerschot was also the production assistant for the American choreographer Dennis O'Connor (Amor Omnia, 1993) and the dramatic adviser for the Belgian choreographer Christine De Smedt (L'union fait la force fait l'union, 1993 and de Hemelschutters). She also worked as a photographer on Too Shy to Stare (2003) by the American performance artist Davis Freeman, and was responsible for the scenography of Private Rooms (2002), a dance performance by the Canadian dancer / choreographer Sara Chase. For the New Zealand dance and performance artist Simone Aughterlony she worked as the artistic advisor and graphic designer on her pieces Public Property (2004) and Performers on Trial (2005) and as the co-author and advisor on Bare Back Lying (2006). Tine Van Aerschot also designed leaflets, posters and websites for various dance and theatre productions and companies.


== Own artistic work ==
Tine Van Aerschot only began to develop her own work in 2002. It originally revolved around her alter ego Trevor Wells, and began with a series of emails, followed by a multimedia project - all under the title The Wherebouts of Trevor Wells. With her visual work she participated in the group exhibition A room or one's own (de Markten, Brussels, 2006 and Kunstlerhaus Betanien, Berlin, 2007). From 2006, a series of theatre texts and theatre productions followed. They were first produced by Palindroom vzw, a production structure that she shared with film artist Els Van Riel, and subsequently by TREVOR vzw, her own production structure. The theatre productions were co-produced by the Kaaitheater (Brussels) and Vooruit (Ghent). In Belgium she also received support from wpZimmer (Antwerp), Kunstencentrum BUDA (Kortrijk), the Pianofabriek (Sint-Gillis), Workspacebrussels (Brussels), the Flemish Community Commission of the Brussels-Capital Region and the Flemish government. International support came from Mousonturm (Frankfurt), PACT Zollverein (Essen) and Gessnerallee (Zürich).


== Work as a teacher ==
In November 2008, Tine Van Aerschot presented a workshop on Meaning of Text in Contemporary Performance at the invitation of the Royal Scottish Academy of Music and Drama (Glasgow), and in April 2009 she tutored students in a workshop on text and dramaturgy at the invitation of the APT Hogeschool (Utrecht).


== Theatre productions ==
I have no thoughts and this is one of them (2006), a monologue in the form of a summary, a worldview built on only denials.
Triple Trooper Trevor Trumpet Girl (2009), a theatre piece with two actresses in the form of a failed diary full of questions and concerns about everything and nothing.
We are not afraid of the dark (2012), a monologue about survival and therefore also about dying.
When in doubt, duck (2015), a performance featuring two actresses and an actor inspired by the translations, rephrasings and infinite flow of multimedia information that floods society.
Het betreft liefde (2018), a performance with three actresses based on conversations with children and adults about their love experiences, and on remarkable love stories from history and literature.


== Publications ==
The theatre texts of Tine Van Aerschot are published at De Nieuwe Toneelbibliotheek (Amsterdam), which has been working since 2009 on making Dutch-language theatre texts better available, both digitally and in book form. In 2013, De Nieuwe Toneelbibliotheek also published the book A Partial Exposure of A Half Decent Elephant, the first result of a research by Tine Van Aerschot on the changing meanings of words and concepts through translations, rephrasings and shifts in time. That theme was later featured in the theatre production When in Doubt, Duck. 

Published theatre texts
I have no thoughts and this is one of them (Tine Van Aerschot, 2006, De Nieuwe Toneelbibliotheek #111)
Triple Trooper Trevor Trompet girl (Tine Van Aerschot, 2008, De Nieuwe Toneelbibliotheek #110)
We are not afraid of the dark (Tine Van Aerschot, 2012, De Nieuwe Toneelbibliotheek #222)
When in doubt, duck (Tine Van Aerschot, 2015, De Nieuwe Toneelbibliotheek #299)
Het betreft: liefde (Tine Van Aerschot, 2018, De Nieuwe Toneelbibliotheek #456)Other book publications
A Partial Exposure of A Half Decent Elephant (Tine Van Aerschot, 2013, De Nieuwe Toneelbibliotheek#199)In 2015, in full migration crisis, Tine Van Aerschot, with her production structure TREVOR vzw, was also responsible for the re-release of Zjefke in de Grote Oorlog (Zjefke in the Great War) (ISBN 9789090183312), a book from 2004 by her father André Van Aerschot. She received the support of the Kaaitheater and the KU Leuven; the then rector Rik Torfs of the KU Leuven wrote the new preface. The full proceeds go to Vluchtelingenwerk Vlaanderen.


== De Klas van Tine (The Class of Tine) ==
In 2017, Tine Van Aerschot moved from Brussels to Ostend, where she was artist-in-residence at the cultural centre De Grote Post during the season 2017-2018. During the season 2018-2019, she organises De Klas van Tine (The Class of Tine), a series of evenings during which she always talks with another guest ""about life and death, about new life and maintaining existing life, about the profane and the human."" With the talks she wants to contribute to the cultural life of De Grote Post and the city of Ostend. Her guests include amongst others marine biologist Jan Seys, doula Veerle Peeters and artist Gosie Vervloessem.


== References ==


== Further reading ==
Michaël Bellon, 'We are not afraid of the dark' van Tine Van Aerschot, in: Brussel Deze Week, 25/02/2012
Pieter T'Jonck, Gedachteloos, in: De Morgen, 14/03/2007
Sarah Theerlynck, Tine Van Aerschot (theatermaakster): 'Vreemd als werkproces samensmelt met rouwproces', in: De Morgen, 29/02/2012


== External links ==
Biography of Tine Van Aerschot on the website of Kunstencentrum BUDA
Interview with Tine Van Aerschot, Kaaitheater, 2015
Kunstenpunt - Persons - Tine van Aerschot according to the Flanders Arts Institute
Page about Tine Van Aerschot on the website of De Nieuwe Toneelbibliotheek
Page about Tine Van Aerschot on the website of Klein Verzet
The Sunday Scene - Performance Art Podcast live from Veem: #2. With main guest Tine van Aerschot, 06/12/2015"
15,"Valerie Hackl (born 29 August 1982) is an Austrian businesswoman and the managing director of Austro Control. In 2019, she briefly served as minister of infrastructure.


== References =="
16,"Nabilla Ait Daoud (born 4 January 1977) is a Belgian politician affiliated to the New Flemish Alliance party who is the deputy mayor of Antwerp and a member of the Flemish government serving as minister for childcare and animal welfare.
Ait Daoud graduated with a pharmacology degree in 1998 before working as an assistant in a pharmacy store. In 2005 she opened a sandwich shop in Antwerp.In 2012, she was elected as a municipal councillor in Antwerp for the N-VA and a year later was appointed by Bart De Wever as deputy mayor and an alderman for the city. During her time as an alderman, she planned to make Antwerp the first low emissions city in Belgium and despite coming from a Muslim background, has campaigned for a ban on non-stun slaughter in the city, arguing that “religion should not be a reason to make an animal suffer.”In 2014, she unsuccessfully stood for the N-VA during the 2014 European parliament election but in 2018 was reelected as a councilor in Antwerp and resumed her position as alderman.Since 2017, she has served as a board member for the Port Authority of Antwerp and as a director at the University of Antwerp.


== Notes ==


== External links ==
 Media related to Nabilla Ait Daoud at Wikimedia Commons"
17,"Meyrem Almaci (Sint-Niklaas, 25 February 1976) is a Belgian politician from Flanders and member of the ecological party Groen. On 10 June 2007, she was elected to the Belgian Chamber of Representatives for the first time. She was re-elected in 2010 and in 2014 when she also became the president of Groen. In 2019 she left the Belgian parliament and was elected in the Flemish Parliament.


== Biography ==
Almaci was born to a Turkish immigrant family hailing from Kozluçay in Yalvaç, Isparta Province. She had 10 siblings, two of whom died young. She has Turkish-Belgian dual citizenship and is married with two children. 
Almaci obtained a master's degree in comparative cultural studies at the University of Ghent and a bachelor's degree in Social Work, option Socio-cultural work. From 2002 to 2007, she worked as a scientific assistant on research projects on study choice and study success of immigrants in higher education at the Vrije Universiteit Brussel and the KU Leuven.


== Political career ==


=== Start in politics ===
Almaci came to Groen because of the environmental theme. She was a member of the World Wildlife Fund and Greenpeace and was concerned about the lack of a sustainable economy.  In 2000 she founded a branch of Agalev, the predecessor of Groen, in her then hometown of Sint-Gillis-Waas and became a councilor from 2001 to 2006. In 2006 she moved to Berchem, where she became a district councilor for a while in 2007. Because of her move to Deurne she had to leave the Berchem district council. From 2005 to 2006 she was spokesperson and chairperson of Jong Groen from 2006 to 2007.


=== Parliamentary career ===
In 2007 the party chose Almaci to become the leader of the Antwerp constituency for the 2007 federal elections. Almaci was elected to the Belgian House of Representatives with 14,628 preferential votes. Almaci was appointed co-chair of the joint green caucus formed out of members of the Dutch-speaking party Groen and the francophone party Ecolo. Almaci shared this responsibility with the Ecolo-politicians Jean-Marc Nollet, Muriel Gerkens and Olivier Deleuze. 
On 6 July 2010, she took the oath of office for the second time as a member of the Chamber of Representatives for the Ecolo-Groen faction. With 25,100 preferential votes she also helped Kristof Calvo get elected to a second seat for Groen in the Antwerp constituency. Later that year, she was elected party leader. She passed the caucus chairmanship in 2012 to fellow MP Stefaan Van Hecke. 
In 2014, she received 44,150 preferential votes as party leader in the elections, which allowed her to extend her mandate in the House. In the 2019 elections, she did not represent herself again for the Belgian federal parliament, but instead presented herself for the Flemish Parliament in the same Antwerp Constituency. She was elected with 50,848 preference votes.


==== Specializations ====
In addition to the annual budget control, Almaci mainly specialized in financial files and the government budget. She mainly drew attention during the banking crisis of 2008 and in particular in the so-called Dexia special committee. Almaci repeatedly asked for this 'Special Committee' to be turned into a committee with investigative powers to be able to demand the lead actors and have them testify under oath. The MPs of the ruling parties refused to do so. 
In the Chamber, Almaci was among others:

permanent member of the Subcommittee ""Court of Auditors"" of the Committee on Finance and the Budget;
permanent member of the special committee in charge of investigating the financial and banking crisis;
deputy of the special committee charged with investigating the circumstances which led to the dismantling of Dexia SA;
deputy in the Committee on Finance and Budget;
deputy in the Advisory Committee on Social Emancipation;
deputy in the Committee on Business, Science Policy, Education, National Scientific and Cultural Institutions, the Self-Employed and Agriculture;
deputy in the Commission in charge of the Problems of Commercial and Economic Law;
deputy in the Control Commission on Election Expenditure and Accounting of Political Parties;
deputy in the Advisory Committee on Scientific and Technological Questions.


=== Municipal politics Antwerp ===
In the municipal elections of October 2012, Almaci was the leader in Antwerp. She was elected with 8037 preferential votes. Before the new legislature, she was appointed as group leader for her party in the municipal council. Due to her election as party chairwoman, she resigned from the city council in 2015. In the 2018 local elections, she supported the Antwerp Green list from the last spot on the list. Despite being just a supporting candidate, Almaci was nevertheless elected as a councilor with 8,414 preferential votes, but decided not to take her seat.


=== Party chairwoman ===
On September 21, 2014, Almaci applied to become party chairwoman of Groen. She took on Jeremie Vaneeckhout as a running mate. She competed against Elke Van den Brandt, at the time an MP in the Brussels Regional Parliament. On November 15, 2014, Almaci was elected president with 60% of the vote.In September 2019, it was announced that Almaci was running for a second term as party chairwoman, this time with Dany Neudt as candidate vice chair. She was re-elected with 53.2 percent of the vote.In March 2022, she announced her early retirement as chair. She said she wanted to spend more time with her family and for internal renewal, although since the start of her second term she has been increasingly confronted with internal criticism about the way she led the party. For example, there was some dissatisfaction about the fact that then caucus leader Kristof Calvo was passed over as minister when the new Belgian federal government was formed in October 2020. Pending the election of a new chairman, Almaci remained on as acting chairman. She continued to exercise her office as a Flemish Member of Parliament.


== See also ==
Groen (political party)


== References ==


== External links ==
 Media related to Meyrem Almaci at Wikimedia Commons

Official website
Biography at Groen website"
18,"Antonia Albert (born 1989 or 1990 (age 33–34)) is an Austrian business economist and entrepreneur. In 2015, she co-founded the startup Careship in Berlin, Germany as an online marketplace for in-home senior care. Albert helped raise $4 million in investor funding in 2017, and an additional $6 million in 2018. Careship has expanded to the state of North Rhine-Westphalia as well as the cities of Hamburg, Dusseldorf and Frankfurt.


== Careship ==
When Albert's grandmother became sick in 2014, her family had great difficulty finding a suitable caregiver. In response, she co-founded the startup Careship with her brother Nikolaus Albert to create a virtual marketplace for in-home senior care. Careship uses an online “matchmaking algorithm” to connect families needing senior care with qualified self-employed caregivers. Caregivers can help with common tasks such as cooking, shopping and cleaning. On the platform, caregivers set their own price and Careship handles billing and coordinating insurance payments.Albert and her brother raised $4 million in investor funding for Careship in 2017, and an additional $6 million in 2018. The marketplace was initially only offered in Berlin but has expanded to the state of North Rhine-Westphalia as well as the cities of Hamburg, Dusseldorf and Frankfurt. They would like to expand into Austria in 2018.The business model used by Careship and similar services is controversial. Product testing organization Stiftung Warentest examined cleaning services in October 2014 and came to the conclusion that the service matched the online promise only in four out of ten cases.


== Biography ==
Albert is from Vienna, Austria. She studied business administration in the Netherlands and Switzerland, receiving a BSc in International Business Administration in 2012 and a MSc in Strategic Management in 2013. Before co-founding Careship with her brother, she worked as a business economist for internet holding company Rocket Internet. Antonia was voted one of the 100 most Inspiring Women 2015 by BBC and was included on the 2018 Forbes ""30 Under 30"" list.


== References =="
19,"Annemie Vanackere (born 1966 in Kortrijk) is a Belgian festival curator and theatre director. Since 2012, she has been the artistic director and managing director of the Hebbel am Ufer Theatre in Berlin.


== Life ==
Vanackere studied theatre and cinema for one year in Leuven and philosophy in Leuven and Paris. where she also attended seminars by Jacques Derrida at the Sorbonne. She worked as a production manager before taking over as artistic director of the Nieuwpoorttheater in Ghent in 1993. From 1995 to 2011, she was employed at the Rotterdamse Schouwburg, since 2001 as artistic co-director as well as director of the Productiehuis Rotterdam, which is affiliated to the Schouwburg. Until 2011, Vanackere was artistic director of the international theatre, dance and performance festival in Rotterdam, ""De Internationale Keuze van de Rotterdamse Schouwburg"", which she co-founded in 2001. 
In February 2012, Vanackere moved to Berlin and took over as artistic director and managing director of the Theater Hebbel am Ufer (HAU) there in September. Her contract was extended twice during her directorship and is currently limited until the end of August 2025. In 2020, Vanackere was one of the initiators of the Initiative GG 5.3 Weltoffenheit.
Vanackere is a member of the advisory board of the Einstein Stiftung Berlin.


== Publications ==
As editor

with Sarah Reimann: Utopie und Feminismus, series HKW – 100 Jahre Gegenwart Band 008. Matthes & Seitz Berlin, 2018, ISBN 978-3-95757-414-5.


== Films ==
As co-producer

2019 The Great Pretender, director: Zachary Oberzan (US)


== References ==


== External links ==
Literature by and about Annemie Vanackere in the German National Library catalogue
Annemie Vanackere at IMDb"
20,"Anne C.S.M. Barzin (born 18 August 1975) is a Belgian politician. She was a representative in the Chamber of Representatives from 1999 to 2007, a member of the Parliament of Wallonia from 2007 to 2014 and a Senator in the Senate of Belgium from 2014 to 2019. She was a member of the Liberal Reformist Party and the Reformist Movement.


== Early life ==
Barzin was born on 18 August 1975 in Namur. She is the daughter of Senator Jean Barzin. She received a law degree from the Catholic University of Leuven in 1998 and began work as an assistant in public law at the Facultés Universitaires Notre-Dame de la Paix (FUNDP) until 2000.


== Political career ==
She was elected in October 1994 as a municipal councillor for Namur. She entered the Chamber of Representatives on 13 June 1999, a position that she held until 17 January 2007. She became the secretary of the Chamber on 18 May 2003. She was president of the Liberal Reformist Party (PRL) federation of the Namur-Capitale district beginning in 2001 and was appointed as vice president of the PRL in the same year. She was leader of the Reformist Movement (MR) group on the Namur council in 2005 and the alderman for Finance, Commerce and the Economy in November 2006.She was appointed to the Parliament of Wallonia in the Namur constituency on 17 January 2007 as the substitute for Denis Mathen, who was appointed as governor. She worked closely with Sabine Laruelle, Bernard Ducoffre and François Bellot and she was re-elected to the Parliament in 2009 and in 2014. She was a member of the Committee on Budget, Finance, Employment, Training and Sports, the Committee on Oil and Gas, and the Committee on the Environment, Land Use Planning and Transportation. She was vice president of the Credentials Committee. She served until 24 May 2014. She was also a deputy in the Parliament of the French Community from 23 January 2007 until 24 May 2014.In the October 2012 municipal elections in Namur, the MR joined with the Humanist Democratic Centre (cdH) to create a majority. Maxime Prévot became the mayor and Barzin was appointed as the first alderman. In July 2014, Prévot gained a position with the Walloon government and Barzin became the delegate for mayoral affairs, acting as the mayor while Prévot was unable. She gave up her seat in the Walloon Parliament to take this position and became the co-opted member in the Senate of Belgium for the MR on 10 July 2014. She was the president of the MR group in the Senate from 28 July 2017 until 25 May 2019. She ran for election as the representative for Namur in the 2019 federal election but lost to David Clarinval. She left the senate on 25 May 2019, the same day that she was awarded the Officer of the Order of Leopold on 25 May 2019. She then became an honorary senator.She is the current alderman for tourism development in Namur.


== References =="
21,"Sonja Becq (born 8 December 1957 in Duffel) is a Belgian politician and a federal representative since 2007 (for the constituency Brussels-Halle-Vilvoorde). She is a member of the Flemish Christian-democratic party (CD&V).


== Career ==
1995–2004: Member of the Flemish Parliament
2007–present: Member of the Chamber of Representatives (Federal parliament)


== References =="
22,"Rita Bellens (born 29 September 1962, in Antwerp) is a Belgian politician and member of the New Flemish Alliance. She was a member of the Chamber of Representatives for Antwerp from 2014 to 2019, alderman of Duffel from 2015 to 2019, and has been chairman of the city council since January 2019.


== References =="
23,"Nicole Nketo Bomele (born 29 June 1967) is a Belgian politician who serves as a member of the Parliament of the Brussels-Capital Region.


== Biography ==
Nicole Nketo Bomele was born in Kinshasa, Congo on 29 June 1967. At age nine, Bomele and her family moved to Belgium. In 1991, Bomele graduated from Universite catholique de Louvain with a degree in public and international relations. After university, she worked as a diplomat at the Congolese Embassy in Madrid. She returned to Congo several years later and became a television journalist in Kinshasa. In 1998, Bomele returned to international relations, serving in the Congolese Ministry of Foreign Affairs and later as a diplomat for the Congolese Embassy in Brazzaville.In 2003, Bomele returned to Belgium, where she worked for a variety of associations and organizations. In 2009, Bomele founded Anderlecht en couleurs, a multiracial youth organization.
Since 2006, Bomele has served as a Community Councilor in Anderlecht. Originally elected as a member of the cdH, she changed parties to the Parti socialiste, and later ran as a member of DéFI in the 2018 Belgian local elections. In the 2019 Belgian regional elections, Bomele was elected as a member of the Brussels-Capital Region Parliament when Mayor of Schaerbeek Bernard Clerfayt decided not to take his seat.


== References =="
