,articles
10,"Nicola Leibinger-Kammüller born Leibinger (born December 15, 1959) is an American-born German businesswoman. She is the president and chairwoman of the Managing Board of the Trumpf GmbH + Co. KG, of which she has been a member since 2003, after having joined the company in 1985 as a public relations and branding specialist.


== Early life and education ==
Leibinger-Kammüller is the daughter of Berthold Leibinger. She holds a doctorate in philology, having studied German, English and Japanese studies in University of Freiburg, University of Vermont and ETH Zurich. She is a dual citizen of Germany and the United States by the virtue of her birth in Ohio.


== Career ==
Leibinger-Kammüller worked in different executive positions for Trumpf, starting in 1984 in the press and public relations department. She worked for Trumpf in Japan for two years, and became managing director of the Berthold Leibinger Foundation in 1992. She was made executive vice-president of Trumpf in 2003, and president and a director of the main board in 2005. She ist responsible for the strategic development of the company, corporate communication, brand management, real estate management and sustainable business, legal affairs, M+A as well as internal risk management. She also has the regional responsibility for China.
Leibinger-Kammüller was a member of the Council for Innovation and Growth and is in the Scientific Commission of the German Council of Science and Humanities. In addition to her role at Trumpf, she also holds, or has held, various board memberships. 


=== Corporate boards ===
Die Zeit, Member of the Editorial Board (since 2020)
Landesbank Baden-Württemberg (LBBW), Member of the Advisory Board
Allensbach Institute, Member of the Board of Trustees
Siemens AG, Member of the Supervisory Board (2008–2021)
Voith, Member of the Supervisory Board (2008–2018)
Lufthansa, Member of the Supervisory Board (2008–2016)
Axel Springer SE, Member of the Supervisory Board (2010–2019)


=== Non-profit organizations ===
Federation of German Industries (BDI), Member of the Presidium (since 2021)
Berlin-Brandenburg Academy of Sciences and Humanities, Member of the Senate
Cultural Foundation of the Federal States, Member of the Board of Trustees
Deutsche Nationalstiftung, Member of the Board of Trustees (since 2017)
Friends of the German Literature Archive Marbach, Chairwoman (since 2016)
Technical University of Munich (TUM), Member of the Board of Trustees (since 2013)
Berthold Leibinger Foundation, Chairwoman of the Board of Trustees
Foundation for Family Businesses, Member of the Board of Trustees
Fraunhofer Society, Member of the Senate
Friedrich August von Hayek Foundation, Member of the Board of Trustees
Max Planck Society, Member of the Senate
Robert Bosch Stiftung, Member of the Board of Trustees
Schule Schloss Salem, Member of the Board of Trustees
Stifterverband für die Deutsche Wissenschaft, Member of the Board of Trustees
University of Tübingen, Honorary Senator


== Political activities ==
Leibinger-Kammüller served as a CDU delegate to the Federal Convention for the purpose of electing the President of Germany in 2009 and 2010. In August 2012, she was part of Chancellor Angela Merkel’s delegation on a state visit to China. During the Hannover Messe in April 2016, she was among the 15 German CEOs who were invited to a private dinner with President Barack Obama.In April 2020, Leibinger-Kammüller was appointed by Minister-President Armin Laschet of North Rhine-Westphalia to a 12-member expert group to advise on economic and social consequences of the COVID-19 pandemic in Germany.


== Personal life ==
Leibinger-Kammüller has been married since 1984 and has four children.


== Recognition ==
2006: The German Fairness Prize for merits with regards to ""a fair and transparent company and management culture"", together with her father, Berthold Leibinger, her brother, Peter Leibinger, and her husband, Mathias Kammüller
2008: The Order of Merit of the Federal Republic of Germany for merits in the areas of business, education and society, and for her civic commitment
2011: The Hans-Peter Stihl Award for contributions to the development of the Stuttgart region
2011: The Ring of Honor of the city of Garbsen
2012: Knight of the Legion of Honour
2014: McCloy Award
2015: German Leadership Award
2015: The Grand Gold Medal of Honor of Upper Austria
2015: The Progressive Thinker Award of the Plansecur Company Group
2015: The Ludwig Erhard Prize for Economic Journalism
2016: Member of the Handelsblatt Hall of Fame der Familienunternehmen
2017: Hanns Martin Schleyer Prize [1]
2017: Lutherrose
2019: Ehrenpreis für Familienunternehmen


== Publications ==
Awakening and Resignation: Erich Kästners Late Works 1945 – 1967, Dissertation, University of Zürich 1988.


== External links ==
Nicola Leibinger-Kammüller: President and Chairwoman of the Managing Board of the TRUMPF GmbH + Co. KG.


== References =="
11,"Guya Merkle (born c. 1986) is a German entrepreneur, jewelry designer and environmental activist. She founded the Vieri brand in 2013, which is known to use only fairly traded or recycled gold as the main raw material for its designs.


== Career ==


=== Vieri ===
Her grandfather, Rudolf Merkle (died 1965), founded a jewelry wholesale company in Pforzheim in the late 1930s. He was married to the Italian, Eva Gaietta, a relative of the de la Serra royal family. After the founder's death, his 17-year-old son, Eddy Vieri (died 2007), took over the company and relocated it to Switzerland. Thanks to the fashionable designs of his wife Kate, the company received orders from Japan and the United Arab Emirates in the 1980s.  Following the unexpected death of her father, Merkle took over the company in 2007 – completely redesigning it to her own specifications and business ideas.Her customers now include the music artist Rihanna and actress Emma Watson.


=== Sustainability mission ===
In order to campaign for consumer education, the sustainable improvement of production conditions and fair trade certification of gold mines, Merkle founded the Earthbeat Foundation. Since 2018, Merkle has also been involved with the Wearness, an online marketplace for ethically correct luxury.


== References ==


== External links ==
Earthbeat Foundation
Vieri
The Wearness"
12,"Brigitte Mohn (née Scholz, born June 28, 1964) is a German businesswoman and a member of the Mohn family that has a significant influence on Bertelsmann group and the Bertelsmann Stiftung. Mohn is also chair of the German Stroke Foundation's executive board.


== Life ==
Brigitte Mohn is one of three children of Liz and Reinhard Mohn. After completing her secondary education in 1984, Mohn studied political science, art history and German philology at the universities of Bamberg, Münster and Augsburg. In 1993, she received her doctorate from the Witten-Herdecke University. In 2001, she completed an MBA at Otto Beisheim School of Management in Vallendar, Germany, and the Kellogg School of Management in Evanston, Illinois, United States.


== Career ==
Brigitte Mohn began her career in 1993 as an editor at the Kiel Institute for the World Economy. Then she worked for Random House in the United States and Canada. From 1997 to 1998, Mohn was a management consultant at McKinsey & Company in Hamburg, Germany, before moving to Switzerland for her job at Pixelpark until 2000.In December 2001, Mohn was appointed chair of the executive board of the German Stroke Foundation, which was established by her mother, Liz Mohn, in 1993. After joining the Bertelsmann Stiftung in 2002, Mohn was appointed to the management board at the beginning of 2005. She oversees programs covering health, communities and civil society, for example.In 2008, Mohn took a significant role at Bertelsmann group: She joined the Bertelsmann Verwaltungsgesellschaft, which controls the voting rights at the shareholders' meeting; additionally, she was appointed to the group's supervisory board, where Mohn represents the sixth generation of the owner family.


== Other activities ==
German Startups Association, Member of the Board of Trustees (since 2019)
Rhön-Klinikum, Member of the Supervisory Board (2002–2020)


== Awards ==
2009: Ethics in Business Award
2018: Erika Pitzer Prize


== References ==


== External links ==

Literature by and about Brigitte Mohn in the German National Library catalogue"
13,"Aygül Özkan (born 27 August 1971, in Hamburg) is a German politician of the Christian Democratic Union (CDU) who has been serving as managing director of the German Property Federation (ZIA) since 2020.
Özkan has been a member of the CDU since 2004. She served as Minister of Social Affairs, Women, Families, Health and Integration in the state of Lower Saxony, in the Second Cabinet Wulff and the Cabinet McAllister between 2010 and 2013. She was the first ever German politician of Turkish descent and a Muslim serving as minister.


== Early life and eudcation ==
Özkan's father migrated from Ankara (Turkey) to Hamburg (West Germany) in the 1960s, where he first worked for Deutsche Bundespost and subsequently set up an independent business as a tailor in Hamburg.Özkan became a German citizen when she was 18 years old. She went on to study law at the University of Hamburg and became an attorney-at-law in 1998.


== Career ==
Özkan entered politics in the CDU in 2004, and was appointed State Minister of Social Affairs, Women, Family, Health, and Integration in the state of Lower Saxony, serving in the cabinets of successive Ministers-President Christian Wulff and David McAllister from 27 April 2010 to 19 February 2013.In the negotiations to form a coalition government of the Christian Democrats (CDU together with the Bavarian CSU) and the Free Democratic Party (FDP) following the 2013 national elections, she was part of the CDU/CSU delegation in the working group on integration and migration, led by Maria Böhmer and Aydan Özoğuz. She caused some controversies in the German political establishment as she advocated a strictly secular policy and opposed the Christian cross as well as the Muslim headscarf in the schools.In a press release, Özkan announced her retirement from politics from 22 July 2014. She took a post as general manager of the DB Credit Service GmbH in Berlin, a subsidiary of Deutsche Bank, on 1 August 2014. She worked for Deutsche Telekom and the Dutch TNT Express before she entered politics. In 2018 she was announced as the CDU candidate for the mayorships elections in 2020. But she declined to run in the elections due to a serious illness.


== Other activities ==
German Cancer Research Center (DKFZ), Member of the Advisory Council
Haus Rissen, member of the board of trustees
Konrad Adenauer Foundation (KAS), Member of the Board of Trustees


== Personal life ==
Özkan is married to a gynaecologist. She has a son.


== References ==


== External links ==

Official website
Niedersächsisches Ministerium für Soziales, Frauen, Familie, Gesundheit und Integration / Biographie der Ministerin / Fotos"
14,"Frauke Petry (German: [ˈfʁaʊkə ˈpeːtʁiː]; née Marquardt; born 1 June 1975) is a German politician who chaired the Alternative for Germany (AfD) party from July 2015 to September 2017. A chemist by training and with a professional background as a businesswoman, some political scientists described Petry as a representative of the national conservative wing of that party.Petry had formerly served as one of three party spokespersons from 2013 to 2015, and became leader in 2015, displacing the party's founder Bernd Lucke after an internal power struggle; Lucke subsequently left the party and said it has ""fallen irretrievably into the wrong hands"" after Petry's election. Petry left the party in turn after stating it had become ""anarchical"" and unable to provide a ""credible platform"".Petry is noted for her anti-Islam views, for her calls to ban minarets, and for arguing that German police should ""use firearms if necessary"" to prevent illegal border-crossings. She led the Blue Party until its dissolution in late 2019.


== Early life ==
Petry was born on 1 June 1975 to a chemist and an engineer in Dresden in what was then East Germany. She lived in Schwarzheide, Brandenburg, near Saxony until the fall of the Berlin Wall in 1989, after which her family moved to Bergkamen in Westphalia. Petry took her first degree in chemistry at the University of Reading, England, in 1998, before attending the University of Göttingen, from where she gained a doctorate in 2004. She was supported by a scholarship of the Studienstiftung.


== Political orientation ==
Petry was described as a representative of the national conservative wing of her party. To the contrary, political scientist Cas Mudde described her as a representative of the far-right wing of her party. Petry describes herself as national-conservative and supporting policies of ""national self-determinism"". Der Spiegel reports that her electoral success on 4 July 2015, which gave her the reins of leadership in the AfD in preference to Bernd Lucke (the party's founder) was made possible by the national-conservative wing of the party. Lucke's wing did not have the majority.On the subject of the political spectrum, Petry has said, ""Right and left are terms that haven't fitted for a long time"". Petry believes sharia is incompatible with the ""democratic and liberal order of state"" and has said that the majority within her AfD favors a liberal-conservative policy.


=== Border control ===
In January 2016, when a reporter from the regional newspaper Mannheimer Morgen asked her about European and German border policies, Petry answered that the German Border police must do their jobs by ""hindering illegal entry of refugees"". The reporter followed up on her response, using the term Schießbefehl which means ""order to shoot"". Petry stated that she did not use that term, going on to state that no policeman ""wants to fire on a refugee and I don't want that either"" but that border police must follow the law to maintain the integrity of European borders. Afterwards, Petry made several attempts to justify these statements.


=== Male circumcision ===
In a rough draft of its manifesto, the AfD had considered adopting a stance stating that male circumcision should be outlawed, but Petry said in her interview with Tim Sebastian on 21 March 2016 that this language would not be in the final draft. The Central Council of Jews in Germany is also in an uproar over the question of religious circumcision, stating that to give precedence to a child's self-determination over his parents' right of freedom of religion is ""an unprecedented and dramatic intrusion on the right to self-determination of religious communities"". This national dialogue is happening in the wake of a 2012 decision of a Higher Regional Court in Cologne, which called the circumcision of a 4-year-old boy ""bodily harm"".


=== Women in society ===
Unlike the SPD, Petry does not believe mandatory quotas are the right way to give opportunities to women, nor does she believe they improve the chances of women having more leadership positions. She believes quotas make women unsure of whether a promotion would be made on the basis of qualifications.Regarding the issue of burqas, Petry believes it should not be compulsory for women to dress in such a manner. She has said that in schools ""this sort of religious costume should not be worn"".


=== Migration ===
On the issue of international migration, Petry is of the view that, ""We [Germany and the rest of Europe] have to decide what sort of migration we want to accept"". She has said, ""Deciding about who's migrating and who's not, who's going to be part of a new country is, in the end, a question of borders, whether you see them, or whether you don't. When I go to France, I don't see the border, but I know it's there and I accept it, be it in terms of speed limits, or be it in terms of laws and legislation"".


== Resignation from AfD ==
In April 2017, Petry stepped down as AfD's candidate for chancellor due to reports that she wanted to change the party's policies to appeal to more moderate voters. This came after she had frequently criticised Björn Höcke, a party representative who had called the Holocaust Memorial in Berlin a ""monument of shame"", and backed attempts to expel him, but could not prevail in a power struggle with her party rivals Jörg Meuthen and Alexander Gauland, who accused her of splitting party ranks. Despite the internal strife, her party voted to allow her to run for a seat in the German parliament in the September 2017 elections.One day after election night in which Petry was elected to the Bundestag by direct mandate, she left an AfD press conference saying that she won't join the party's parliamentary group in the Bundestag because the party became too ""anarchical"" and ""could not offer a credible platform"". Alice Weidel, the AfD's frontrunner, demanded her resignation from the party. Petry will join the Bundestag as an independent politician. She resigned from the party and all offices on 29 September 2017. She was subsequently charged with perjury for allegedly lying under oath about her former party's finances. She was convicted and sentenced to a fine of 6,000 euros. In 2020, the Federal Court of Justice overturned the conviction on the grounds that the law on perjury did not apply to the context in which she made the false statements.On 12 October 2017, Petry announced that she would form a new party, called the Blue Party, which would provide a ""reasonable conservative"" agenda and seek to replicate the success of the Bavarian Christian Social Union. In late 2019, that party was dissolved.Petry made a reappearance in public during a April 2021 interview with Kurt Krömer in which she spoke about the Alternative for Germany donation scandal. She revealed that she would be writing a book about her time as AfD leader. The book was subsequently published as Requiem for the AfD in which Petry argued the party had become a ""chaotic protest party"" no longer interested in governing after she resigned as leader and accused politicians within the party of being blackmailed into accepting undeclared donations.


== Personal life ==
In 2007, Petry founded her own business, PURinvent, a Leipzig-based manufacturer of polyurethane tire fill products. She received the Medal of the Order of Merit in 2012.Petry separated from her husband, Sven Petry, a Lutheran pastor, in October 2015, stating that this was by mutual consent and that the two remained friends and would continue to share in the upbringing of their four children. Frauke Petry also revealed that ""much more than just friendly feelings"" had developed between her and Marcus Pretzell, a fellow AfD party member. At about the same time, it was announced that Sven Petry had joined the CDU. In December 2016, Petry married Pretzell, by then her domestic partner. Having had two further children with Pretzell, Petry now has six altogether and lives in Tautenhain, Saxony.Petry is a member of the Evangelical-Lutheran Church of Saxony, a member church of the Evangelical Church in Germany (EKD). She criticizes many stances of the EKD, which historically holds a largely liberal Protestant stance, claiming it follows ""only its own interests"" regarding immigration. In 2016 she advocated its cooperation with AfD in order to defend the European Christian values of the West.


== References ==


== External links ==

PURinvent
(in German) National board of the Alternative for Germany"
15,"Leyla Piedayesh (born 1970) is an Iranian-born German fashion designer and founder of the Lala Berlin fashion label. She was born in Teheran.


== Early life ==
Piedayesh founded Lala Berlin in 2004, originally as a knitwear brand. The line expanded to include a full range of fashion for women, including accessories and knit jackets. The first boutique shop was opened in 2006. In 2007, the label was nominated for the New Generation Award at Merceds-Benz Fashion Week. Piedayesh's designs are now available globally in more than 60 stores. Her lala Berlin company is 100% female. Piedayesh has shown Lala Berlin several times during Copenhagen Fashion Week.Before becoming a full-time designer, Piedayesh was an editor of the Designerama television segment for MTV Berlin.In 2015, she was a judge of the Designer Nest Awards during Copenhagen fashion week.In 2017, as part of International Women's Day, Barbie honored 17 contemporary and historical female role models. Piedayesh became the first German to have a Barbie created in her image.


== References =="
16,"Samira Samii (Persian: سمیرا سمیعی; born 1977) is a sports agent and columnist for the German football magazine Rund. She is the only female agent working in the German Bundesliga.Samii was born in Tehran and raised in France and Canada. Her father, Hossein Samii, is a noted eye surgeon and her mother a member of a Persian noble family. She moved to Munich when she was 19 to study international tourism management and later also acquired a degree in sports management in Canada. In addition to her career as a sports agent for multiple players in the German Bundesliga, she also works as an ambassador for German international Per Mertesacker's charitable foundation which focuses on helping socially disadvantaged children  through sports activities. In 2012, she received the ""Woman of the Year"" award from the Trialog Institute, and has also served on the jury for ""Miss Franken Classic"" and other beauty contests.Samii married Mehdi Mahdavikia at a ceremony in Iran in December 2005. They separated and later divorced after she learned in April 2006 that he was still married to his first wife.


== References ==


== External links ==
Official website"
17,"Maria-Elisabeth Schaeffler (born 17 August 1941) is a German businesswoman and one of the owners of Schaeffler Group, one of the world's largest producers of rolling bearings. The other owner is her son Georg F. W. Schaeffler.


== Early life ==
Schaeffler was born in Prague in 1941, which was then in the Protectorate of Bohemia and Moravia, and grew up in Vienna, Austria.


== Career ==
In 1963, Schaeffler married Georg Schaeffler, and moved to Herzogenaurach in Franconia, which is located within Bavaria. It was through Schaeffler's marriage that she would come to work for Schaeffler Group AG. In 1996 Georg died, and she took the reins of the family business.It has been Schaeffler's legacy to continue with her husband's life's work, growing the family business, Schaeffler Group AG. Since 1996 Schaeffler has led her company through multiple acquisitions, including: INA, LUK, and FAG. These three companies in particular are large brand name corporations in making rolling bearings. These three acquisitions have made Schaeffler Group AG one of the largest producers of rolling bearings and linear motion products in the World.In 1999, Schaeffler led the acquisition of the remaining shares of LuK, a clutch manufacturer, obtaining 50% of the shares of the company for Schaeffler Group AG. Schaeffler Group already owned 50% of the LuK shares. In 2001 she led the acquisition of FAG Kugelfischer Georg Schäfer AG Schweinfurt, with the acquisitions of FAG and INA, Schaeffler Group AG had become the second largest producer of rolling bearings in the World. In 2009 Schaeffler Group purchased a significant share of the company Continental AG.Since 1996, Schaeffler Group AG has seen an increase in annual turnover and employment. By 2013 the annual turnover reached approximately 10 billion euros, and the employment tripled to over 70,000 employees.


== Political activities ==
Schaeffler served as a CSU delegate to the Federal Convention for the purpose of electing the President of Germany in 2004. During the Hannover Messe in April 2016, she was among the 15 German corporate leaders who were invited to a private dinner with President Barack Obama.


== Other activities ==


=== Corporate boards ===
Deloitte Germany, Member of the Advisory Board (2009-2018)
Austrian State and Industrial Holding (ÖIAG), Member of the Supervisory Board (2008-2014)
Deutsche Bank, Member of the European Advisory Board (2005-2014)
BayernLB, Member of the Supervisory Board (-2014)
Nürnberger Lebensversicherung AG, Member of the Supervisory Board (2012-2013)


=== Non-profit-organizations ===
Deutsches Museum, Member of the Board of Trustees
Mozarteum University of Salzburg, Member of the Advisory Board
Salzburg Easter Festival, Member of the Board of Trustees
Konzertgesellschaft München, Member of the Board of Trustees (2002-2018)


== Recognition ==
Schaeffler has been given many awards and accolades, including the following:

2001 - Cross of Merit with Ribbon of the Order of Merit of the Federal Republic of Germany
2001 - Medal of Honor by the Nuremberg Chamber of Commerce for the Mid-Franconian region
2002 - Honorary citizen of the town of Höchstadt/Aisch
2003 - Bavarian Order of Merit
2004 - ""Family Entrepreneur of the Year"" award, presented by the economics magazine ""impulse"" and the ""INTES Akademie für Familienunternehmen"" (INTES Academy for Family-Owned Companies)
2005 - Honorary Member of the Senate of the Transylvania University of Brasov, Romania
2005 - Honorary citizen of the town of Jeonju, Jeollabuk-Do province, Korea
2006 - Honorary citizen of the town of Herzogenaurach Entry in the ""Golden Book"" of the Erlangen-Höchstadt district
2007 - Large Silver Medal with Star for Services to the Republic of Austria
2007 - 1st Class Cross of Merit of the Order of Merit of the Federal Republic of Germany
2007 - Karmarsch Medal
2011 - ""Großer Tiroler Adler"" medal
2011 - ""Personality of the Year"" award presented by the ÖkoGlobe-Institut of Duisburg-Essen University
2012 - ""Gold medal of the District"" for the Erlangen-Höchstadt district
2013 - ""Family Entrepreneur of the Year award, 2012"", selected by a jury of representatives of German industry and Handelsblatt


== References ==


=== Bibliography ===
Press Releases: Maria-Elisabeth Schaeffler receives the Karmarsch Medal from the Association of Friends of Hanover University; Schaeffler AG; 3 December 2007
Press Releases: Maria-Elisabeth Schaeffler is awarded the Cross of Merit, 1st Class of the Order of Merit of the Federal Republic of Germany for special services to the nation; Schaeffler AG; 5 October 2007
AND SOCIAL COMMITMENT OF THE BUSINESSWOMAN FROM HERZOGENAURACH Maria-Elisabeth Schaeffler Receives German Verdienstkreuz; Schaeffler AG; 3 May 2001


== External links ==
Forbes World's Richest People"
18,"Caroline Scheufele (born 14 December 1961) is a German-born Swiss business woman. She is the artistic director and co-president of Chopard, the Swiss-based luxury watches and jewellery manufacturer. She is the daughter of Karl and Karin Scheufele, German entrepreneurs who purchased the company in 1963.
During the 1980s, Scheufele expanded the business into the jewelry sector.
In 1998, Scheufele redesigned the Palme d'Or for the Cannes Film Festival, and made Chopard an official event partner. Under her direction, the brand became one of the first to grow the market in sustainable luxury goods and ethical gold.


== Early life and education ==
Caroline Scheufele was born in Pforzheim in Germany. Her parents managed the watchmaking company Eszeha, based in Pforzheim. In 1963, her father Karl acquired the Geneva-based watch manufacturer Chopard, and over the following years, the family traveled back and forth between Germany and Switzerland.At the age of 12, Caroline moved to Switzerland in order to study at Geneva's International School along with her brother Karl-Friedrich.


== Career ==
She decided to join the family business immediately after obtaining her diploma, while enrolled in classes in Design and Gemmology. She completed a year of further training at Eszeha, spending time in each of the company departments, including export, packaging, after-sales service, and others while continuing to work in the Design Department. Back in Geneva, she joined her brother's office.


=== Launching of the jewelry side ===
In 1985, she designed an articulated clown made of floating diamonds.Her father put the piece into production. The clown was the first piece of jewelry made by Chopard and marked the company's launch into this sector. From that time onward, the company developed the jewelry side of its business, later expanding into fine jewelry.


=== The Palme d'Or ===
In 1997, Chopard opened a boutique in Cannes. Caroline Scheufele wanted to link the boutique's opening to the festival. She headed to Paris to meet Pierre Viot, Director of the Cannes Film Festival. The Palme d'Or used to consist of a gold plated palm leaf resting on a Plexiglas pyramid. Its design had remained unchanged for 50 years. Pierre Viot invited her to redesign the award piece and she agreed. Scheufele redesigned the Palme d'Or for the Cannes Film Festival and made Chopard the official event partner from 1998 onwards. Since that time, the award has been manufactured within the company's workshops.


=== 2001: Co-Presidency ===
In 2001, Caroline Scheufele and her brother Karl-Friedrich were named co-presidents of the company. Caroline is the artistic director in charge of fine jewelry, design and artwork, as well as perfume and accessories. Her brother is in charge of watches, innovation and business strategy. They jointly manage marketing, publicity and communications.
Scheufele is also in charge of international retail and travels the world to introduce the brand to other countries.She has established partnerships with charitable organizations such as Elton John AIDS Foundation, The Prince's Trust, the José Carreras Leukaemia Foundation, Petra Nemcova's All Hands And Hearts – Smart Response, Natalia Vodianova's Naked Heart Foundation, Sheikha Moza bint Nasser's Education Above All, and the WWF.


== Ethical gold ==
Under the direction of Scheufele, Chopard has become one of the first brands to use raw materials that meet the highest possible social and environmental standards, and supports Fairmined certified responsible gold. In 2010, the brand joined the Responsible Jewellery Council (RJC), which sets out a code of good conduct and promotes responsible practices.In 2011, Scheufele met Livia Firth, wife of actor Colin Firth, who is involved in sustainable development. As the founder of Green Carpet Challenge, Livia Firth encourages brands to invest in more ethical designs. Following their encounter, Scheufele created a collection made entirely from ethical gold certified by Fairmined and diamonds from certified members of the Responsible Jewellery Council. Fairmined gold is extracted from sustainable mines supported by the Alliance for Responsible Mining. Since 2014, the Palme d'Or has been made in Fairmined certified ethical gold.Over time, Scheufele has forged partnerships and agreements with various players operating in the responsibly extracted ethical gold market and developed the production of sustainable jewelry and watches. As of 2018, all Chopard watches and jewelry are made in 100% ethical gold.


== Record ==
In 2015, Caroline Scheufele acquired one of the world's largest and purest raw diamonds from a mine in Botswana on behalf of Chopard. She used this 342-carat diamond, known as the ""Queen of Kalahari"", to create a high jewelry collection that was exhibited in Paris in 2018 and baptized ""The Garden of Kalahari"".


== References ==


== External links ==
(in French) Sustainability is the future of higt jewellery by Alexandre Benoit for Cote Magazine, 3 août 2017 photographer Gil Zetbase"
19,"Madeleine Schickedanz (born 20 October 1943) is a German heiress and philanthropist. She is the daughter of Gustav and Grete Schickedanz, the founders of catalog retailer Quelle Versand, which was merged with Karstadt to form Arcandor, a company listed in Germany's Mid Cap DAX stock index until its 2009 bankruptcy.


== Biography ==
Schickedanz was born in Nuremberg. She interrupted her studies in business economics after two semesters. She is married to her third husband, Leo Herl. The pair splits their time between Fürth and St. Moritz as they wish. Schickedanz has four children, two each from her former marriages to Hans-Georg Mangold and Wolfgang Bühler, both of whom were Quelle managers. After her daughter Caroline successfully overcame leukemia in 1990, Schickedanz founded the Madeleine Schickedanz KinderKrebs-Stiftung, a charity that supports children who suffer from cancer.
She was the 13th-richest woman in the world, and the 142nd richest person in the world, according to Forbes in 2007. However, as of 9 June 2009, she has declared insolvency after the bankruptcy of her holding company Arcandor. She and her husband claimed to live on only €600 per month in the aftermath of the insolvency. In January 2010, she sold two of her villas in St. Moritz for 68 million USD to pay down the debt. In 2014, she sued her former advisor Josef Esch of the Sal. Oppenheim bank for undertaking risky investments. She was supported in her claim by Thomas Middelhoff.


== References ==


== External links ==
Homepage of Madeleine Schickedanz KinderKrebs-Stiftung
Madeleine Schickedanz: Hinten in der Villa, Handelsblatt, 8 Mai 2006
""Madeleine Schickedanz: Die Versandhaus-Diva"", manager magazin, 27 February 2004
Die Weihnachtsfrau, Cicero, December 2005"
20,"Countess Carola von Schmettow (German: Carola Gräfin von Schmettow, née Krautwurst; born 23 February 1964) is a German businesswoman who served as the chief executive officer of HSBC Trinkaus from 2015 to 2021.


== Early life ==
Carola Krautwurst was born on 23 February 1964 in Düsseldorf. Her father was a civil engineer and her mother was a construction technician. She studied classical music with a concentration on vocal performance at the Robert Schumann Hochschule, graduating in 1989. She later attended the University of Düsseldorf, graduating in 1992 with a degree in mathematics and physical chemistry.


== Career ==
Von Schmettow started her career at HSBC Trinkhaus in 1992 and served as a board member from 2006. In 2014, HSBC named her as chief executive of its German unit HSBC Trinkaus, replacing Andreas Schmitz.In addition to her role at HSBC Trinkhaus, Von Schmettow served on the board of directors for HSBC France, VV Versicherungsverein des Bankgewerbes, ThyssenKrupp. She also served as chairperson of the management board for Burckhardt Compression, as well as the chairperson of the supervisory board at HSBC Trinkaus Investment Managers and at Internationale Kapitalanlagegesellschaft. She had previously worked as the chief executive officer of HSBC Investments Deutschland GmbH. She was one of Germany's first female business executives in finance.In 2021, Von Schmettow resigned from her positions at HSBC. From 2022, she was the subject of investigations into tax fraud.


== Other activities ==


=== Corporate boards ===
Barmenia, Member of the Advisory Board (since 2016)
L-Bank, Member of the Advisory Board
Eurex Exchange, Chairman of the Exchange Council (since 2017)
Frankfurt Stock Exchange, Member of the Exchange Council
Pension Fund for the Finance Industry (BVV), Member of the Supervisory Board
NRW.Bank, Member of the Advisory Board
ThyssenKrupp, Member of the Supervisory Board (2012–2020)
HSBC France, Member of the Board of Directors (2015-2018)


=== Non-profit organizations ===
Association of German Banks, Member of the Board of Directors
Deutsche Bundesbank, Member of the Advisory Board for North Rhine-Westphalia
Fritz Thyssen Foundation, Member of the Board of Trustees
German Derivatives Association (DDV), Member of the Strategic Board
Heinrich Heine University Düsseldorf, Member of the Council
econsense, Member of the Board of Trustees
Kaiserswerther Diakonie, Member of the Board of Trustees
Tonhalle Düsseldorf, Member of the Board of Trustees
ZEIT-Stiftung, Member of the Board of Trustees (since 2014)
Volkswagen Foundation, Member of the Advisory Board (2011-2014) 


== Personal life ==
She is married to Count Johannes von Schmettow and has five children.


== References =="
21,"Alexandra Schörghuber (née Stumpf; (born 24 July 1958) is a German entrepreneur.


== Personal life ==
Schörghuber was born as the daughter of a Protestant pastor in Frankfurt. She grew up in Erlenbach am Main and in Straubing. After graduating from high school, she completed an apprenticeship as a hotel clerk and then worked in Germany, Switzerland and Bermuda. During her work, she got to know Stefan Schörghuber, who was then junior manager of the Schörghuber Unternehmensgruppe. The wedding took place on 20 July 1988.
Alexandra and Stefan Schörghuber have three children. The family ran a riding stable with 30 horses on Gut Bohmerhof in Wackersberg. After Stefan's death in 2008, Schörghuber married her second husband Bernd Werndl in 2015.


== Entrepreneur ==
Schörghuber has been chairwoman of the board of trustees and a member of the Board of Directors of the Schörghuber Unternehmensgruppe in Munich since December 2008. After the death of her husband Stefan Schörghuber on 25 November 2008, she took over responsibility for the family business. Before that, she had held numerous supervisory board and management tasks in the family's private sector, which included parking garages, lifts and cable cars in the Bavarian Oberland and one of the largest salmon rearing facilities in Chile.
In March 2008, Schörghuber was appointed Vice President of Arabella Hotelbetriebe AG in Switzerland. In April 2008, she also took over Arabella Vermögensverwaltung AG, based in Chur. Since 22 February 2013, she has been a member of the Administrative Advisory Board of FC Bayern München e. V. and was elected vice-chairman three years later.


== Personal wealth ==
On the Forbes list in 2018, Schörghuber's net worth was listed with approximately 4.9 billion US dollars. She ranked 436 on the Forbes list worldwide and 40 in Germany.


== Social commitment ==
On 8 May 2018, Schörghuber, FC Bayern player Thomas Müller and Martina Münch-Nicolaidis announced that a so-called ""Star House"" is to be created, which is to serve as a central contact point for children and young adults who have lost a close relative or one or both parents.Schörghuber is also the patron of the non-profit Josef-Schörghuber-Stiftung für Münchner Kinder. It was started by her father-in-law, Josef Schörghuber, in 1995. It enables children from socially disadvantaged families to take part in vacation and leisure activities.


== References =="
