,articles
24,"Renate Schmidt (née Pokorny; born 12 December 1943 in Hanau) is a German Social Democratic politician.


== Early life ==
Schmidt grew up in Coburg, Fürth, and Nuremberg. Due to a pregnancy at the age of 17, she was forced to leave school a year before she would have received her Abitur. Her future husband, Gerhard Schmidt († 1984), with the assistance of both their families, supported her in raising the child while he attended university. In 1963 and 1970, she bore two more children. In 1974 her husband gave up his work as an architect, as her salary was bigger than his. Unusual for those times, he took charge of the household and cared for the children.


== Labor and political career ==
Having worked at Quelle AG for quite a while, Schmidt was elected to the company's works council in 1972; she was not required to work from 1973 to 1980, because of this.  From 1980 to 1988, she was the Bavarian state chairwoman of the labor union HBV (Gewerkschaft Handel, Banken und Versicherungen; meaning Labor Union Trade, Banks and Insurances).
Schmidt joined the SPD in 1972. In 1973, she and her husband founded a local chapter of the SPD youth organization. In 1980, she was elected to the Bundestag. From 1987 to 1990, she was deputy chairwoman of the SPD Fraktion in the Bundestag; from 1990 to 1994, she was Vice-President of the Bundestag.
From 1994 to 2002, Renate Schmidt was a member of the Landtag of Bavaria, representing the Wahlkreis (constituency) of Nürnberg-Nord. Here again, she was the leader of the SPD group until 2000.
In 1999, she announced she would retire from politics. However, she had to change her mind in 2002, for on 22 October of the same year she became Federal Minister for Family Affairs, Senior Citizens, Women and Youth. After the grand coalition took over power in 2005, Schmidt was discharged from her office and replaced by Ursula von der Leyen. However, she had been elected member of the Bundestag again. In 2009, she no longer stood for election and retired from official politics.


== Later life ==
Schmidt lives in Nuremberg, with her second husband Hasso von Henninges. She was bestowed honorary citizenship of her hometown in 2014.


== Recognition ==
2011 – Max Friedlaender Prize


== Books ==
(in German) Renate Schmidt: ""Was ich will"" Im Gespräch mit Manfred E. Berger, ECON Verlag, 1994
(in German) Renate Schmidt: Mut zur Menschlichkeit, ECON Verlag, 1995
(in German) Renate Schmidt: SOS Familie. Ohne Kinder sehen wir alt aus, Rowohlt Verlag, 2002


== References ==


== External links ==
(in German) Official website
(in German) Federal Ministry for Family Affairs, Senior Citizens, Women and Youth (German language)"
25,"Ursula ""Ulla"" Schmidt (born 13 June 1949) is a German politician of the Social Democratic Party of Germany (SPD). From 2001 to 2009 she was Federal Minister of Health in the German Government. Between 2013 and 2017, she served as Vice-President of the German Bundestag.


== Early life and education ==
Schmidt studied at RWTH Aachen University and FernUniversität Hagen before working as a teacher specialising in special needs education and the rehabilitation of children with learning difficulties and behavioural issues.


== Political career ==


=== Early beginnings ===
In 1976 Schmidt was a candidate of the Maoist ""Kommunistischer Bund Westdeutschland"" (KBW) (Communist League of West Germany) for the Federal Assembly of Germany (Bundestag) in Aachen. The KBW dissolved completely in 1985.
In 1983, Schmidt changed to the Social Democratic Party (SPD). There she is a member of the local (Aachen) leadership and of the ""Seeheimer Kreis"". She was elected to the German Bundestag in the first elections in reunified Germany on 2 December 1990, representing the Aachen I constituency.


=== Member of the Federal Government ===
As deputy leader of the Social Democratic parliamentary group between 1998 and 2001, Schmidt first gained respect in Parliament for her strong defense of pension reforms proposed by Chancellor Gerhard Schröder government in 2000.After the resignation of incumbent Andrea Fischer, who took the blame for the government's chaotic response to the discovery of ten cases of bovine spongiform encephalopathy, Schmidt became Federal Minister for Health under Chancellor Gerhard Schröder in 2001. A year later, the responsibility for social security was added to her portfolio and she was appointed Federal Minister for Health and Social Security.
During her tenure as Germany’s long-serving minister of health, Schmidt oversaw major system reforms, balancing social solidarity with fiscal responsibility. In September 2003, Schmidt worked to tighten the regulations allowing welfare benefits to German expatriates. Under the new rules, the only people to receive benefits are Germans who are receiving long-term medical treatment outside the country or who are in foreign jails.In November 2005, Schmidt again became Federal Minister for Health in the grand coalition of Angela Merkel. Social security was reunited with the portfolio of labour, which in 2002 had been added to that of the Federal Minister for Economics. By 2006, Schmidt led negotiations for an agreement on changes to Germany’s healthcare financing.In July 2009, the Social Democrats’ candidate to challenge incumbent Chancellor Angela Merkel, Frank Walter Steinmeier, dropped Schmidt from his campaign team for the federal elections, after she embarrassed the party by taking her official Mercedes and chauffeur on a vacation to Spain, where it was stolen and later returned. The SPD subsequently lost the elections.


=== Member of the German Bundestag ===
From February 2010, Schmidt was a member of the NATO Parliamentary Assembly and deputy chairwoman of the German delegation to that assembly. She also served as a member of the Subcommittee on Cultural and Education Policy Abroad of the Committee on Foreign Affairs and as a member of the Committee on Cultural and Media Affairs.In 2010, Schmidt became chairwoman of Lebenshilfe, the association for people with mental disability, their families, experts and friends.In her capacity as Vice President of the German Parliament, Schmidt also was a member of the parliament’s Council of Elders, which – among other duties – determines daily legislative agenda items and assigns committee chairpersons based on party representation.
Schmidt announced, that she will not be reelected in 2021 German federal election.


== Other activities ==


=== Corporate boards ===
K & S Unternehmensgruppe, Member of the Advisory Board
Philips Germany, Member of the Supervisory Board
Siegfried Holding, Member of the Supervisory Board (since 2016)
Charité, Member of the Supervisory Board (–2020)


=== Non-profits ===
1014 – space for ideas, Member of the Board of Directors
Aktion Mensch, Member of the Supervisory Board
Atlantik-Brücke, Member
German Commission for UNESCO, Member
German Federal Film Board (FFA), Alternate Member of the Supervisory Board (–2014)
German Red Cross, Member
Goethe-Institut, Delegate to the General Meeting
Haus der Geschichte, Member of the Board of Trustees (2009–2013)
IG Bergbau, Chemie, Energie (IG BCE), Member
Tarabya Academy, Member of the Advisory Board
Terre des Femmes, Member
UNITE – Parliamentary Network to End HIV/AIDS, Viral Hepatitis and Other Infectious Diseases, Member (since 2017)


== Controversies ==
Amid discussions on whether Iraq possesses the smallpox virus and that the Saddam Hussein regime has mobile factories capable of producing chemical and biological weapons, Schmidt recommended in 2003 that Germany stockpile smallpox vaccine to guard against a possible terrorist attack. In response, members of the conservative opposition accused Chancellor Gerhard Schröder's government of withholding a true picture of the threat from Iraq.In 2009, Schmidt criticized statements made by Pope Benedict XVI, who claimed that condom usage promoted AIDS.


== References ==


== External links ==
Official Site of Ulla Schmidt
Kommunistischer Bund Westdeutschland (German Wikipedia)"
26,"Claudia Schmidtke (born 29 March 1966) is a German cardiologist and politician of the Christian Democratic Union (CDU) who served as a member of the Bundestag from the state of Schleswig-Holstein from 2017 to 2021.


== Political career ==
Schmidtke became a member of the Bundestag in the 2017 German federal election. She defeated Gabriele Hiller-Ohm from the SPD, becoming the first CDU MP for the seat since 1969. She was a member of the Health Committee. Schmidtke lost her seat at the 2021 German federal election.


== Other activities ==


=== Government agencies ===
Federal Agency for Civic Education (BPB), Alternate Member of the Board of Trustees (2018–2021)


=== Non-profit organizations ===
Berlin Institute of Health (BIH), Member of the Scientific Advisory Board
University of Lübeck, Member of the Board of Trustees
Music and Congress Centre of Lübeck (MuK), Member of the Supervisory Board
Cardiothoracic Surgery Network (CTSNet), Member
European Association for Cardio-Thoracic Surgery (EACTS), Member


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
27,"Julia Schneider (born 5 March 1990) is a German administrative scientist and politician of Alliance 90/The Greens who is serving as a member of the Abgeordnetenhaus of Berlin since 2021.


== Life, education and career ==
Schneider was born in East Berlin in 1990, shortly before German reunification. She grew up in Neu-Hohenschönhausen and later Freiburg im Breisgau. After completing secondary school, she studied German-Spanish studies at the University of Regensburg and the Complutense University of Madrid from 2010 to 2013, graduating with a Bachelor of Arts. This was followed by further studies at the European University Viadrina in Frankfurt an der Oder, where she earned a Master of Arts in intercultural communication studies in 2016 and another in European studies in 2016. In 2020, she completed a postgraduate course in administrative sciences at Speyer University.Schneider speaks German, English, Spanish, French, and Polish.After her studies, Schneider moved to Berlin and became a research assistant at the Bundestag, where she worked for Greens MdB Sven-Christian Kindler from 2017 to 2018. She was then a trainee at the Department for Interior and Sports in the Senate of Berlin from 2018 to 2020. In February 2021, she became a civil servant in the transport department.


== Politics ==
Schneider joined the Greens in 2017. From 2020 to 2021, she was a member of the executive of the party's Pankow district association. In 2021, she was nominated as candidate for the Pankow 7 constituency in the 2021 Berlin state election as well as 31st position on the state party list. She was elected to the Abgeordnetenhaus of Berlin, winning Pankow 7 with 30.7% of votes. She became deputy chair of the Greens parliamentary group and spokeswoman for personnel and administration, budget policy, and forest policy.


== References ==


== External links ==
""Julia Schneider"". Abgeordnetenhaus of Berlin (in German). Retrieved 12 February 2022.
""Julia Schneider"". Abgeordnetenwatch (in German). Archived from the original on 2022-02-13. Retrieved 12 February 2022.
""Julia Schneider"". Greens Faction Berlin (in German). Retrieved 12 February 2022.
""Julia Schneider"". Juliaschneider.info (in German). Retrieved 12 February 2022."
28,"Charlotte Schneidewind-Hartnagel (born 2 September 1953) is a German politician. Born in Göttingen, Lower Saxony, she is a member of the Alliance 90/The Greens. Schneidewind-Hartnagel served as a member of the Bundestag from the state of Baden-Württemberg from 2019 to 2021.


== Life ==
After graduating from the Old Electoral Grammar School in Bensheim in 1973, Schneidewind-Hartnagel began studying German, English and journalism at the Georg-August University in Göttingen. In 1978 she took up an editorial traineeship at the Berlin publisher Agora-Verlag. Later she worked in Worpswede and Bensheim. From 1986 to 1989 she studied business administration at the University of Applied Sciences Rhineland-Palatinate in Worms (degree: Diplom-Betriebswirtin). Afterwards she worked at the press office of the Federal Association of German Freight Transport in Frankfurt am Main, as press officer of the Women's Representative in Bensheim and as a freelance journalist. She succeeded Kerstin Andreae in the Bundestag on 1 November 2019. She is a member of the Children's Commission and the Committee for Family, Senior Citizens, Women and Youth.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
29,"Marlene Schönberger (born 6 December 1990) is a German politician of Alliance 90/The Greens who has been serving as a member of the Bundestag since the 2021 German federal election.


== Education ==
Schönberger holds a master's degree in political science from Ludwig Maximilian University of Munich. Following her graduation in 2016, she worked as research assistant at the State Parliament of Bavaria (2018) and at Ludwig Maximilian University (2018–2021).


== Political career ==
Schönberger joined the Green Party in 2010.In parliament, Schönberger has been serving on the Committee on Education and Research.


== Other activities ==
Federal Agency for Civic Education (BPB), Member of the Board of Trustees (since 2022)
Education and Science Workers' Union (GEW), Member


== Personal life ==
In Berlin, Schönberger shares an apartment with fellow parliamentarians Emilia Fester and Saskia Weishaupt.


== References ==


== External links ==
Official website"
30,"Nadine Schön (born Nadine Müller, 5 June 1983 in Lebach, Saarland) is a German politician of the Christian Democratic Union (CDU) who has been serving as a member of the German Parliament since 2009, representing the constituency of St. Wendel.


== Political career ==


=== Career in state politics ===
Between 2004 and 2009, Schön served as a member of the Landtag of the Saarland, where she was the CDU parliamentary group's spokesperson on research and higher education.


=== Member of the German Parliament, 2009–present ===
Schön became a member of the German Bundestag in the 2009 federal elections. Between 2009 and 2013, she served on the Committee on Economic Affairs and Technology and the Committee on Family Affairs, Senior Citizens, Women and Youth. In this capacity, she was her parliamentary group's rapporteur on gender equality and the validation of foreign studies and degrees.
In the negotiations to form a Grand Coalition of Chancellor Angela Merkel's Christian Democrats (CDU together with the Bavarian CSU) and the Social Democrats (SPD) following the 2013 German elections, Schön was part of the CDU/CSU delegation in the working group on digital policy, led by Dorothee Bär and Brigitte Zypries. In 2014, she was appointed deputy chairperson of the CDU/CSU parliamentary group in charge of digital policy as well as family affairs, senior citizens, women and youth.
Following the 2017 elections, Schön succeeded Peter Altmaier as chair of the Bundestag group of CDU parliamentarians from Saarland. In the negotiations to form another coalition government under Merkel, she was again part of the working group on digital policy, this time led by Bär, Helge Braun and Lars Klingbeil.Together with Roland Heintze, Daniel Günther, Andreas Jung, David McAllister, Antje Tillmann and Oliver Wittke, Schön co-chaired the CDU’s 2018 national convention in Hamburg.After having initially failed to get re-elected in the 2021 German federal election, Schön retained her seat after Annegret Kramp-Karrenbauer resigned from the Bundestag two weeks after the election. Ahead of the Christian Democrats’ leadership election in 2022, Schön publicly endorsed Helge Braun to succeed Armin Laschet as the party’s chair and joined his campaign team.Schön supported Markus Söder as the Christian Democrats' joint candidate to succeed Chancellor Angela Merkel in the 2021 national elections.


== Other activities ==


=== Regulatory agencies ===
Federal Network Agency for Electricity, Gas, Telecommunications, Post and Railway (BNetzA), Member of the Advisory Board


=== Non-profit organizations ===
Energy and Climate Policy and Innovation Council (EPICO), Member of the Advisory Board (since 2021)
German Foundation for Active Citizenship and Volunteering (DSEE), Member of the Board of Trustees (since 2020)
German Association for Public and Private Welfare, Member of the Central Committee (since 2017)
German Foundation for World Population (DSW), Member of the Parliamentary Advisory Board (–2021)
Stefan Morsch Foundation, Member of the Board of Trustees
Europäische Akademie für Frauen in Politik und Wirtschaft Berlin, Member of the Board of Trustees


== Political positions ==
In June 2017, Schön voted against her parliamentary group's majority and in favor of Germany's introduction of same-sex marriage.In April 2020, Schön co-signed – alongside around 50 other members of her parliamentary group – a letter to President of the European Commission Ursula von der Leyen which called on the European Union to take in children who were living in migrant camps across Greece.


== References ==


== External links ==
Official website (in German)"
31,"Julia Schramm (born 30 September 1985, in Frankfurt am Main) is a German politician and publicist. From April to October 2012, she was a member of the federal executive of the Pirate Party. She left the party in 2014 and joined the Left in 2016.Her book Click Me, along with her (or her publisher's) pursuit of illegally distributed copies of the book, has caused controversy in Germany. In 2016 she published a book on Angela Merkel called Fifty Shades of Merkel.


== References =="
32,"Eva Schreiber (12 March 1958 – 8 July 2023) was a German politician who represented The Left. She served as a member of the Bundestag from the state of Bavaria from 2017 to 2021.


== Life and career ==
Eva Schreiber was born in Köln, North Rhine-Westphalia. She passed the Abitur examination in 1977 and studied ethnology, intercultural communication and religious studies, graduating with a master's degree. In addition, she was a trained masseuse and medical lifeguard. She worked as a freelance lecturer in the field of adult education and had lived in Munich since 1990. She became a member of the Bundestag after the 2017 German federal election. She was a member of the Committee on the Environment, Nature Conservation and Nuclear Safety, and the Committee on Economic Cooperation and Development.Schreiber died in July 2023, at the age of 65.


== References ==


== External links ==

Bundestag biography (in English)"
33,"Michaele Schreyer (born 9 August 1951 in Cologne) is a German politician of Alliance 90/The Greens who served as a European Commissioner from September 1999 to November 2004, holding the budget portfolio. 


== Education ==
Schreyer wrote her doctoral thesis on tax federalism at the University of Cologne.


== Political career ==
From 1983 until 1987, Schreyer worked as an advisor on financial policy to the Green Party's parliamentary group in the Bundestag.In 1989, Schreyer was appointed State Minister for Urban Development in the government of Governing Mayor Walter Momper of Berlin. In the 1990 state elections, she was elected to the Abgeordnetenhaus of Berlin. Between 1995 and 1997, she served as chairwoman of the Sub-Committee on Public Housing. In 1998, she assumed the leadership of the Green Party's parliamentary group, alongside Renate Künast.


=== European Commissioner, 2000–2004 ===
In 2000, Germany's Chancellor Gerhard Schröder nominated Schreyer, alongside Günter Verheugen, as one of two German members of the European Commission under President Romano Prodi. In the Prodi Commission, Schreyer took on an enlarged portfolio for control of the 80 billion euro ($83.73 billion) budget of the European Union.During Schreyer's time in office, the European Commission filed a high-profile civil lawsuit in the United States against Philip Morris International and R. J. Reynolds Tobacco Company seeking damages for what it called their involvement with organized crime in smuggling cigarettes into Europe. By 2004, Schreyer and Philip Morris had negotiated a settlement under which the company agreed to pay about $1 billion over 12 years.


== Other activities ==
European Youth Parliament – Germany, Member of the Board of Trustees
European Movement Germany, Vice President
Schwarzkopf Foundation, Member of the Board
Heinrich Böll Foundation, Member of the Supervisory Board (2007-2014)Schreyer is co-author (with Lutz Mez) of the publication ""ERENE – European Community for Renewable Energy"".


== References ==


== External links ==

Commissioner Michaele Schreyer – Member of the European Commission, web-archive of the EU Commission
ERENE – European Community for Renewable Energy. A feasibility study by Michaele Schreyer and Lutz Mez. Edited by the Heinrich Böll Foundation"
34,"Kristina Schröder (née Köhler, born 3 August 1977) is a German politician who served as the Federal Minister of Family Affairs, Senior Citizens, Women and Youth in the government of Chancellor Angela Merkel from 2009 to 2013. She served as a Member of Parliament between 2002 and 2017.


== Early life and education ==
Schröder was born Kristina Köhler in Wiesbaden, Hessen. After finishing her abitur in 1997, she studied sociology, history, philosophy, and political science at Johannes Gutenberg University of Mainz. She earned her Diplom in 2002, and her Ph.D. in 2009. Her doctoral thesis was Gerechtigkeit als Gleichheit? Eine empirische Analyse der objektiven und subjektiven Responsivität von Bundestagsabgeordneten (English: ""Justice as equality? An empirical analysis of the objective and subjective responsivity of members of parliament""), supervised by Jürgen W. Falter.
Following Schröder's appointment as government minister, her doctoral research came under close scrutiny for its heavy reliance on research assistance by her party. In 2011 it was reported that an assistant of Falter had been paid by Schröder for working on the statistical data on which the thesis was based. The university's president stated there was no evidence for any wrongdoing, and that legwork undertaken by aides was scientifically legitimate and accepted practice.


== Political career ==
Schröder joined the Junge Union in 1991 and has been a member of the Bundestag since 2002, affiliated with the CDU. Between 2002 and 2009, she served as member on the Committee on Internal Affairs. In 2005, she also joined an inquiry committee investigating the involvement of German intelligence services in the Iraq War.
On 30 November 2009, Schröder was appointed Federal Minister for Family Affairs, Senior Citizens, Women and Youth in the cabinet of Angela Merkel. During her time in office, the government approved a bill to provide parents of 1- and 2-year-old children with an allowance for keeping their toddlers out of state-run day care, a move that critics said would derail recent efforts to encourage German women to return to work after starting a family. Amid a conflict within her own political party over the question of setting a statutory quota for female participation in the supervisory boards of companies in Germany, Schröder backed a voluntary scheme.When Germany's government reduced compulsory military service from nine months to six in 2009, Schröder took the lead on introducing the Federal Volunteers Service (BFD), a German government program which encourages volunteerism among young adults for public welfare, to fill the gaps left by changes to the national service system.Unlike many in her party at the time, Schröder spoke out in support of civil unions in 2012, saying that ""in lesbian and gay life partnerships, people take lasting responsibility for one another and thus they live according to conservative values.""Since the 2013 elections, Schröder has been the deputy chairwoman of the Committee on the Scrutiny of Elections, Immunity and the Rules of Procedure, which is chaired by Johann Wadephul. In addition, she serves as member of the Committee on Economic Affairs and Energy, where she is her parliamentary group's rapporteur on the media, food and pharmaceutical industries as well as on space technology.
In April 2016, Schröder announced that she would not stand in the 2017 federal elections but instead resign from active politics by the end of the parliamentary term. By the end of the parliamentary term, she joined communication consultancy Deekeling Arndt Advisors as Senior Advisor.


== Other activities ==
Federal Network Agency for Electricity, Gas, Telecommunications, Posts and Railway, Member of the advisory board (since 2014)
ZNS – Hannelore Kohl Stiftung, President (since 2011)
German-Israeli Association (DIG), Member
German Africa Foundation (DAS), Member
Order of Saint John's Nursing Sisterhood, Member of the supervisory board (2002-2008)


== Personal life ==
Schröder lives in Berlin and Wiesbaden-Sonnenberg with her husband Ole Schröder, a fellow member of the Bundestag. Shortly after her appointment, the two announced that they were planning to get married in February 2010 and did so on 12 February 2010. In January 2011, it was announced that Schröder was pregnant with her first child, who was born in June 2011, and that she would try not to take time off during the pregnancy. She is the first German cabinet member to ever give birth to a child while in office. In 2014 she gave birth to her second child a daughter.
Schröder is a member of the Independent Evangelical-Lutheran Church.


== References ==


== External links ==

Official website
Federal Minister for Family Affairs, Senior Citizens, Women and Youth: Kristina Schröder - short bio on the website of the German federal government
Kristina Schröder in the German National Library catalogue"
35,"Ria Schröder (born 7 March 1992) is a German politician of the Free Democratic Party (FDP) who has been a member of the Bundestag since 2021. 
Schröder was the federal chairwoman of the FDP-affiliated youth organization Young Liberals (Junge Liberale) from 2018 to 2020. Since 2019, she has been an assessor on the federal executive committee of the FDP.


== Education ==
From 2010, Schröder studied law at Bucerius Law School in Hamburg, graduating with the first state exam in 2016. Since 2016, she has been studying art history and Italian at the University of Hamburg and working at a Hamburg law firm.


== Political career ==
Schröder has been a member of the Hamburg state executive committee of the FDP since 2014, a member of the federal executive committee of the Young Liberals since 2015 and became federal chairwoman of the FDP-affiliated youth association on 27 April 2018. She prevailed over an opposing candidate at the 56th federal congress of the Young Liberals in Gütersloh with 58.08 percent of the votes cast. Schröder succeeded Konstantin Kuhle, who did not stand for re-election as chairman following his election to the German Bundestag. Previously, she was deputy state chair for organization of the Young Liberals Hamburg from 2014 to 2016, as well as first assessor and later deputy federal chair for organization in the federal executive committee. At the 2019 federal congress, she was re-elected with 56.6 percent without opposing candidates. After Schröder announced that she would not run again after two years as federal chairwoman of the Young Liberals, Jens Teutrine was elected as her successor at the federal congress in August 2020 in Bielefeld.For the 2017 federal election, Schröder stood for the FDP in 4th place on the state list in Hamburg led by Katja Suding. In addition, she prevailed within the party with her application for the direct candidacy for the FDP in the constituency of Hamburg-Eimsbüttel against Burkhardt Müller-Sönksen, who had been a member of the German Bundestag until 2013. However, she failed to enter the Bundestag.
For the election to the Hamburg Parliament 2020 Schröder was elected to place 7 of the state list of the FDP Hamburg. However, she did not succeed as the FDP did not pass the necessary 5 percent hurdle.


=== Member of the German Parliament, 2021–present ===
For the 2021 federal election, Schröder applied for place 1 of the Hamburg state list of the FDP. She could not prevail against a total of three other candidates and was subsequently elected to list position 2 and was voted into the Bundestag.
In the 20th German Bundestag, Schröder serves as her parliamentary group's spokesperson on education policy. She is a member of the Committee for Education, Research and Technology Assessment.In addition to her committee assignments, Schröder is part of the German Parliamentary Friendship Group for Relations with the States of South Asia.


== Other activities ==
Association of Private Higher Education Institutions (VPH), Member of the Board of Trustees (since 2022)
Stiftung Lesen, Member of the Board of Trustees (since 2022)
German National Association for Student Affairs, Ex-Officio Member of the Board of Trustees (since 2022)
Magnus Hirschfeld Foundation, Deputy Member of the Board of Trustees (since 2022)
Young European Federalists (YEF), Member


== Political positions ==
Schröder advocates policies that are ""fair to all generations"". She criticized the proposal by Federal Labor Minister Hubertus Heil to set a double halfway point for pension levels and contribution rates until 2025 as ""blatantly unfair to the younger generation"" and ""unsustainable.""
Schröder is a member of the Young Pension Commission, which was formed in response to the federal government's pension commission.Schröder calls for privatization of parts of German public broadcasting.During the COVID-19 pandemic in Germany, she called for the removal of the bureaucratic hurdles of BAföG as an emergency aid for students in financial emergencies.


== References =="
36,"Christina-Johanne Schröder  (born 6 December 1983 in Bremen) is a German Green politician and Member of the Bundestag.


== Biography ==
Schröder grew up in Berne, Germany. From 2003 to 2008 she studied to teach German and history at the universities of Oldenburg, Wuppertal and Bremen. Until 2013 she worked as a salesperson in Brake (Unterweser). Afterwards, she studied social sciences in Oldenburg and graduated as a  Bachelor of Arts in 2015. She studied Political Management, Public Policy and Public Administration at the University of Duisburg-Essen's NRW School of Governance, graduating in 2017 with a master's degree.In 2009 Schröder married. She resides in Berne.


== Career ==
Schröder joined the Green Party in 2009. Since 2011 she has been serving as a member of the Kreistag of Wesermarsch. She unsuccessfully stood in the 2017 German federal election as the Green candidate for the constituency of Delmenhorst – Wesermarsch – Oldenburg-Land (constituency 28) and on the Lower Saxon Green state list.From 2018 until 2019, Schröder served as chief of staff to state representative Christian Meyer in the State Parliament of Saxony. She subsequently worked as advisor on housing and construction to the Green Party’s group in the State Parliament.At the 2021 German federal election she stood as the Green candidate for constituency 28. Schröder was elected to the Bundestag through the Green state list. She has since been serving on the Committee on Housing, Urban Development and Construction and the Committee on Agriculture.


== References ==


== External links ==

Official website 
Christina-Johanne Schröder at the Bundestag
Christina-Johanne Schröder on abgeordnetenwatch.de"
37,"Katina Schubert (born 28 December 1961) is a German politician who is serving as leader of the Berlin branch of The Left and member of the Abgeordnetenhaus of Berlin since 2016. Since 2021, she has also been one of six deputy federal leaders of The Left.


== Education and career ==
Schubert studied political science, sociology and economics at the University of Bonn from 1981 to 1989, graduating with a master's degree. She completed a traineeship as an economic journalist from 1990 to 1993. She was then Bonn correspondent for the daily newspaper Junge Welt from 1994 to 1997.After her studies and traineeship, she began a career as a consultant in the Bundestag and Senate of Berlin. She first became research assistant to Ulrich Briefs, a non-attached member of the Bundestag (formerly Greens and PDS), in 1994. The same year, she began working as an asylum and migration consultant for the PDS Bundestag group, though she did not join the party until 2001. She was involved in setting up Petra Pau's Bundestag office in 1998. She then became personal assistant to Vice-President of the Bundestag Petra Bläss until 2001, and from May 2001 to October 2002 an advisor to the executive committee of the PDS group.From 2002 to 2004, Schubert worked as an expert witness for the Scientific Service of the Bundestag. From 2004 to 2012, she was personal secretary to various senior PDS politicians in Berlin; firstly Harald Wolf, Senator for Economics, Labor and Women. After the 2006 Berlin state election, she became secretary to Senator for Integration, Labor and Social Affairs Carola Bluhm. From 2010 to 2012, she was secretary to Klaus Lederer, chairman of the Berlin branch of the Left.Schubert is a member of ver.di, Nicaragua Aid Bonn, People's Solidarity, the Federation of Democratic Scientists, and the Women's Counsellig Centre Against Sexual Violence in Bonn.


== Politics ==
Schubert became involved in politics during her time in university. From 1980 to 1982 she was active in Jusos, the youth branch of the Social Democratic Party (SPD), campaigning for a youth center in Bad Godesberg. She was also involved with the List of Undogmatic Students at the University of Bonn from 1983 to 1989, part of the extraparliamentary left.Schubert became a member of the Party of Democratic Socialism (PDS) in 2001. In June 2003, she was elected to the party executive and became spokeswoman for domestic policy. From 2004–05 she was a member of the executive of the Party of the European Left. She was elected co-deputy leader of the PDS in April 2006. She left the party executive in 2008, but was re-elected again in 2010. On 10 June 2012, Schubert was elected managing director of the Berlin branch of The Left. Within the party, Schubert was spokeswoman for the moderate Reform Left Network from 2003 to 2006.
Schubert was elected to the Abgeordnetenhaus in the 2016 Berlin state election on the Left state list, and became spokeswoman for labour and refugee policy as well as a member of the Committee for Integration, Labour and Social Affairs. On 10 December 2016, she was elected as chairwoman of the Berlin Left, succeeding Klaus Lederer, who resigned after being appointed Senator for Culture and Europe in the second Müller senate.In 2021, Schubert was elected as one of six deputy federal leaders of The Left.


== Wikipedia controversy ==
On 6 December 2007, Schubert filed a criminal complaint against the Wikimedia Foundation due to ""the use of anti-constitutional symbols"" on German Wikipedia. Specifically, she cited the displaying of Nazi iconography on articles, such as that of the Hitler Youth, claiming that it ""goes beyond what is needed for documentation and political education"". She stated that she was concerned about how platforms such as Wikipedia could be exploited by far-right extremists to promote their views, and hoped to spark a public debate about the issue. Her actions drew significant criticism, including from her party. Fellow Left politician Heiko Hilker rejected Schubert's position, saying that ""she fails to grasp the self-regulating mechanisms that work in Wikipedia."" After a conversation with Wikimedia representatives, Schubert withdrew her complaint the next day, though she maintained her criticism of the site.


== See also ==
Lutz Heilmann, another member of The Left who filed a lawsuit against Wikipedia in 2008


== References ==


== External links ==
""Katina Schubert"". Abgeordnetenhaus of Berlin (in German). Retrieved 1 February 2022.
""About me"". katina-schubert.de (in German). Retrieved 1 February 2022.
""Katina Schubert"". The Left in the Abgeordnetenhaus of Berlin (in German). Retrieved 1 February 2022.
""Deputy party leader Schubert withdraws: ""Lafontaine is not The Left"""". Die Tageszeitung (in German). 28 February 2008."
38,"Helga Schuchardt (born August 2, 1939 in Hannover) is a German politician and engineer.


== Early life and career ==
At the Private Berufsfachschule PTL Wedel Schuchardt became a technical engineer. From 1965 to 1972 she worked as an engineer for the German company Lufthansa.


== Political career ==
In 1965, Schuchardt became a member of the German party FDP. From 1972 to 1983 Schuchardt was a Member of the German Bundestag, where she served on the Committee on Education and Research, the Committee on Economic Cooperation and Development and the Sub-Committee on Humanitarian Aid. From 1975 to 1980, she served as chairwoman of the FDP in Hamburg.
In 1983, Schuchardt left the FDP and became a member of the Social Democratic Party (SPD). From 1983 to 1987 she served as State Minister (Senator) for Culture in the government of First Mayor of Hamburg Klaus von Dohnanyi in Hamburg. From 1990 to 1998 Schuchardt served as State Minister for Science and Culture in the government of Minister-President Gerhard Schröder in Lower Saxony.


== Other activities ==
Volkswagen Foundation, Member of the Board of Trustees (1992–2002)
Friedrich Naumann Foundation, Member of the Advisory Board (1978–1982)


== Personal life ==
From 1968 Schuchardt was married to Wolgang Schuchardt. Schuchardt outed herself as a lesbian and lives together with Inge Volk.


== External links ==

Literature by and about Helga Schuchardt in the German National Library catalogue


== References =="
39,"Ursula Schulte (born 9 August 1952) is a German politician of the Social Democratic Party (SPD) who served as a member of the Bundestag from the state of North Rhine-Westphalia from 2013 until 2021.


== Political career ==
Schulte became a member of the Bundestag in the 2013 German federal election. In parliament, she was a member of the Committee on Food and Agriculture and the Committee on Family, Senior Citizens, Women and Youth.In July 2020, Schulte announced that she would not stand in the 2021 federal elections but instead resign from active politics by the end of the parliamentary term.


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
