,articles
47,"Véronique Besse (born 11 August 1963) is a member of the National Assembly of France and represents Vendée's 4th constituency. She is the current mayor of Les Herbiers, after being elected for the first time in 2014 with 57,76% of votes. She has been reelected at her position for a second time in 2020 with 67,18% of votes. Besse is a member of the Movement for France and does not align herself with any parliamentary group.


== References =="
48,"Barbara Bessot Ballot (French pronunciation: [baʁbaʁa bɛso balo]; born 13 April 1972) is a French politician who served as a member of the French National Assembly from 2017 until 2022, where she represented the 1st constituency of the Haute-Saône.


== Early life and education ==
Bessot Ballot, daughter of restorers of Marnay, was born in Besançon and spent her childhood in the village of Chassey-lès-Scey. Mother of three children, she is the wife of Vincent Ballot, mayor of Marnay since 2001.She was a firefighter volunteer in Marnay between 2001 and 2006. Barbara Bessot Ballot is managing director of BVB-La Grange in Marnay, founded and managed with her husband Vincent Ballot since 1996. This is a company that sells teas and coffees for professionals.


== Member of the National Assembly ==
On 11 June 2017, Bessot Ballot came first, with 28.58% of the vote, in the first round of the legislative election. Opposed to the second round to a candidate of the National Front, she wins with 59.13% of the vote on 18 June 2017.In the National Assembly, Bessot Ballot serves on the Committee on Economic Affairs. 
She is also a Vice President of the trade, crafts's Working Group, Vice President of the Food industry facing the challenges of food's Working Group and Vice President of the Road and road safety's Working Group. In March 2019, She is appointed President of the new Gastronomy's Working Group at the National Assembly.Member of the Agriculture's Working Group, Bessot Ballot published in October 2017 a first report on the threshold of resale at a loss and the framing of promotions within the framework of the General States of Food, launched in July 2017 by the Minister of Agriculture.
Following the Assises du Commerce held in Vesoul and Gray in April 2018, Bessot Ballot published in May 2018 and submitted to the Ministers of Economy and Finance and Cohesion of the Territories her report on issues related to dynamism and the attractiveness of businesses in small towns and town centers.Since April 2019, Bessot Ballot has been participating in the work of the inquiry commission on the situation and the practices of the large retailers and its groupings in their commercial relations with the suppliers.She lost her seat in the second round of the 2022 French legislative election. The seat was won by Antoine Villedieu of the National Rally.


== See also ==
2017 French legislative election


== References =="
49,"Annie Beustes (born 15 June 1945) is a French politician in New Caledonia. She has served in the Congress of New Caledonia as a member of The Rally–UMP, and is anti-independence; she also served in the government of Jean Lèques.
She served a short term as Vice President of the Government of New Caledonia in August 2007, and was succeeded by Déwé Gorodey of the Kanak and Socialist National Liberation Front (FLNKS: Front de Libération Nationale Kanak et Socialiste).


== References =="
50,"Gisèle Biémouret (born 16 June 1952) is a French politician who was member of the National Assembly of France for Gers's 2nd constituency from 2007 to 2022. She is a member of the SRC parliamentary group.She didn't stand for re-election in the 2022 French legislative election.


== References ==


== External links ==
Gisèle Biémouret blog"
51,"Martine Billard (born 7 October 1952 in Boulogne-Billancourt, Hauts-de-Seine) is a French politician and a deputy to the National Assembly of France. She is a member of the Parti de Gauche.


== Biography ==
Billard entered politics in May 1968 with the ""comité d'action lycéen"". She studied economics at Panthéon-Assas University, and campaigned against far-right movements, which were especially active there.
In the 1970s, she joined the feminist movement, and was active in the pro-choice movement, and against right-wing dictatorships in Latin America.
After graduating in economics, she had several small jobs, and campaigned with far-left movements, against nuclear energy and in favour of Palestine against Zionism in the 1980s.
She joined Les Verts (""the Greens""), the French ecologist party, in 1993. Between 1995 and 2001, she held the position of representative of the twentieth arrondissement on the City Council of Paris. Between 1996 and 1997, she was spokesperson for Les Verts in Paris.
In 1999 and 2000, she was elected to the National Council of Les Verts, and became the national spokesperson of the party, and a member of the executive council of Les Verts for economic and social matters.
In 2001, she was a candidate in the elections for the first arrondissement, and was defeated by a large margin.
As a candidate of the Gauche unie (""United Left""), she was elected on 16 June 2002 for the twelfth term (2002–2007) in the first circonscription of Paris, defeating Jean-François Legaret, mayor of the first arrondissement (and candidate of the UMP). Her victory came as a surprise, since she was elected in one of the wealthiest constituencies of Paris, usually a stronghold of the Right. As a matter of fact, she was defeated by a large margin in the first and fourth arrondissements, which have a conservative or liberal majority, but compensated with the left-leaning middle classes of the second and third arrondissements (the so-called ""bourgeois bohemians"").
In April 2005, she condemned, as ""twin brothers"" within Les Verts, the ""small group of hysterics of the Arab cause"" and the ""Hysterics of the Jewish Defence League"".
During the referendum on the Treaty establishing a Constitution for Europe, she advocated opposing the Treaty, against the position of her party. Her constituency eventually voted massively in favour of the Treaty.
In 2005 and 2006, she worked on the DADVSI law project, trying to influence it toward more friendliness for Internet users.
On 8 July 2009, she left the Greens, and in December 2009, she joined the Left Party.


== Offices held ==
19 June 1995 – 18 March 2001: Member of the City Council of Paris


== References =="
52,"Anne Blanc (born 20 July 1966) is a French politician of La République En Marche! (LREM) who served as a member of the French National Assembly from 2017 to 2022, representing the department of Aveyron.


== Political career ==
In parliament, Blanc served on the Committee on Economic Affairs. In addition to her committee assignments, she chaired the French-Brazilian Parliamentary Friendship Group.


== Political positions ==
In April 2018, Blanc joined other co-signatories around Sébastien Nadot in officially filing a request for a commission of inquiry into the legality of French weapons sales to the Saudi-led coalition fighting in Yemen, days before an official visit of Saudi Crown Prince Mohammed bin Salman to Paris.In July 2019, Blanc decided not to align with her parliamentary group's majority and became one of 52 LREM members who abstained from a vote on the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.


== See also ==
2017 French legislative election


== References =="
53,"Sophie Blanc (born 20 February 1968) is a French lawyer and politician from National Rally (RN) who has represented the 1st constituency of Pyrénées-Orientales in the National Assembly since 2022.Blanc holds a PhD in law and was a lawyer at the bar of Perpignan for over twenty years. She was elected as a regional councilor in 2015 and was a community advisor to the mayor's office in Perpignan.


== Biography ==
Sophie Blanc was born on 20 February 1968.She is a lawyer by profession. Elected to the Perpignan municipal council alongside Louis Aliot, she took on the role of deputy in charge of education and school catering.She is a candidate for the 2021 regional elections on Jean-Paul Garraud's RN list in Pyrénées-Orientales, and is elected regional councillor for Occitanie. She is a member of the ""Education, Guidance and Youth"" and ""Higher Education and Research"" commissions.
In the 2022 legislative elections, she ran for the Rassemblement National and was elected deputy for the first constituency of Pyrénées-Orientales on 19 June 2022 with 53.87% of the vote against her rival Romain Grau (outgoing deputy), a candidate for La République en marche.Bound by the legal provisions on holding multiple offices, she chose to remain a regional councillor and resigned her municipal and community councillor mandates in September 2022.
At the French National Assembly, she is a member of the Rassemblement National group. She is a member of the Commission for Cultural Affairs and Education.


== See also ==
List of deputies of the 16th National Assembly of France


== References =="
54,"Marie-Christine Blandin (born 22 September 1952, Roubaix) is a member of the Senate of France, representing the Nord department.  She is a member of Europe Écologie–The Greens.


== References ==
Page on the Senate website (in French)"
55,"Florence Blatrix-Contat (born 30 March 1966) is a French politician from the Socialist Party. She was elected Senator for Ain on 27 September 2020.


== References =="
56,"Anne-Laure Blin (born 12 June 1983) is a French Republican politician who has been Member of Parliament for Maine-et-Loire's 3rd constituency since the 2020 by-election.


== Political career ==
Ahead of the Republicans' 2022 convention, Blin endorsed Éric Ciotti as the party's chairman.


== Electoral record ==


== References =="
57,"Maryvonne Blondin (born 20 January 1947) is a member of the Senate of France, representing the Finistère department.  She is a member of the Socialist Party.
Blondin became Deputy mayor of Ergué-Gabéric in 1989. In 2001, she was elected General councillor of Finistère (Brittany) and will become as a consequence one of the vice-presidents of the Counsel General. She was elected Senator on 22 September 2008.
In addition to her work in the Senate, Blondin has been serving as member of the French delegation to the Parliamentary Assembly of the Council of Europe since 2008. In this capacity, she is part of the Socialist Group. She has in the past served as vice-chairwoman of the Committee on Equality and Non-Discrimination and as member of the Committee on the Honouring of Obligations and Commitments by Council of Europe Member States (Monitoring Committee); the Committee on Social Affairs, Health and Sustainable Development; the Sub-Committee on Children; and the Sub-Committee on Gender Equality. In her capacity as member of the Monitoring Committee, she has been the Assembly's rapporteur (alongside Egidijus Vareikis) for Moldova since 2019. She also serves as rapporteur on obstetrical and gynaecological violence.


== References ==

""Biographies des 65 nouveaux élus au palais du Luxembourg"", Le Monde, 23 September 2008.


== External links ==
Page on the Senate website"
58,"Émilie Bonnivard (born 2 August 1980) is a French politician who has represented the 3rd constituency of the Savoie department in the National Assembly since 2017. A member of The Republicans (LR), she has also been a member of the Regional Council of Auvergne-Rhône-Alpes since 2016.
A native of Chambéry, Bonnivard served as Deputy Mayor of Montaimont from 2014 to 2017. She held one of the vice presidencies of the Regional Council of Auvergne-Rhône-Alpes from 2016 until 2017 under the presidency of Laurent Wauquiez, where she was tasked with agriculture and rurality.
Bonnivard endorsed Christian Jacob as the party’s chairman in the run-up to the Republicans’ 2019 convention.Ahead of the 2022 presidential election, Bonnivard publicly declared her support for Michel Barnier as The Republicans' candidate. In the run-up to the Republicans' 2022 convention, she endorsed Éric Ciotti as the party's chairman.


== References ==


== External links ==
Biography at the French National Assembly"
59,"Aude Bono-Vandorme (née Vandorme; born 3 August 1962) is a French physicist and politician who represented the department of Aisne as member of the party La République En Marche! (LREM) in the French National Assembly from 2017 to 2022.


== Education and early life ==
Bono-Vandorme was born on 3 August 1962 in Soissons. She studied engineering at the École Polytechnique Féminine in Sceaux, Hauts-de-Seine, where she received a doctorate in fluid mechanics.


== Early career ==
Bono-Vandorme subsequently became a faculty member in fluid analysis and mechanics at the École Polytechnique Féminine, as well as a lecturer at the Conservatoire national des arts et métiers and the École Centrale Paris.


== Political career ==


=== Career in local politics ===
Originally a member of the Union for French Democracy and later a member of The Centrists, Bono-Vandorme was elected to the municipal council in Laon in March 2008 on the list of the incumbent Union for a Popular Movement mayor, Antoine Lefèvre, later becoming the deputy mayor. In 2010, she ran in the regional elections of Picardy on the list of Caroline Cayeux, but was not elected. In 2012, Bono-Vandorme ran in Aisne's 1st constituency under the label of the New Center, and was also nominated by the Union for a Popular Movement. She lost a three-way contest in the second round with 38.60% of the vote, against incumbent René Dosière with 42.19% and Fawaz Karimet with 19.21%.In 2013, Bono-Vandorme became the president of the local branch of the Union of Democrats and Independents in Aisne. Then, in March 2014, she was re-elected as a municipal councilor in Laon on the list of Antoine Lefèvre. She became the premier assistant mayor, a position that she lost in September 2014 following a disagreement with Lefèvre.


=== Member of Parliament, 2017–2022 ===
In January 2017, Bono-Vandorme was chosen by the Union of Democrats and Independents to be a new candidate in Aisne's 1st constituency in the 2017 French legislative election. However, an electoral alliance between the Union of Democrats and Independents and The Republicans in March 2017 caused Bono-Vandorme to lose the party's nomination. Bono-Vandorme did not withdraw her candidacy, choosing to run against The Republicans' candidate Christophe Coulon, and she was suspended from all functions of the Union of Democrats and Independents.After her suspension, on 18 April 2017, Bono-Vandorme endorsed Emmanuel Macron in the imminent 2017 French presidential election. She drew closer to La République En Marche!, and on 11 May she won the nomination of En Marche! for Aisne's 1st constituency. She was endorsed by the incumbent René Dosière, despite having run against him in 2012.After coming in first in the first round with 28.79% of the vote, in the second round Bono-Vandorme was elected to the French National Assembly for Aisne's 1st constituency with 56.22% of the vote against 43.78% of the vote for Damien Philippot of the National Rally.In the National Assembly, Bono-Vandorme is a member of the Committee on European Affairs, the Committee on National Defense of the Armed Forces, and the French delegation to the Parliamentary Assembly of the Organization for Security and Co-operation in Europe (OSCE).In the 2022 election, she came second in the first round, and lost her seat in the second round to National Rally's Nicolas Dragon.


== Political positions ==
In July 2019, Bono-Vandorme decided not to align with her parliamentary group's majority and became one of 52 LREM members who abstained from a vote on the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.


== Awards ==
2011 – Legion of Honour


== See also ==
2017 French legislative election
List of deputies of the 15th National Assembly of France


== References =="
60,"Alexandra Borchio Fontimp, born 5 October 1981 in Antibes (Alpes-Maritimes) is a French journalist and a current politician.
She belongs to the French political party Les Républicains, she represents the party as a Senator, in the French Parliament, since 1 October 2020.Alexandra Borchio Fontimp is also a member of the Departmental Council of Alpes-Maritimes since 2015. She was elected in Antibes canton-2, together with Jacques Gente.
Under-secretary-general of Les Républicains since 2019, she became the party's spokesperson on 18 January 2023, following the victory in the polls of Eric Ciotti to assume the party presidency.


== Biography ==


=== Early life ===
Alexandra Borchio Fontimp was born in Antibes in a local family named Fechino.
Her mother, Martine Fechino, was a retailer in Antibes while her father, Sergio Borchio, was an Italian hairdresser working in Cannes. Her grandfather, Pierre Fechino used to be a professional football player in the early 1930s. As a AS Cannes's member, he won the Coupe de France in 1932. Retired, he became an electrician, well known in the old town. Alexandra Borchio Fontimp also has a brother named Alexandre Borchio born in Antibes in 1977.
Alexandra Borchio Fontimp attended school in Antibes Juan-le-Pins until she obtained her baccalauréat (High school diploma) in Economics. She studied at Audiberti highschool. Her marriage with Fabrice Fontimp in 2007 led to the birth of two children, Chloé Fontimp on 26 September 2008 and then to Thomas Fontimp on 13 January 2011.


=== Professional career ===
Alexandra Borchio Fontimp began her professional career as a journalist covering French local news in the Alpes-Maritimes. She became reporter and editor in 2005 thanks to her graduation following the obtention of her master's degree named ""Information and communication sciences"" issued by the Faculty of Arts in Nice.
She invested herself in politics during 2008, first as a member of the French right-wing party, UMP and then as an advisor in the municipal council of Vallauris Golfe-Juan.
In 2015, she is working part-time in the Provencale radio Kiss FM, covering the French Riviera and the Mercantour’s area as head of business partnerships.
In 2017, when Eric Pauget is elected as deputy (MP) in the Alpes Maritimes’s seventh district, she became her deputy substitute.


=== Political career ===
Alexandra Borchio Fontimp, candidate in the French senatorial elections, became Senator of Alpes-Maritimes on 27 September 2020.
She is a member of the French Senate's ""Culture, Education and Communication"" commission and ""Women's Rights"" delegation, she holds two mandates. A national mandate at the Palais du Luxembourg and a local mandate in the Alpes-Maritimes department.
Furthermore, due to her commitment to the fight against violence towards women and for her implication for the equality between women and men, she was appointed a member of the French High Council for Equality in 2019.
Following the COVID-19 pandemic, the senator takes up the cause of students without a master's degree. From the rostrum of the Senate, she questioned the Minister of Higher Education, at that time Frédérique Vidal, on the situation of thousands of students who find themselves without access to a master's degree for the next academic year.
She declares then that ""The Republic shall not tolerate a nebulous system telling our youth that they're not qualified.”
On 28 September 2022, Alexandra Borchio Fontimp, Laurence Cohen and Laurence Rossignol were assigned rapporteur of women's right and gender equality delegation. Together, they exposed to the media their Senate committee report condemning sexual abuse in the French pornography industry. The following resolution was unanimously voted favorably by the assembly, an unprecedented event in the history of the fifth republic.
During July 2022, she publicly called for laws to be introduced to extend legal protection to traditional French recipes, such as salade niçoise, to prevent restaurants or food manufacturers from altering their recipes.


=== Local mandates ===
Alexandra Borchio Fontimp was a candidate in the 2015 departmental elections and has since been a member of the departmental majority, chaired by Charles Ange Ginesy.
Chairwoman of the ""Education, Research and Higher Education"" commission, she was also elected vice-president of the Côte d'Azur France regional tourism committee, destined to promote tourism in the French riviera. She is also head of the ""gender equality"" delegation.  
Alexandra Borchio Fontimp is elected president of the Alpes-Maritimes territorial hospital group in 2019 and vice-president of the French hospital federation in 2019.
Together with Jacques Gente, she became a departmental councillor, elected with 68.19% of the votes cast in the Antibes-2 canton. Afterwards, she takes on the presidency of the ""Education and Smart Deal"" commission. On 13 January 2022, Alexandra Borchio Fontimp succeeded David Lisnard as head of the Côte d'Azur France regional tourism committee, of which she had already been vice-president since 2015.


=== Associative activity ===
Alexandra Borchio Fontimp is committed to education and helping sick children, and became patron of the Adrien association in 2013. She is also a volunteer with the Red Cross, where she organizes a number of rounds of assistance for the homeless.


== Mandate details ==


=== At the French Senate ===
·       Since 27 September 2020 : Senator of Alpes-Maritimes


=== On a local level ===
2008 – 2014: Vallauris town councillor
2014 – 2020: Antibes Juan-les-Pins town councillor in charge of youth affairs
28 June 2020 – 27 September 2020: Deputy Mayor of Antibes Juan-les-Pins in charge of Economic Affairs
since 2015: Alpes-Maritimes departmental councillor (Antibes-2 canton) and vice-president of the Côte d'Azur France regional tourism committee
since January 2022: President, regional tourism committee, French Riviera


=== Within political parties ===
·       2019: appointed ""deputy general secretary"" of the Les Républicains party
·       September 2021: appointed campaign manager for Éric Ciotti's Les Républicains congress
·       December 2021: appointed deputy director of Valérie Pécresse's 2022 presidential campaign·       October 2022: appointed campaign manager for Éric Ciotti's campaign for the presidency of the Républicains·       since 18 January 2023: appointed spokesperson for Les Républicains


== References =="
61,"Josette Borel-Lincertin (born 12 August 1941), is a French politician from Guadeloupe. She served as president of the regional council of Guadeloupe from 2012 to 2014 and president of the departmental council from 2015 to 2021.


== Early and professional career ==
Josette Claire Lincertin was born on 12 August 1941 on the island of Marie-Galante, in the commune of Capesterre-de-Marie-Galante (in the south of the island). Her mother was a baker and she brought up a family of four children with benevolent authority. First educated in Marie-Galante, she left her island for Guadeloupe to continue her education.
After her baccalaureate, Borel-Lincertin went to study in Paris and returned in 1964, aged 22, to begin a teaching career that would last 40 years. She taught mathematics for 18 years before becoming head of establishment in several academies. She was initially assigned as principal of the college of Pointe-Noire, in the north of Basse-Terre, in Guadeloupe. In 1986, she was appointed professor at Académie d'Amiens. She then became a principal, and ended her career at Lycée Gerville-Réache in Basse-Terre in 2004.


== References =="
62,"Nicole Borvo (born 8 December 1945) is a member of the Senate of France, representing Paris.  She is a member of the Communist, Republican, and Citizen Group.


== References ==
Page on the Senate website (in French)"
63,"Natacha Bouchart (born 29 May 1963) is a French politician of the Republicans (LR) and formerly Union for a Popular Movement (UMP).


== Life and career ==
Bouchart was born at Lens.  She has served as Mayor of Calais since 2008 and was elected to represent Pas-de-Calais in the French Senate in 2011.Ahead of the Republicans' 2016 presidential primary, Bouchart endorsed Nicolas Sarkozy as the party's candidate for the 2017 French presidential election.Ahead of the 2022 presidential elections, Bouchart publicly declared her support for incumbent Emmanuel Macron and criticized the Republicans’ candidate Valérie Pécresse.


== References ==


== External links ==
(in French) Mairie-calais.fr"
64,"Sylvie Bouchet Bellecourt (born 3 July 1957) is a French nurse and politician of the Republicans who became a member of the National Assembly since 2020, representing Seine-et-Marne's 2nd constituency. She did not seek re-election in the 2022 French legislative election.


== References ==


== External links ==
Official webpage at the National Assembly"
65,"Jeannette Bougrab (born 26 August 1973) is a French lawyer and politician of the UMP who served as the junior minister for Youth and Community Life in the government of Prime Minister François Fillon from 2010 to 2012. Prior to this, she was the Chair of the French Equal Opportunities and Anti-Discrimination Commission (HALDE) from 16 April 2010 to 14 November 2010.


== Early life ==
Jeannette Bougrab was born 26 August 1973 in Déols (Indre), to a Harki father. She received a Masters (DEA) in Law from the University of Orléans in 1997.  In 2002 she completed a PhD in Public Law from the Sorbonne in Paris as well as a Masters (Magistère) in Economics Law.


== Career ==
Bougrab has been an associate Professor of Law at Institut d'Études Politiques de Paris and the Sorbonne. She also worked as a lawyer for the Constitutional Council of France.Bougrab served on the board of directors of the Union pour un Mouvement Populaire (UMP) until 2007. She has been a member of the Haut Conseil à l'Intégration, the Administrative Board of the Arab World Institute (AWI) and the diversity oversight of the Conseil supérieur de l'audiovisuel (CSA). In 2010, she also became Chair of the Administrative Board of the Agence pour la Cohésion Sociale et l'Egalité (ACSE).In 2015, Bougrab was appointed at the head of the Institut Français in Helsinki.Ahead of the Republicans’ 2016 primaries, Bougrab endorsed Nicolas Sarkozy as the party’s candidate for 2017 presidential elections.


== Personal life ==
She is an atheist and a supporter of French secularism. She has claimed that she was the companion of cartoonist Charb, who was director of the Charlie Hebdo satirical journal and was killed in the Charlie Hebdo shooting in January 2015; however, Charb's family has strongly disputed this.Bougrab has stated to the media, ""I always knew he was going to die like Theo Van Gogh. I begged him to leave France but he wouldn’t."" She has also said that Charb never had children because he knew he was going to die, that he defended secularism and the spirit of Voltaire. ""I admired him before I fell in love with him and I loved him because of the way he was, because he was brave. He thought that life was a small thing unless he was defending his ideals,"" she said.Charb's family, via a statement issued by his brother on 10 January 2015, denied the existence of any ""interpersonal commitment"" between Charb and Jeannette Bougrab. In response Jeanette Bougrab authorized the release of recent photographs of the couple together.


== References =="
66,"Marie-Odile Bouillé (born 13 October 1950 in Nantes) was a member of the National Assembly of France.   She represented Loire-Atlantique's 8th constituency from 2007 to 2017 as a member of the Socialiste, radical, citoyen et divers gauche.


== References =="
67,"Monique Boulestin (born 13 March 1951 in Châlus, Haute-Vienne) was a member of the National Assembly of France. She represented Haute-Vienne's 1st constituency, and was a member of the Socialiste, radical, citoyen et divers gauche.


== References =="
68,"Brigitte Bourguignon (born 21 March 1959) is a French politician who briefly served as Minister of Solidarity and Health in the government of Prime Minister Élisabeth Borne in 2022.A member of the Socialist Party (PS) before she joined La République En Marche! (LREM) in 2017, Bourguignon served as the member of the National Assembly for the sixth constituency of Pas-de-Calais from (2012–2020) and as Minister for Autonomy in the government of Prime Minister Jean Castex (2020–2022). She lost her seat in the 2nd round of the 2022 election to Christine Engrand from the National Rally.


== Political career ==
Following the 2017 legislative election, Bourguignon stood as a candidate for the National Assembly's presidency; in an internal vote within the LREM parliamentary group, she lost against François de Rugy.
In parliament, Bourguignon chaired the Committee on Social Affairs from 2017 until 2020. In September 2018, following the election of Richard Ferrand as President of the National Assembly, she stood as a candidate to succeed him as chairman of the LREM parliamentary group. She was eliminated in the first ballot, coming in 5th position out of 7 candidates with 19 votes.
At the end of 2017, about thirty LREM members formed around Bourguignon who claimed to be the parliamentary group's ""social fibre"" and were seen as its left wing; by the end of 2018, Sonia Krimi took the group's lead from Bourguignon.In what was the first victory of LREM in a legislative by-election, Bourguignon managed to win with 62.05% of the vote (60.8% in the previous election) over the National Rally (RN) candidate Marie-Christine Bourgeois in 2021. She briefly returned to parliament in 2021, before being replaced by Christophe Leclercq.During her time at the Ministry of Solidarity and Health, Bourguignon led the government’s efforts in 2022 to file a criminal complaint against home care group Orpea over allegations of mistreatment of elderly patients in the period from 2017 to 2020.


== Political positions ==
In May 2018, Bourguignon co-sponsored an initiative in favour of a bioethics law extending to homosexual and single women free access to artificial reproduction such as in vitro fertilisation (IVF) under France's national health insurance; it was one of the campaign promises of President Emmanuel Macron and marked the first major social reform of his five-year term.In July 2019, Bourguignon voted in favor of the French ratification of the European Union’s Comprehensive Economic and Trade Agreement (CETA) with Canada.


== See also ==
2017 French legislative election


== References ==


== External links ==
 Media related to Brigitte Bourguignon at Wikimedia Commons"
69,"Soumya Bourouaha (born 16 March 1964) is an Algerian-born French politician from the French Communist Party. She became the Member of Parliament for Seine-Saint-Denis's 4th constituency in the 2022 French legislative election.


== References ==


== See also ==
List of deputies of the 16th National Assembly of France"
70,"Chantal Bourragué (born 3 March 1946 in Angoulême, Charente) is a member of the National Assembly of France.  She represents the first constituency of the Gironde department and is a member of the Union for a Popular Movement.


== References =="
71,"Danielle Bousquet (born 10 May 1945) was a member of the National Assembly of France.  She represented the 1st constituency of the Côtes-d'Armor department as a member of the Socialiste, radical, citoyen et divers gauche. She was a member of parliament from 1997 to 2012.


== References =="
72,"Brigitte Bout (née Pouille, 26 January 1941 – 5 February 2024) was a French politician who represented the Pas-de-Calais department in the Senate of France from 8 June 2002 to 30 September 2011. She was a member of the Union for a Popular Movement.


== Life and career ==
Brigitte Pouille was born on 26 January 1941. Before being elected to the Senate, she worked as an engineer. Bout did not run for reelection to the Senate in 2011.Bout served as mayor of Fleurbaix from 2001 to 2008.
In 2013, Bout was named a Knight in the French Legion of Honour. She died on 5 February 2024, at the age of 83.


== References =="
73,"Christine Boutin (French pronunciation: [kʁistin butɛ̃], born 6 February 1944) is a French former politician leading the small French Christian Democratic Party. She served as a member of the French National Assembly representing Yvelines, from 1986 until 2007, when she was appointed Minister of Housing and Urban Development by President Nicolas Sarkozy. She was a candidate in the 2002 French presidential election, in which she scored 1.19% on the first round of balloting.Boutin was the leader of the Christian Democratic Party (Parti Chrétien-démocrate), a socially conservative Christian-democratic party, which is associated with the greater UMP union party. She is best known for her very vocal opposition to civil unions in 1998 and same-sex marriage later on.
In a judgement dated 18 December 2015 the correctional court of Paris condemned Boutin to a fine of €5000 and €2000 for legal damages for having said that homosexuality was an abomination. The verdict is being appealed.She announced on 21 October 2017 that she was leaving politics, resigning as departmental councillor for Yvelines.


== Biography ==
Boutin was born in Levroux, Indre. She married her cousin Louis Boutin in 1967 with whom she had three children (the contradiction between her strong advocacy of Catholic dogmas and marrying one's first cousin remaining strictly forbidden by canon law is often pointed out). She entered politics in 1977 as a city council member of the village of Auffargis. In 1980 she was elected its mayor. Boutin was elected to the National Assembly in 1986.
In 1993, Boutin founded the anti-abortion NGO Alliance pour les droits de la vie (ADV) (English: Alliance for Human Life), considered the largest anti-abortion organization in France. The same year, she became a consultant for the Pontifical Council for the Family headed by Cardinal Lopez-Trujillo.
In 1998, Boutin became somewhat famous because of a five-hour speech in opposition to the PACS domestic partnership plan, arguing that its adoption by the government would encourage homosexuality. She held a Bible during the speech, an image which would later become associated with her.
In 2002, Boutin who had been a member of the UDF party, joined the UMP when it was founded. In a UMP rally that same year, where Boutin spoke, ACT UP Paris protested with a banner calling Boutin homophobic.In 2006, Boutin supported the ""global license"" flat-fee authorization for sharing of copyrighted files over the Internet in a heated parliamentary debate on the DADVSI law. She also has been an advocate for a guaranteed minimum income, as well as expanded housing rights (Droit au logement). She has considered the situation of prisons in France to be a scandal and has argued for a drastic reduction of inmates as well as improving their life-conditions.In December 2006, Boutin announced that she would not be a candidate for the 2007 French Presidential election and pledged her support for the Conservative candidate Nicolas Sarkozy.On 18 May 2007, after Sarkozy's victory in the presidential election, Boutin was named Minister of Housing and the City in the government of Prime Minister François Fillon. She has taken as advisors the anti-abortion activist Christine de Chefdebien, controversial for a 1992 anti-abortion occupation of a hospital, and the priest Jean-Marie Petitclerc.
Boutin has a liberal view on condom use in Africa to prevent AIDS, saying that contraceptives were necessary, appearing to contradict an earlier view by Pope Benedict XVI. She has however been critical of contraception outside of the AIDS context in Africa. In October 2012, Christine Boutin stated that she remained strongly opposed to same-sex marriage, claiming that it would lead to polygamy. Around the same time, it was also revealed that she received €800,000 from the UMP before deciding not to run for the forthcoming presidential election against its candidate, Nicolas Sarkozy. On a tweet of 14 May 2013 she derided Angelina Jolie's cancer prevention treatment as a sex reassignment procedure; her tweet was widely criticized, but she has not apologized.
In 2014, Christine Boutin launched the ""Force Vie"" list for the 2014 European elections, and failed to secure the 3% of votes required for reimbursement of campaign expenses in any constituency.In the second round of the 2017 French presidential election, she supported Marine Le Pen.In 2022, Boutin announced that she was supporting Éric Zemmour and had joined Reconquête.


=== 9/11 ===
In a November 2006 interview, published in 2007, Boutin stated that George W. Bush might have been behind the September 11 attacks. When asked if she believed that the Bush administration was behind the 9/11 attacks, Boutin replied:

I think that it's possible... I think it is possible. I think it more especially as I know that the sites that speak of this problem are the sites that have the greatest numbers of visits.... And so, I tell myself, I who am extremely sensitive ... to the new techniques of information and communication, that this expression of the mass of the people cannot be without any truth. I'm not telling you that I adhere to that position, but let's say that, nevertheless, I'm questioning myself a bit on this question.


== Political functions ==
Governmental function
Minister of Housing and Urban : 2007–2009.
Electoral mandates
National Assembly of France
Member of the National Assembly of France for Yvelines : 1986–2007 (Became minister in 2007). Elected in 1986, reelected in 1988, 1993, 1997, 2002, 2007.
General Council
President of the General Council of Yvelines (interim) : May–July 2009.
Vice-president of the General Council of Yvelines : 1994–2009 (Resignation). Reelected in 2001, 2008.
General councillor of Yvelines : 1982–2009 (Resignation). Reelected in 1988, 1994, 2001, 2008.
Municipal Council
Mayor of Auffargis : 1980–1983.
Municipal councillor of Auffargis : 1977–1983
Deputy-mayor of Rambouillet : 1983–2001. Reelected in 1989, 1995.
Municipal councillor of Rambouillet : 1983–2001. Reelected in 1989, 1995.


== See also ==
9/11 conspiracy theories
Pro-life movement


== References =="
