,articles
19,"Sabine Bätzing-Lichtenthäler (born 13 February 1975) is a German politician of the Social Democratic Party (SPD) who has been leading her party’s group in the State Parliament of Rhineland-Palatinate since 2021. She is the first woman in this position.


== Political career ==


=== Member of the German Bundestag, 2002–2014 ===
Bätzing-Lichtenthäler was first elected to be a member of the Bundestag in the 2002 national elections, representing the constituency of Neuwied from 2002 to 2009 and being elected from the land list in 2009. From 2005 until 2009, she served as the German government's commissioner on drug-related issues in the Federal Ministry of Health. Between 2009 and 2013, she was a member of the Finance Committee and the Sports Committee..In addition to her committee assignments, Bätzing-Lichtenthäler was a member of the German-French Parliamentary Friendship Group and of the German-Swiss Parliamentary Friendship Group.In the negotiations to form a Grand Coalition of Chancellor Angela Merkel's Christian Democrats (CDU together with the Bavarian CSU) and the SPD following the 2013 federal elections, Bätzing was part of the SPD delegation in the working group on financial policy and the national budget, led by Wolfgang Schäuble and Olaf Scholz.


=== State Minister of Social Affairs, 2014–2021 ===
From 2014 until 2021, Bätzing-Lichtenthäler served as State Minister of Social Affairs, Labour and Health in the government of Minister-President Malu Dreyer of Rhineland-Palatinate. As one of her state's representatives at the Bundesrat, she served on the Committee on Labour, Integration and Social Policy; the Committee on Health; and the Committee on Family and Senior Citizen Affairs.
Since the 2016 state elections, Bätzing-Lichtenthäler has been a member of the State Parliament of Rhineland-Palatinate.In the coalition talks following the 2017 federal elections, Bätzing-Lichtenthäler was part of the working group on social affairs, led by Karl-Josef Laumann, Barbara Stamm and Andrea Nahles.


== Other activities ==
ZDF, Member of the Television Board (2005-2014)
German Red Cross (DRK), Member
German United Services Trade Union (ver.di), Member


== References ==


== External links ==
Official website (in German)"
20,"Brigitte Baumeister (born 19 October 1946) is a German politician (CDU) and former member of the German Bundestag.


== Life ==
She was a member of the German Bundestag from 20 December 1990 to 17 October 2002 (three terms). After studying mathematics at the University of Stuttgart, Baumeister worked for IBM Germany and was a lecturer in medical informatics at the Heilbronn University of Applied Sciences. In 1992, she replaced Walther Leisler Kiep as CDU treasurer. 


== References =="
21,"Margarete Bause (born 19 January 1959) is a German politician of Alliance 90/The Greens. She was a member of the Landtag of Bavaria from 1986 to 1990 and from 2003 to 2017 before serving as a member of the Bundestag from 2017 until 2021, where she was her parliamentary group's spokeswoman for human rights and humanitarian aid.


== Early life and education ==
Margarete Bause was born in Wertheim. After passing the Abitur in Landsberg, she studied German studies, political science and sociology at the University of Munich.


== Political career ==
Bause became a member of the Green party in 1986 and was one of their state chairs in Bavaria from 1991 to 1993 and 1998 to 2003.From 1986 until 1990 and from 2003 until 2017, Bause served as a member of the Landtag of Bavaria. In that capacity, she was her parliamentary group's co-chair. From 2004 until 2007, she was also part of the parliamentary inquiry into Monika Hohlmeier over allegations Hohlmeier – during her time as member of the state government – allowed party votes to be falsified and got jobs for friends.
Bause became a member of the German Bundestag in the 2017 elections, representing Munich. In parliament, she served on the Committee on Human Rights and Humanitarian Aid. She was also her parliamentary group's spokesperson on human rights. In addition to her committee assignments, she was a member of the German-Chinese Parliamentary Friendship Group and the German-Belarusian Parliamentary Friendship Group. From 2020, Bause served as co-chair of the Inter-Parliamentary Alliance on China (IPAC).For the 2021 German federal election, Bause lost she lost the internal election for direct candidacy to Vaniessa Rashid in a contest vote for the Munich East constituency. Her place of 22 on the state list was not enough for her to return to the Bundestag.


== Other activities ==


=== Corporate boards ===
Umweltbank, Member of the Advisory Board


=== Non-profit organizations ===
Transparency Germany, Member of the Board (since 2012)
Munich School of Philosophy, Member of the Board of Trustees
Wings of Hope Deutschland, Member of the Board of Trustees
Bayerisches Amerikahaus, Member of the Advisory Board (2014-2017)
Bayerischer Rundfunk, Member of the Broadcasting Council (1990-1998)


== Political positions ==
Bause is active in the area of human rights in China and supportive of the Uyghurs; her constituency, Munich, is home to the majority of Uighurs living in Germany as well as to the headquarters of the World Uyghur Congress.In 2014, Bause made headlines when — on a visit to China with a delegation from the Bavarian state parliament — she secretly met with dissident artist Ai Weiwei and later released photos of the meeting.In August 2019, after asking the German government to support sending UN observers to Xinjiang province, Bause was denied entry to China. The remaining members of the German Bundestag delegation subsequently cancelled their planned China trip.


== References ==


== External links ==
Personal homepage"
22,"Canan Bayram (born 11 February 1966) is a German lawyer and politician (Alliance 90/The Greens). She is a member of the 19th German Parliament (Bundestag).  She was a member of the House of Representatives of Berlin from 2006 to 2017, when she was directly elected to the Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg East electoral district in the 2017 federal election.  From 2017 until 2021, she was the only Alliance 90/Green member of parliament to hold a direct mandate rather than being elected from the party list.


== Early life ==
Bayram was born in Malatya, Turkey, and grew up in Germany in Nettetal and Brüggen. Later, she completed high school in Bonn and studied politics and law at the University of Bonn and passed her first law state exam.


== Early career ==
After an internship and passing her second law state exam, Bayram worked as a jurist in various federal ministries. Since 2003, she has been a lawyer in Berlin-Friedrichshain with a focus on labour law and family law.


== Political career ==


=== Career in state politics ===
Bayram started her political career by joining the Social Democratic Party in 1999.  In 2006 she was elected to the House of Representatives of Berlin in the district of Berlin-Friedrichshain, winning 28% of the vote in the district. She was a spokesperson for the SPD parliamentary caucus and a member of the Committee on Constitutional Affairs, Home Affairs, Security and Order, as well as the Committee on Economic Affairs, Technology and Women. In May 2009, she defected from the SPD and joined the Alliance 90/The Greens in the House of Representatives of Berlin.Bayram was re-elected in the 2011 and 2016 Berlin elections in the district of Friedrichshain-Kreuzberg 5. She was the spokesperson for migration, integration and refugee policy as well as spokesperson for legal policy in the party. She was also a member of the Committee for Integration, Labor, Vocational Training and Social Affairs as well as the Committee on Home Affairs, Security and Order and the Committee on Legal Affairs, Constitutional Affairs, Consumer Protection and Anti-Discrimination. Her political priorities were labor market policy, family policy, and domestic and legal policy.


=== Member of  Parliament, 2017–present ===
On 28 February 2017, Bayram announced her candidacy to succeed federal Alliance 90/The Greens member of Bundestag Hans-Christian Ströbele. At a constituency meeting on 11 March 2017, she was nominated as the Green candidate for the Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg East electoral district for the 2017 German federal election. During the federal Alliance 90/The Greens convention in Berlin from 16 to 18 June 2017, Bayram was introduced to a wider national audience. In an introductory speech, Bayram sharply criticized the party's lead candidates Katrin Göring-Eckardt and Cem Özdemir.In the September federal election, Bayram was directly elected to the Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg East electoral district with 26.3% of the vote. As with her predecessor in the district, Ströbele, Bayram was the only Alliance 90/The Greens member of Bundestag to be directly elected and not from the party list.Bayram has since been a member of the Committee on Legal Affairs and Consumer Protection. In addition, she has been serving on the parliamentary body in charge of appointing judges to the Highest Courts of Justice, namely the Federal Court of Justice (BGH), the Federal Administrative Court (BVerwG), the Federal Fiscal Court (BFH), the Federal Labour Court (BAG), and the Federal Social Court (BSG).
In addition to her committee assignments, Bayram has been serving as deputy chairwoman of the Parliamentary Friendship Group for Relations with the Maghreb States. Since 2022, she has also been part of the German delegation to the Parliamentary Assembly of the Organization for Security and Co-operation in Europe.


== Political stances ==
After a conflict on Berlin's Riga Street, Bayram criticized the Berlin Police after residents had complained about the massive police presence. She was criticized in part by her own party for her statement that ""the [police] harassed local residents"".Bayram advocates the rights of tenants and criticizes international real estate funds that she feels are only interested in return on investment.Following the 2017 national elections, Bayram argued that ""a Jamaica coalition would be seen as a West German coalition in the east,"" noting the losses all three parties – the Christian Democratic Union/Christian Social Union (CDU/CSU), Free Democratic Party (FDP), and the Green Party – had suffered in the East.


== References ==


== External links ==

Official website 
Berlin Parliament Biography Archived 29 September 2017 at the Wayback Machine
Alliance 90/The Greens page"
23,"Katharina Beck (born 1982) is a German politician (Alliance 90/The Greens). She was elected member of the German Bundestag in the 2021 German federal election. She was a list candidate for the Green Party in Hamburg and nominally represents the Hamburg-Nord electoral district.


== Early life and education ==
Beck was born to a family of bakers in Düsseldorf in 1982 and grew up in Duisburg. While her parents both attended university, she described her family as very down-to-earth. She studied Latin American studies at the University of Cologne and the National University of Tucumán.


== Career ==
After graduating, Beck was President of oikos International from 2007 to 2009 and worked at the Institute for Social Banking from 2009 to 2011.
She joined the Greens at the age of 27 in 2009. Katharina Fegebank, later second mayor of Hamburg, became her mentor in 2012. She became chair of the Green's federal working party on economic and financial affairs and speaker of working party chairs.Beck worked as a management consultant, specialising in sustainability, at Accenture before her election as MP.


== Politics ==
Beck has been a member of her party since 2008 and has been politically active in Hamburg in the district association Hamburg-Nord since 2011. She was the spokeswoman for all 25 federal working groups of Bündnis 90/Die Grünen as well as the spokeswoman for the federal working group for economy and finance. From 2017 to 2021 she was a member of the Economic Advisory Council of the Green Party's parliamentary group in the Bundestag.In 2021 Beck ran as a direct candidate for the district of Hamburg-Nord and as a top candidate for list number 1 of the Hamburg Greens and entered the Bundestag via the state list.


== Other activities ==
KfW, Member of the Board of Supervisory Directors (since 2022)


== Political positions ==
One of Beck's main political goals is for the success of companies to be measured not only by profit, but social and environmental indicators. She said that she aims to increase the Green Party's economic expertise and standing.She counts Jacinda Ardern, Kamala Harris and Alexandria Ocasio-Cortez among her political role models.


== References =="
24,"Marieluise Beck (born 25 June 1952) is a German politician who served as member of the Alliance '90/The Greens group in the Bundestag until 2017. She was also a member of the Parliamentary Assembly of the Council of Europe.


== Education ==
Beck studied history and sociology in Bielefeld and Heidelberg. Beck also studied in the United States as a Youth for Understanding exchange student in 1967–1968. She is a 1968 graduate of Quincy High School (Quincy, Michigan).


== Political career ==


=== Early political activities ===
Beck was among the founding members of the German Green party, Alliance '90/The Greens. In 1983 she was elected to the German Bundestag and in the first electoral term in which the Greens were represented in Parliament she was one of the spokespersons of the parliamentary group, together with Petra Kelly and Otto Schily. That year, Beck went on a trip to Washington, D.C., with Kelly and Gert Bastian to discuss the NATO Double-Track Decision.In 1984, along with Kelly and Schily, she withdrew her candidacy for the party's parliamentary leadership when a majority of the party's legislators nominated an all-female slate headed by Antje Vollmer in an unexpected move. She again served as a Member of the German Bundestag in the following electoral term from 1987 to 1990. After serving as a member of the Parliament of the Free Hanseatic City of Bremen from 1991 to 1994, Beck was re-elected to the German Bundestag and has been a Member ever since.


=== Member of the German government ===
Under chancellor Gerhard Schröder between 1998 and 2005, Beck served as the government's Commissioner for Migration, Refugees and Integration. From 2002, she was also State Secretary at the Federal Ministry of Family Affairs, Senior Citizens, Women and Youth, led by Renate Schmidt. In this capacity, she initiated a campaign against a planned headscarf ban for Muslim teachers, convening politicians from across the party spectrum, scientists and leaders from the church and media, including Rita Süssmuth, Renate Künast, Claudia Roth, Katja Riemann and Renan Demirkan.


=== Activities in foreign policy and human rights ===
Since 2005, Beck has been member of the Committee on Foreign Affairs at the German parliament, where she focuses as the spokesperson on Eastern European affairs for the Green Party's parliamentary group on matters concerning Russia, Belarus and Western Balkan countries. She serves as the chairperson of the German-Bosnian Parliamentary Friendship Group and as a member of the German-Ukrainian and German-South Caucasus Parliamentary Friendship Groups.Between 2005 and 2009, Beck also served as a member of the OSCE Parliamentary Assembly and as Deputy chairwoman of the German-Belarusian Parliamentary Friendship Group. In April 2010, she spent one week in several cities of Afghanistan to visit German military and aid activities. Later that year, she and fellow Putin critic Andreas Schockenhoff accompanied German President Christian Wulff on a state visit to Russia.In 2012, Beck became a member of the German delegation to the Parliamentary Assembly of the Council of Europe, where she has since served on the Committee on Legal Affairs and Human Rights. She observed the 2012 parliamentary and presidential elections in Russia, and commented: ""Putin is president of a managed democracy – the voters had no choice."" Despite having been member of the Putin-friendly government under Gerhard Schröder between 1998 and 2005, she was among the few diplomats and lawmakers who lobbied for Mikhail B. Khodorkovsky’s release and was once described by news magazine Der Spiegel as ""a woman despised by the Kremlin.""In September 2012, Belarus denied visas for Beck and fellow parliamentarian Emanuelis Zingeris, who both planned to monitor the parliamentary elections as part of the OSCE Parliamentary Assembly mission. As a consequence Andrej Hiro, the Belarusian ambassador to Germany, was summoned to the Federal Foreign Office and told that the German government did not understand the reason for the visa denials. In a reaction, Beck said that ""Dictator Lukashenka is not even trying to keep up appearances of free and fair elections if he locks journalists and observers out.""In October 2014, Beck joined a 36-member delegation of the Parliamentary Assembly of the Council of Europe, led by British MP Christopher Chope, to observe the conduct of the early parliamentary elections in Ukraine. Ahead of the Belarusian presidential election in 2015, she was part of a pre-electoral delegation led by Turkish MP Reha Denemeç to assess the preparations of the vote, including the procedure of collecting signatures for registration of presidential candidates.In September 2015, amid the European migrant crisis, Beck joined Vice Chancellor Sigmar Gabriel on a trip to the Zaatari refugee camp in Jordan to learn more about the plight of Syrians fleeing the violence in the ongoing Syrian civil war that erupted in 2011.In August 2016, Beck announced that she would not stand in the 2017 federal elections but instead resign from active politics by the end of the parliamentary term.


== Life after politics ==
In 2017, Beck co-founded the Zentrum Liberale Moderne, a think-tank focusing on defending the open society and liberal democracy against anti-liberal revolt in Germany, European Union and abroad. Former President of Germany Joachim Gauck spoke at the opening of Zentrum.Since 2018, Beck has been a member of the so-called Limbach Commission (Advisory Commission on the return of cultural property seized as a result of Nazi persecution, especially Jewish property), a panel convened by the German government to give recommendations on restitution claims regarding art works stolen or purchased under duress by the Nazis.


== Other activities ==
Petersburger Dialog, Member of the Board (since 2015)
Gegen Vergessen – Für Demokratie, Member
German Federation for the Environment and Nature Conservation (BUND), Member
German-Israeli Association, Member
Independent Afghan Women Association, Member
Society for Threatened Peoples (GfbV), Member


== Recognition ==
1996 – Order of Merit of the Federal Republic of Germany (Bundesverdienstkreuz am Bande)
1996 – Honorary citizenship of Lukavac
2008 – Regine Hildebrandt Prize for Solidarity in Unemployment and Poverty
2016 – Ramer Award for Courage in the Defense of Democracy, American Jewish Committee (AJC)


== Personal life ==
Beck is married to fellow Green politician Ralf Fücks, the former chairman of the Heinrich Böll Foundation. She lives in Bremen.


== References ==


== External links ==
 Media related to Marieluise Beck at Wikimedia Commons
Official website (in German)"
25,"Lisa Becker (born 1990) is a German lawyer and politician of The Greens. She has been a member of the city council of Blieskastel since 2014. She unsuccessfully ran for mayor of the town in 2019, and afterwards became first deputy in the city government. She was the Greens' lead candidate for the 2022 Saarland state election.


== Education and career ==
Becker was born in 1990 grew up in the Webenheim and Wolfersheim neighbourhoods of Blieskastel. She attended elementary school im Blickweiler from 1996 to 2000, then the Blieskastel Advanced Realschule until 2006, and graduated from the Von der Leyen-Gymnasium in 2009. Becker then studied law at the Saarland University, passing her first state law examination in 2015. After completing her legal clerkship in Rhineland-Palatinate, she passed her second state law examination two years later. In 2018 she completed a specialist course on administrative law. From 2018 to 2020, she worked as an attorney at the Warken & Colleagues firm in Püttlingen.


== Political career ==
In 2008, at the age of 17, Becker founded the local branch of the Green Youth in Blieskastel. She was elected to the Greens state board two years later, and was speaker of the Saarland Green Youth from 2012 to 2014. She was elected to the Blieskastel city council in 2014, as well as the municipal council in Wolfersheim. The next year, she became chair of the Blieskastel Greens.Becker was Greens candidate for mayor of Blieskastel in the 2019 local elections, placing third out of three candidates with 27.3% of votes. She was also re-elected to the city council as one of seven Greens. After the elections, she became first deputy to the mayor with responsibility for public order, culture, and tourism.In 2020, she became employed as an advisor to the managing officer of the Saarland Greens.At the state party congress on 7 January 2022, Becker was elected as lead candidate for the 2022 Saarland state election. She was one of three candidates alongside state chairwoman Uta Sullenberger and Kiymet Goektas; the former withdrew before the ballot and Becker defeated Goektas with 110 votes to 80. The Greens failed to win seats in the Landtag in the election, falling 23 votes short of the 5% electoral threshold.


== Political positions ==
During the 2022 state election campaign, Becker criticised the grand coalition government for a lack of progress on climate protection in Saarland, particularly renewable energy. In light of the Russian invasion of Ukraine, she stated that Germany needed to pursue energy sovereignty through renewables to reduce reliance on Russian imports and ensure affordable energy prices.


== Personal life ==
Becker lives in the Mitte neighbourhood of Blieskastel with her partner Marc-Denis Toussaint. They have a daughter who was born in 2021.


== References ==


== External links ==
""Greens: Back to the state parliament with new momentum?"". Saarländischer Rundfunk (in German). 17 March 2022.
""Eleven personal questions: Greens top candidate Lisa Becker in the SOL.DE interview"". SOL.DE (in German). 23 March 2022.
""Lisa Becker"". Lisa-becker.saarland (in German). Retrieved 25 March 2022."
26,"Cornelia Behm (born 20 September 1951 in Kleinmachnow, Brandenburg) is a German politician and member of Alliance 90/The Greens in the Bundestag from 2002 till 2013.


== External links ==
Official website (archived)"
27,"Jessica Bießmann was a German politician (AfD) as member of the Abgeordnetenhaus of Berlin from 2016 to 2021.Bießmann is an automobile saleswoman and, according to her own information, worked for a security company. In 2016 she was elected to Abgeordnetenhaus. In 2018 she was suspended from the party after pictures emerged of her posing in front of wine bottles depicting Adolf Hitler, however the following year party officials limited measures against her to a warning. Bießmann was heavily criticized by AfD politicians and others because she hardly appeared at all in parliamentary work after 2019.


== References =="
28,"Veronika Maria Bellmann (née Wächter; born 20 November 1960 in Chemnitz, then Karl-Marx-Stadt in East Germany) is a German politician and member of the CDU.
She was Member of the German Bundestag for Mittelsachsen from 2002 until 2021, in which she lost her seat to Carolin Bachmann from the AfD.


== References ==


== External links ==
 Media related to Veronika Bellmann at Wikimedia Commons
Official website (in German)"
29,"Birgitt ""Biggi"" Bender (born 28 December 1956 in Düsseldorf) is a German politician and member of Alliance 90/The Greens in the Bundestag.
Bender studied law in Cologne, Geneva and in Freiburg and finished her studies 1984.
From 1988 to 2001 Bender was a member of the Landtag of Baden-Württemberg in Stuttgart. Since 2002 Bender has been a member of the Bundestag in Berlin. She is openly lesbian.She contested the 2009 election in the Stuttgart II district, but was unsuccessful.


== References ==


== External links ==
Official website Archived 2006-05-15 at the Wayback Machine (in German)"
30,"Silvia Bender (born 9 March 1970) is a German Green party politician and a State Secretary at the Federal Ministry of Food and Agriculture since 2019.


== Life ==
Bender was born in 1970 in Bonn, West Germany.
She was appointed as the State Secretary in the Ministry of Agriculture, Environment and Climate Protection of Brandenburg in 2019.In 2021 she became a State Secretary at the Federal Ministry of Food and Agriculture.She announced that antibiotics given to animals had been reduced by 100 tonnes since the previous year in August 2022.In 2022 she faced criticism from demonstrating farmers who were protesting in Bonn at the proposed banning of pesticides in certain areas. She said that these were EU proposals of which Germany was broadly in favour.


== References ==


== External links ==
 Media related to Silvia Bender at Wikimedia Commons"
31,"Sybille Benning (8 January 1961 – 29 July 2022) was a German politician of the Christian Democratic Union (CDU). In the 2013 federal election she was elected to the German Bundestag, representing the city of Münster.


== Early life and career ==
Benning was born in Münster, where she graduated from the Marienschule episcopal high school. Benning completed an apprenticeship in gardening and landscaping and then studied landscape conservation at the Weihenstephan-Triesdorf University of Applied Science. Afterwards she graduated as a geographer (landscape ecology) from Westfälische Wilhelms-Universität Münster.
Benning worked freelance as a landscape designer.


== Political career ==
Benning became a member of the CDU in 2001. She was active in local politics since 2002 and was a directly elected member of the city council of Münster from 2004 to 2013. From 2004 to 2012 she was Deputy Chair of the CDU faction in the Münster Council, from 2008 to 2013 planning spokeswoman for the CDU Council faction.In the 2013 elections, Benning ran for the direct mandate in the constituency of Münster, which she won with 38.8% of the first votes. In the Bundestag, she was a member of the Committee on Education, Research and Technology Assessment and a deputy member of the Committee on the Environment, Nature Conservation, Building and Nuclear Safety.
On the Committee on Education, Research and Technology Assessment, she served as her parliamentary group’s rapporteur on STEM education and the Deutschlandstipendium scholarship scheme. She was also a member of the Parliamentary Advisory Council on Sustainable Development.
In addition to her committee assignments, Benning was a deputy member of the German delegation to the Parliamentary Assembly of the Council of Europe (PACE) from 2014 to 2021. In this capacity, she served on the Committee on Social Affairs, Health and Sustainable Development (from 2014); the Sub-Committee on Media and Information Society (from 2016); and the Sub-Committee on the Europe Prize (from 2018). In 2019, she was the Assembly’s rapporteur on sustainable urban development.Benning was also a member of the German-French Parliamentary Friendship Group and the non-partisan Europa-Union Deutschland, which is committed to a federal Europe and the European unification process.Within the CDU/CSU parliamentary group, Benning belonged to the Münsterland Circle (Münsterlandrunde) which brings together all parliamentarians from the eponymous region in Westphalia; it also includes Anja Karliczek and Jens Spahn, among others.
In September 2020, Benning announced that she would not stand in the 2021 federal elections but instead resign from active politics by the end of the parliamentary term.


== Other activities ==
Max Planck Institute for Molecular Biomedicine, Member of the Board of Trustees
Münster Zoo, Substitute Member of the Supervisory Board
German Life Saving Association (DLRG), Member


== Political positions ==
In June 2017, Benning voted against her parliamentary group’s majority and in favor of Germany’s introduction of same-sex marriage.Ahead of the Christian Democrats’ leadership election in 2018, Benning publicly endorsed Annegret Kramp-Karrenbauer to succeed Angela Merkel as the party’s chair. In 2019, she joined 14 members of her parliamentary group who, in an open letter, called for the party to rally around Merkel and Kramp-Karrenbauer amid criticism voiced by conservatives Friedrich Merz and Roland Koch.


== Personal life ==
Benning was married and had two daughters and two sons. From 1990 until 1993, the family lived in Paris. In 2008, she was treated for cancer.In her free time, Benning was a beekeeper.


== References =="
32,"Rubina Everlien Berardo (born 11 November 1982) is a Madeiran and Portuguese politician and pundit who was a Social Democratic Party (PSD) Member of the Assembly of the Republic for the constituency of Madeira between 2015 and 2019. Since February 2018, she is one of the vice-presidents of her party's parliamentary group in the Assembly of the Republic.


== Education ==
She is an economist by training, having studied at the University of East Anglia (BA politics and economics, 2003), the London School of Economics (M.Sc. European politics and governance, 2004), and at the Portuguese Military Academy, where she studied information warfare and competitive intelligence.


== Civil service career ==


=== In Madeira ===
Before being elected as a member of the Assembly of the Republic, Rubina Berardo worked as civil servant for the Regional Government of Madeira in the department of European Affairs and External Cooperation since December 2005, a post she still holds.


=== German diplomatic career ===
Between 2012 and 2015 she became deputy counsellor for economic affairs and press in the German Embassy in Lisbon.


== Political career ==
Before being elected to the Assembly of the Republic, Rubina Berardo was an active member in the national and regional Social Democratic Youth, having run, unsuccessfully, for president of the latter in 2011.In October 2015, she was elected member of the Assembly of the Republic, for the constituency of Madeira, and assumed membership of the parliamentary committees for European Affairs and for Budget, Finances and Administrative Modernization. In representation of her constituency, Rubina Berardo has integrated the Commission of Inquiry to the process that led to the sale and settlement of Banco Internacional do Funchal (Banif).
Four years later, in July 2019, the Madeiran newspaper, JM-Madeira, announced that Berardo was not running for re-election to the Assembly of the Republic. The decision for non-re-election to the Portuguese Parliament came from PSD-Madeira's president, Miguel Albuquerque, and the regional party's Political Commission as a result from the negotiations made with PSD regarding the Closed lists.


=== Political views ===


==== LGBT rights ====
Contrary to the mainstream ideology of her party, Rubina Berardo voted in favour of LGBT adoption, and surrogacy during her term as member of the Portuguese parliament.


==== Abortion ====
Despite her stance on certain civil rights, Rubina has been a member of pro-life movement throughout her political career, having supported the movement ""Sociedade Civil da Madeira Junta pela Vida"" (Madeira Civil Society Unite for Life) in Madeira which campaigned No in the Portuguese abortion referendum in 2007.


==== Euthanasia ====
Following the proposals submitted, In February 2020, by left-wing (PAN, Left Bloc, Socialists and Greens) and liberal (IL) parties to the Assembly of the Republic on the legalization of euthanasia Berardo published an opinion article in JM-Madeira highly criticizing such proposals.In accordance with her Lutheran and pro-life background and beliefs, Berardo argued that the parties involved in these proposals are forcing their own agendas on the issue and failing the promises made of more civil society debates after these proposals failed parliamentary approval in 2018.She further questioned that parties' proposal regarding what is the precise moment when they consider that someone gives up their human dignity and thus must be subject to the process of euthanasia, because society, medicine and the state have failed such individual. In her view, such moment does not exist since human dignity is inalienable.


==== European Union affairs ====
Berardo advocates for Portugal's further integration in the European Union, while an increasing Madeira's political autonomy from the Portuguese central government. As a federalist she believes that social-economic development in Portugal is only achievable by giving regions more political power, instead of centralizing political power in Lisbon.


==== Foreign affairs ====
Berardo, again not following party's voting policy, became the only PSD member of parliament joining left-wing parties PAN, Left Bloc, Socialists and Greens on the vote condemning Equatorial Guinea, a member of CPLP, for ""maintaining and applying death penalty"".


=== ""Double Subsidy"" affair ===
April 2017, Portuguese media denounced the fact the parliamentarians representing the Autonomous Regions were benefiting from a duplication of subsidies to cover their air fare costs. Parliamentarians representing Madeira and Azores were entitled not only to benefit from the subsidy available to all tax residents of the Autonomous Regions, as well as to benefit from the subsidy made available by the Portuguese Parliament to cover transportation costs.
Unlike most of her colleagues, benefiting from the double subsidy, Rubina Berardo made clear to the press, that she never applied for the subsidy made available to tax residents, since it was her understanding that the subsidy provided by the Portuguese parliament is more than enough to cover the air fare costs relating to the travels to her constituency. Out of the 12 Parliamentarians representing the Autonomous Region, Rubina Berardo, was the only one to opt to apply for one, of the two, available subsidies.


== Columnist ==
Since her involvement in politics, Berardo has contributed as pundit for Portuguese magazines and newspapers such as Sábado, Diário de Notícias, Diário de Notícias da Madeira and JM-Madeira.


== Personal life ==
Rubina holds dual citizenship, from Portugal and (Germany). She is mother to only one son, from her previous marriage, Ben.Her mother, Ilse Berardo, is a German Lutheran theologian, responsible for the German-speaking Protestant Church on Madeira, and her uncle Joe Berardo, a Portuguese businessman, stock investor, and art collector, is one of the wealthiest people in Portugal.


== Honours ==
Medal of Gratitude, In March 2022 the Armenian Ambassador to Portugal, Garen Nazarian, awarded Rubina Berardo this honour for the ""principled stance on human rights issues, in April 2019, which led to the approval of the vote, by the Portuguese Parliament, which recognised the Armenian genocide perpetrated by the Ottoman Empire"" in 1915.


== References ==


== External links ==
Rubina Berardo – Biography Official Biography from the Assembly of the Republic"
33,"Ute Berg (born 24 July 1953 in Essen) is a German politician and member of the SPD. She graduated from the University of Göttingen in 1974 in Political Science.Since 2011 Berg has been the head of the economic analysis department for the city of Cologne.


== Notes and references =="
