,articles
72,"Jessica Ewing is an American innovator and entrepreneur. She is the founder and CEO of the children’s book subscription startup Literati founded in Austin, Texas.


== Early life and education ==
Jessica Ewing was born in Michigan. She completed her undergraduate degree at Stanford University, where she studied mathematics and artificial intelligence.  While at Stanford, she worked in the White House as a research assistant for the senior economic adviser to the president.


== Career ==
After graduating Stanford with a degree in Symbolic Systems, Ewing joined Google and became a senior product manager. During her first year at the company, she was Marissa Mayer’s deputy. She later worked under Sundar Pichai.She co-authored eight patents while with Google. Some of the patents protected inventions for: module specification for a module to be incorporated into a container document,  and methods and system for sharing gadgets between users.Ewing also helped launch iGoogle, which let users customize the Google homepage. Fast Company named her one of Google’s “12 Most Innovative Minds”.In 2009, Ewing left Google and moved to Hawaii to begin work on a novel. 
Upon finishing her novel, Ewing began reaching out to literary agents and publishing houses but found the experience incohesive. The publishing process, she thought, could be better organized. To address this concern, Ewing built a platform designed to connect writers with publishers and agents. This platform was called Excerpt.Throughout the process of pitching to investors, Ewing’s platform went through several different iterations.  Eventually, Ewing decided to narrow her focus to children’s books, and in 2016, she founded the company called Literati. Ewing is the CEO.


== References =="
73,"Caterina Fake is an American entrepreneur and businesswoman. She co-founded the websites Flickr in 2004 and Hunch in 2007. Fake has been a trustee for nonprofit organizations and was the chairwoman of Etsy. For her role in creating Flickr, Fake was listed in Time magazine's Time 100, and she has been recognized within Silicon Valley for her work as an angel investor.


== Early life and education ==
Fake was raised in northern New Jersey by her American father and her Filipina mother. As a child, she was not allowed to watch television, and her hobbies included reading poetry and playing classical music.She graduated from the prestigious Choate Rosemary Hall in 1986 and Vassar College in 1991 with a degree in English, after transferring from Smith College in 1989. Vassar College had an intranet that the students could connect to from their dorm rooms, which Fake credits as being largely responsible for her eventually finding web design. After working various jobs, including as a painter's assistant, an investment banker, and at a dive shop (which Fake called her ""post-college what-do-I-want-to-do period""), she was delayed in San Francisco while visiting her sister. Fake taught herself about the Internet and began creating websites and CD-ROMs.


== Career ==
In 1997, she took a job managing the community forums of Netscape. This experience, along with others in blogging and online communities, led her to co-found Ludicorp in Vancouver with Stewart Butterfield and Jason Classon in summer 2002. The company developed a massively multiplayer online role-playing game called Game Neverending. The game did not launch, but Fake and Butterfield started a new product called Flickr in 2004 that became one of the world's most popular photosharing websites. Flickr was acquired by Yahoo! in 2005 for around US$30 million. It became part of the ""Web 2.0"" sites, integrating features such as social networking, community open APIs, tagging, and algorithms that surfaced the most popular content. After the acquisition, Fake took a job at Yahoo, where she ran the Technology Development group, known for its Hack Yahoo program and for Brickhouse, a rapid development environment for new products. She resigned from Yahoo on June 13, 2008.Fake previously worked as the art director for Salon, a news and opinion website started in 1995. In 2007, she co-founded the website Hunch with entrepreneur Chris Dixon, which was acquired by eBay for $80 million in November 2011. As of 2014, Fake's most recent project is called Findery. It launched under limited beta in February 2012 and was originally called Pinwheel. It was renamed to Findery in July 2012. The company is headquartered in San Francisco.Fake joined the board of directors of Creative Commons in August 2008, and the Sundance Institute board of trustees in 2015. In 2014, she left Etsy's board of directors after eight years, citing other professional and personal priorities. She was chairwoman at the time of her resignation.Fake has won various awards, including Bloomberg Businessweek's ""Best Leaders"" in 2005, Forbes's 2005 eGang, Fast Company's Fast 50, and Red Herring's 20 Entrepreneurs under 35. She was listed on the 2006 Time 100—Time magazine's list of the world's 100 most influential people—under the category ""Builders and Titans"" with her Flickr co-founder. She received honorary doctorates from the Rhode Island School of Design in 2009 and from The New School in 2013. Fake was a recipient of the 2018 ""Visionary Award"" from the Silicon Valley Forum, which recognizes leaders in Silicon Valley businesses. Among her most recognized businesses, she was identified for her contributions to Silicon Valley as an author and angel investor.Fake hosted the podcast ""Should This Exist?"" produced by Quartz.


== Personal life ==
Fake was married to Stewart Butterfield, her Flickr co-founder, from 2001 to 2007. They had one daughter together, in 2007. As of 2015, Fake is in a relationship with Jaiku co-founder Jyri Engeström, and the couple have three children between them.


== Notes ==


== References ==


== External links ==

Official website
Caterina Fake on Twitter"
74,"Lizanne Falsetto is an American entrepreneur, advisor, wellness pioneer, and public speaker.


== Early life and career ==
Lizanne Falsetto was born in Seattle, Washington, to a large Italian family. She grew up on her grandparents’ farm where she learned firsthand the unparalleled nature of organic farming, eating fresh fruits, vegetables, eggs, and livestock. After graduating from John F. Kennedy Catholic High School in Burien, Washington, Falsetto became successful in international runway and print modeling, working for Ralph Lauren, Donna Karan, and Giorgio Armani in Tokyo, Paris, Milan and Sydney, throughout the 1990s.


== Career ==
In 1999, Falsetto created thinkThin bars - the first bar to have the “gluten free” label on its packaging, and became a trailblazer in the brand-new nutritional bar industry. In 2015, TSG Consumer Partners and Falsetto sold the thinkThin brand (founded in 1999) to Glanbia for $217 million. 


== Honors and awards ==
Falsetto is a three-time Telly Award winner for producing and directing in the Best Documentary and Short Film category for films on female entrepreneurship, wellness, and nutrition. Falsetto was recognized with a Leadership Award from the National Association of Women Business Owners and the award of Entrepreneur of the Year for 2014 from Entrepreneur Magazine.
Falsetto raised $350,000.00 for women's cancer research and the Susan G. Komen for the Cure foundation and hosted 2014 and 2015 benefits for Whole Planet Foundation micro-lending programs for women in developing countries.Falsetto is a member of the Young Presidents' Organization, the World Presidents' Organization, and a founding member of the YPO/WPO Health & Wellness Group a global network dedicated to teaching CEOs best practices in healthy living.


== References =="
75,"Lisa Falzone is an American businesswoman who is a co-founder of Revel Systems POS with Chris Ciabarra, an iPad point of sale company that she raised over 100 million dollars.  Falzone also co-founded Athena Security, a temperature detection  and a walk-through metal detector company that she raised 6 million dollars.
Falzone has been recognized as a young female entrepreneur, through Fortune ’40 Under 40’ the Business Insider “30 Most Important Women Under 30 In Tech.” and the San Francisco Business Times ’40 Under 40.’


== Education ==
Falzone graduated from Stanford University in 2007. She swam three seasons for Stanford, scoring points at the Pac-10 championships in all three seasons and winning two conference titles as a member of the Cardinal swimming program in 2004 and 2005.


== Career ==
Falzone’s first job was teaching swimming lessons.Falzone and Chris Ciabarra founded Revel Systems, a company that makes iPad point of sale systems, in 2010. Falzone became CEO of the company. In February 2017, private equity firm Welsh, Carson, Anderson & Stowe bought out Falzone.In 2014, Falzone was recognized by Business Insider as one of the 30 Most Important Women Under 30 in Tech and Forbes Magazine recognized her in its 30 under 30 awards as well.


== References =="
76,"Suelyn Farel (born December 10, 1968) is an American businesswoman, CEO and co-founder of the Julien Farel Group, a New York City based beauty and ""wellness"" company, and the former CEO and founder of B Squared, a New York City printing & graphic design company.


== Early life ==
Suelyn Farel was born and raised in Westchester County, New York. Her father was a teacher for over 30 years and inducted into the National Teachers Hall of Fame and her mother had a career at IBM in marketing and human resources. Suelyn graduated from Boston University in three years with a BS in Marketing & Finance.


== Julien Farel Group ==
Spearheading product development for Julien Farel Products International in 2007, Julien Farel Anti-Aging Haircare launched in 2011 and quickly expanded globally into the United Kingdom, France, Italy, Germany, and Switzerland. Simultaneously in the US, Suelyn worked on the development and execution of the brand flagship, Julien Farel Restore Salon & Spa, a salon, spa and fitness destination inside Loews Regency New York. With the success of the haircare line and flagship, Loews Hotel now distributes Julien Farel Haircare products at hotel locations nationwide. As brand Founder & CEO, Suelyn recently became the on-air talent for QVC Europe in early 2016 and won the QVC Customer Beauty Award in 2016.Distribution of Julien Farel Haircare products can found at the following specialty retailers: Bergdorf Goodman in New York City, Selfridges in London, Le Bon Marche in Paris, La Rinascente in Milan and Rome, Sephora in Italy, Globus in Switzerland.


== US Open ==
In 2007, Farel became the Hairstylists to the Players for the US Open Tennis Tournament.   US Open.  There, Julien provided hair cuts and grooming on-site to those involved in the Open, including players, coaches, and United States Tennis Association (USTA) executives.


== Personal life ==
Suelyn married Julien Farel in October 2004 at Villa Ephrussi de Rothschild in Saint Jean Cap Ferrat, France.  The couple has two daughters and they reside in New York City.


== References =="
77,"Judith R. Faulkner (born August 11, 1943) is an American billionaire and the CEO and founder of Epic Systems, a healthcare software company located in Verona, Wisconsin. Faulkner founded Epic Systems in 1979, with the original name of Human Services Computing. In 2013, Forbes called her ""the most powerful woman in healthcare"", and on their 2020 list of the world's billionaires she was ranked 836th with a net worth of US$5.5 billion.


== Early life and education ==
Faulkner was born in August 1943 to Louis and Del Greenfield. Faulkner's parents inspired her early interest in healthcare; her father, Louis, was a pharmacist, and her mother, Del, was the director of Oregon Physicians for Social Responsibility. She was raised in the Erlton neighborhood of Cherry Hill, New Jersey, and graduated from Moorestown Friends School in 1961. She received a bachelor's degree in mathematics from Dickinson College and a master's degree in computer science from the University of Wisconsin–Madison.


== Career ==
In 1979, shortly after receiving her master's degree, Faulkner co-founded Human Services Computing, with Dr. John Greist.
Human Services Computing, which later became Epic Systems, began in a basement at 2020 University Avenue in Madison, Wisconsin. The company was started with a $70,000 investment from friends and family but has never taken investment from venture capital or private equity and remains a privately held company. In fact, Faulkner prides herself in the fact that Epic is homegrown; they have never acquired another company, and Faulkner has stated they will never go public. Epic Systems now holds the medical records of over 300 million people. Faulkner and her family currently own 43 percent of Epic Systems.


== Awards and recognition ==
Forbes' America's Top 50 Women In Tech 2018


== Personal life ==
Faulkner lives in Madison, Wisconsin. She is married to Dr. Gordon Faulkner, a pediatrician. They have three children.In 2015, Faulkner signed The Giving Pledge, committing 99% of her assets to philanthropy.


== References =="
78,"Anya Fernald (born 1975) is an American entrepreneur, chef, and sustainable agriculture expert based in the San Francisco Bay Area. She founded Live Culture Co., a business and marketing consulting company, the Eat Real Festival Company, and  Belcampo Meat Co., a producer of sustainably sourced meats headquartered in Oakland, California, of which she was founding CEO. She has published a cookbook and appeared as a judge on the Food Network's Iron Chef America, Iron Chef Gauntlet, and The Next Iron Chef.


== Early life and education ==
Fernald was born on a raw-milk dairy farm outside Munich, Germany, while her parents were teaching and researching abroad. When she was 3 years old, her family moved back to the United States, eventually settling in Palo Alto, California, and then Oregon. After graduating from Wesleyan University with a degree in political science, she received a Thomas J. Watson Fellowship, leading to work as an itinerant cheesemaker in Europe and North Africa.


== Career ==


=== Europe (1999–2005) ===
From 1999 to 2001, Fernald developed and implemented business and marketing plans for small-scale cheese makers in Sicily for rural development initiative funded by the European Union, CoRFiLaC. She subsequently directed the International Presidia program at Slow Food in Bra, Italy, where until 2005 she devised and instigated an international micro-investment program that managed business planning and marketing for small-scale artisan food producers in countries such as Madagascar, Sweden, Ecuador and Bosnia.


=== United States (2006–present) ===
Soon after returning to California in 2006, Fernald founded a produce distribution company connecting high-quality farmers to large institutional buyers, which was later acquired. In 2008 she began working with Alice Waters as executive director of Slow Food Nation to organize and direct a large event to raise the profile of high-quality organic food.In 2009, Fernald founded the Eat Real Festival Company, which produces an annual, two-day food festival in Oakland, California. This company was acquired in 2015. The festival focuses on food and drinks produced locally, sustainably and organically.Also in 2009, Fernald founded Live Culture Co., a business and marketing consulting firm. In 2010, the company began working with Todd Robinson to develop a concept to market products from a ranch he owned in Northern California. This consulting engagement resulted in the development of Belcampo, which Fernald and Robinson founded in 2012. Fernald and Robinson also collaborated on a project in Belize, which later became Copal Tree Farms and Lodge.


=== Belcampo ===
Fernald co-founded Belcampo Meat Co., an Oakland-based supplier of sustainably-sourced meat. The company operated a 20,000 square foot, USDA-approved multi-species slaughter facility designed by animal welfare expert Temple Grandin, and a nearby 27,000-acre (11,000 ha) farm, and opened its first store in Marin County in November 2012. It expanded to also include butcher shops and restaurants in Los Angeles, Santa Monica, San Francisco, San Mateo, Oakland, and New York, and also sold meat through Erewhon Grocery Stores. Fernald was CEO until August 2020, when Garry Embleton became co-CEO. The company closed in October 2021 after a former butcher reported that it had sold cuts of meat from other producers, labeled as produced by Belcampo.


=== Television ===
Fernald began working as a judge and sustainable food expert on the Food Network's Iron Chef America franchise in 2009, and continued to appear regularly until 2015. She has also appeared on CBS This Morning.


== Publications ==
In spring 2016, Fernald released her debut cookbook, Home Cooked: Essential Recipes for a New Way to Cook, with Ten Speed Press.


== Honors ==
In 2010, Fernald was named one of 40 Big Food Thinkers 40 and Under by Food & Wine magazine, one of the top 100 female founders in INC Magazine, and one of The New York Times' Nifty 50, recognizing America's up-and-coming talent.


== Personal life ==
Fernald was married to Renato Sardo, former head of Slow Food International; as of 2009, they lived in Oakland. The couple had a daughter, but as of 2014 had separated.


== References ==


== External links ==
Belcampo website"
79,"Stacey Ferreira (born September 11, 1992) is an American entrepreneur, speaker and author.  She is the co-founder and CEO of Forge.
Ferreira, also co-founded the online bookmark vault and password manager MySocialCloud.com with her brother Scott Ferreira. MySocialCloud investors include Richard Branson, Jerry Murdock, and Alex Welch. In 2016, she was added to Forbes's 30 under 30 list.


== Early childhood and education ==
Ferreira was born on September 11, 1992, in Scottsdale, Arizona. Her mother, Patricia Ferreira, worked in accounting for IBM and later became an accountant at the State of Arizona. Her father, Victor Ferreira, is a Vice President of Sales at IBM.
She attended Xavier College Preparatory in Phoenix, AZ, to complete her high school degree. She served as a Board Member for the nonprofit Open Table, which her brother cofounded, when she was 11. She also worked at a local Phoenix educational TV station and attended GRAMMY Camp.After founding MySocialCloud, Stacey attended New York University’s Steinhardt School of Culture, Education, and Human Development to study Music Business. After one year, she took a leave of absence to pursue MySocialCloud full-time.


== MySocialCloud ==

Ferreira co-founded MySocialCloud with her brother, Scott Ferreira, and programmer, Shiv Prakash, while she was in high school. The idea came after a computer crash that left Scott without the spreadsheet he used to store usernames and passwords for his online accounts. In 2013, the siblings sold MySocialCloud to Reputation.com and moved from Los Angeles to the San Francisco Bay Area.


== 2 Billion Under 20: How Millennials Are Breaking Down Age Barriers & Changing the World ==
After selling MySocialCloud, Ferreira worked with Jared Kleinert to co-author 2 Billion Under 20: How Millennials Are Breaking Down Age Barriers And Changing The World. The book rose to the #1 New Release position in the Business Leadership book category on Amazon (company).


== Thiel Fellowship and Forge ==
In 2015, Ferreira became a part of the Thiel Fellowship, a two-year program for individuals who've dropped out of college to build their careers. She co-founded Forge with Scott Ferreira, Lloyd Jones and Talulah Riley through the fellowship. Forge is an application that businesses can use to allow hourly workers select their own shifts and manage schedules. As of 2015, Ferreira served as CEO of the company.


== Awards and recognition ==
Ferreira has spoken with the United States State Department at TechCrunch Disrupt, GetInTheRing, We Are the Future’s Startup Summit, NextGen Summit, TEDxNYU, TEDxYouthSanDiego and GRAMMY Media Week. She has been a guest contributor to Virgin Entrepreneurship, Inc., Forbes, and Women 2.0. She has also received recognition for her achievements, including:
Forbes 30 Under 30 award for her work on Forge
On the cover of Seventeen Magazine as the Pretty Amazing Female Role Model of 2013
Business Insider naming her one of the “Most Successful New College Dropouts”


== References ==


== External links ==
http://staceyferreira.com/
http://mysocialcloud.com/"
80,"J'Ada Mergeaux Finch-Sheen is a U.S. Virgin Islands lawyer and businessperson who served as the territory's first female Attorney General and acting Governor.


== Education ==
J'Ada Mergeaux Finch-Sheen completed a bachelor's degree in 1975 at the College of the Virgin Islands. She earned a J.D., cum laude, from Howard University School of Law in 1978.


== Career ==
Finch-Sheen became an assistant attorney general in the United States Virgin Islands Department of Justice in 1979. In early 1982, she became chief of the criminal and family division.  In 1982, she became the first female Attorney General of the United States Virgin Islands. She served as acting Governor of the U.S. Virgin Islands in December 1983, becoming the territory's first female Governor. She resigned as Attorney General in 1985.In 1998, Finch-Sheen became the chief executive officer of the Daily News Publishing Co.


== Personal life ==
In 1985, Finch-Sheen moved to Santo Domingo. Her husband, Albert Sheen, is a federal bankruptcy court judge.


== References =="
81,"Nikki Jean Finke (December 16, 1953 – October 9, 2022) was an American blogger, journalist, publisher and writer. She also was the founder, editor-in-chief and president of Deadline Hollywood, a website with original content consisting of her and other veteran showbiz journalists' reporting and commentary on the business of the entertainment industry. She founded and was the chief executive officer of Hollywood Dementia LLC and its website, HollywoodDementia.com, for showbiz short fiction.


== Early life ==
Finke was born in New York (reported as either Manhattan or Long Island) on December 16, 1953, one of two daughters born to Jewish parents, Robert and Doris Finke. She was raised in the affluent village of Sands Point, New York.Finke was educated at Buckley Country Day School and the Hewitt School, before attending Wellesley College, where she studied political science and was the editor-in-chief of the college newspaper.


== Career ==
Finke's first job after Wellesley was in New York congressman Ed Koch's Washington, D.C. office. She decided to become a reporter after seeing how Koch and his staff would show deference to reporters.In 1975, Finke joined the Associated Press (AP) and covered Koch's successful 1977 New York City mayoral campaign. She then worked on the AP's foreign desk at the New York City headquarters, Baltimore, Boston, Moscow and London. Finke later worked for The Dallas Morning News. She joined the staff of Newsweek as a correspondent in Washington and Los Angeles, then at the Los Angeles Times as a staff writer, covering entertainment and features. Finke became the West Coast Editor for The New York Observer, and then New York, where she penned Hollywood business columns. She also wrote for The New York Times, Vanity Fair, Esquire, Harper's Bazaar, Elle, The Washington Post, Salon, Premiere and Los Angeles.Finke joined the New York Post in 2001, but was fired in early 2002, after she reported that The Walt Disney Company was destroying documents related to a licensing dispute. She then sued Disney and the Post for $10 million, alleging the companies had colluded to suppress coverage of the story; she received an out-of-court settlement. Afterward, LA Weekly hired her and began running her column ""Deadline Hollywood"". In 2006, she began the Deadline (Deadline Hollywood Daily until September 2009) blog as a daily online version of her weekly column. She described it as her ""forum to break news about the infotainment industry.""
The New York Times described Finke as ""a digital-age Walter Winchell"" with an ""in your face"" writing style, who is ""feared by [Hollywood] executives"". Deadline became a key information portal during the 2007 Writers Guild of America strike, tripling her readership; according to the Times: ""Finke’s Web site has become a critical forum for Hollywood...But it [is the] strike that may have finally solidified her position as a Hollywood power broker"". Finke claimed to have worked ""almost around the clock"" during the strike; in 2009, the Los Angeles Times noted her announcement of a five-day vacation.In 2008, Finke was named on Elle's 25 most influential women in Hollywood list, and to the Heeb 100. In 2009, she sold Deadline to Jay Penske's Mail.com Media Corp, reportedly for $14 million, under an agreement by which she would continue as the editor-in-chief and President of the website which would feature her reporting and commentary.On November 5, 2013, Deadline Hollywood announced Nikki Finke's departure. On June 12, 2014, she launched NikkiFinke.com. On August 3, 2015, she launched HollywoodDementia.com as a site for showbiz short fiction written by her and other insiders. The New York Times said: ""Ms. Finke finds herself facing a daunting new chapter in her career: a plan to leave journalism and write and publish fiction about the entertainment industry.""""There is a lot of truth in fiction,"" she said. ""There are things I am going to be able to say in fiction that I can’t say in journalism right now."" Patrick Goldstein, a former Los Angeles Times film industry columnist, told The New York Times that ""everyone [in Hollywood] is secretly full of trepidation about what Nikki’s new site will be like. Will it be literary short stories, or will it be fiction as a thin disguise for the truth?""On May 11, 2016, Deadline printed Finke's remembrance at how she founded Deadline Hollywood on the occasion of the website's ten-year anniversary. ""When I started Deadline Hollywood Daily, as it was called way back in 2006, I needed a quicker way to report breaking entertainment news than my weekly newspaper column. So I bought the URL DeadlineHollywoodDaily.com for 14 bucks and change. I didn’t set out to be a disruptor. Or an internet journalist who created something out of nothing that put the Hollywood trades back on their heels, and today, under Penske Media ownership, is a website worth $100+ million. Or a woman with brass balls, attitude and ruthless hustle, who told hard truths about the moguls and who accurately reported scoops first.""


== Reception ==
In 2006, Finke's LA Weekly columns won First Place in the Alternative Weekly Awards in the category of ""Media Reporting/Criticism, Circulation >50,000"". In 2007, Finke won the Los Angeles Press Club's Southern California Journalism Award for ""Entertainment Journalist of the Year"", with the judges commenting: ""Reading Nikki Finke’s salaciously candid coverage of Hollywood and its inhabitants almost feels like a guilty pleasure. She mixes the news with fearless finger-wagging that’s just fun to read no matter the subject. She tackles the industry monoliths without the kiddy gloves and she seems to have command of the beat."" In the 2007 AltWeekly Awards, Deadline won Second Place.A studio executive said of Finke: ""She's very, very, very, accurate, extraordinarily so—you have a supposedly private conversation with two other people, and it's on her site within an hour."" Charlie Koones, former Variety publisher, called her a ""once-in-a-generation talent"".However, others questioned Finke's ""harsh tone"", ""summary executions"", ""penchant for innuendo and unnamed sources"", and allegedly giving better coverage to ""her favorites"" and frequent sources, such as Ari Emanuel and Ronald Meyer. In 2008, she was criticized for first posting a Sony press release and then adding her own analysis which contradicted the release without updating the time stamp, and in early 2009, Finke was accused of retroactively altering a Deadline Hollywood Daily report about the director of the third Twilight film.


== Personal life and death ==
In 1974, Finke became engaged to Jeffrey W. Greenberg. They were married from 1980 until their divorce in 1982.Finke's health declined in her later years, primarily from complications of diabetes. She died at a hospice facility in Boca Raton, Florida, on October 9, 2022, aged 68.


== See also ==
Film criticism
E-zines


== References ==


== External links ==
Nikki Finke on Twitter 
Hollywood Confidential: How L.A. Weekly's Nikki Finke Gives the Industry What it Deserves  Los Angeles magazine
""Deadline"". PMC.
Articles
""Nikki Finke"". New York.
""Nikki Finke"". LA Weekly."
82,"Mindy Finn (born February 10, 1981) is an American digital media expert, political and technology consultant, and entrepreneur. She worked as a digital strategist for the Republican Party, most notably for George W. Bush and Mitt Romney's presidential campaigns in 2004 and 2008, respectively, and became the vice presidential candidate for Evan McMullin's 2016 presidential campaign. She co-founded the organizations Stand Up Republic and Empowered Women, and works to make elections more inclusive.


== Early life and education ==
Finn was born in Houston and raised as an only child by her single mother in Kingwood, Texas. She attended Kingwood High School, where she was a member of the drill team and National Honor Society, as well as a math tutor. Finn earned her bachelor's degree in journalism from Boston University, and a master's degree in political management at George Washington University (GWU). She was named a fellow at GWU's Institute of Politics, Democracy and the Internet in 2007.


== Career ==
Early in her career, Finn was a journalist and worked as congressional correspondent for the Republican-American, a family-owned newspaper based in Waterbury, Connecticut. She started as an intern on the same day as the September 11 attacks (2001), which she covered by writing a series of front-page articles. She transitioned from journalism to politics, working on Capitol Hill for Lamar Smith and others. Finn later served as a digital strategist for the Republican Party, working on operations programs for George W. Bush's 2004 presidential campaign and leading digital efforts for Mitt Romney's 2008 president campaign. She co-founded the digital fundraising and media firm Engage with Patrick Ruffini. During 2011–2013, she helped Twitter develop strategic partnerships in Washington, D.C. She has also completed strategic work for the Republican National Committee (c. 2015) and Google.Finn founded the nonprofit organization Empowered Women in 2015, which seeks to promote discussion around feminism and women's empowerment throughout the U.S. She continued to serve as president, as of 2016. Shushannah Walshe of ABC News described the organization as ""a network to connect center-right and independent women"", and Elle's Rachael Combe called Finn ""one of the few people outside of liberal circles actively organizing women under a feminist banner"". Finn has also advocated for more women, especially conservatives, to run for office. She also served on the Democracy Fund's bipartisan National Advisory Committee in 2016. Finn speaks about politics and technology and has appeared on media outlets such as C-SPAN, Fox News, MSNBC, and NPR.Finn was a vice presidential candidate for Evan McMullin's 2016 presidential campaign. Finn, who previously considered herself a ""lifelong"" Republican, distanced herself from the party under Donald Trump and other leaders, including Mitch McConnell and Paul Ryan. She was an early member of the Never Trump movement, and helped form a political action committee to support the movement. She has been credited for launching the 'NeverTrump' hashtag, and has been described as the ""new face of the 'never Trump' Republicans"". She also studied the nativism fueling Trump's rise. As a candidate, Finn advocated for paid time off for women, child care improvements, and tax law simplification. She also supported entitlement reform efforts around Social Security.In 2017, Finn and McMullin co-founded Stand Up Republic, which seeks to strengthen democracy in the U.S. Finn became executive director of the government accountability organization, which has chapters in eighteen U.S. states, as of 2020. Stand Up Republic has worked to defeat select Republican politicians, including Dan Bishop, Roy Moore, Devin Nunes, and Steve King, and supported the impeachment of Trump. In 2020, she was named one of sixteen inaugural Brewer Fellows to Unite America, a fellowship established by the Woodrow Wilson National Fellowship Foundation in partnership with Cultivate the Karass and the Unite America Fund. She founded and serves as chief executive of Citizen Data.


=== Recognition ===
Finn was named one of the ""50 Politicos to Watch"" by Politico in 2011. She was also included in the news organization's list of ""top tweeters"". Molly Ball described Finn's Twitter feed as ""a cross section of her wide-ranging reading list, peppered with personal observations"", and Finn had 4,650 followers, as of July 2011. For co-founding Engage, and for her work for Twitter, Washingtonian named Finn one of the ""top 100 tech titans... mostly for her ability to mesh government and online strategy together"". In 2013, Grace Wyler and Brett LoGiurato of Business Insider included Finn in their list of ""the 50 hottest people in online politics"" for her political and advocacy work on Twitter, writing, ""Finn has played a key role in making Twitter the go-to social media platform in the political sphere.""In 2017, Finn was one of eight recipients of the George Washington Alumni Association's Distinguished Alumni Achievement Award.


== Personal life ==
Finn is Jewish and married with two sons and one daughter. She lives in Washington, D.C., as of 2017.


== References ==


== Further reading ==
Parker, Ashley (October 10, 2016). ""Meet the 35-Year Old Woman Who Wants to Be Vice President"". Glamour.
Finn, Mindy (September 26, 2017). ""How I Would Rebrand the Republican Party"". Ad Age.
Finn, Mindy (October 10, 2017). ""Dear Conservative Women: I Want to See You on the Ballot, Too"". Cosmopolitan.


== External links ==

Mindy Finn at C-SPAN
Mindy Finn at IMDb"
